timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.20135307  1.28643787],"[ 1.20627726  1.57978299 -0.00372868 -2.34314698  1.0439073   0.71938489
 -1.18191095 -0.25103213  0.38259409 -0.5481177   0.        ]",-2.8074,[ 3.09366454  1.07043491],-0.12368877033,[-0.33805332 -0.75512469],"[[  2.14350529e-02  -3.20865142e-02   1.18991737e-01   8.47674312e-02]
 [  2.45608408e-03  -8.05248304e-05   0.00000000e+00   0.00000000e+00]]"
1,[ 2.87583399  1.10842049],"[ 1.20401315  1.58118483  0.05489779 -2.22426488  1.04390598  0.71938423
 -1.07531429  0.70455564  0.38019656 -0.4708891   0.        ]",-2.95202,[ 3.50669673  1.56922978],-0.115137621631,[-0.33805332 -0.75512469],"[[ 0.06115874  0.00762429  0.11899174  0.08476743]
 [ 3.95675183  3.95797514  0.          0.        ]]"
2,[ 2.48380661  0.95271516],"[ 1.18450313  1.55843418  0.22788865 -1.87171149  1.04390467  0.71938357
 -0.97082439  1.64122696  0.34444564 -0.24476317  0.        ]",-2.05488,[ 3.02238789  0.6324036 ],-0.0909042218731,[-0.33805332 -0.75512469],"[[ 0.17918413  0.12571024  0.11899174  0.08476743]
 [ 7.83290457  7.83768997  0.          0.        ]]"
3,[ 2.24650097  0.75763154],"[ 1.11123935  1.44684383  0.50425812 -1.34513363  1.04390335  0.71938291
 -0.8683785   2.20793417  0.20260814  0.08893417  0.        ]",-1.77967,[ 3.31406965  0.16695311],-0.0631981199096,[-0.33805332 -0.75512469],"[[  0.37397136   0.30601581   0.11899174   0.08476743]
 [ 11.63323982  10.18503035   0.           0.        ]]"
4,[ 2.12655759  0.29363248],"[ 0.93024366  1.20696149  0.8515546  -0.7742804   1.04390204  0.71938225
 -0.76792516  2.31843222 -0.11065571  0.42424722  0.        ]",-0.998578,[ 2.38504284 -0.25481476],-0.0762164567653,[-0.33805332 -0.75512469],"[[  0.64402342   0.51430928   0.11899174   0.08476743]
 [ 15.35966488  10.64275256   0.           0.        ]]"
5,[ 2.07175541 -0.2300885 ],"[ 0.58642555  0.87284473  1.19787335 -0.28443587  1.04390072  0.7193816
 -0.66942689  2.0234774  -0.59006996  0.61716938  0.        ]",-1.00993,[ 2.49130251 -0.17032038],-0.133274376575,[-0.33805332 -0.75512469],"[[  0.98787662   0.71490744   0.11899174   0.08476743]
 [ 19.0135686    9.42106592   0.           0.        ]]"
6,[ 2.06517839 -0.7657131 ],"[ 0.05595015  0.49852227  1.42133961  0.08816462  1.04389941  0.71938094
 -0.57286768  1.81501759 -1.1479712   0.54541473  0.        ]",-0.705473,[ 1.53986313 -0.91233135],-0.2000973691,[-0.33805332 -0.75512469],"[[  1.40408626   0.89466665   0.11899174   0.08476743]
 [ 22.59554412   8.55763648   0.           0.        ]]"
7,[ 2.14099908 -0.35414413],"[-0.60751082  0.18282459  1.36662303  0.31625988  1.04389809  0.71938028
 -0.47819415  0.90120807 -1.61991071  0.17100214  0.        ]",-1.92311,[ 2.31546576  0.33035817],-0.260064237927,[-0.33805332 -0.75512469],"[[  1.89123519   1.02784405   0.11899174   0.08476743]
 [ 26.1075701    4.77259956   0.           0.        ]]"
8,[ 2.07722616 -1.18772721],"[-1.23371255 -0.09183032  0.90909065  0.46754316  1.04389677  0.71937962
 -0.38542985  1.19325681 -1.83548521 -0.45114949  0.        ]",-1.70388,[ 1.73819112 -1.28538892],-0.303017043585,[-0.33805332 -0.75512469],"[[  2.44791205   1.13543459   0.11899174   0.08476743]
 [ 29.54877238   5.98228596   0.           0.        ]]"
9,[ 2.23385286 -0.60884213],"[-1.54926063 -0.30181138  0.06622328  0.55839045  1.04389546  0.71937896
 -0.29446637  0.20756063 -1.65656838 -1.12165874  0.        ]",-2.59785,[ 2.06892181 -0.7825099 ],-0.318580131874,[-0.33805332 -0.75512469],"[[  3.07274554   1.21411776   0.11899174   0.08476743]
 [ 32.92317193   1.89948707   0.           0.        ]]"
10,[ 2.18588686 -0.13807043],"[-1.29351793 -0.31937239 -0.89706586  0.56509423  1.04389414  0.7193783
 -0.2053339  -0.55093138 -1.11936637 -1.55331365  0.        ]",-2.99097,[ 2.71180982 -0.40732233],-0.301868040086,[-0.33805332 -0.75512469],"[[  3.76438537   1.22058726   0.11899174   0.08476743]
 [ 36.22964807  -1.24222207   0.           0.        ]]"
11,[ 1.98316503  0.39399111],"[-0.43473086 -0.20922823 -1.48577425  0.5208049   1.04389283  0.71937765
 -0.11799445 -0.93596719 -0.40434219 -1.51911112  0.        ]",-2.73363,[ 1.01228566 -0.03506227],-0.247735993318,[-0.33805332 -0.75512469],"[[  4.52148679   1.17974281   0.11899174   0.08476743]
 [ 39.46961024  -2.83706109   0.           0.        ]]"
12,[ 1.90931368  0.78577363],"[ 0.64018082 -0.05695264 -1.22872139  0.45046168  1.04389151  0.71937699
 -0.03240274 -0.95773351  0.13662826 -0.9245726   0.        ]",-2.24073,[ 1.83710594  1.43080224],-0.153428136771,[-0.33805332 -0.75512469],"[[  5.34273627   1.12209845   0.11899174   0.08476743]
 [ 42.64473831  -2.92722269   0.           0.        ]]"
13,[ 1.82814848  0.3685838 ],"[ 1.20440324 -0.00941272 -0.1185691   0.42622004  1.0438902   0.71937633
  0.05148089  0.01017839  0.065938   -0.00870359  0.        ]",-1.14511,[ 1.01528937  0.38532241],-0.0361589788963,[-0.33805332 -0.75512469],"[[  6.22685011   1.10378059   0.11899174   0.08476743]
 [ 45.75650274   1.08190891   0.           0.        ]]"
14,[ 1.94293714 -0.06854844],"[ 0.69597049 -0.10491893  1.11196179  0.47379975  1.04388888  0.71937567
  0.13375033  0.37105386 -0.74119558  0.5183511   0.        ]",-1.08251,[ 1.159759   -0.18180799],-0.139089559664,[-0.33805332 -0.75512469],"[[  7.17259948   1.1404183    0.11899174   0.08476743]
 [ 48.80838697   2.57667039   0.           0.        ]]"
15,[ 2.10948372 -0.19689876],"[-0.6132255  -0.22092185  1.36457613  0.52576146  1.04388756  0.71937501
  0.21441494  0.18231979 -1.63664284  0.06387964  0.        ]",-2.05774,[ 1.53530326 -0.04852359],-0.261233992008,[-0.33805332 -0.75512469],"[[  8.17879076   1.18411048   0.11899174   0.08476743]
 [ 51.80073831   1.7949273    0.           0.        ]]"
16,[ 2.25626564 -0.51798952],"[-1.5301037  -0.31127089  0.22986118  0.56201594  1.04388625  0.71937435
  0.29347672  0.12440768 -1.70920114 -1.02086562  0.        ]",-2.63408,[ 1.587304   -0.80598607],-0.317481681066,[-0.33805332 -0.75512469],"[[  9.24423217   1.21760462   0.11899174   0.08476743]
 [ 54.73363105   1.55505364   0.           0.        ]]"
17,[ 2.10457683 -0.00527596],"[-0.98329751 -0.3075747  -1.23091766  0.56060264  1.04388493  0.7193737
  0.37097397 -0.65678337 -0.80971466 -1.60295967  0.        ]",-2.14004,[ 1.55261823 -1.11458349],-0.282424890277,[-0.33805332 -0.75512469],"[[ 10.36775161   1.21624282   0.11899174   0.08476743]
 [ 57.60848703  -1.68066729   0.           0.        ]]"
18,[ 2.06197405  0.98521793],"[ 0.55117824 -0.1119464  -1.29273648  0.47712502  1.04388362  0.71937304
  0.44689794 -1.60824895  0.10505975 -0.98844191  0.        ]",-3.18325,[ 0.71993426  1.29000273],-0.161896352579,[-0.33805332 -0.75512469],"[[ 11.54818317   1.14308958   0.11899174   0.08476743]
 [ 60.42498104  -5.62168154   0.           0.        ]]"
19,[ 2.01771545  0.89697945],"[ 1.1771789   0.0736705   0.26802032  0.38110679  1.0438823   0.71937238
  0.49138918 -0.62903099 -0.07888762  0.21164002  0.        ]",-1.33392,[ 1.78433134  1.33638858],-0.0424425364748,[-0.33805332 -0.75512469],"[[ 12.77323946   1.0713511    0.11899174   0.08476743]
 [ 62.07544476  -1.56572879   0.           0.        ]]"
20,[ 2.09230995  0.08569255],"[-0.04203386  0.05186413  1.43514925  0.39329218  1.04388099  0.71937172
  0.56492231  0.3305309  -1.29474982  0.42160217  0.        ]",-1.59331,[ 2.23637462  0.21900009],-0.214891106239,[-0.33805332 -0.75512469],"[[ 14.04211393   1.07991668   0.11899174   0.08476743]
 [ 64.80325036   2.40880948   0.           0.        ]]"
21,[ 2.20931864 -0.61494386],"[-1.47219672 -0.09368082  0.46132211  0.46842886  1.04387967  0.71937106
  0.63705907  0.52410308 -1.80687427 -0.8263028   0.        ]",-3.22119,[ 3.48888789 -0.33061664],-0.317923729779,[-0.33805332 -0.75512469],"[[ 15.36502713   1.13614046   0.11899174   0.08476743]
 [ 67.47925834   3.21059316   0.           0.        ]]"
22,[ 1.94040763 -0.63202643],"[-0.87966871 -0.2270253  -1.30406495  0.52832245  1.04387836  0.7193704
  0.70778346  0.18799249 -0.73563626 -1.60975185  0.        ]",-2.94939,[ 3.13117404 -0.67842818],-0.278380471676,[-0.33805332 -0.75512469],"[[ 16.74093699   1.18638717   0.11899174   0.08476743]
 [ 70.10287586   1.8184137    0.           0.        ]]"
23,[ 1.74568868  0.33558074],"[ 0.89907983 -0.2507898  -0.96513287  0.53814357  1.04387704  0.71936975
  0.77708739 -0.47436237  0.17302815 -0.60762255  0.        ]",-1.23384,[ 1.01465168  0.01087455],-0.108281470678,[-0.33805332 -0.75512469],"[[ 18.16879207   1.19523166   0.11899174   0.08476743]
 [ 72.67380334  -0.92507941   0.           0.        ]]"
24,[ 1.96678221  0.57863063],"[ 0.79017769 -0.20221939  1.02221392  0.5177994   1.04387573  0.71936909
  0.84497987 -0.46499999 -0.67058902  0.49671779  0.        ]",-1.53815,[ 2.46018115  1.2241676 ],-0.127605062563,[-0.33805332 -0.75512469],"[[ 19.64753775   1.17712138   0.11899174   0.08476743]
 [ 75.19237521  -0.88630158   0.           0.        ]]"
25,[ 2.1124711  -0.67072129],"[-1.11916738 -0.26110413  1.03960538  0.54232738  1.04387441  0.71936843
  0.91153523  0.48938469 -1.80241354 -0.36203486  0.        ]",-1.96121,[ 2.18440489 -1.2440516 ],-0.29441360726,[-0.33805332 -0.75512469],"[[ 21.17615295   1.19906081   0.11899174   0.08476743]
 [ 77.66135026   3.06678325   0.           0.        ]]"
