timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.76418185  0.99592286],"[ 1.25485311  2.20467303 -0.21039224 -3.27483478 -1.10621577  1.03104587
 -1.64020838 -0.28365983  1.84579191 -0.94064943  0.        ]",-6.92117,[ 3.16434556  0.78668267],-0.366544068334,[-0.87492526 -1.0429225 ],"[[ -9.13513411e-02  -7.22805117e-02  -1.27631737e-01   1.20028240e-01]
 [ -4.13794677e-05   3.84439526e-03   0.00000000e+00   0.00000000e+00]]"
1,[ 2.59358978  0.83093929],"[ 1.25877218  2.21138797 -0.15244514 -3.16084934 -1.1062153   1.03104547
 -1.52436719  0.48232513  1.85320386 -0.87003644  0.        ]",-7.06635,[ 1.91755837  1.11483872],-0.363198005206,[-0.87492526 -1.0429225 ],"[[-0.05167377 -0.0409666  -0.12763174  0.12002824]
 [ 3.95463299  3.11717611  0.          0.        ]]"
2,[ 2.35021496  0.56068856],"[ 1.25757849  2.20763744  0.02021133 -2.79119493 -1.10621484  1.03104507
 -1.41082618  1.44096306  1.85032847 -0.65344335  0.        ]",-5.88024,[ 3.3004565   0.77230442],-0.350930562075,[-0.87492526 -1.0429225 ],"[[ 0.06630937  0.06047044 -0.12763174  0.12002824]
 [ 7.83078797  7.01354457  0.          0.        ]]"
3,[ 2.07428241  0.21873231],"[ 1.21377013  2.11472894  0.30111405 -2.18029755 -1.10621438  1.03104467
 -1.29951488  2.15879543  1.76186569 -0.30841585  0.        ]",-3.7557,[ 1.91628211  0.00680519],-0.324026412051,[-0.87492526 -1.0429225 ],"[[  0.26105145   0.23001494  -0.12763174   0.12002824]
 [ 11.63082797   9.93117007   0.           0.        ]]"
4,[ 1.77048886  0.0602473 ],"[ 1.07018303  1.87433316  0.66476671 -1.5018868  -1.10621391  1.03104427
 -1.1903581   2.11663901  1.50650705  0.07162418  0.        ]",-1.8566,[ 2.11061067  0.31546427],-0.277894950782,[-0.87492526 -1.0429225 ],"[[  0.5310562    0.42691963  -0.12763174   0.12002824]
 [ 15.35731951   9.75983488   0.           0.        ]]"
5,[ 1.38251424 -0.31250739],"[ 0.76438526  1.48083673  1.04695236 -0.85566396 -1.10621345  1.03104387
 -1.08335494  2.37593586  1.05252322  0.34873157  0.        ]",-0.683105,[ 0.91984827  0.22716604],-0.20953049327,[-0.87492526 -1.0429225 ],"[[  0.87485253   0.63269132  -0.12763174   0.12002824]
 [ 19.0102917   10.81375555   0.           0.        ]]"
6,[ 1.00378692 -0.82024217],"[ 0.26400977  0.90905306  1.32923349 -0.25850166 -1.10621299  1.03104347
 -0.98772616  2.54398682  0.45769362  0.36044282  0.        ]",0.121629,[ 1.29648688 -1.20441923],-0.117842654774,[-0.87492526 -1.0429225 ],"[[  1.28781205   0.85582072  -0.12763174   0.12002824]
 [ 22.27495621  11.49681159   0.           0.        ]]"
7,[ 0.89994937 -0.62629861],"[-0.39381259  0.33064909  1.35891421  0.13951649 -1.10621252  1.03104307
 -0.88464532  1.51303426 -0.07509738  0.02931242  0.        ]",-0.0719119,[ 1.47995155 -0.64985378],-0.0141342676637,[-0.87492526 -1.0429225 ],"[[  1.76861982   1.04371556  -0.12763174   0.12002824]
 [ 25.79402952   7.30651452   0.           0.        ]]"
8,[ 1.01206958 -0.78103989],"[-1.06284042 -0.0711712   0.99627687  0.33469831 -1.10621206  1.03104267
 -0.78362772  0.84341218 -0.35291643 -0.55643789  0.        ]",-0.222406,[ 0.52786821 -1.14395079],-0.094373398288,[-0.87492526 -1.0429225 ],"[[  2.31910229   1.16253976  -0.12763174   0.12002824]
 [ 29.24266755   4.58483973   0.           0.        ]]"
9,[ 1.40492964 -0.60675228],"[-1.47067275 -0.25055278  0.24625877  0.40415882 -1.10621159  1.03104227
 -0.73934244 -0.15409571 -0.27216894 -1.19979527  0.        ]",-0.5813,[ 1.22250461 -1.16999242],-0.192372010968,[-0.87492526 -1.0429225 ],"[[  2.91912626   1.21355847  -0.12763174   0.12002824]
 [ 30.75451788   0.53047362   0.           0.        ]]"
10,[ 1.57409775 -0.29018825],"[-1.38104004 -0.14717541 -0.6822104   0.36537956 -1.10621113  1.03104186
 -0.64124021 -1.13212191  0.13940266 -1.69057949  0.        ]",-1.17046,[ 1.19380311 -0.3779168 ],-0.274356812898,[-0.87492526 -1.0429225 ],"[[  3.56782107   1.18428502  -0.12763174   0.12002824]
 [ 34.1036298   -3.44471041   0.           0.        ]]"
11,[ 1.38974309  0.02608897],"[-0.69792466  0.13993821 -1.40806465  0.23935025 -1.10621067  1.03104146
 -0.54512055 -1.48495592  0.79618618 -1.84622802  0.        ]",-1.66388,[ 1.37189652  0.06721962],-0.334800307188,[-0.87492526 -1.0429225 ],"[[  4.28281812   1.10100336  -0.12763174   0.12002824]
 [ 37.3850594   -4.878806     0.           0.        ]]"
12,[ 1.34587824  0.52027041],"[ 0.35256714  0.44961951 -1.45212815  0.07007745 -1.1062102   1.03104106
 -0.45092525 -1.39733497  1.46211777 -1.48510104  0.        ]",-1.71071,[ 1.26363701  0.23606271],-0.359022785121,[-0.87492526 -1.0429225 ],"[[  5.06278386   1.00700157  -0.12763174   0.12002824]
 [ 40.60079369  -4.52267419   0.           0.        ]]"
