timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.76318264  1.0502969 ],"[ 1.25100715  2.06624341 -0.08532597 -3.0500257   1.55144838  1.04425
 -1.53247751 -0.27659517  0.07566991 -0.84196702  0.        ]",-4.73769,[ 3.54027238  0.44662104],-0.134823963613,[-0.79407465 -0.9554953 ],"[[-0.0108474  -0.06263909  0.17894898  0.12210993]
 [ 0.00104317 -0.00135909  0.          0.        ]]"
1,[ 3.64012194  0.97658628],"[ 1.25051223  2.06959099 -0.02712133 -2.98871433  1.55144699  1.04424943
 -1.42066213  0.15052588  0.07709911 -0.7797214   0.        ]",-4.32184,[ 2.63529424  0.92529886],-0.124904623326,[-0.79407465 -0.9554953 ],"[[ 0.02885689 -0.04493813  0.17894898  0.12210993]
 [ 3.95621792  1.76557138  0.          0.        ]]"
2,[ 3.32830048  0.84801191],"[ 1.23620715  2.07188122  0.14513487 -2.74007133  1.55144561  1.04424886
 -1.31107904  1.02736569  0.0616205  -0.58266906  0.        ]",-4.49783,[ 3.91852624  1.19644988],-0.0928981315902,[-0.79407465 -0.9554953 ],"[[ 0.14687245  0.0267676   0.17894898  0.12210993]
 [ 7.83243828  5.39291641  0.          0.        ]]"
3,[ 2.89808655  0.71868831],"[ 1.17121134  2.02042327  0.42177581 -2.2349476   1.55144423  1.04424829
 -1.20366309  1.95834189 -0.03857717 -0.25526665  0.        ]",-3.74918,[ 3.72259803  0.7625286 ],-0.0361579801841,[-0.79407465 -0.9554953 ],"[[  0.34164296   0.17326743   0.17894898   0.12210993]
 [ 11.63200718   9.24422289   0.           0.        ]]"
4,[ 2.50621581  0.54905045],"[ 1.00051583  1.81330624  0.77245532 -1.52520825  1.55144285  1.04424772
 -1.09834733  2.64355648 -0.31926532  0.12165672  0.        ]",-2.88868,[ 3.19292375 -0.01622097],-0.0466460893143,[-0.79407465 -0.9554953 ],"[[  0.6116587    0.38659317   0.17894898   0.12210993]
 [ 15.3572922   12.07886844   0.           0.        ]]"
5,[ 2.1886425   0.45651323],"[ 0.66680084  1.40737232  1.12777169 -0.80327492  1.55144147  1.04424715
 -0.99505841  2.56974798 -0.81021659  0.37477003  0.        ]",-2.06565,[ 2.30279307  0.84791267],-0.140687090309,[-0.79407465 -0.9554953 ],"[[  0.95546077   0.62510793   0.17894898   0.12210993]
 [ 19.01088649  11.77355516   0.           0.        ]]"
6,[ 1.71016288 -1.23652291],"[ 0.14250777  0.7631994   1.36769649 -0.13359814  1.55144009  1.04424657
 -0.89380918  3.32437421 -1.43020254  0.32035479  0.        ]",-1.78264,[ 2.16906893 -0.95519505],-0.237266219649,[-0.79407465 -0.9554953 ],"[[  1.37160894   0.89190235   0.17894898   0.12210993]
 [ 22.59233456  14.89537551   0.           0.        ]]"
7,[ 1.40703285 -2.19078588],"[-0.52339896 -0.0057781   1.33633595  0.33128071  1.55143871  1.044246
 -0.7944721   2.33804858 -1.93349627 -0.1164441   0.        ]",-1.85048,[ 1.86174906 -1.83572159],-0.31656671179,[-0.79407465 -0.9554953 ],"[[  1.85871114   1.14887243   0.17894898   0.12210993]
 [ 26.10614767  10.815098     0.           0.        ]]"
8,[ 1.37772393 -2.25850177],"[-1.16431841 -0.58493161  0.90412406  0.52972536  1.55143732  1.04424543
 -0.69711384  1.32817312 -2.09748098 -0.75882257  0.        ]",-1.73888,[ 1.29618333 -2.141195  ],-0.364179873253,[-0.79407465 -0.9554953 ],"[[  2.41538831   1.32325939   0.17894898   0.12210993]
 [ 29.54996644   6.63738082   0.           0.        ]]"
9,[ 1.56166577 -1.85047591],"[-1.50591634 -0.90096413  0.07890026  0.59338991  1.55143594  1.04424486
 -0.60170835  0.33808397 -1.87597046 -1.36972082  0.        ]",-2.79474,[ 2.03282675 -1.57172465],-0.376270357741,[-0.79407465 -0.9554953 ],"[[  3.04024928   1.41491332   0.17894898   0.12210993]
 [ 32.92471185   2.54151265   0.           0.        ]]"
