timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.2380383   1.05172145],"[ 1.24832852  2.07194538 -0.16978589 -3.07652555  0.80698917  0.12588288
 -1.53735273 -0.27556935  0.56700543 -0.27709561  0.        ]",-3.65702,[ 2.33676454  1.46814975],-0.121657088958,[-0.79506493 -0.96016669],"[[-0.06827891 -0.06781575  0.09317157  0.01622822]
 [ 0.00033242  0.00412234  0.          0.        ]]"
1,[ 2.98388386  0.80719268],"[ 1.25098297  2.07867201 -0.1116838  -2.93838004  0.80698883  0.12588285
 -1.42543406  0.68133718  0.57298396 -0.20041216  0.        ]",-3.71906,[ 3.25903803  1.30163042],-0.119327750339,[-0.79506493 -0.96016669],"[[-0.02859724 -0.0280217   0.09317157  0.01622822]
 [ 3.95467112  3.96209671  0.          0.        ]]"
2,[ 2.63456011  0.62315142],"[ 1.24602954  2.0657195   0.06110299 -2.52811592  0.80698848  0.12588281
 -1.31572789  1.61930333  0.56170024  0.02770767  0.        ]",-2.49991,[ 1.89275541  0.85816246],-0.115323667932,[-0.79506493 -0.96016669],"[[ 0.08938679  0.09014589  0.09317157  0.01622822]
 [ 7.83084457  7.84173424  0.          0.        ]]"
3,[ 2.24870801  0.4702608 ],"[ 1.19613377  1.94304077  0.34119206 -1.8821794   0.80698814  0.12588278
 -1.20817775  2.4029087   0.45254131  0.38049822  0.        ]",-1.7357,[ 1.98073934  0.98108419],-0.118990566412,[-0.79506493 -0.96016669],"[[  0.2841294    0.27950054   0.09317157   0.01622822]
 [ 11.63084586  11.08291455   0.           0.        ]]"
4,[ 1.78617191  0.10855661],"[ 1.04473554  1.58144751  0.70165129 -1.06031007  0.80698779  0.12588275
 -1.10273603  3.28862732  0.1441835   0.76492032  0.        ]",-0.84181,[ 1.61272501 -0.17526465],-0.140611471241,[-0.79506493 -0.96016669],"[[  0.55412328   0.53791706   0.09317157   0.01622822]
 [ 15.35635638  14.7464862    0.           0.        ]]"
5,[ 1.43685472 -0.48193029],"[ 0.73083589  0.95050491  1.07670693 -0.29292434  0.80698745  0.12588271
 -0.99929801  3.04975884 -0.37587811  0.98736313  0.        ]",-0.787326,[ 1.94316434 -0.33523473],-0.177165906497,[-0.79506493 -0.96016669],"[[  8.97917597e-01   8.22934810e-01   9.31715687e-02   1.62282250e-02]
 [  1.90110756e+01   1.37585038e+01   0.00000000e+00   0.00000000e+00]]"
6,[ 1.08518076 -1.87732089],"[ 0.22037347  0.2071859   1.34821483  0.22759693  0.80698711  0.12588268
 -0.89787657  2.66235282 -0.9624165   0.89268453  0.        ]",0.0512962,[ 0.5443493  -1.64388769],-0.214808113899,[-0.79506493 -0.96016669],"[[  1.31409207e+00   1.08202870e+00   9.31715687e-02   1.62282250e-02]
 [  2.25945466e+01   1.21561214e+01   0.00000000e+00   0.00000000e+00]]"
7,[ 0.98119849 -2.27464795],"[-0.42180623 -0.44838797  1.36332377  0.49157974  0.80698676  0.12588265
 -0.84947097  1.64623835 -1.3985135   0.49711982  0.        ]",-0.691354,[ 1.71941219 -3.04898962],-0.241274648144,[-0.79506493 -0.96016669],"[[  1.78314424e+00   1.28298281e+00   9.31715687e-02   1.62282250e-02]
 [  2.43048303e+01   7.95322509e+00   0.00000000e+00   0.00000000e+00]]"
8,[ 1.14208674 -1.86112773],"[-1.05563164 -0.85293954  1.01939277  0.58438467  0.80698642  0.12588261
 -0.7510163   0.65000263 -1.56744434 -0.05107408  0.        ]",-0.852706,[ 1.48676937 -1.90217808],-0.253114607103,[-0.79506493 -0.96016669],"[[  2.30414464e+00   1.40070442e+00   9.31715687e-02   1.62282250e-02]
 [  2.77834817e+01   3.83254494e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 1.40333033 -1.14455259],"[-1.47045786 -0.97898339  0.28948406  0.60339495  0.80698608  0.12588258
 -0.65453634 -0.32670059 -1.43989151 -0.61537508  0.        ]",-1.0094,[ 1.00971615 -0.93466416],-0.249397527974,[-0.79506493 -0.96016669],"[[  2.89401836e+00   1.43682320e+00   9.31715687e-02   1.62282250e-02]
 [  3.11923630e+01  -2.07344698e-01   0.00000000e+00   0.00000000e+00]]"
