timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.02748489  1.63935709],"[ 1.22354808  1.73774606 -0.10071819 -2.719134    1.23310328 -1.68145506
 -1.30013765 -0.26403666  0.26671379  1.02340162  0.        ]",-4.39645,[ 1.21494832  2.25175848],-0.188194897651,[-0.48676825 -0.80897725],"[[-0.03446687 -0.08442822  0.14184627 -0.19223677]
 [ 0.00330903 -0.00312887  0.          0.        ]]"
1,[ 1.92741823  1.45210147],"[ 1.22434738  1.74573753 -0.04221785 -2.59420081  1.23310185 -1.6814521
 -1.19193463  0.70300992  0.27102115  1.10025643  0.        ]",-3.74801,[ 1.85167574  1.50772386],-0.200332409735,[-0.48676825 -0.80897725],"[[ 0.00527376 -0.04477774  0.14184627 -0.19223677]
 [ 3.95759036  3.95499037  0.          0.        ]]"
2,[ 1.77729809  1.23917174],"[ 1.21388214  1.74048953  0.13111608 -2.22178896  1.23310041 -1.68144913
 -1.08587096  1.6509147   0.25497108  1.32831299  0.        ]",-3.48008,[ 2.06056388  1.26419688],-0.235252909128,[-0.48676825 -0.80897725],"[[ 0.12331553  0.07324916  0.14184627 -0.19223677]
 [ 7.8336974   7.83477102  0.          0.        ]]"
3,[ 1.63043308  0.90847737],"[ 1.1551015   1.63727982  0.41051705 -1.61645763  1.23309898 -1.68144616
 -0.98189781  2.58003886  0.13699428  1.68220578  0.        ]",-3.00196,[ 2.14122843  0.52136958],-0.287866178904,[-0.48676825 -0.80897725],"[[  0.31811229   0.26810086   0.14184627  -0.19223677]
 [ 11.63341306  11.63771136   0.           0.        ]]"
4,[ 1.48348892  0.1579856 ],"[ 0.99238743  1.33718174  0.76690339 -0.88608718  1.23309755 -1.68144319
 -0.87994032  3.02769352 -0.17517057  2.05675802  0.        ]",-3.00482,[ 0.6509422   0.28087981],-0.34624703523,[-0.48676825 -0.80897725],"[[  0.58816349   0.51923969   0.14184627  -0.19223677]
 [ 15.35947162  13.47002378   0.           0.        ]]"
5,[ 1.25955927 -1.23356688],"[ 0.68222668  0.80801283  1.11973937 -0.1942408   1.23309611 -1.68144023
 -0.81774612  3.2338775  -0.67848861  2.26552737  0.        ]",-2.03977,[ 1.79002687 -1.09685155],-0.392695069027,[-0.48676825 -0.80897725],"[[  0.91815565   0.79710875   0.14184627  -0.19223677]
 [ 17.63236519  14.31400965   0.           0.        ]]"
6,[ 1.07347786 -1.69064367],"[ 0.20378714  0.20443127  1.37140405  0.27137387  1.23309468 -1.68143726
 -0.71893287  2.19665252 -1.23058296  2.18466357  0.        ]",-1.52366,[ 0.19353636 -2.32953453],-0.414792132286,[-0.48676825 -0.80897725],"[[  1.30703501   1.04079458   0.14184627  -0.19223677]
 [ 21.2435229   10.06862874   0.           0.        ]]"
7,[ 1.10671353 -1.46715546],"[-0.38233404 -0.24399754  1.40241941  0.4904512   1.23309325 -1.68143429
 -0.70940485  1.18009561 -1.65067798  1.85805505  0.        ]",-1.58473,[ 0.83954189 -0.89069884],-0.410978125232,[-0.48676825 -0.80897725],"[[  1.73540052   1.20042067   0.14184627  -0.19223677]
 [ 21.59171069   5.90781692   0.           0.        ]]"
8,[ 1.09781194 -0.92919433],"[-0.9644059  -0.48499342  1.14356578  0.5737846   1.23309181 -1.68143132
 -0.63014373  0.28915976 -1.87109276  1.3946961   0.        ]",-1.53864,[ 0.86774235 -0.70953281],-0.385617700092,[-0.48676825 -0.80897725],"[[  2.19629853   1.28198995   0.14184627  -0.19223677]
 [ 24.48832916   2.26117286   0.           0.        ]]"
9,[ 0.97298932 -0.28851086],"[-1.41327184 -0.53467093  0.55831795  0.58825354  1.23309038 -1.68142835
 -0.54941971 -0.40902845 -1.86765367  0.86295479  0.        ]",-1.59856,[ 0.86834504 -0.06765699],-0.3383414237,[-0.48676825 -0.80897725],"[[  2.71566524   1.29854204   0.14184627  -0.19223677]
 [ 27.4384119   -0.59654584   0.           0.        ]]"
10,[ 0.50691307 -0.28946096],"[-1.52071859 -0.49101665 -0.27272773  0.57558645  1.23308895 -1.68142539
 -0.4702537  -0.47260715 -1.59072068  0.37055549  0.        ]",-1.62993,[-0.04078742 -0.21765882],-0.264416051015,[-0.48676825 -0.80897725],"[[  3.29346146   1.28400127   0.14184627  -0.19223677]
 [ 30.33155803  -0.85677751   0.           0.        ]]"
11,[ 0.10544416 -0.00162885],"[-1.1653983  -0.4144766  -1.05449444  0.55168432  1.23308751 -1.68142242
 -0.49109417 -0.67988827 -1.08878253  0.10552902  0.        ]",-1.38282,[ 0.72827707  0.12033876],-0.170022043237,[-0.48676825 -0.80897725],"[[  3.89245122   1.25835295   0.14184627  -0.19223677]
 [ 29.56992395  -1.70519029   0.           0.        ]]"
12,[-0.26380914  0.14393325],"[-0.43781697 -0.32861604 -1.49131484  0.52224957  1.23308608 -1.68141945
 -0.42825986 -0.55630662 -0.51362837  0.1826502   0.        ]",-2.26424,[-0.87861135  0.92953354],-0.0777413581966,[-0.48676825 -0.80897725],"[[  4.50688902   1.22932516   0.14184627  -0.19223677]
 [ 31.86622046  -1.19936655   0.           0.        ]]"
13,[-0.38569379 -0.39895982],"[ 0.36950079 -0.36741072 -1.41139456  0.53589688  1.23308465 -1.68141648
 -0.54066498  0.34807762 -0.08599936  0.60411373  0.        ]",-1.37463,[-0.40739538 -0.56441175],-0.10678667194,[-0.48676825 -0.80897725],"[[  5.10299609   1.24247643   0.14184627  -0.19223677]
 [ 27.75832007   2.50231737   0.           0.        ]]"
14,[-0.12520227  0.30207077],"[ 0.9456159  -0.44789867 -0.93712925  0.56238807  1.23308322 -1.68141352
 -0.59978142 -0.21062691  0.0364797   1.14718292  0.        ]",-1.43054,[ 0.24764539  0.70606499],-0.198046141425,[-0.48676825 -0.80897725],"[[  5.63648708   1.26957783   0.14184627  -0.19223677]
 [ 25.59787392   0.21551643   0.           0.        ]]"
15,[ 0.21166247 -0.52868474],"[ 1.21271826 -0.54467739 -0.2408365   0.59105785  1.23308178 -1.68141055
 -0.58683266  0.47067026 -0.12040082  1.65957725  0.        ]",-1.40308,[ 0.09122676 -0.74083882],-0.280635956059,[-0.48676825 -0.80897725],"[[  6.1531912    1.30186708   0.14184627  -0.19223677]
 [ 26.07107755   3.00409349   0.           0.        ]]"
