timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 1.36612844  1.1318928 ],"[ 1.09371389  1.16085789 -0.02549813 -1.47332738  0.80341204  0.97173057
 -0.58737778 -0.18155906  0.43285532 -0.82475013  0.        ]",-5.91485,[ 1.08172026  0.46442943],-0.173163041071,[-0.16810285 -0.46598881],"[[-0.066221   -0.01325217  0.09291505  0.11274697]
 [ 0.00436571 -0.0002435   0.          0.        ]]"
1,[ 1.33626902  1.04023898],"[ 1.09626382  1.1610012   0.03482519 -1.43061592  0.80340988  0.97172749
 -0.4255537   0.17963254  0.43578109 -0.75827881  0.        ]",-6.34151,[ 0.76381325  0.54709802],-0.166001798336,[-0.16810285 -0.46598881],"[[-0.02645122  0.00517834  0.09291505  0.11274697]
 [ 3.95944535  1.83717633  0.          0.        ]]"
2,[ 1.29690206  0.92692316],"[ 1.09205667  1.15704826  0.19976211 -1.29608005  0.80340772  0.9717244
 -0.30516303  0.59809505  0.42745428 -0.5712399   0.        ]",-5.01681,[ 0.42031706  0.04340716],-0.145623804097,[-0.16810285 -0.46598881],"[[ 0.08225979  0.06328044  0.09291505  0.11274697]
 [ 6.90186475  3.96594088  0.          0.        ]]"
3,[ 1.29297626  0.89249635],"[ 1.05843614  1.14059719  0.42947083 -1.11117386  0.80340556  0.97172131
 -0.24271704  0.6163241   0.37501596 -0.31533732  0.        ]",-5.73864,[ 0.94739234  0.85535612],-0.117112705053,[-0.16810285 -0.46598881],"[[ 0.23560994  0.14352977  0.09291505  0.11274697]
 [ 8.42807605  4.05868073  0.          0.        ]]"
4,[ 1.28961372  0.46554193],"[  9.64626552e-01   1.09535048e+00   7.21918687e-01  -8.51707631e-01
   8.03403399e-01   9.71718228e-01  -9.62409473e-02   1.26601102e+00
   2.32417777e-01   5.14412666e-04   0.00000000e+00]",-3.10924,[ 1.64178192  0.38520413],-0.0818382188943,[-0.16810285 -0.46598881],"[[  0.44008984   0.25786404   0.09291505   0.11274697]
 [ 12.0080401    7.36371931   0.           0.        ]]"
5,[ 1.32560742 -0.08747388],"[ 0.75485339  0.98924229  1.07349855 -0.49997885  0.80340124  0.97171514
  0.05589772  1.53684205 -0.07459613  0.33572382  0.        ]",-1.1351,[ 1.61052411 -0.0792887 ],-0.0600973260311,[-0.16810285 -0.46598881],"[[  0.71755726   0.41896253   0.09291505   0.11274697]
 [ 15.72640111   8.74150344   0.           0.        ]]"
6,[ 1.36904812 -0.36940598],"[ 0.37756738  0.82647975  1.40607413 -0.15560519  0.80339908  0.97171206
  0.20507448  1.44071245 -0.55442296  0.53908704  0.        ]",0.57869,[ 2.04501496 -0.61856694],-0.100445819156,[-0.16810285 -0.46598881],"[[  1.06866567   0.5888871    0.09291505   0.11274697]
 [ 19.37237164   8.25251947   0.           0.        ]]"
7,[ 1.39741218 -0.23671003],"[-0.18056932  0.65795585  1.58880203  0.09862281  0.80339692  0.97170897
  0.35134038  0.92664982 -1.11614998  0.47552029  0.        ]",0.487069,[ 2.25062135 -0.01554657],-0.168876144321,[-0.16810285 -0.46598881],"[[  1.49198048   0.72770044   0.09291505   0.11274697]
 [ 22.94720095   5.6374416    0.           0.        ]]"
8,[ 1.40830088 -0.44375598],"[-0.84909445  0.50252157  1.46443822  0.28076716  0.80339476  0.97170588
  0.4946847   0.89201461 -1.6147137   0.08059973  0.        ]",3.32897,[ 3.51712707 -1.67631426],-0.238139197895,[-0.16810285 -0.46598881],"[[  1.98607494   0.8386827    0.09291505   0.11274697]
 [ 26.45062917   5.46126191   0.           0.        ]]"
9,[ 1.36937118  0.12943335],"[-1.44022383  0.39849513  0.92239025  0.38256195  0.8033926   0.9717028
  0.63523597  0.09167152 -1.86146585 -0.58691283  0.        ]",0.689432,[ 1.14880274 -0.25844495],-0.294881402366,[-0.16810285 -0.46598881],"[[  2.54955486   0.9070592    0.09291505   0.11274697]
 [ 29.8858005    1.38983316   0.           0.        ]]"
10,[ 1.29824901  0.31167385],"[-1.67510462  0.37139173  0.01507279  0.40685632  0.80339044  0.97169971
  0.77294977 -0.11577589 -1.71760173 -1.33115624  0.        ]",0.0811853,[ 0.7723879  -0.23093251],-0.328921291594,[-0.16810285 -0.46598881],"[[  3.18104163   0.92426889   0.09291505   0.11274697]
 [ 33.25163326   0.3345271    0.           0.        ]]"
11,[ 1.21856296  0.47492203],"[-1.32421352  0.37550528 -0.93606089  0.40322296  0.80338828  0.97169663
  0.87108127 -0.29777591 -1.15825374 -1.85684182  0.        ]",-1.32761,[ 1.25866155  0.39797016],-0.329737660154,[-0.16810285 -0.46598881],"[[  3.8701389    0.92167097   0.09291505   0.11274697]
 [ 35.65006828  -0.59132587   0.           0.        ]]"
12,[ 1.15841377  0.24010009],"[-0.42348136  0.36909543 -1.43648925  0.40887252  0.80338612  0.97169354
  1.00409039  0.01315326 -0.3645331  -1.84152537  0.        ]",-3.65256,[-0.15321903  0.62010208],-0.287395131233,[-0.16810285 -0.46598881],"[[  4.61575656   0.92571578   0.09291505   0.11274697]
 [ 38.90094445   0.9903962    0.           0.        ]]"
13,[ 1.15927994 -0.24119394],"[ 0.56863012  0.29780954 -1.11757157  0.46862113  0.80338396  0.97169045
  0.94779084  0.49103595  0.21460437 -1.18302619  0.        ]",-1.93746,[ 1.63336688  0.40678008],-0.200095748414,[-0.16810285 -0.46598881],"[[  5.37996934   0.96991471   0.09291505   0.11274697]
 [ 37.52503285   3.42142536   0.           0.        ]]"
14,[ 1.19784522 -0.71317786],"[ 1.08670196  0.15667165 -0.10750508  0.57161734  0.80338181  0.97168737
  1.0793373   0.7930541   0.1746267  -0.23628352  0.        ]",1.33241,[ 1.72014528 -1.56391325],-0.0805154315559,[-0.16810285 -0.46598881],"[[  6.16272715   1.05376033   0.09291505   0.11274697]
 [ 40.74017352   4.95782253   0.           0.        ]]"
15,[ 1.34852087 -0.14906259],"[ 0.74714703  0.05428673  1.08308634  0.6350007   0.80337965  0.97168428
  1.20833484 -0.00612696 -0.51319492  0.38024685  0.        ]",-0.982402,[ 0.53380006  0.07500454],-0.0761207570121,[-0.16810285 -0.46598881],"[[  7.00916652   1.11212843   0.09291505   0.11274697]
 [ 43.89304357   0.89233767   0.           0.        ]]"
16,[ 1.42083013 -0.25159216],"[-0.35282069  0.01747387  1.59193285  0.65566042  0.80337749  0.9716812
  1.25923147  0.04719506 -1.39111867  0.18458111  0.        ]",1.38951,[ 1.67799022 -0.85466227],-0.201232142454,[-0.16810285 -0.46598881],"[[  7.89950927   1.13269758   0.09291505   0.11274697]
 [ 45.13710858   1.16359011   0.           0.        ]]"
17,[ 1.36671901  0.34054917],"[-1.44041418  0.03721552  0.92206017  0.64471419  0.80337533  0.97167811
  1.38461339 -0.62441243 -1.80561916 -0.72507558  0.        ]",2.24454,[ 1.37645864 -1.26224839],-0.293283862489,[-0.16810285 -0.46598881],"[[  8.83300115   1.12169226   0.09291505   0.11274697]
 [ 48.2016593   -2.2529159    0.           0.        ]]"
18,[ 1.25287652  0.88224441],"[-1.56543484  0.18503837 -0.51972006  0.55242933  0.80337317  0.97167503
  1.50746306 -1.39602728 -1.3923531  -1.67709316  0.        ]",-2.53294,[ 1.35496935  1.36925835],-0.328371142452,[-0.16810285 -0.46598881],"[[  9.82716379   1.03725167   0.09291505   0.11274697]
 [ 51.2043609   -6.17818712   0.           0.        ]]"
19,[ 1.17033744  0.64482617],"[-0.44854907  0.32287148 -1.43357379  0.44823901  0.80337101  0.97167194
  1.62778525 -0.59575731 -0.37042967 -1.83471877  0.        ]",-3.39839,[ 1.17032944  1.14994729],-0.286418825942,[-0.16810285 -0.46598881],"[[ 10.88075651   0.95453469   0.09291505   0.11274697]
 [ 54.14533608  -2.10718069   0.           0.        ]]"
20,[ 1.22957635  0.03152603],"[ 0.87472634  0.32629302 -0.74929915  0.44540394  0.80336885  0.97166885
  1.74578315  0.18850413  0.29859135 -0.81361956  0.        ]",-3.25152,[ 0.80732364  0.74774938],-0.157066650627,[-0.16810285 -0.46598881],"[[ 11.99259884   0.95242163   0.09291505   0.11274697]
 [ 57.02955707   1.88239363   0.           0.        ]]"
21,[ 1.3767724  -0.64124906],"[ 0.86424271  0.21560986  0.91673464  0.53092232  0.80336669  0.97166577
  1.83032848  0.7606944  -0.31934287  0.33459319  0.        ]",1.12092,[ 2.96956914 -0.66164867],-0.0543541510489,[-0.16810285 -0.46598881],"[[ 13.1539229    1.01927644   0.09291505   0.11274697]
 [ 59.09621991   4.79315632   0.           0.        ]]"
22,[ 1.46206141 -0.29904121],"[-0.60130499  0.09741701  1.55465589  0.60937635  0.80336453  0.97166268
  1.94446522  0.22416318 -1.52225688  0.07781433  0.        ]",0.577828,[ 0.88899428 -0.3835686 ],-0.222149663451,[-0.16810285 -0.46598881],"[[ 14.36384178   1.08775806   0.09291505   0.11274697]
 [ 61.88618095   2.06380634   0.           0.        ]]"
23,[ 1.36630726 -0.02603464],"[-1.67135343  0.05232532  0.20142767  0.63611795  0.80336237  0.9716596
  2.03831839 -0.08557043 -1.68070723 -1.27772608  0.        ]",-0.235072,[ 1.60034376  0.37966982],-0.318736849265,[-0.16810285 -0.46598881],"[[ 15.6245858    1.11322762   0.09291505   0.11274697]
 [ 64.18045464   0.48818303   0.           0.        ]]"
24,[ 1.23056555 -0.25967968],"[-0.75677842  0.00827344 -1.35480927  0.66064438  0.80336021  0.97165651
  2.14825064  0.20461516 -0.51869376 -1.82483699  0.        ]",-0.308731,[ 2.75668606  0.28074672],-0.288048205299,[-0.16810285 -0.46598881],"[[ 16.93515633   1.13780489   0.09291505   0.11274697]
 [ 66.86779099   1.96436375   0.           0.        ]]"
25,[ 1.22682381 -0.63576603],"[ 0.89184976 -0.0826151  -0.71953782  0.70648603  0.80335806  0.97165343
  2.25604096  0.41172757  0.22607452 -0.64212801  0.        ]",-1.98359,[ 1.6909292   0.66987262],-0.128237902415,[-0.16810285 -0.46598881],"[[ 18.29894934   1.18766616   0.09291505   0.11274697]
 [ 69.50285902   3.01795039   0.           0.        ]]"
26,[ 1.45600796 -1.13485992],"[ 0.60921698 -0.24389591  1.23108391  0.77305487  0.8033559   0.97165034
  2.36173173  0.91724674 -0.74492561  0.35691174  0.        ]",1.28783,[ 1.5683763  -1.37199962],-0.10375667718,[-0.16810285 -0.46598881],"[[ 19.71492781   1.27383025   0.09291505   0.11274697]
 [ 72.08670076   5.58954136   0.           0.        ]]"
27,[ 1.46262312 -0.57005966],"[-1.24661584 -0.3795523   1.17383186  0.81542757  0.80335374  0.97164726
  2.46537964  0.11257016 -1.72301114 -0.6220778   0.        ]",1.4361,[ 0.86131652 -1.11456249],-0.274087913675,[-0.16810285 -0.46598881],"[[ 21.18209054   1.34455401   0.09291505   0.11274697]
 [ 74.62070746   1.49615212   0.           0.        ]]"
28,[ 1.26395142  0.07881898],"[-1.34766552 -0.35955035 -0.90649556  0.80992676  0.80335158  0.97164417
  2.54441463 -0.6764546  -0.93269428 -1.77122314  0.        ]",1.03701,[ 0.8800628  -0.83618598],-0.300541731196,[-0.16810285 -0.46598881],"[[ 22.69389846   1.33420754   0.09291505   0.11274697]
 [ 76.55321622  -2.51761899   0.           0.        ]]"
29,[ 1.2094537   0.66878372],"[ 0.58505599 -0.20046502 -1.10317896  0.75690529  0.80334942  0.97164109
  2.6248164  -1.32253642  0.18150345 -0.97347743  0.        ]",-1.78341,[ 1.67761045  0.60019787],-0.167987621484,[-0.16810285 -0.46598881],"[[ 24.2446917    1.25088041   0.09291505   0.11274697]
 [ 78.5192164   -5.80425953   0.           0.        ]]"
30,[ 1.41746366  0.39425784],"[ 0.76497414 -0.03108293  1.06066051  0.68125684  0.80334726  0.971638
  2.7229706  -0.83792947 -0.52271369  0.36536679  0.        ]",-2.66172,[ 2.68413183  1.76645071],-0.0753718150146,[-0.16810285 -0.46598881],"[[ 25.83915378   1.15953032   0.09291505   0.11274697]
 [ 80.91923137  -3.3390787    0.           0.        ]]"
31,[ 1.47525883 -0.1411532 ],"[-1.26241938  0.01716523  1.15705202  0.65580668  0.8033451   0.97163492
  2.81923952 -0.05189618 -1.78226131 -0.50417846  0.        ]",0.697861,[ 1.69268687  0.02776552],-0.277994750175,[-0.16810285 -0.46598881],"[[ 27.48115311   1.13286947   0.09291505   0.11274697]
 [ 83.27328299   0.65946558   0.           0.        ]]"
32,[ 1.2985729  -0.10070948],"[-1.15645816 -0.00787468 -1.11024857  0.66923802  0.80334294  0.97163183
  2.9136934  -0.03848718 -0.85002031 -1.85562254  0.        ]",1.2001,[ 2.54611826 -0.45223398],-0.307457537912,[-0.16810285 -0.46598881],"[[ 29.16979367   1.14674602   0.09291505   0.11274697]
 [ 85.58309336   0.72767661   0.           0.        ]]"
33,[ 1.29157138  0.08421943],"[  9.19141615e-01  -8.95422938e-04  -6.68671945e-01   6.65541659e-01
   8.03340783e-01   9.71628745e-01   3.00626847e+00  -3.99285069e-01
   2.39694932e-01  -6.23979995e-01   0.00000000e+00]",0.267851,[ 1.77376094 -0.62278638],-0.127574796553,[-0.16810285 -0.46598881],"[[ 30.90417324   1.14288715   0.09291505   0.11274697]
 [ 87.84710924  -1.10769707   0.           0.        ]]"
34,[ 1.47844553  0.48956198],"[ 0.12446599  0.08307736  1.52415997  0.61804589  0.80333862  0.97162566
  3.09695158 -0.88592788 -1.05749402  0.38143419  0.        ]",-3.11981,[ 0.43335248  1.17403249],-0.153547900933,[-0.16810285 -0.46598881],"[[ 32.68337121   1.09589664   0.09291505   0.11274697]
 [ 90.06501394  -3.58324661   0.           0.        ]]"
35,[ 1.42441797  0.03039519],"[-1.67240836  0.13831917  0.18654477  0.58361267  0.80333647  0.97162257
  3.09406226 -0.09966673 -1.70214479 -1.26933764  0.        ]",0.145648,[ 0.87758163 -0.04394132],-0.320847077074,[-0.16810285 -0.46598881],"[[ 34.48397141   1.06436088   0.09291505   0.11274697]
 [ 89.9956946    0.41643647   0.           0.        ]]"
36,[ 1.26976037  0.07132357],"[-0.05164715  0.12756115 -1.42101967  0.59052254  0.80333431  0.97161949
  3.16323293 -0.14174164 -0.07631863 -1.58533497  0.        ]",-0.916765,[ 1.01516629 -0.17309067],-0.248297963965,[-0.16810285 -0.46598881],"[[ 36.30086387   1.07054425   0.09291505   0.11274697]
 [ 91.68789177   0.20240197   0.           0.        ]]"
37,[ 1.44032764  0.0729849 ],"[ 0.9544825   0.13313354  0.74504368  0.58695385  0.80333215  0.9716164
  3.25083651 -0.28380621 -0.22928822  0.26179597  0.        ]",0.31374,[ 3.35314248  0.16720041],-0.0413055152393,[-0.16810285 -0.46598881],"[[  3.81561231e+01   1.06734386e+00   9.29150513e-02   1.12746968e-01]
 [  9.38308060e+01  -5.20275949e-01   0.00000000e+00   0.00000000e+00]]"
38,[ 1.49965525  0.02448727],"[-1.26860224  0.14009377  1.15033087  0.58245859  0.80332999  0.97161332
  3.33668303 -0.15845583 -1.79700644 -0.4644859   0.        ]",0.76321,[ 1.76207083  0.09661966],-0.27878797556,[-0.16810285 -0.46598881],"[[  4.00538095e+01   1.06333848e+00   9.29150513e-02   1.12746968e-01]
 [  9.59309178e+01   1.17372843e-01   0.00000000e+00   0.00000000e+00]]"
39,[ 1.30977762  0.04822136],"[-0.85302803  0.13000613 -1.31257225  0.58895639  0.80332783  0.97161023
  3.42084159 -0.09082635 -0.62714018 -1.87383897  0.        ]",-0.5958,[ 1.23963074 -0.00158065],-0.299219506699,[-0.16810285 -0.46598881],"[[  4.19930860e+01   1.06914038e+00   9.29150513e-02   1.12746968e-01]
 [  9.79899203e+01   4.61398820e-01   0.00000000e+00   0.00000000e+00]]"
40,[ 1.4019717  -0.08831604],"[ 1.09671222  0.11482619  0.06105254  0.59856816  0.80332567  0.97160715
  3.50333673 -0.10130011  0.10644564 -0.11350465  0.        ]",0.517492,[ 2.39961023 -0.45773235],-0.0624503670172,[-0.16810285 -0.46598881],"[[  4.39731366e+01   1.07783661e+00   9.29150513e-02   1.12746968e-01]
 [  1.00008417e+02   4.08118727e-01   0.00000000e+00   0.00000000e+00]]"
41,[ 1.52133405  0.21219498],"[-0.88031995  0.13313999  1.448812    0.58694398  0.80332351  0.97160406
  3.58418197 -0.46693325 -1.65801004 -0.10107896  0.        ]",1.92418,[ 1.94429384 -0.82573809],-0.245769999326,[-0.16810285 -0.46598881],"[[  4.59931566e+01   1.06733967e+00   9.29150513e-02   1.12746968e-01]
 [  1.01986743e+02  -1.45183167e+00   0.00000000e+00   0.00000000e+00]]"
42,[ 1.31464422  0.76786608],"[-1.12028787  0.23901766 -1.14091185  0.51382973  0.80332135  0.97160098
  3.66335585 -1.11192329 -0.89786554 -1.89951848  0.        ]",-1.59194,[ 1.30389759  0.70258894],-0.316777543833,[-0.16810285 -0.46598881],"[[  4.80523364e+01   1.00538351e+00   9.29150513e-02   1.12746968e-01]
 [  1.03924375e+02  -4.73285938e+00   0.00000000e+00   0.00000000e+00]]"
43,[ 1.41003466  0.5333519 ],"[ 1.08751544  0.34763255 -0.10022709  0.42741195  0.8033192   0.97159789
  3.74087729 -0.55443866  0.22870384 -0.28254722  0.        ]",-0.304491,[ 1.92664813 -0.22183298],-0.0921415443629,[-0.16810285 -0.46598881],"[[  5.01498576e+01   9.39178945e-01   9.29150513e-02   1.12746968e-01]
 [  1.05821781e+02  -1.89698951e+00   0.00000000e+00   0.00000000e+00]]"
44,[ 1.52225459  0.59697151],"[-0.89112114  0.42130067  1.44317588  0.3613923   0.80331704  0.97159481
  3.81693006 -0.72754296 -1.64708461  0.01251537  0.        ]",-0.594601,[ 1.28135456  0.8294595 ],-0.243415879094,[-0.16810285 -0.46598881],"[[  5.22849730e+01   8.92403999e-01   9.29150513e-02   1.12746968e-01]
 [  1.07683454e+02  -2.77756432e+00   0.00000000e+00   0.00000000e+00]]"
45,[ 1.35829532  0.32619783],"[-0.9797076   0.45569212 -1.2421473   0.3283014   0.80331488  0.97159172
  3.89145214 -0.07891694 -0.84761982 -1.94572874  0.        ]",0.778673,[ 2.86828455 -0.26655673],-0.320558551488,[-0.16810285 -0.46598881],"[[  5.44569432e+01   8.69958635e-01   9.29150513e-02   1.12746968e-01]
 [  1.09507882e+02   5.21932957e-01   0.00000000e+00   0.00000000e+00]]"
46,[ 1.46366632  0.42090937],"[ 1.0873939   0.45669853  0.25131706  0.3273086   0.80331272  0.97158864
  3.964578   -0.29648869  0.14770693 -0.06338735  0.        ]",-1.52484,[ 1.92380161  0.60955862],-0.0678191388697,[-0.16810285 -0.46598881],"[[  5.66650665e+01   8.69294883e-01   9.29150513e-02   1.12746968e-01]
 [  1.11298354e+02  -5.84834404e-01   0.00000000e+00   0.00000000e+00]]"
47,[ 1.55877757  0.02350186],"[-1.27375075  0.43807072  1.14466377  0.34544176  0.80331056  0.97158555
  4.03622338  0.17195121 -1.82009624 -0.34461522  0.        ]",1.03201,[ 0.36654692 -0.63817744],-0.278485667411,[-0.16810285 -0.46598881],"[[  5.89086336e+01   8.81509536e-01   9.29150513e-02   1.12746968e-01]
 [  1.13052813e+02   1.79806821e+00   0.00000000e+00   0.00000000e+00]]"
48,[ 1.33824635  0.4898839 ],"[-0.42704987  0.42295211 -1.43609608  0.35983195  0.8033084   0.97158247
  4.00400315 -0.3401572  -0.38212061 -1.86015656  0.        ]",-0.985128,[ 2.26207788  0.31411648],-0.290549713974,[-0.16810285 -0.46598881],"[[  6.11618165e+01   8.91333291e-01   9.29150513e-02   1.12746968e-01]
 [  1.12267758e+02  -8.06968736e-01   0.00000000e+00   0.00000000e+00]]"
49,[ 1.53183115  0.18752533],"[ 0.86027798  0.42902113  0.92324458  0.35408796  0.80330624  0.97157939
  4.07484785 -0.10107012 -0.24047459  0.33497172  0.        ]",0.21868,[ 2.06488111 -0.16956661],-0.0526627985943,[-0.16810285 -0.46598881],"[[  6.34245783e+01   8.87398470e-01   9.29150513e-02   1.12746968e-01]
 [  1.14002804e+02   4.09235823e-01   0.00000000e+00   0.00000000e+00]]"
