timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.64371872  1.28901076],"[ 1.25584357  2.15818857 -0.01128698 -3.12635131 -1.56714289  0.25796289
 -1.59983805 -0.28193507  2.16166694 -0.21895902  0.        ]",-10.5001,[ 2.78453115  1.36752376],-0.39124250152,[-0.85293913 -1.00084054],"[[ 0.04284658 -0.05194577 -0.18034609  0.03113603]
 [ 0.00047898 -0.00150843  0.          0.        ]]"
1,[ 2.41002321  1.05204725],"[ 1.25240623  2.16286885  0.0467315  -2.98471117 -1.56714173  0.25796283
 -1.48592397  0.68365599  2.15868108 -0.1422857   0.        ]",-10.3707,[ 2.98619661  1.03971664],-0.390029948586,[-0.85293913 -1.00084054],"[[ 0.08253113 -0.01226323 -0.18034609  0.03113603]
 [ 3.95481393  3.95657643  0.          0.        ]]"
2,[ 2.05598164  0.74086899],"[ 1.22941236  2.1425862   0.21775089 -2.56379817 -1.56714056  0.25796277
 -1.37426154  1.6301347   2.12096975  0.08219346  0.        ]",-9.34455,[ 1.8093182   1.12854611],-0.383851452815,[-0.85293913 -1.00084054],"[[ 0.20051805  0.10579504 -0.18034609  0.03113603]
 [ 7.83099313  7.83632122  0.          0.        ]]"
3,[ 1.50203252  0.02791618],"[ 1.1505209   1.99819109  0.49004796 -1.88322806 -1.56713939  0.25796271
 -1.26479887  2.55786389  1.96943255  0.42047323  0.        ]",-6.70923,[ 1.09225356 -0.12398444],-0.365454363167,[-0.85293913 -1.00084054],"[[  0.39526173   0.30067736  -0.18034609   0.03113603]
 [ 11.63081659  11.63922239   0.           0.        ]]"
4,[ 1.13811314 -0.24732041],"[ 0.96231071  1.66575344  0.83024597 -1.14723115 -1.56713823  0.25796265
 -1.15743449  2.38146652  1.63756148  0.75236734  0.        ]",-3.82608,[ 0.7471075  -0.07985113],-0.327842851061,[-0.85293913 -1.00084054],"[[  0.66527105   0.52620748  -0.18034609   0.03113603]
 [ 15.35780537  10.9161595    0.           0.        ]]"
5,[ 0.86455089 -0.52906668],"[ 0.62272732  1.20362272  1.1579344  -0.5350492  -1.56713706  0.25796259
 -1.08099984  2.25120886  1.15323731  0.92562325  0.        ]",-1.53559,[ 1.09628713 -0.39002053],-0.269755096977,[-0.85293913 -1.00084054],"[[  0.99904767   0.73917413  -0.18034609   0.03113603]
 [ 18.01111347  10.38222708   0.           0.        ]]"
6,[ 0.71560383 -0.5228231 ],"[ 0.11591396  0.68675461  1.36845413 -0.07976481 -1.56713589  0.25796254
 -0.97723061  1.82373288  0.61103981  0.84159978  0.        ]",-0.67466,[ 1.47844346 -0.80534394],-0.191760387219,[-0.85293913 -1.00084054],"[[  1.39541133   0.9292384   -0.18034609   0.03113603]
 [ 21.61330797   8.62994831   0.           0.        ]]"
7,[ 0.88435984 -0.24754453],"[-0.52366501  0.25785855  1.32878255  0.18851331 -1.56713473  0.25796248
 -0.87550065  1.00338922  0.15611603  0.47917722  0.        ]",-0.802206,[ 0.97946967 -0.25437217],-0.0980046151431,[-0.85293913 -1.00084054],"[[  1.86310979   1.06809935  -0.18034609   0.03113603]
 [ 25.14471466   5.26724133   0.           0.        ]]"
8,[ 1.05517232 -0.51312745],"[-1.14459518 -0.05289516  0.91558653  0.33641742 -1.56713356  0.25796242
 -0.77814674  0.73133206 -0.06255085 -0.10188076  0.        ]",-1.34883,[ 0.66875502 -0.27157247],-0.0105145117448,[-0.85293913 -1.00084054],"[[  2.39991164   1.16225627  -0.18034609   0.03113603]
 [ 28.52421478   4.1520402    0.           0.        ]]"
9,[ 1.15382457 -0.88301396],"[-1.49212173 -0.29727719  0.14531139  0.42926435 -1.56713239  0.25796236
 -0.71813877  0.44796299  0.07501246 -0.73597688  0.        ]",-1.2495,[ 0.71487702 -1.14915134],-0.117240779733,[-0.85293913 -1.00084054],"[[  2.9912965    1.23364359  -0.18034609   0.03113603]
 [ 30.60730192   2.99046949   0.           0.        ]]"
