timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 1.57846105  1.12584591],"[ 1.15150059  1.33152505  0.00732271 -1.60150332  0.00747285 -1.39143105
 -0.84349681 -0.2270099   1.01406097  1.01933358  0.        ]",-3.1852,[ 0.89366664  0.49240989],-0.269172129903,[-0.23212424 -0.60400587],"[[-0.00319805  0.09189362 -0.0002144  -0.15923361]
 [ 0.00265378  0.00065741  0.          0.        ]]"
1,[ 1.50495934  1.01450825],"[ 1.1507841   1.32700245  0.06041233 -1.55043618  0.00747284 -1.39142647
 -0.73656749  0.19500697  1.00971562  1.07905425  0.        ]",-3.89269,[ 2.05833632  1.42813588],-0.274691466138,[-0.23212424 -0.60400587],"[[  3.23170752e-02   1.11455248e-01  -2.14398205e-04  -1.59233605e-01]
 [  3.53709461e+00   1.94901538e+00   0.00000000e+00   0.00000000e+00]]"
2,[ 1.33712995  0.77502668],"[ 1.13760602  1.30026723  0.22374157 -1.34734604  0.00747283 -1.39142189
 -0.61904904  1.0439709   0.97619184  1.27260122  0.        ]",-2.99105,[ 1.33089381  0.56704339],-0.291659360176,[-0.23212424 -0.60400587],"[[  1.42032719e-01   1.89761003e-01  -2.14398205e-04  -1.59233605e-01]
 [  7.42156079e+00   5.86849781e+00   0.00000000e+00   0.00000000e+00]]"
3,[ 1.20497274  0.46337235],"[ 1.07763131  1.21944005  0.49470171 -0.99580453  0.00747282 -1.39141731
 -0.50382802  1.50479048  0.85373164  1.58163791  0.        ]",-2.57887,[ 1.37734463  0.46216453],-0.316283458041,[-0.23212424 -0.60400587],"[[  3.28675511e-01   3.28477223e-01  -2.14398205e-04  -1.59233605e-01]
 [  1.12300929e+01   7.99602148e+00   0.00000000e+00   0.00000000e+00]]"
4,[ 1.24594116 -0.19162779],"[ 0.91763608  1.05686789  0.84482773 -0.57247047  0.00747281 -1.39141273
 -0.39086722  1.86650317  0.5749571   1.91916533  0.        ]",-1.30702,[ 2.53597899 -0.64371794],-0.340083230326,[-0.23212424 -0.60400587],"[[  5.90738916e-01   5.05153559e-01  -2.14398205e-04  -1.59233605e-01]
 [  1.49639183e+01   9.66601160e+00   0.00000000e+00   0.00000000e+00]]"
5,[ 1.32180178 -0.22400151],"[ 0.60010817  0.84777702  1.20768729 -0.21090937  0.0074728  -1.39140815
 -0.28008046  1.27253679  0.13553002  2.14648982  0.        ]",-0.977761,[ 0.91884873 -0.79870088],-0.353830719865,[-0.23212424 -0.60400587],"[[  9.26758721e-01   6.70961011e-01  -2.14398205e-04  -1.59233605e-01]
 [  1.86258842e+01   6.92381091e+00   0.00000000e+00   0.00000000e+00]]"
6,[ 1.38086593 -0.05376284],"[ 0.09785335  0.6891078   1.46478108 -0.00385544  0.0074728  -1.39140357
 -0.1811946   0.55734629 -0.38163048  2.15722308  0.        ]",-1.14882,[ 2.97183642 -0.29181357],-0.352380283827,[-0.23212424 -0.60400587],"[[  1.33207162e+00   7.76309117e-01  -2.14398205e-04  -1.59233605e-01]
 [  2.18944752e+01   3.62192818e+00   0.00000000e+00   0.00000000e+00]]"
7,[ 1.36453795 -0.02972881],"[-0.54912805  0.59040503  1.46624823  0.10526963  0.00747279 -1.39139899
 -0.07457709  0.29091411 -0.88343884  1.89705861  0.        ]",-1.24546,[ 2.65831094 -0.14886992],-0.331531340446,[-0.23212424 -0.60400587],"[[  1.80532015e+00   8.36407045e-01  -2.14398205e-04  -1.59233605e-01]
 [  2.54186308e+01   2.39186854e+00   0.00000000e+00   0.00000000e+00]]"
8,[ 1.28126168  0.01725286],"[-1.19654181  0.51916098  1.0775337   0.17639872  0.00747278 -1.39139441
  0.02992439  0.15221974 -1.22902093  1.34743511  0.        ]",-2.06703,[ 2.02748813  0.85484801],-0.284901507266,[-0.23212424 -0.60400587],"[[  2.34834995e+00   8.77820968e-01  -2.14398205e-04  -1.59233605e-01]
 [  2.88728425e+01   1.75154731e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 1.15677464 -0.71364641],"[-1.58565129  0.39571899  0.28243501  0.28655298  0.00747277 -1.39138983
  0.13233513  0.87695283 -1.21735782  0.59786397  0.        ]",-1.34396,[ 1.25608632 -0.28287497],-0.204327470163,[-0.23212424 -0.60400587],"[[  2.95976883e+00   9.46424213e-01  -2.14398205e-04  -1.59233605e-01]
 [  3.22579465e+01   5.09748830e+00   0.00000000e+00   0.00000000e+00]]"
