timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.71732926  1.22434664],"[ 1.26156386  2.26110708  0.01291695 -2.83130211 -0.4206411   0.9162535
 -1.69193631 -0.28915292  1.39263671 -0.56994551  0.        ]",-8.40013,[ 2.54852882  1.17314143],-0.271169935221,[-0.96930188 -1.09590065],"[[ 0.06345043  0.07194171 -0.04851735  0.10677455]
 [ 0.00060311 -0.00224047  0.          0.        ]]"
1,[ 2.5341711   0.89135456],"[ 1.25699694  2.24674708  0.07079468 -2.68322866 -0.42064102  0.91625323
 -1.57283277  0.69985597  1.38195027 -0.49451698  0.        ]",-7.86601,[ 3.03136068  0.93434707],-0.265697650412,[-0.96930188 -1.09590065],"[[ 0.10313753  0.11160976 -0.04851735  0.10677455]
 [ 3.95495146  3.95585852  0.          0.        ]]"
2,[ 2.35877943  0.43069005],"[ 1.23066902  2.16995434  0.24111394 -2.25691311 -0.42064095  0.91625297
 -1.45607829  1.60433148  1.32277966 -0.27885304  0.        ]",-5.93113,[ 1.90610833  0.43951523],-0.248023309028,[-0.96930188 -1.09590065],"[[ 0.22112888  0.2270455  -0.04851735  0.10677455]
 [ 7.83131369  7.57565033  0.          0.        ]]"
3,[ 2.08918595  0.1176275 ],"[ 1.14644982  1.96794166  0.51138513 -1.65993989 -0.42064087  0.91625271
 -1.34160062  2.00131077  1.15282579  0.02486286  0.        ]",-4.26519,[ 2.24613507  0.75106694],-0.216220362132,[-0.96930188 -1.09590065],"[[  0.41588872   0.39449913  -0.04851735   0.10677455]
 [ 11.63208816   9.164402     0.           0.        ]]"
4,[ 1.6981374  -0.28911918],"[ 0.95155438  1.56849019  0.84708059 -0.9661816  -0.42064079  0.91625244
 -1.22938045  2.69863016  0.80842246  0.31941847  0.        ]",-2.00843,[ 1.33155024 -0.41899259],-0.168175987587,[-0.96930188 -1.09590065],"[[  0.68591112   0.60578807  -0.04851735   0.10677455]
 [ 15.35791513  11.95514969   0.           0.        ]]"
5,[ 1.34865737 -0.27117997],"[ 0.593621    0.99925912  1.17459386 -0.34496045 -0.42064071  0.91625218
 -1.11930712  2.22442647  0.30516777  0.45295567  0.        ]",-1.17656,[ 1.56711217 -0.07137276],-0.109176124488,[-0.96930188 -1.09590065],"[[  1.02973591   0.82585055  -0.04851735   0.10677455]
 [ 19.01246735  10.05735107   0.           0.        ]]"
6,[ 1.11839354 -0.76381671],"[ 0.05353391  0.38157205  1.37224319  0.09776995 -0.42064064  0.91625192
 -1.01140913  2.10341095 -0.2387286   0.31193183  0.        ]",-0.368969,[ 0.8310707  -0.96491217],-0.0659813816886,[-0.96930188 -1.09590065],"[[  1.44592682   1.02213935  -0.04851735   0.10677455]
 [ 22.59479841   9.57304267   0.           0.        ]]"
7,[ 0.9233861  -0.87165403],"[-0.60019067 -0.14951259  1.29209541  0.35576263 -0.42064056  0.91625165
 -0.92574708  1.10064058 -0.65011496 -0.10590906  0.        ]",-0.766685,[ 0.82699417 -0.56239196],-0.0965648109959,[-0.96930188 -1.09590065],"[[  1.92635934   1.17333564  -0.04851735   0.10677455]
 [ 25.43887138   5.55986013   0.           0.        ]]"
8,[ 0.94794828 -1.14790881],"[-1.19532218 -0.47441817  0.83883762  0.46959026 -0.42064048  0.91625139
 -0.84229456  0.51581497 -0.79453895 -0.68369703  0.        ]",-0.524317,[ 1.47822708 -1.06801631],-0.160023731019,[-0.96930188 -1.09590065],"[[  2.4629369    1.26105062  -0.04851735   0.10677455]
 [ 28.2095868    3.21933177   0.           0.        ]]"
9,[ 1.26310182 -0.72633445],"[-1.49732303 -0.5649437   0.03757944  0.49595765 -0.42064041  0.91625113
 -0.73988252 -0.49061683 -0.61742007 -1.26675197  0.        ]",-0.840161,[ 1.10896264 -0.63925621],-0.220866784658,[-0.96930188 -1.09590065],"[[  3.06124554   1.28502606  -0.04851735   0.10677455]
 [ 31.6097822   -0.80850574   0.           0.        ]]"
