timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 1.95808589  1.28728652],"[ 1.24043517  1.99524169  0.06237819 -2.7858231  -1.04402465 -1.39075599
 -1.47790243 -0.27346154  1.79753319  1.01726766  0.        ]",-7.51848,[ 1.9184202   1.39474907],-0.373528024415,[-0.705257   -0.91528022],"[[ 0.08727762 -0.01235465 -0.12039376 -0.15860035]
 [-0.00489939  0.00058296  0.          0.        ]]"
1,[ 1.89973354  1.13521755],"[ 1.23459079  1.99421813  0.12011229 -2.65104033 -1.04402399 -1.39075476
 -1.36720764  0.68595883  1.78933079  1.09361686  0.        ]",-7.54516,[ 2.44913713  1.26734991],-0.378377531572,[-0.705257   -0.91528022],"[[ 0.12685566  0.02736929 -0.12039376 -0.15860035]
 [ 3.94954275  3.95862483  0.          0.        ]]"
2,[ 1.83386314  0.95024282],"[ 1.20451843  1.95934997  0.28999912 -2.2520382  -1.04402333 -1.39075353
 -1.25870023  1.62638798  1.736525    1.31504477  0.        ]",-7.11524,[ 2.42637984  0.95362172],-0.390295070316,[-0.705257   -0.91528022],"[[ 0.24473839  0.14546808 -0.12039376 -0.15860035]
 [ 7.82585078  7.83832485  0.          0.        ]]"
3,[ 1.71984637  0.72939539],"[ 1.1144494   1.80123159  0.55861711 -1.61697162 -1.04402267 -1.3907523
 -1.15232739  2.50367169  1.56382429  1.6404011   0.        ]",-6.10712,[ 1.38877776  0.49524979],-0.401422463933,[-0.705257   -0.91528022],"[[  0.43938152   0.33854748  -0.12039376  -0.15860035]
 [ 11.62590945  11.4575386    0.           0.        ]]"
4,[ 1.46080542  0.30561757],"[ 0.91245879  1.42623423  0.89008427 -0.86997569 -1.04402201 -1.39075107
 -1.04801634  2.92359963  1.2000431   1.95092062  0.        ]",-5.20123,[ 1.48893565  0.5662225 ],-0.39977069545,[-0.705257   -0.91528022],"[[  0.70928613   0.58508072  -0.12039376  -0.15860035]
 [ 15.35231828  13.18996831   0.           0.        ]]"
5,[ 1.17603755 -0.89989942],"[ 0.54788942  0.7832495   1.20937714 -0.15319085 -1.04402136 -1.39074984
 -0.94573365  3.40324104  0.65561528  2.06753578  0.        ]",-3.89613,[ 1.71316881 -0.7204305 ],-0.372957955556,[-0.705257   -0.91528022],"[[  1.05299086   0.86873479  -0.12039376  -0.15860035]
 [ 19.00626971  15.1687665    0.           0.        ]]"
6,[ 0.88908768 -1.80155921],"[  4.27845097e-03   8.57787760e-04   1.39413609e+00   3.39862017e-01
  -1.04402070e+00  -1.39074861e+00  -8.45400580e-01   2.63834451e+00
   9.90352140e-02   1.85595051e+00   0.00000000e+00]",-2.34445,[ 0.43550086 -1.17039784],-0.315917865123,[-0.705257   -0.91528022],"[[  1.46907833   1.1404506   -0.12039376  -0.15860035]
 [ 22.5905761   12.01322704   0.           0.        ]]"
7,[ 0.91791594 -1.96958137],"[-0.62655958 -0.63929286  1.30614179  0.55816344 -1.04402004 -1.39074737
 -0.80958055  1.62029401 -0.24722165  1.39433515  0.        ]",-1.19916,[ 0.18639636 -2.05104833],-0.238972870825,[-0.705257   -0.91528022],"[[  1.93373038   1.33857625  -0.12039376  -0.15860035]
 [ 23.87020457   7.8132795    0.           0.        ]]"
8,[ 1.07056701 -1.49805164],"[-1.1676933  -1.02653079  0.91049873  0.62594143 -1.04401938 -1.39074614
 -0.80209245  0.62240248 -0.31876091  0.87515546  0.        ]",-2.47389,[ 1.49068476 -1.13192803],-0.156441686636,[-0.705257   -0.91528022],"[[  2.41382018   1.4535369   -0.12039376  -0.15860035]
 [ 24.1376971    3.69648929   0.           0.        ]]"
9,[ 1.09677815 -0.75033873],"[-1.48735725 -1.14036919  0.24047115  0.63732734 -1.04401872 -1.39074491
 -0.7046522  -0.35598634 -0.16115728  0.40264124  0.        ]",-2.76142,[ 1.57612486 -1.91391566],-0.0747514333365,[-0.705257   -0.91528022],"[[  2.93150124   1.48697009  -0.12039376  -0.15860035]
 [ 27.61866305  -0.33984353   0.           0.        ]]"
10,[ 1.07252896  0.15714121],"[-1.42095376 -0.98215324 -0.60498853  0.62046646 -1.04401807 -1.39074368
 -0.60916715 -1.31520049  0.20564096  0.04480306  0.        ]",-3.32699,[ 1.67167613 -0.6974611 ],-0.056282934722,[-0.705257   -0.91528022],"[[  3.51810105   1.44047048  -0.12039376  -0.15860035]
 [ 31.02978257  -4.29707436   0.           0.        ]]"
11,[ 0.85460258  0.90719718],"[-0.84659487 -0.60285712 -1.32386616  0.5494109  -1.04401741 -1.39074245
 -0.5156047  -1.96526555  0.74129401 -0.0760465   0.        ]",-2.88747,[ 0.70295912  0.69683773],-0.146985768184,[-0.705257   -0.91528022],"[[  4.17223385   1.32762265  -0.12039376  -0.15860035]
 [ 34.37222028  -6.97892241   0.           0.        ]]"
12,[ 0.4174307   0.94598365],"[ 0.09549684 -0.24137161 -1.51201347  0.43915294 -1.04401675 -1.39074122
 -0.4568368  -1.26433599  1.30961073  0.19385534  0.        ]",-3.98781,[ 1.23438941  1.25460941],-0.248461533705,[-0.705257   -0.91528022],"[[  4.8807416    1.21705813  -0.12039376  -0.15860035]
 [ 36.47165056  -4.08724694   0.           0.        ]]"
13,[ 0.44753647  0.71924537],"[ 0.97177835 -0.10991919 -0.94241355  0.38794664 -1.04401609 -1.39073999
 -0.36631664 -0.28654921  1.59807981  0.89226824  0.        ]",-3.68415,[ 0.32568238  0.87813238],-0.333377358382,[-0.705257   -0.91528022],"[[  5.64261809   1.17578768  -0.12039376  -0.15860035]
 [ 39.70540601  -0.05339469   0.           0.        ]]"
14,[ 0.86204708 -0.0440962 ],"[ 1.22835519 -0.21730489  0.16618846  0.43023968 -1.04401543 -1.39073876
 -0.35224108  0.55493982  1.28659738  1.66347449  0.        ]",-3.63585,[ 0.8683705   0.34870568],-0.37124105429,[-0.705257   -0.91528022],"[[  6.44176923   1.20955146  -0.12039376  -0.15860035]
 [ 40.20823941   3.41816245   0.           0.        ]]"
15,[ 0.98109508 -0.80106503],"[ 0.62297259 -0.48183003  1.16052984  0.51729998 -1.04401478 -1.39073753
 -0.27829097  0.8713456   0.49145304  1.92707516  0.        ]",-2.94607,[ 1.24050155 -0.57410032],-0.341725096424,[-0.705257   -0.91528022],"[[  7.2724388    1.29101328  -0.12039376  -0.15860035]
 [ 42.85004292   4.72349362   0.           0.        ]]"
16,[ 1.15097797 -0.7702722 ],"[-0.55315044 -0.71633806  1.33326137  0.57529842 -1.04401412 -1.3907363
 -0.1912      0.29548319 -0.2189253   1.42753389  0.        ]",-2.51082,[  1.45602944e+00   1.31922301e-03],-0.243986558134,[-0.705257   -0.91528022],"[[  8.16065713   1.36164892  -0.12039376  -0.15860035]
 [ 45.96129326   2.34777891   0.           0.        ]]"
17,[ 0.97661078 -1.08894801],"[-1.45004949 -0.8725246   0.38808566  0.6044255  -1.04401346 -1.39073507
 -0.10585604  0.28299693 -0.25325215  0.5094802   0.        ]",-1.3897,[ 0.64786746 -1.7306317 ],-0.0951963207605,[-0.705257   -0.91528022],"[[  9.11047276   1.40808981  -0.12039376  -0.15860035]
 [ 49.01013286   2.29626738   0.           0.        ]]"
