timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.10378766  1.55607975],"[ 1.25210422  2.11924505 -0.15706879 -2.72781546 -1.03855488 -1.4943526
 -1.56905072 -0.27922703  1.80643685  0.94167801  0.        ]",-9.37656,[ 2.27318647  1.58507218],-0.367451149792,[-0.82580566 -0.97099191],"[[-0.05812422  0.04647631 -0.11921933 -0.17064789]
 [-0.00454348 -0.00128763  0.          0.        ]]"
1,[ 1.97770488  1.28184354],"[ 1.25420019  2.10977265 -0.09910509 -2.58833711 -1.03855437 -1.49435146
 -1.45624778  0.68102597  1.80590186  1.01834889  0.        ]",-9.04142,[ 1.70455536  1.11204326],-0.373179368024,[-0.82580566 -0.97099191],"[[-0.01853908  0.08616321 -0.11921933 -0.17064789]
 [ 3.94990019  3.95679146  0.          0.        ]]"
2,[ 1.81546402  0.89839321],"[ 1.24762071  2.04829855  0.07341618 -2.17709523 -1.03855386 -1.49435032
 -1.34567285  1.62227062  1.7754724   1.24369977  0.        ]",-8.17311,[ 1.50649655  0.35223973],-0.387735273659,[-0.82580566 -0.97099191],"[[ 0.09935108  0.20422567 -0.11921933 -0.17064789]
 [ 7.82624462  7.83652404  0.          0.        ]]"
3,[ 1.59042692  0.64797091],"[ 1.19512242  1.87503724  0.35274034 -1.60664254 -1.03855335 -1.49434918
 -1.23724798  1.9226182   1.64591085  1.57221147  0.        ]",-7.74422,[ 1.98586949  1.0076679 ],-0.403070690078,[-0.82580566 -0.97099191],"[[  0.29401163   0.37337772  -0.11921933  -0.17064789]
 [ 11.62722163   9.07453936   0.           0.        ]]"
4,[ 1.16985512 -0.29472119],"[ 1.04040616  1.50881218  0.71136682 -0.92365208 -1.03855284 -1.49434804
 -1.13097447  2.83922609  1.33702191  1.9178576   0.        ]",-5.99007,[ 1.15192109 -0.3233901 ],-0.408653976801,[-0.82580566 -0.97099191],"[[  0.56393379   0.59277689  -0.11921933  -0.17064789]
 [ 15.35278448  12.85274462   0.           0.        ]]"
5,[ 0.86293137 -0.66711223],"[ 0.72308843  0.94069362  1.0829296  -0.28176379 -1.03855234 -1.49434689
 -1.02672236  2.46633254  0.83911546  2.11790779  0.        ]",-4.29469,[ 0.91933932 -0.81619303],-0.392819341831,[-0.82580566 -0.97099191],"[[  0.90765716   0.83441109  -0.11921933  -0.17064789]
 [ 19.00748819  11.31572339   0.           0.        ]]"
6,[ 0.84967804 -0.71573806],"[ 0.21447665  0.38836075  1.34786711  0.12100031 -1.03855183 -1.49434575
 -0.93361142  1.62733341  0.2884189   2.0465532   0.        ]",-2.95033,[ 1.25540492 -1.89454257],-0.352475740129,[-0.82580566 -0.97099191],"[[  1.3205573    1.02602835  -0.11921933  -0.17064789]
 [ 22.27162359   7.85743579   0.           0.        ]]"
7,[ 0.93920541 -0.39366007],"[-0.44360978  0.01995576  1.35475354  0.31176928 -1.03855132 -1.49434461
 -0.83324521  0.6282062  -0.16578635  1.7052843   0.        ]",-2.62393,[ 1.19816807 -0.75823205],-0.2899157935,[-0.82580566 -0.97099191],"[[  1.80129291   1.14185766  -0.11921933  -0.17064789]
 [ 25.79010655   3.73910538   0.           0.        ]]"
8,[ 1.11387765  0.1403992 ],"[-1.10080749 -0.1251214   0.96894573  0.37294536 -1.03855081 -1.49434347
 -0.73489087 -0.11907059 -0.4044084   1.15784016  0.        ]",-2.75096,[ 1.21560578  0.315432  ],-0.206106247406,[-0.82580566 -0.97099191],"[[  2.35169051   1.18573619  -0.11921933  -0.17064789]
 [ 29.23806252   0.65888393   0.           0.        ]]"
9,[ 0.95268893 -0.46104676],"[-1.48985399 -0.21075644  0.17778349  0.40565784 -1.0385503  -1.49434233
 -0.63851738  0.17963068 -0.30209933  0.51344788  0.        ]",-2.3611,[ 0.70318341 -0.1024317 ],-0.0992050848932,[-0.82580566 -0.97099191],"[[  2.97034876   1.21126858  -0.11921933  -0.17064789]
 [ 32.6165781    1.89010905   0.           0.        ]]"
