timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.91514897  1.10628414],"[ 1.22148599  1.72201753 -0.09507852 -2.25378428 -1.38579063  0.78617142
 -1.28461762 -0.26102372  1.99900852 -0.60633534  0.        ]",-2.54439,[ 1.6698017   0.82762693],-0.380287516033,[-0.46806711 -0.8102234 ],"[[-0.03178377  0.05504585 -0.1587947   0.09248424]
 [-0.00381442  0.00377322  0.          0.        ]]"
1,[ 2.62055874  0.94736254],"[ 1.22213951  1.71473126 -0.0367568  -2.15074228 -1.38578869  0.78617082
 -1.17664183  0.53878137  1.9965483  -0.53402471  0.        ]",-2.44415,[ 2.60202121  0.17493959],-0.377129613892,[-0.46806711 -0.8102234 ],"[[ 0.00781848  0.08798496 -0.1587947   0.09248424]
 [ 3.95087917  3.27922601  0.          0.        ]]"
2,[ 2.4603951   0.94408393],"[ 1.21128249  1.6872456   0.13644154 -1.92711994 -1.38578676  0.78617021
 -1.07077298  0.69169942  1.96929512 -0.33849238  0.        ]",-2.18114,[ 1.83395538  0.85765678],-0.366831961428,[-0.46806711 -0.8102234 ],"[[ 0.12574041  0.15985284 -0.1587947   0.09248424]
 [ 7.82841318  3.90547493  0.          0.        ]]"
3,[ 2.08068204  0.8218447 ],"[ 1.15191729  1.61355549  0.41565596 -1.58602953 -1.38578482  0.7861696
 -0.9670229   1.50167285  1.86263061 -0.03926537  0.        ]",-2.37892,[ 3.14541184  0.81788963],-0.345007738771,[-0.46806711 -0.8102234 ],"[[  0.32043412   0.27124401  -0.1587947    0.09248424]
 [ 11.6283522    7.22257645   0.           0.        ]]"
4,[ 1.76785505  0.64751101],"[ 0.98852675  1.42300411  0.77164671 -1.07138842 -1.38578289  0.78616899
 -0.86531061  2.25712472  1.59125259  0.30972372  0.        ]",-1.96827,[ 2.45969129  0.6027402 ],-0.303401837545,[-0.46806711 -0.8102234 ],"[[  0.59037712   0.44673738  -0.1587947    0.09248424]
 [ 15.35366095  10.31641456   0.           0.        ]]"
5,[ 1.5247854  0.1698035],"[ 0.66250414  1.04820208  1.13602274 -0.46663804 -1.38578095  0.78616838
 -0.76557611  2.78951965  1.10932881  0.55214888  0.        ]",-1.58888,[ 1.64743331  0.09804003],-0.235348553431,[-0.46806711 -0.8102234 ],"[[  0.93409873   0.67494279  -0.1587947    0.09248424]
 [ 19.00653558  12.49679018   0.           0.        ]]"
6,[ 1.32831204 -1.17022586],"[ 0.14389933  0.4914393   1.38891226  0.08072797 -1.38577902  0.78616777
 -0.66776351  2.82327249  0.50706611  0.49744247  0.        ]",-1.80564,[ 0.25036529 -0.12408531],-0.140875084577,[-0.46806711 -0.8102234 ],"[[  1.35017174   0.92626705  -0.1587947    0.09248424]
 [ 22.58902215  12.63506891   0.           0.        ]]"
7,[ 1.22160196 -2.20621037],"[-0.48178248 -0.16477812  1.38356416  0.46320775 -1.38577708  0.78616717
 -0.65283915  2.64169319  0.03228315  0.09529607  0.        ]",-1.41574,[ 1.19557214 -2.55751874],-0.035021603067,[-0.46806711 -0.8102234 ],"[[  1.80743604   1.17150833  -0.1587947    0.09248424]
 [ 23.13562803  11.89147991   0.           0.        ]]"
8,[ 1.18654156 -2.05498767],"[-1.08330811 -0.74216255  1.04485232  0.64514257 -1.38577515  0.78616656
 -0.55720423  1.61652787 -0.13962534 -0.49020517  0.        ]",-1.42293,[ 0.16655251 -2.19009936],-0.0740265623206,[-0.46806711 -0.8102234 ],"[[  2.3052937    1.36721513  -0.1587947    0.09248424]
 [ 26.63835678   7.69307164   0.           0.        ]]"
9,[ 1.43430126 -1.51401448],"[ -1.47598232e+00  -1.08656901e+00   3.90059870e-01   6.96930487e-01
  -1.38577321e+00   7.86165950e-01  -5.53537778e-01   6.11737195e-01
  -4.62109206e-05  -1.03848082e+00   0.00000000e+00]",-2.18951,[ 2.4998629 -0.9515251],-0.165690113318,[-0.46806711 -0.8102234 ],"[[  2.83941011   1.47978975  -0.1587947    0.09248424]
 [ 26.77263213   3.57809184   0.           0.        ]]"
10,[ 1.65130448 -0.76981843],"[-1.48936862 -1.1884251  -0.43784214  0.7046352  -1.38577128  0.78616534
 -0.45992023 -0.32655323  0.36848455 -1.41580678  0.        ]",-2.29372,[ 0.78308371 -0.63456351],-0.242033602255,[-0.46806711 -0.8102234 ],"[[  3.40926696   1.51279851  -0.1587947    0.09248424]
 [ 30.2014729   -0.26454655   0.           0.        ]]"
11,[ 1.64036667 -0.28002438],"[-1.01966431 -1.09431496 -1.19909882  0.69763618 -1.38576934  0.78616473
 -0.39162221 -0.93995852  0.89005445 -1.53759568  0.        ]",-2.27977,[ 1.20981151 -0.00957109],-0.302918833263,[-0.46806711 -0.8102234 ],"[[  4.03839578   1.48230381  -0.1587947    0.09248424]
 [ 32.70295762  -2.77666484   0.           0.        ]]"
12,[ 1.44679046  0.02547702],"[-0.13985178 -0.92400207 -1.52103515  0.67748749 -1.38576741  0.78616413
 -0.30126272 -0.93718905  1.42647556 -1.29618235  0.        ]",-1.92379,[ 1.5938633  -0.51534008],-0.339452995596,[-0.46806711 -0.8102234 ],"[[  4.72566054   1.42688592  -0.1587947    0.09248424]
 [ 36.01246956  -2.76532633   0.           0.        ]]"
13,[ 1.41738331  0.63196242],"[ 0.79883989 -0.69488134 -1.10969855  0.63485776 -1.38576547  0.78616352
 -0.21269203 -1.42371599  1.7307561  -0.69275806  0.        ]",-1.80045,[ 1.894448    0.65620398],-0.339500878049,[-0.46806711 -0.8102234 ],"[[  5.47845919   1.35158956  -0.1587947    0.09248424]
 [ 39.25646512  -4.75783695   0.           0.        ]]"
14,[ 1.27792919  0.63046575],"[ 1.22207677 -0.49055788 -0.0301658   0.58124938 -1.38576354  0.78616291
 -0.12590361 -0.76814958  1.53858266  0.04715771  0.        ]",-1.51453,[ 1.47104052  0.37329271],-0.289042910011,[-0.46806711 -0.8102234 ],"[[  6.29548044   1.28337175  -0.1587947    0.09248424]
 [ 42.43518312  -2.0730586    0.           0.        ]]"
15,[ 1.27400303  0.62133276],"[ 0.7082027  -0.41280809  1.09836502  0.55682402 -1.3857616   0.7861623
 -0.04080957 -0.39934604  0.80657343  0.42852967  0.        ]",-1.5855,[ 1.9158604   0.25423627],-0.179040001506,[-0.46806711 -0.8102234 ],"[[  7.17545372   1.25706654  -0.1587947    0.09248424]
 [ 45.55184309  -0.5626764    0.           0.        ]]"
16,[ 1.39146709  0.27110153],"[-0.51725603 -0.40945733  1.37390221  0.5557198  -1.38575967  0.78616169
  0.0426158  -0.15322684  0.00999444  0.01775468  0.        ]",-1.74191,[ 1.78626268  0.47487642],-0.0249199284823,[-0.46806711 -0.8102234 ],"[[  8.11714712   1.25592803  -0.1587947    0.09248424]
 [ 48.6073859    0.44526953   0.           0.        ]]"
17,[ 1.49791098 -0.57238638],"[-1.47463934 -0.49094273  0.39462492  0.58136381 -1.38575773  0.78616109
  0.12440205  0.30104492 -0.11054799 -0.97366293  0.        ]",-2.41568,[ 2.10600175  0.01076412],-0.153660572395,[-0.46806711 -0.8102234 ],"[[  9.1193482    1.28350167  -0.1587947    0.09248424]
 [ 51.60289446   2.30567483   0.           0.        ]]"
18,[ 1.55919969 -0.84266305],"[-1.16240352 -0.62821583 -1.05880762  0.61901714 -1.3857558   0.78616048
  0.20459599  0.29726395  0.6845303  -1.59972812  0.        ]",-2.53872,[ 1.16568591 -0.32284318],-0.292610398794,[-0.46806711 -0.8102234 ],"[[ 10.1808756    1.32946218  -0.1587947    0.09248424]
 [ 54.54008298   2.29019105   0.           0.        ]]"
