timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 1.70425236  1.61047828],"[ 1.25941491  2.21143392 -0.01317629 -2.83191914 -1.6928205  -1.74433869
 -1.64173492 -0.28348662  2.24490229  1.24160152  0.        ]",-16.2836,[ 1.436809   1.0361021],-0.457959817276,[-0.87424606 -1.04489946],"[[ 0.04353194  0.0499063  -0.19523498 -0.19980776]
 [-0.00436034  0.00498583  0.          0.        ]]"
1,[ 1.60912168  1.3624866 ],"[ 1.25595043  2.20089398  0.04467233 -2.6870257  -1.69281927 -1.74433736
 -1.52583008  0.69067337  2.2367457   1.31766472  0.        ]",-16.6427,[ 1.36969057  1.84207597],-0.46276465877,[-0.87424606 -1.04489946],"[[ 0.08312072  0.08971743 -0.19523498 -0.19980776]
 [ 3.95008057  3.96294083  0.          0.        ]]"
2,[ 1.36787331  0.94536388],"[ 1.23288253  2.13443802  0.21546232 -2.26083686 -1.69281805 -1.74433604
 -1.41221444  1.64554983  2.18408837  1.53791431  0.        ]",-15.4502,[ 1.33705415  1.22315213],-0.474123622661,[-0.87424606 -1.04489946],"[[ 0.20101448  0.20790166 -0.19523498 -0.19980776]
 [ 7.82642453  7.84255153  0.          0.        ]]"
3,[ 0.93403274 -0.08674592],"[ 1.15389488  1.91228593  0.48746835 -1.58334926 -1.69281682 -1.74433472
 -1.30083368  2.58150775  2.01107876  1.86172793  0.        ]",-13.2572,[ 1.3133279  -0.21810865],-0.482978928437,[-0.87424606 -1.04489946],"[[  0.39566932   0.40290716  -0.19523498  -0.19980776]
 [ 11.62652351  11.64530892   0.           0.        ]]"
4,[ 0.65238076 -0.57524109],"[ 0.96558518  1.49920349  0.82732949 -0.87970902 -1.69281559 -1.7443334
 -1.19158324  2.31177188  1.66421335  2.16427642  0.        ]",-10.1289,[-0.3600151  -0.50288562],-0.476969710734,[-0.87424606 -1.04489946],"[[  0.66559718   0.62481813  -0.19523498  -0.19980776]
 [ 15.3539438   10.54939785   0.           0.        ]]"
5,[ 0.52627289 -0.67840326],"[ 0.67628458  1.02759372  1.11870472 -0.36196173 -1.69281436 -1.74433207
 -1.2421798   1.77026749  1.2414962   2.29733017  0.        ]",-8.41919,[ 0.35251036  0.11677992],-0.45283018973,[-0.87424606 -1.04489946],"[[  0.95535624   0.81373185  -0.19523498  -0.19980776]
 [ 13.62765498   8.34929862   0.           0.        ]]"
6,[ 0.52525985 -1.17614174],"[ 0.32816206  0.52351397  1.30760471  0.02365642 -1.69281314 -1.74433075
 -1.20917359  1.84313739  0.83485569  2.25196431  0.        ]",-6.59181,[-0.01385557 -0.9194337 ],-0.414362407331,[-0.87424606 -1.04489946],"[[  1.23920726   0.98368869  -0.19523498  -0.19980776]
 [ 14.7537518    8.64537163   0.           0.        ]]"
7,[ 0.61649263 -0.90479982],"[-0.06671317  0.08034746  1.38619861  0.26749403 -1.69281191 -1.74432943
 -1.21927725  0.90479374  0.49489931  2.07049578  0.        ]",-5.81442,[ 0.77368191 -0.84220229],-0.366304792325,[-0.87424606 -1.04489946],"[[  1.53082459   1.11834467  -0.19523498  -0.19980776]
 [ 14.40901277   4.83292707   0.           0.        ]]"
8,[ 0.79073727 -0.30169526],"[-0.49886627 -0.13508901  1.33191849  0.36032773 -1.69281068 -1.7443281
 -1.13786542  0.06004655  0.24252031  1.80982418  0.        ]",-5.25963,[ 0.59321351 -0.01773552],-0.314083159144,[-0.87424606 -1.04489946],"[[  1.84687424   1.1805677   -0.19523498  -0.19980776]
 [ 17.18662995   1.40075939   0.           0.        ]]"
9,[ 0.81311637 -0.32432225],"[-0.94765005 -0.23041076  1.09762361  0.39658529 -1.69280945 -1.74432678
 -1.07902506  0.03548386  0.07474145  1.45616688  0.        ]",-5.64635,[ 1.46444741 -0.61673979],-0.251726197079,[-0.87424606 -1.04489946],"[[  2.21074884   1.20758208  -0.19523498  -0.19980776]
 [ 19.19414869   1.3009624    0.           0.        ]]"
