timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.06439614  1.21218491],"[ 1.25685728  2.24860346  0.03417573 -3.22396345  1.42268058 -0.97448226
 -1.6300388  -0.29426434  0.16564194  0.68554979  0.        ]",-9.97924,[ 3.40045304  1.07444219],-0.130796266756,[-0.86754829 -1.02587819],"[[ 0.07589134 -0.04868641  0.16368863 -0.11187287]
 [ 0.0049759  -0.00499419  0.          0.        ]]"
1,[ 2.97976375  0.96197087],"[ 1.25159778  2.25271447  0.09214321 -3.08044735  1.42267973 -0.97448188
 -1.51449002  0.66336085  0.16002548  0.76277455  0.        ]",-9.8669,[ 3.00708018  1.39868219],-0.142414206299,[-0.86754829 -1.02587819],"[[ 0.11566494 -0.00907289  0.16368863 -0.11187287]
 [ 3.95922179  3.95315954  0.          0.        ]]"
2,[ 2.80976748  0.67674798],"[ 1.22323675  2.23154789  0.2623021  -2.65356806  1.42267888 -0.97448151
 -1.40122513  1.60203142  0.11443118  0.98764529  0.        ]",-8.55584,[ 3.25551487  0.79528152],-0.175965405106,[-0.86754829 -1.02587819],"[[ 0.23373915  0.10891771  0.16368863 -0.11187287]
 [ 7.83531558  7.83297162  0.          0.        ]]"
3,[ 2.50183296  0.41361594],"[ 1.13578576  2.09686579  0.53165749 -1.99169166  1.42267803 -0.97448113
 -1.29018304  2.32599371 -0.0460889   1.3188441   0.        ]",-6.32765,[ 2.97597044  0.20754147],-0.226509318836,[-0.86754829 -1.02587819],"[[  0.42857149   0.29560067   0.16368863  -0.11187287]
 [ 11.63534697  10.82533825   0.           0.        ]]"
4,[ 2.14564061  0.17409828],"[ 0.93687383  1.78069913  0.86495474 -1.25233201  1.42267718 -0.97448076
 -1.1812932   2.47254601 -0.38804734  1.64244784  0.        ]",-3.90675,[ 2.17674577  0.51251453],-0.283634758175,[-0.86754829 -1.02587819],"[[  0.69866511   0.51818562   0.16368863  -0.11187287]
 [ 15.36172907  11.43109798   0.           0.        ]]"
5,[ 1.63415718 -0.70268023],"[ 0.57504802  1.25109797  1.18781556 -0.53778537  1.42267634 -0.97448039
 -1.07454108  2.90826897 -0.91322051  1.79979807  0.        ]",-1.56966,[ 1.49411929 -1.06821224],-0.335370492348,[-0.86754829 -1.02587819],"[[  1.04255144   0.76487834   0.16368863  -0.11187287]
 [ 19.01495831  13.23209817   0.           0.        ]]"
6,[ 1.34253323 -0.82124048],"[ 0.0326729   0.63829228  1.378229   -0.02309542  1.42267549 -0.97448001
 -0.96982409  1.88629818 -1.48386954  1.65690388  0.        ]",-0.900244,[ 1.51944659 -1.11862624],-0.368137785691,[-0.86754829 -1.02587819],"[[  1.45880613   0.98713934   0.16368863  -0.11187287]
 [ 22.59854501   9.00797751   0.           0.        ]]"
7,[ 1.30688512 -0.69879162],"[-0.62857554  0.20462113  1.28552828  0.2238696   1.42267464 -0.97447964
 -0.86719124  0.88440231 -1.91012945  1.23522221  0.        ]",-1.09784,[ 1.71349329 -1.05172694],-0.375947082594,[-0.86754829 -1.02587819],"[[  1.94601772   1.12575055   0.16368863  -0.11187287]
 [ 26.11081128   4.86682505   0.           0.        ]]"
8,[ 1.39351034 -0.26160187],"[-1.23186848  0.01849324  0.7962128   0.30690341  1.42267379 -0.97447926
 -0.76661132 -0.09783846 -2.07364753  0.63776378  0.        ]",-0.717613,[ 0.90723866 -0.7181391 ],-0.35701195554,[-0.86754829 -1.02587819],"[[  2.5027702    1.18235393   0.16368863  -0.11187287]
 [ 29.55282425   0.80691213   0.           0.        ]]"
9,[ 1.40565324  0.10127896],"[-1.50432109  0.06031584 -0.05106397  0.28934436  1.42267294 -0.97447889
 -0.67877922 -0.79077866 -1.9003535   0.01897822  0.        ]",-0.94501,[ 1.11466456  0.22332702],-0.308670465298,[-0.86754829 -1.02587819],"[[  3.12398564   1.16975651   0.16368863  -0.11187287]
 [ 32.55858592  -2.05723012   0.           0.        ]]"
