timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.01479435  1.05829644],"[ 1.26074565  2.24175055  0.00456974 -2.84995011  0.15598624  1.58325536
 -1.6717325  -0.28664964  1.00968823 -1.05023499  0.        ]",-7.26054,[ 2.57730131  1.85934727],-0.252699536052,[-0.92353714 -1.09043491],"[[ 0.05696361  0.05805194  0.01784959  0.18347194]
 [ 0.00108909  0.00220628  0.          0.        ]]"
1,[ 2.85940313  0.73252332],"[ 1.25653275  2.22971881  0.06250271 -2.7029942   0.15598621  1.58325442
 -1.55399444  0.69698959  1.00014461 -0.97442119  0.        ]",-6.41572,[ 2.67876569  1.14165607],-0.243371557784,[-0.92353714 -1.09043491],"[[ 0.09666031  0.09780804  0.01784959  0.18347194]
 [ 3.95542414  3.96021662  0.          0.        ]]"
2,[ 2.68850279  0.38054174],"[ 1.2312481   2.15802293  0.23304344 -2.27061423  0.15598618  1.58325349
 -1.43858163  1.66115759  0.94350507 -0.75569824  0.        ]",-4.5646,[ 2.23011837  0.230992  ],-0.214126289759,[-0.92353714 -1.09043491],"[[ 0.21465994  0.21593832  0.01784959  0.18347194]
 [ 7.83166909  7.83988099  0.          0.        ]]"
3,[ 2.4006815   0.29309273],"[ 1.14868602  1.97052635  0.50395098 -1.68858704  0.15598616  1.58325256
 -1.32540772  1.84949756  0.77877832 -0.45020298  0.        ]",-3.06432,[ 2.00749947  0.21028819],-0.164913393863,[-0.92353714 -1.09043491],"[[  0.40942981   0.38033991   0.01784959   0.18347194]
 [ 11.63272302   8.59773714   0.           0.        ]]"
4,[ 2.05359721  0.20540418],"[ 0.95584755  1.65680178  0.84105762 -1.0988994   0.15598613  1.58325162
 -1.21445793  2.01369572  0.45791339 -0.1557079   0.        ]",-2.08714,[ 2.06465049 -0.0345449 ],-0.0972750372704,[-0.92353714 -1.09043491],"[[  0.679471     0.55892421   0.01784959   0.18347194]
 [ 15.35908159   9.25845201   0.           0.        ]]"
5,[ 1.70002151  0.17169511],"[ 0.59993664  1.22947625  1.17107673 -0.5625623   0.1559861   1.58325069
 -1.10567582  1.93364117 -0.02069315  0.00403022  0.        ]",-1.57061,[ 1.70123034 -0.0299061 ],-0.0163714977162,[-0.92353714 -1.09043491],"[[  1.02330896e+00   7.40861985e-01   1.78495897e-02   1.83471943e-01]
 [  1.90126396e+01   8.93633092e+00   0.00000000e+00   0.00000000e+00]]"
6,[ 1.37502766  0.05669007],"[ 0.06111971  0.72663922  1.37243335 -0.12276294  0.15598607  1.58324975
 -0.99902935  1.85961457 -0.57347806 -0.09478151  0.        ]",-1.46635,[ 1.36182964 -0.20597695],-0.0827882285156,[-0.92353714 -1.09043491],"[[  1.43949841e+00   9.16600983e-01   1.78495897e-02   1.83471943e-01]
 [  2.25944722e+01   8.63846468e+00   0.00000000e+00   0.00000000e+00]]"
7,[ 1.02167547 -0.69891584],"[-0.60169214  0.19529899  1.29333889  0.20410532  0.15598605  1.58324882
 -0.89447289  1.61363275 -1.03113306 -0.50638279  0.        ]",-1.41161,[ 1.03267323 -0.43368082],-0.178170558403,[-0.92353714 -1.09043491],"[[  1.92662065e+00   1.07944061e+00   1.78495897e-02   1.83471943e-01]
 [  2.61061118e+01   7.64867446e+00   0.00000000e+00   0.00000000e+00]]"
8,[ 0.75050193 -1.45354605],"[-1.21386133 -0.27967674  0.81675526  0.4087639   0.15598602  1.58324789
 -0.79197418  1.14825995 -1.19735815 -1.14137945  0.        ]",-1.1746,[ 1.17095013 -1.05567647],-0.262228153331,[-0.92353714 -1.09043491],"[[  2.48328301e+00   1.21362719e+00   1.78495897e-02   1.83471943e-01]
 [  2.95486411e+01   5.77608497e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 0.95531249 -1.31791067],"[-1.502078   -0.55486795 -0.0297739   0.49571927  0.15598599  1.58324695
 -0.6915036   0.1346107  -0.97508363 -1.77020405  0.        ]",-1.00996,[ 1.49301623 -1.40918887],-0.322705269335,[-0.92353714 -1.09043491],"[[  3.10811407e+00   1.28822672e+00   1.78495897e-02   1.83471943e-01]
 [  3.29230547e+01   1.69731030e+00   0.00000000e+00   0.00000000e+00]]"
10,[ 1.24868464 -0.66390181],"[-1.2139866  -0.53183906 -0.97412344  0.48926749  0.15598597  1.58324602
 -0.59305376 -0.85919826 -0.42726932 -2.14693857  0.        ]",-0.984992,[ 1.35574833 -0.77721191],-0.351903400087,[-0.92353714 -1.09043491],"[[  3.79975272e+00   1.28205182e+00   1.78495897e-02   1.83471943e-01]
 [  3.62296004e+01  -2.30163039e+00   0.00000000e+00   0.00000000e+00]]"
11,[ 1.42486453  0.34273595],"[-0.33416021 -0.25024901 -1.52490227  0.39815843  0.15598594  1.58324508
 -0.49659026 -1.61432937  0.26267875 -2.08538247  0.        ]",-1.6795,[ 1.36949348  0.38538082],-0.342667054508,[-0.92353714 -1.09043491],"[[  4.55685263e+00   1.20553405e+00   1.78495897e-02   1.83471943e-01]
 [  3.94694333e+01  -5.34016966e+00   0.00000000e+00   0.00000000e+00]]"
12,[ 1.4082427   0.72795308],"[ 0.73417277  0.07220396 -1.23002789  0.26427926  0.15598591  1.58324415
 -0.40208057 -1.21069478  0.77974818 -1.49626658  0.        ]",-1.3875,[ 1.0040894   0.63657503],-0.283139047259,[-0.92353714 -1.09043491],"[[  5.37808867e+00   1.11502779e+00   1.78495897e-02   1.83471943e-01]
 [  4.26436456e+01  -3.71600565e+00   0.00000000e+00   0.00000000e+00]]"
13,[ 1.42440581  0.77380812],"[ 1.26268275  0.23897148 -0.10951427  0.18146758  0.15598589  1.58324321
 -0.30943393 -0.56807617  0.69753582 -0.59990442  0.        ]",-1.36616,[ 1.62281836  0.27015776],-0.16436839075,[-0.92353714 -1.09043491],"[[  6.26218039e+00   1.06665335e+00   1.78495897e-02   1.83471943e-01]
 [  4.57552855e+01  -1.13020351e+00   0.00000000e+00   0.00000000e+00]]"
14,[ 1.41805696  0.80124772],"[ 0.71267442  0.27879088  1.08999966  0.16021987  0.15598586  1.58324228
 -0.21859176 -0.29898278 -0.10417905 -0.07158673  0.        ]",-1.64187,[ 0.79967867  1.20411399],-0.00302092512596,[-0.92353714 -1.09043491],"[[  7.20789746e+00   1.05491501e+00   1.78495897e-02   1.83471943e-01]
 [  4.88063204e+01  -4.74116556e-02   0.00000000e+00   0.00000000e+00]]"
15,[ 1.13374031  0.01623692],"[-0.59685373  0.1465755   1.29523121  0.22855518  0.15598583  1.58324135
 -0.15314091  0.68277794 -1.02997466 -0.51244718  0.        ]",-2.17897,[ 0.81363815  0.43809982],-0.178414917288,[-0.92353714 -1.09043491],"[[  8.20607662e+00   1.09360473e+00   1.78495897e-02   1.83471943e-01]
 [  5.10045597e+01   3.90304854e+00   0.00000000e+00   0.00000000e+00]]"
16,[ 0.61551893 -1.62382615],"[-1.48138778 -0.18747319  0.17813403  0.37466     0.15598581  1.58324041
 -0.08728119  1.09187708 -1.10609121 -1.61658608  0.        ]",-0.583035,[ 0.4229932  -1.24295176],-0.312522095927,[-0.92353714 -1.09043491],"[[  9.24835947e+00   1.18818435e+00   1.78495897e-02   1.83471943e-01]
 [  5.32165311e+01   5.54920424e+00   0.00000000e+00   0.00000000e+00]]"
17,[ 0.8371768  -1.18161178],"[-0.98586906 -0.44336554 -1.22008229  0.46309904  0.15598578  1.58323948
 -0.0687179   0.07759929 -0.21211477 -2.18390934  0.        ]",0.134727,[ 0.07617923 -1.35264031],-0.353922137921,[-0.92353714 -1.09043491],"[[  1.03189487e+01   1.25822031e+00   1.78495897e-02   1.83471943e-01]
 [  5.38399993e+01   1.46790114e+00   0.00000000e+00   0.00000000e+00]]"
18,[ 1.15164065  0.23389152],"[ 0.4090615  -0.40357049 -1.43124602  0.45060463  0.15598575  1.58323854
 -0.09143792 -0.9165363   0.65625794 -1.67132696  0.        ]",-0.656318,[ 1.17137178 -0.37548823],-0.298162468169,[-0.92353714 -1.09043491],"[[  1.13880955e+01   1.24744184e+00   1.78495897e-02   1.83471943e-01]
 [  5.30769219e+01  -2.53235325e+00   0.00000000e+00   0.00000000e+00]]"
