timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.74850464  1.09827101],"[ 1.26011127  2.21259075 -0.02040761 -2.76340872  0.19594272  0.36988123
 -1.64691286 -0.28550187  0.98339833 -0.22126845  0.        ]",-5.45745,[ 2.58199328  1.19542217],-0.188835819245,[-0.86902547 -1.05857992],"[[ 0.03883016  0.07106768  0.02249742  0.04384495]
 [-0.00096579 -0.00130402  0.          0.        ]]"
1,[ 2.65363955  0.79813939],"[ 1.25689629  2.19885819  0.03755243 -2.61879763  0.19594269  0.36988115
 -1.53072107  0.69029718  0.97453403 -0.14533849  0.        ]",-5.29745,[ 3.24569565  1.30974519],-0.185863982436,[-0.86902547 -1.05857992],"[[ 0.07848619  0.11075427  0.02249742  0.04384495]
 [ 3.95341335  3.95677638  0.          0.        ]]"
2,[ 2.44385815  0.48369056],"[ 1.2345576   2.1228736   0.20853885 -2.19325562  0.19594265  0.36988108
 -1.41682379  1.64677992  0.91986095  0.07414479  0.        ]",-3.66478,[ 2.63790641  0.3475853 ],-0.17703927233,[-0.86902547 -1.05857992],"[[ 0.19644609  0.22881643  0.02249742  0.04384495]
 [ 7.82970901  7.83650855  0.          0.        ]]"
3,[ 2.13998723  0.29666939],"[ 1.15670259  1.92464648  0.48100947 -1.60578774  0.19594261  0.369881
 -1.30514045  1.94744593  0.75594134  0.38367204  0.        ]",-2.1095,[ 2.35289097  0.75802565],-0.164243108267,[-0.86902547 -1.05857992],"[[  0.39117565   0.39778322   0.02249742   0.04384495]
 [ 11.63066179   9.05609068   0.           0.        ]]"
4,[ 1.67078936 -0.08429514],"[ 0.96977547  1.54096838  0.82181995 -0.93545312  0.19594257  0.36988092
 -1.19566423  2.64277559  0.41882395  0.68680072  0.        ]",-1.24897,[ 1.05708454  0.27728292],-0.151585001278,[-0.86902547 -1.05857992],"[[  0.66116968   0.6072039    0.02249742   0.04384495]
 [ 15.35650275  11.87653571   0.           0.        ]]"
5,[ 1.15766525 -0.75790799],"[ 0.61973565  0.91672133  1.15872725 -0.26610718  0.19594254  0.36988084
 -1.08830137  2.85496603 -0.0977454   0.82855387  0.        ]",-0.511866,[ 1.48298057 -0.42303463],-0.146052916776,[-0.86902547 -1.05857992],"[[  1.00495866   0.85337122   0.02249742   0.04384495]
 [ 19.01042247  12.73725315   0.           0.        ]]"
6,[ 0.82918209 -1.43937624],"[ 0.08461379  0.17792386  1.37056392  0.21890033  0.1959425   0.36988077
 -0.98301213  2.37919863 -0.6548575   0.67129609  0.        ]",-0.02868,[ 0.54916497 -1.4824329 ],-0.153893930513,[-0.86902547 -1.05857992],"[[  1.42111923e+00   1.08875476e+00   2.24974246e-02   4.38449490e-02]
 [  2.25937722e+01   1.08074299e+01   0.00000000e+00   0.00000000e+00]]"
7,[ 0.70939022 -1.65192473],"[-0.55594303 -0.43425192  1.31281356  0.46389016  0.19594246  0.36988069
 -0.93220912  1.34962944 -1.04571901  0.24764695  0.        ]",-0.148954,[ 0.5073141  -1.51009666],-0.171301113858,[-0.86902547 -1.05857992],"[[  1.89034365e+00   1.26300289e+00   2.24974246e-02   4.38449490e-02]
 [  2.43227661e+01   6.63123151e+00   0.00000000e+00   0.00000000e+00]]"
8,[ 1.01219392 -1.26851428],"[-1.13381394 -0.77112657  0.92021414  0.55063214  0.19594242  0.36988061
 -0.88730457  0.3403607  -1.17457504 -0.28400542  0.        ]",-0.267659,[ 0.14385572 -1.1067007 ],-0.19006891189,[-0.86902547 -1.05857992],"[[  2.39213399e+00   1.35455310e+00   2.24974246e-02   4.38449490e-02]
 [  2.58510153e+01   2.53737387e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 1.3611145 -0.7567727],"[-1.46730772 -0.81020611  0.25918368  0.55866866  0.19594239  0.36988053
 -0.88557771 -0.64889422 -1.0603697  -0.78015084  0.        ]",-0.315791,[ 1.15363478 -1.4517806 ],-0.205478652166,[-0.86902547 -1.05857992],"[[  2.90974542e+00   1.36504011e+00   2.24974246e-02   4.38449490e-02]
 [  2.59097765e+01  -1.47530281e+00   0.00000000e+00   0.00000000e+00]]"
