timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.26041555  1.06866038],"[ 1.2489052   2.0821808   0.02451858 -2.75179915  0.66324865  0.59900303
 -1.53981064 -0.2765316   0.66644323 -0.37595204  0.        ]",-3.07202,[ 3.39830842  0.65459912],-0.14341078008,[-0.7967273  -0.95840597],"[[ 0.06447095  0.0267646   0.07659696  0.07075396]
 [-0.00303859  0.00078305  0.          0.        ]]"
1,[ 3.08310771  0.91930073],"[ 1.24429504  2.07852252  0.08239086 -2.66139275  0.6632484   0.59900282
 -1.42781383  0.34980717  0.65934547 -0.30867205  0.        ]",-2.61034,[ 2.88971946  0.84840943],-0.138420539708,[-0.7967273  -0.95840597],"[[ 0.10409119  0.05277047  0.07659696  0.07075396]
 [ 3.95189889  2.59117562  0.          0.        ]]"
2,[ 2.78116751  0.74599016],"[ 1.2178503   2.04994066  0.25288346 -2.36710529  0.66324816  0.59900261
 -1.31803924  1.14930403  0.61531373 -0.10768641  0.        ]",-1.7405,[ 2.44521989 -0.04733022],-0.124310298277,[-0.7967273  -0.95840597],"[[ 0.22202277  0.13776953  0.07659696  0.07075396]
 [ 7.82837064  5.89771163  0.          0.        ]]"
3,[ 2.59813929  0.78543025],"[ 1.13349204  1.97118915  0.52345676 -1.97521679  0.66324791  0.59900241
 -1.21039323  1.07538419  0.48332184  0.18303036  0.        ]",-1.32704,[ 2.05185997  1.00869778],-0.108005357222,[-0.7967273  -0.95840597],"[[  0.41672963   0.25265655   0.07659696   0.07075396]
 [ 11.62968092   5.59199877   0.           0.        ]]"
4,[ 2.18425083  0.59443128],"[ 0.93851812  1.80005844  0.8594762  -1.48017988  0.66324767  0.5990022
 -1.10491234  2.00561227  0.19688865  0.49918287  0.        ]",-1.10795,[ 2.37596416  1.57259666],-0.103899219024,[-0.7967273  -0.95840597],"[[  0.68669483   0.40309724   0.07659696   0.07075396]
 [ 15.35453933   9.43921706   0.           0.        ]]"
5,[ 1.73520112  0.18901908],"[ 0.58070646  1.40528628  1.18717052 -0.79604777  0.66324742  0.59900199
 -1.00149064  2.9173481  -0.30447821  0.70758369  0.        ]",-0.320012,[ 1.58621604  0.41278154],-0.1293723149,[-0.7967273  -0.95840597],"[[  1.03042638   0.62971554   0.07659696   0.07075396]
 [ 19.00668505  13.20997735   0.           0.        ]]"
6,[ 1.31356442 -1.22720504],"[ 0.04103517  0.72429587  1.38473403 -0.10318823  0.66324718  0.59900178
 -0.90004821  3.24869852 -0.92314747  0.59766378  0.        ]",0.0868032,[ 1.76820891 -1.38423641],-0.177305176306,[-0.7967273  -0.95840597],"[[  1.4464992    0.90766617   0.07659696   0.07075396]
 [ 22.58893965  14.58040928   0.           0.        ]]"
7,[ 0.98436481 -2.16897869],"[-0.62072463 -0.02932173  1.30065047  0.33996313  0.66324693  0.59900157
 -0.80054306  2.22072734 -1.38697593  0.12498313  0.        ]",0.494388,[ 0.96301615 -2.37853724],-0.223742709939,[-0.7967273  -0.95840597],"[[  1.933534     1.1566194    0.07659696   0.07075396]
 [ 26.10278513  10.32895098   0.           0.        ]]"
8,[ 1.03294456 -2.08803654],"[-1.2281225  -0.57945932  0.8206574   0.52646886  0.66324669  0.59900136
 -0.70716746  1.21292953 -1.50519356 -0.52068274  0.        ]",-0.368209,[ 1.66441137 -2.16854872],-0.254650052527,[-0.7967273  -0.95840597],"[[  2.48867483   1.32138045   0.07659696   0.07075396]
 [ 29.40017774   6.16091049   0.           0.        ]]"
9,[ 1.20855772 -1.58203053],"[-1.51173112 -0.86379196 -0.02445825  0.58560646  0.66324645  0.59900115
 -0.61152189  0.22487355 -1.24962449 -1.11027823  0.        ]",-0.397585,[ 0.98952691 -1.58747751],-0.264738365706,[-0.7967273  -0.95840597],"[[  3.1105682    1.4036       0.07659696   0.07075396]
 [ 32.77773205   2.0745147    0.           0.        ]]"
