timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.21360302  1.29456973],"[ 1.23844437  1.94070293 -0.16124617 -2.6335914  -0.32705852 -0.68335805
 -1.43905809 -0.27233202  1.31746987  0.34567025  0.        ]",-4.00635,[ 2.02612986  1.14550852],-0.255404772016,[-0.66170299 -0.86563617],"[[-0.06727026  0.01423251 -0.03755712 -0.07686116]
 [-0.00265556 -0.00245293  0.          0.        ]]"
1,[ 2.02877498  1.17225945],"[ 1.24103997  1.93616471 -0.10314419 -2.50112857 -0.3270584  -0.68335772
 -1.32909784  0.68999315  1.31922795  0.42245165  0.        ]",-4.15978,[ 2.3532755  1.1469715],-0.259176693963,[-0.66170299 -0.86563617],"[[-0.02764778  0.05389633 -0.03755712 -0.07686116]
 [ 3.95174495  3.95564878  0.          0.        ]]"
2,[ 1.96616626  1.07166743],"[ 1.23594103  1.89153262  0.06980299 -2.10941775 -0.32705828 -0.68335739
 -1.22131002  1.63326901  1.29561892  0.64913304  0.        ]",-3.85889,[ 1.45994326  0.88460906],-0.268929928811,[-0.66170299 -0.86563617],"[[ 0.09027871  0.17193618 -0.03755712 -0.07686116]
 [ 7.82802794  7.83540568  0.          0.        ]]"
3,[ 1.86397147  0.94132566],"[ 1.18585251  1.72318301  0.35017185 -1.4970382  -0.32705816 -0.68335705
 -1.1156392   2.4467706   1.16801244  0.9939776   0.        ]",-3.5136,[ 2.37270453  1.07399875],-0.279834804146,[-0.66170299 -0.86563617],"[[  0.28496637   0.36221601  -0.03755712  -0.07686116]
 [ 11.62818537  11.18141043   0.           0.        ]]"
4,[ 1.56967282  0.13301662],"[ 1.03427184  1.30962126  0.71095403 -0.73047346 -0.32705804 -0.68335672
 -1.01203596  3.35520051  0.84104854  1.35686753  0.        ]",-2.70172,[ 1.64972827  0.17026678],-0.283810489491,[-0.66170299 -0.86563617],"[[  0.55490978   0.62333408  -0.03755712  -0.07686116]
 [ 15.35399301  14.91790018   0.           0.        ]]"
5,[ 1.1746099 -1.4143132],"[ 0.72028066  0.6029466   1.08624568 -0.01148823 -0.32705792 -0.68335639
 -0.91040781  3.4467831   0.30783854  1.54120906  0.        ]",-1.92032,[ 1.30804461 -1.06281906],-0.271394539077,[-0.66170299 -0.86563617],"[[  0.89865673   0.9254729   -0.03755712  -0.07686116]
 [ 19.00877645  15.29464748   0.           0.        ]]"
6,[ 0.90874469 -2.06625843],"[ 0.20989378 -0.164142    1.35773224  0.41935831 -0.3270578  -0.68335605
 -0.81073192  2.40983938 -0.25622226  1.40508755  0.        ]",-2.8004,[ 2.10062472 -2.62851965],-0.240488336485,[-0.66170299 -0.86563617],"[[  1.31479779   1.18857445  -0.03755712  -0.07686116]
 [ 22.59335529  11.02962045   0.           0.        ]]"
7,[ 0.93052632 -2.14592195],"[-0.45636227 -0.73761424  1.36653953  0.59148853 -0.32705768 -0.68335572
 -0.71304136  1.39327254 -0.65932742  0.99324822  0.        ]",-1.04271,[ 0.51661668 -2.39463795],-0.195917460232,[-0.66170299 -0.86563617],"[[  1.80191491   1.36721629  -0.03755712  -0.07686116]
 [ 26.10653916   6.84838199   0.           0.        ]]"
8,[ 1.0983789  -1.56049001],"[-1.10021821 -1.05539865  0.99285813  0.64112232 -0.32705756 -0.68335539
 -0.67049959  0.39680414 -0.79490448  0.4482156   0.        ]",-1.17426,[ 0.63265409 -1.81707727],-0.143912482181,[-0.66170299 -0.86563617],"[[  2.33939742   1.46306217  -0.03755712  -0.07686116]
 [ 27.63643599   2.74980422   0.           0.        ]]"
9,[ 1.24880433 -0.65620995],"[-1.48506421 -1.10444855  0.27188494  0.64603968 -0.32705744 -0.68335505
 -0.61605955 -0.58005859 -0.65591107 -0.07235003  0.        ]",-2.35673,[ 2.28607103 -0.71870561],-0.094829866243,[-0.66170299 -0.86563617],"[[  2.91177096   1.47774576  -0.03755712  -0.07686116]
 [ 29.5942251   -1.26813394   0.           0.        ]]"
10,[ 1.22381735  0.0076592 ],"[-1.41453211 -0.92543311 -0.62872436  0.62457253 -0.32705732 -0.68335472
 -0.52230408 -1.26702074 -0.26845354 -0.45793911  0.        ]",-1.54111,[ 1.22116775  0.00176   ],-0.0736653991759,[-0.66170299 -0.86563617],"[[  3.53748586   1.42403494  -0.03755712  -0.07686116]
 [ 32.96589635  -4.09368395   0.           0.        ]]"
11,[ 0.85721821  0.24766532],"[-0.78082938 -0.65815246 -1.36313722  0.57415956 -0.3270572  -0.68335439
 -0.43043437 -1.24703226  0.3211538  -0.54970517  0.        ]",-1.36305,[ 0.39920193 -0.20990545],-0.111907501517,[-0.66170299 -0.86563617],"[[  4.22995271   1.34298768  -0.03755712  -0.07686116]
 [ 36.26975222  -4.01147366   0.           0.        ]]"
12,[ 0.61746073  0.8321923 ],"[ 0.20401216 -0.37417881 -1.48447529  0.4954127  -0.32705708 -0.68335406
 -0.40649306 -1.43120801  0.88486165 -0.20782364  0.        ]",-2.04871,[ 1.93938035  1.1360457 ],-0.174334682243,[-0.66170299 -0.86563617],"[[  4.96398665   1.2551578   -0.03755712  -0.07686116]
 [ 37.13073532  -4.76901358   0.           0.        ]]"
13,[ 0.55643463  0.78134733],"[ 1.04194983 -0.20101694 -0.82275605  0.43386002 -0.32705696 -0.68335372
 -0.31693952 -0.44725543  1.10444442  0.51457955  0.        ]",-1.38152,[ 0.23910663  0.06871068],-0.229588465986,[-0.66170299 -0.86563617],"[[  5.73891248e+00   1.20038494e+00  -3.75571232e-02  -7.68611590e-02]
 [  4.03512960e+01  -7.21913823e-01   0.00000000e+00   0.00000000e+00]]"
14,[ 1.04461622  0.75702286],"[ 1.19361988 -0.16469615  0.32087238  0.4195791  -0.32705684 -0.68335339
 -0.31283693 -0.37924418  0.73934533  1.24195569  0.        ]",-1.48409,[ 1.29314475  0.43356892],-0.258164793068,[-0.66170299 -0.86563617],"[[  6.54741852e+00   1.18875339e+00  -3.75571232e-02  -7.68611590e-02]
 [  4.04988312e+01  -4.42177098e-01   0.00000000e+00   0.00000000e+00]]"
15,[ 1.28160477  0.33854747],"[ 0.4794868  -0.19088222  1.24973978  0.42992376 -0.32705672 -0.68335306
 -0.22509499  0.03834434 -0.05809214  1.45912707  0.        ]",-1.24687,[ 0.81392972 -0.01667035],-0.248211980782,[-0.66170299 -0.86563617],"[[  7.38905329e+00   1.19714474e+00  -3.75571232e-02  -7.68611590e-02]
 [  4.36542418e+01   1.27540754e+00   0.00000000e+00   0.00000000e+00]]"
16,[ 1.34256268  0.01839712],"[-0.71807968 -0.26784428  1.2708154   0.45887831 -0.3270566  -0.68335272
 -0.15954073  0.01403302 -0.76675429  0.91705982  0.        ]",-1.94899,[ 2.32149668 -0.08843648],-0.195272964762,[-0.66170299 -0.86563617],"[[  8.28579150e+00   1.22165114e+00  -3.75571232e-02  -7.68611590e-02]
 [  4.60117296e+01   1.17541261e+00   0.00000000e+00   0.00000000e+00]]"
17,[ 1.11667347 -0.26445866],"[-1.49699849 -0.33009748  0.21208277  0.48074787 -0.32705648 -0.68335239
 -0.0748091  -0.07918771 -0.77364427 -0.04413562  0.        ]",-1.45371,[ 1.35404257  0.09934154],-0.115111736365,[-0.66170299 -0.86563617],"[[  9.23659928e+00   1.24131440e+00  -3.75571232e-02  -7.68611590e-02]
 [  4.90588822e+01   7.91986326e-01   0.00000000e+00   0.00000000e+00]]"
18,[ 0.60740983 -0.48074639],"[-1.07938201 -0.39230774 -1.13894968  0.50124741 -0.32705636 -0.68335206
  0.00824242  0.00990301  0.02663325 -0.60332065  0.        ]",-1.36505,[ 0.63956162 -0.49317695],-0.0952495666163,[-0.66170299 -0.86563617],"[[  1.02477434e+01   1.26083289e+00  -3.75571232e-02  -7.68611590e-02]
 [  5.20456141e+01   1.15842526e+00   0.00000000e+00   0.00000000e+00]]"
19,[ 0.30410224  0.40040505],"[ 0.27908664 -0.40263259 -1.46154364  0.50452032 -0.32705624 -0.68335172
  0.04999685 -0.47333118  0.91752807 -0.15475942  0.        ]",-1.32742,[-0.1630423  -0.15194483],-0.178821985441,[-0.66170299 -0.86563617],"[[  1.13037230e+01   1.26406036e+00  -3.75571232e-02  -7.68611590e-02]
 [  5.35472036e+01  -8.29164850e-01   0.00000000e+00   0.00000000e+00]]"
20,[ 0.71759748  0.81684768],"[ 1.21155984 -0.33066549 -0.36689819  0.48094066 -0.32705612 -0.68335139
  0.00258742 -0.6182939   0.9976138   0.86850077  0.        ]",-1.28353,[ 0.10942144  0.48806421],-0.243821310474,[-0.66170299 -0.86563617],"[[  1.23575611e+01   1.24149334e+00  -3.75571232e-02  -7.68611590e-02]
 [  5.18422481e+01  -1.42541167e+00   0.00000000e+00   0.00000000e+00]]"
21,[ 1.18910837  0.37775886],"[ 0.80045966 -0.30229555  1.01294389  0.47114962 -0.327056   -0.68335106
 -0.01391263 -0.14419037  0.20510464  1.45572136  0.        ]",-1.40866,[ 1.22826276  0.63014603],-0.253412559254,[-0.66170299 -0.86563617],"[[  1.33884511e+01   1.23254995e+00  -3.75571232e-02  -7.68611590e-02]
 [  5.12488670e+01   5.24621258e-01   0.00000000e+00   0.00000000e+00]]"
