timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.23174095  1.46541381],"[ 1.26333059  2.25131247 -0.06475517 -3.22884907 -0.24150094 -1.51860547
 -1.67777758 -0.28746309  1.27966661  0.97847794  0.        ]",-15.4393,[ 1.96323453  1.76480593],-0.293357182964,[-0.94458151 -1.08936393],"[[ 0.0097969  -0.04129527 -0.02792006 -0.17418409]
 [-0.00363633  0.00069713  0.          0.        ]]"
1,[ 2.24043369  1.10395169],"[ 1.2617093   2.25463452 -0.00681653 -3.08111848 -0.2415009  -1.51860464
 -1.55967005  0.69794979  1.27857818  1.05479011  0.        ]",-14.9533,[ 2.24706758  1.10805008],-0.300803595904,[-0.94458151 -1.08936393],"[[  4.93999543e-02  -1.56906559e-03  -2.79200645e-02  -1.74184089e-01]
 [  3.95077985e+00   3.95873775e+00   0.00000000e+00   0.00000000e+00]]"
2,[ 2.15320754  0.67280829],"[ 1.24408534  2.22815282  0.16465503 -2.64279748 -0.24150086 -1.51860381
 -1.44389682  1.663858    1.24649915  1.27909422  0.        ]",-13.6752,[ 1.73923249  0.95864714],-0.320942594698,[-0.94458151 -1.08936393],"[[ 0.16730704  0.11653199 -0.02792006 -0.17418409]
 [ 7.82704511  7.83843846  0.          0.        ]]"
3,[ 1.90402031  0.07228637],"[ 1.17377945  2.06872075  0.43923845 -1.94121904 -0.24150082 -1.51860298
 -1.33040222  2.56986675  1.10438466  1.61872399  0.        ]",-11.0856,[ 2.16464355  0.15060862],-0.346968982486,[-0.94458151 -1.08936393],"[[  0.36197332   0.30981335  -0.02792006  -0.17418409]
 [ 11.62702307  11.47755501   0.           0.        ]]"
4,[ 1.55726123 -0.27341744],"[ 0.99635171  1.69284704  0.78549866 -1.15313245 -0.24150077 -1.51860216
 -1.21909547  2.66133498  0.77767645  1.95999126  0.        ]",-8.40245,[ 1.53840808  0.08464009],-0.367237032269,[-0.94458151 -1.08936393],"[[  0.63190386   0.54305119  -0.02792006  -0.17418409]
 [ 15.35375163  11.84496382   0.           0.        ]]"
5,[ 1.18620157 -0.91776657],"[ 0.65577699  1.12317145  1.13295356 -0.45682081 -0.24150073 -1.51860133
 -1.10996216  2.68587631  0.27264717  2.14270811  0.        ]",-5.2905,[ 1.07609256 -1.27330493],-0.370606571291,[-0.94458151 -1.08936393],"[[  0.97563862   0.78094037  -0.02792006  -0.17418409]
 [ 19.00771323  11.94355208   0.           0.        ]]"
6,[ 1.00495279 -0.76106131],"[ 0.12673203  0.53231054  1.36122527  0.00910089 -0.24150069 -1.5186005
 -1.00293452  1.64057202 -0.28662508  2.04779331  0.        ]",-3.34481,[ 0.57379864 -0.99143569],-0.350892369312,[-0.94458151 -1.08936393],"[[  1.39174732   0.97768637  -0.02792006  -0.17418409]
 [ 22.59117624   7.74494119   0.           0.        ]]"
7,[ 1.0664835  -0.19801971],"[-0.51647384  0.1499872   1.32304658  0.22549286 -0.24150065 -1.51859968
 -0.94840634  0.62440253 -0.72463203  1.69389403  0.        ]",-3.00048,[ 2.01890157 -0.79994345],-0.310259363952,[-0.94458151 -1.08936393],"[[  1.86188983   1.09163394  -0.02792006  -0.17418409]
 [ 24.4168657    3.66334981   0.           0.        ]]"
8,[ 1.10757113  0.38141656],"[-1.12531351  0.0074148   0.92557039  0.2925752  -0.24150061 -1.51859885
 -0.84461647 -0.18312955 -0.94595853  1.16355736  0.        ]",-2.51886,[ 1.2344368   0.94413222],-0.25025920876,[-0.94458151 -1.08936393],"[[  2.38509455   1.13235834  -0.02792006  -0.17418409]
 [ 27.89192529   0.41978049   0.           0.        ]]"
9,[ 0.6392684  -1.07778478],"[-1.48385342 -0.15612065  0.16060278  0.3613099  -0.24150056 -1.51859802
 -0.74292903  0.74443779 -0.84059054  0.5299892   0.        ]",-0.685614,[ 0.90819563 -1.31443517],-0.16143890221,[-0.94458151 -1.08936393],"[[  2.97709122e+00   1.17813659e+00  -2.79200645e-02  -1.74184089e-01]
 [  3.12965933e+01   4.14548885e+00   0.00000000e+00   0.00000000e+00]]"
10,[ 0.48633736 -0.25373092],"[-1.33895158 -0.31005349 -0.7696303   0.4184355  -0.24150052 -1.51859719
 -0.65404196 -0.26305918 -0.35441476  0.05381285  0.        ]",-0.413368,[-0.10290807 -0.79454634],-0.0483182100636,[-0.94458151 -1.08936393],"[[  3.63288494e+00   1.22044531e+00  -2.79200645e-02  -1.74184089e-01]
 [  3.42726834e+01   9.87325133e-02   0.00000000e+00   0.00000000e+00]]"
11,[ 0.47689328  0.36485574],"[-0.66439128 -0.20189192 -1.42444381  0.37904482 -0.24150048 -1.51859637
 -0.68644453 -1.04788716  0.28811372 -0.02789584  0.        ]",-1.64593,[ 0.68280566  0.46331061],-0.0664976177828,[-0.94458151 -1.08936393],"[[  4.30745480e+00   1.19079056e+00  -2.79200645e-02  -1.74184089e-01]
 [  3.31877829e+01  -3.05364267e+00   0.00000000e+00   0.00000000e+00]]"
12,[ 0.10124513  0.26155853],"[ 0.26173577 -0.05050842 -1.48608313  0.31789768 -0.24150044 -1.51859554
 -0.62539135 -0.57739806  0.85481632  0.32052739  0.        ]",-1.8353,[ 0.19321877  0.10810959],-0.175818413516,[-0.94458151 -1.08936393],"[[  4.99171946e+00   1.14867936e+00  -2.79200645e-02  -1.74184089e-01]
 [  3.52319456e+01  -1.16385644e+00   0.00000000e+00   0.00000000e+00]]"
13,[ 0.13440336  0.43785477],"[ 1.03254514  0.01617575 -0.8887685   0.28864946 -0.24150039 -1.51859471
 -0.62338633 -0.46631     1.09180185  1.00299841  0.        ]",-2.74775,[-0.23600679  1.1212657 ],-0.270316312829,[-0.94458151 -1.08936393],"[[  5.69703166e+00   1.12987907e+00  -2.79200645e-02  -1.74184089e-01]
 [  3.52990722e+01  -7.17655795e-01   0.00000000e+00   0.00000000e+00]]"
14,[ 0.41799861 -0.55882043],"[ 1.25600339 -0.07431739  0.0720456   0.32799228 -0.24150035 -1.51859389
 -0.67215612  0.52196624  0.83621013  1.68581059  0.        ]",-3.12187,[ 0.65498755 -0.00346235],-0.331068762697,[-0.94458151 -1.08936393],"[[  6.38662780e+00   1.15535314e+00  -2.79200645e-02  -1.74184089e-01]
 [  3.36661692e+01   3.25189649e+00   0.00000000e+00   0.00000000e+00]]"
15,[ 0.75794554 -0.88336563],"[ 0.84781877 -0.30678993  0.96692446  0.41729765 -0.24150031 -1.51859306
 -0.61461322  0.50120275  0.19672693  2.02136696  0.        ]",-2.7792,[ 1.06746531 -1.20311363],-0.348623214142,[-0.94458151 -1.08936393],"[[  7.07928150e+00   1.21955536e+00  -2.79200645e-02  -1.74184089e-01]
 [  3.55928009e+01   3.16849739e+00   0.00000000e+00   0.00000000e+00]]"
16,[ 1.09690654  0.18124698],"[-0.07781579 -0.39128246  1.38395761  0.44574619 -0.24150027 -1.51859223
 -0.51742147 -0.50182056 -0.51204802  1.82747165  0.        ]",-2.90687,[ 0.93693399  0.69025105],-0.320928511027,[-0.94458151 -1.08936393],"[[  7.82378944e+00   1.24250488e+00  -2.79200645e-02  -1.74184089e-01]
 [  3.88469459e+01  -8.60287590e-01   0.00000000e+00   0.00000000e+00]]"
17,[ 0.96713758 -0.64018565],"[-1.08845459 -0.42947709  0.96535893  0.45792944 -0.24150023 -1.51859141
 -0.42965976  0.18102835 -0.909342    1.13006223  0.        ]",-1.95795,[ 0.91198281 -0.20013481],-0.242042079208,[-0.94458151 -1.08936393],"[[  8.63020871e+00   1.25281977e+00  -2.79200645e-02  -1.74184089e-01]
 [  4.17853574e+01   1.88247114e+00   0.00000000e+00   0.00000000e+00]]"
18,[ 0.61798227 -0.85056531],"[-1.49922633 -0.53844997 -0.18009896  0.49042098 -0.24150018 -1.51859058
 -0.34654642 -0.02762738 -0.64932368  0.30561748  0.        ]",-0.729726,[ 0.72655235 -1.21870526],-0.11301133029,[-0.94458151 -1.08936393],"[[  9.49383672e+00   1.28206205e+00  -2.79200645e-02  -1.74184089e-01]
 [  4.45681336e+01   1.04437619e+00   0.00000000e+00   0.00000000e+00]]"
19,[ 0.47541475  0.159031  ],"[-0.88941041 -0.46701869 -1.29506176  0.46949965 -0.24150014 -1.51858975
 -0.28699723 -1.02083273  0.14034142 -0.02464971  0.        ]",-1.4049,[ 0.2152799   0.42594352],-0.0410954612372,[-0.94458151 -1.08936393],"[[  1.04052064e+01   1.26292431e+00  -2.79200645e-02  -1.74184089e-01]
 [  4.65619415e+01  -2.94497274e+00   0.00000000e+00   0.00000000e+00]]"
20,[ 0.01631352  0.09678908],"[ 0.34184741 -0.31371151 -1.45894608  0.41970624 -0.2415001  -1.51858892
 -0.28910449 -0.58862706  0.89475592  0.41983702  0.        ]",-1.56921,[ 0.01790829 -0.40366281],-0.188579430862,[-0.94458151 -1.08936393],"[[  1.13357363e+01   1.22144259e+00  -2.79200645e-02  -1.74184089e-01]
 [  4.64913848e+01  -1.20895903e+00   0.00000000e+00   0.00000000e+00]]"
21,[ 0.36244136  0.71818495],"[ 1.19775921 -0.16783708 -0.52467799  0.36591031 -0.24150006 -1.5185881
 -0.31447047 -0.98268124  1.02570685  1.31718137  0.        ]",-2.31939,[ 0.25119481  0.21915413],-0.299294840283,[-0.94458151 -1.08936393],"[[  1.22570436e+01   1.18138216e+00  -2.79200645e-02  -1.74184089e-01]
 [  4.56420864e+01  -2.79173359e+00   0.00000000e+00   0.00000000e+00]]"
22,[ 0.77922642  0.67195606],"[  1.01838274e+00  -9.56463446e-04   7.52710104e-01   2.96301773e-01
  -2.41500016e-01  -1.51858727e+00  -3.11785735e-01  -7.54946133e-01
   4.35125330e-01   1.98835199e+00   0.00000000e+00]",-3.40812,[ 1.48887587  0.80482466],-0.351644135329,[-0.94458151 -1.08936393],"[[  1.31707866e+01   1.13472503e+00  -2.79200645e-02  -1.74184089e-01]
 [  4.57319742e+01  -1.87700472e+00   0.00000000e+00   0.00000000e+00]]"
23,[ 1.03406978  0.22287221],"[-0.09034427  0.01773507  1.38429796  0.28794763 -0.24149997 -1.51858644
 -0.22065694  0.04532085 -0.49089753  1.89074651  0.        ]",-3.15503,[ 1.43531654  0.44355048],-0.330403137717,[-0.94458151 -1.08936393],"[[  1.41160372e+01   1.12943774e+00  -2.79200645e-02  -1.74184089e-01]
 [  4.87831203e+01   1.33737849e+00   0.00000000e+00   0.00000000e+00]]"
24,[ 0.82515097 -0.67536616],"[-1.27160307 -0.13917434  0.7306863   0.35457903 -0.24149993 -1.51858562
 -0.13128883  0.47329594 -0.94499694  0.95961209  0.        ]",-1.84015,[ 1.28981825 -0.15379688],-0.22363298653,[-0.94458151 -1.08936393],"[[  1.51217197e+01   1.17343507e+00  -2.79200645e-02  -1.74184089e-01]
 [  5.17753156e+01   3.05639979e+00   0.00000000e+00   0.00000000e+00]]"
25,[ 0.17477953 -0.96453965],"[-1.34706987 -0.33679239 -0.75332426  0.42763707 -0.24149989 -1.51858479
 -0.04365973  0.30358217 -0.36116321  0.0600276   0.        ]",-0.757968,[ 0.51027177 -0.80205556],-0.0497901293877,[-0.94458151 -1.08936393],"[[  1.61866637e+01   1.22772602e+00  -2.79200645e-02  -1.74184089e-01]
 [  5.47092859e+01   2.37472136e+00   0.00000000e+00   0.00000000e+00]]"
26,[ 0.00690095 -0.09521243],"[-0.10365616 -0.3922182  -1.54271947  0.44604907 -0.24149985 -1.51858396
 -0.01564884 -0.50195037  0.67695919  0.18535352  0.        ]",-1.44439,[-0.25161428  0.08738329],-0.13945060002,[-0.94458151 -1.08936393],"[[  1.72902617e+01   1.24275810e+00  -2.79200645e-02  -1.74184089e-01]
 [  5.56471377e+01  -8.60810643e-01   0.00000000e+00   0.00000000e+00]]"
27,[ 0.05787619  0.16155942],"[ 1.11506934 -0.34171929 -0.73858844  0.42930975 -0.24149981 -1.51858313
 -0.07828068 -0.41447481  1.04228958  1.17919692  0.        ]",-2.07581,[-0.04873757 -0.27403761],-0.284206271805,[-0.94458151 -1.08936393],"[[  1.83821641e+01   1.22906550e+00  -2.79200645e-02  -1.74184089e-01]
 [  5.35501179e+01  -5.09453445e-01   0.00000000e+00   0.00000000e+00]]"
28,[ 0.72554874  0.45924139],"[ 1.02878988 -0.26443231  0.7365314   0.40224664 -0.24149976 -1.51858231
 -0.11568997 -0.68487002  0.40213719  1.97388557  0.        ]",-2.77908,[ 0.36789287  0.0836383 ],-0.347869864211,[-0.94458151 -1.08936393],"[[  1.94406003e+01   1.20797839e+00  -2.79200645e-02  -1.74184089e-01]
 [  5.22975915e+01  -1.59553319e+00   0.00000000e+00   0.00000000e+00]]"
29,[ 1.10539699  0.579041  ],"[-0.21686716 -0.16138293  1.38099716  0.36338054 -0.24149972 -1.51858148
 -0.10313502 -0.59734613 -0.57816753  1.80271484  0.        ]",-2.78625,[ 1.5518216   0.58087815],-0.319718249353,[-0.94458151 -1.08936393],"[[  2.04907694e+01   1.17959504e+00  -2.79200645e-02  -1.74184089e-01]
 [  5.27179516e+01  -1.24398214e+00   0.00000000e+00   0.00000000e+00]]"
30,[ 0.8615222  -0.21621692],"[-1.384131   -0.15532507  0.51346027  0.36099476 -0.24149968 -1.51858065
 -0.01612301 -0.0216942  -0.92308208  0.7804039   0.        ]",-1.92133,[ 1.20198874  0.39432   ],-0.199403905173,[-0.94458151 -1.08936393],"[[  2.15743569e+01   1.17791638e+00  -2.79200645e-02  -1.74184089e-01]
 [  5.56312586e+01   1.06820145e+00   0.00000000e+00   0.00000000e+00]]"
31,[ 0.00261286 -0.91681206],"[-1.15517009 -0.28862665 -1.04918773  0.41090819 -0.24149964 -1.51857983
  0.06920088  0.3583141  -0.13798954 -0.02333655  0.        ]",-0.438883,[ 0.12113118 -1.10144903],-0.00906341834332,[-0.94458151 -1.08936393],"[[  2.27156436e+01   1.21459730e+00  -2.79200645e-02  -1.74184089e-01]
 [  5.84880447e+01   2.59455608e+00   0.00000000e+00   0.00000000e+00]]"
