timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.30175543  1.62951112],"[ 1.2660082   2.31418164 -0.08667948 -2.79884332  0.67901129 -0.98394497
 -1.7056643  -0.29708243  0.66896819  0.68395896  0.        ]",-6.66141,[ 1.70487056  1.98607634],-0.180011959402,[-1.00882804 -1.09682095],"[[-0.0038355   0.09913947  0.07806726 -0.1129189 ]
 [ 0.00490585  0.00358813  0.          0.        ]]"
1,[ 2.33498335  1.26360846],"[ 1.26512481  2.29620741 -0.0284956  -2.65024995  0.67901114 -0.98394469
 -1.58541878  0.6795659   0.66174037  0.76066101  0.        ]",-6.09897,[ 2.14147769  1.46561114],-0.188013082624,[-1.00882804 -1.09682095],"[[ 0.03593688  0.13892296  0.07806726 -0.1129189 ]
 [ 3.95917792  3.96157343  0.          0.        ]]"
2,[ 2.26895857  0.78786951],"[ 1.24964547  2.20783169  0.14339294 -2.21469853  0.679011   -0.9839444
 -1.46754728  1.6368808   0.61163671  0.98255758  0.        ]",-5.03129,[ 2.41134889  0.64680014],-0.210807896181,[-1.00882804 -1.09682095],"[[ 0.15401114  0.25708011  0.07806726 -0.1129189 ]
 [ 7.83538529  7.84121045  0.          0.        ]]"
3,[ 2.01119447  0.31137222],"[ 1.18270238  1.97368222  0.41908095 -1.57557777  0.67901085 -0.98394411
 -1.35197852  2.23013739  0.44856555  1.30284202  0.        ]",-4.57582,[ 1.74498757  0.61679774],-0.243678335301,[-1.00882804 -1.09682095],"[[  0.34884928   0.43802714   0.07806726  -0.1129189 ]
 [ 11.63587108  10.24546252   0.           0.        ]]"
4,[ 1.6309371  -0.25617933],"[ 1.0094165   1.5212863   0.76785696 -0.84875109  0.6790107  -0.98394382
 -1.23866967  2.78228941  0.1043888   1.61509537  0.        ]",-2.72367,[ 2.09423564  0.10936825],-0.278592767318,[-1.00882804 -1.09682095],"[[  0.61895069   0.66538819   0.07806726  -0.1129189 ]
 [ 15.36204338  12.4831414    0.           0.        ]]"
5,[ 1.28561807 -1.07263386],"[ 0.67287322  0.8426141   1.119969   -0.18534189  0.67901055 -0.98394353
 -1.12754766  2.82764158 -0.41298632  1.7567239   0.        ]",-1.62262,[ 1.74035908 -0.89006338],-0.304687314432,[-1.00882804 -1.09682095],"[[  0.96285407   0.91689601   0.07806726  -0.1129189 ]
 [ 19.01630358  12.6669523    0.           0.        ]]"
6,[ 1.00658548 -1.49899805],"[ 0.14630246  0.14359636  1.35534619  0.23480901  0.6790104  -0.98394324
 -1.01857294  1.89548219 -0.95737377  1.61176698  0.        ]",-1.06397,[ 0.65157235 -1.31722078],-0.313041941603,[-1.00882804 -1.09682095],"[[  1.37913633   1.13233322   0.07806726  -0.1129189 ]
 [ 22.59995263   8.88925897   0.           0.        ]]"
7,[ 1.00001156 -1.4559586 ],"[-0.50175858 -0.33929227  1.32444498  0.42018881  0.67901025 -0.98394295
 -0.95369141  0.8743243  -1.35303418  1.21928883  0.        ]",-1.06027,[ 0.99977041 -1.95370553],-0.30200298684,[-1.00882804 -1.09682095],"[[  1.85254421   1.26859748   0.07806726  -0.1129189 ]
 [ 24.73358784   4.75088157   0.           0.        ]]"
8,[ 1.09069169 -0.79400826],"[-1.12017677 -0.53811957  0.92651514  0.4756689   0.6790101  -0.98394266
 -0.84822109 -0.12684511 -1.51451732  0.68418321  0.        ]",-1.22288,[ 0.6915038  -0.84210367],-0.272893862519,[-1.00882804 -1.09682095],"[[  2.38201707   1.32290744   0.07806726  -0.1129189 ]
 [ 28.20199663   0.6935093    0.           0.        ]]"
9,[ 1.18467796  0.04657701],"[-1.47957026 -0.46541897  0.17177418  0.45671695  0.67900996 -0.98394237
 -0.78196296 -0.95401266 -1.39786828  0.12409563  0.        ]",-1.34532,[ 1.37339462  0.11502045],-0.22565092422,[-1.00882804 -1.09682095],"[[  2.96792005   1.3031447    0.07806726  -0.1129189 ]
 [ 30.38090446  -2.65869783   0.           0.        ]]"
10,[ 0.97476983  0.03813121],"[-1.35188865 -0.29008093 -0.74061556  0.40465564  0.67900981 -0.98394208
 -0.67993329 -0.82989143 -0.97370357 -0.31055256  0.        ]",-1.03622,[ 0.4670164  -0.24464593],-0.156146019361,[-1.00882804 -1.09682095],"[[  3.60920254   1.2550191    0.07806726  -0.1129189 ]
 [ 33.73616855  -2.15568097   0.           0.        ]]"
11,[ 0.81874239  0.39523566],"[-0.67692455 -0.10209772 -1.41911391  0.3384838   0.67900966 -0.98394179
 -0.64404961 -1.05964775 -0.33332272 -0.403858    0.        ]",-1.22667,[ 1.12526469  1.10533019],-0.0694502865715,[-1.00882804 -1.09682095],"[[  4.29576606   1.20256368   0.07806726  -0.1129189 ]
 [ 34.91620731  -3.08680017   0.           0.        ]]"
12,[ 0.17940187 -0.22931674],"[ 0.3106428  -0.02626433 -1.47252593  0.30862435  0.67900951 -0.9839415
 -0.54476995 -0.06905557  0.26790644 -0.00447457  0.        ]",-0.892043,[ 0.20549594 -0.91695562],-0.0632750076515,[-1.00882804 -1.09682095],"[[  5.0268454    1.18110806   0.07806726  -0.1129189 ]
 [ 38.18103743   0.92770561   0.           0.        ]]"
13,[ 0.72043276  0.80895221],"[ 1.10187056  0.03725459 -0.77244109  0.28216228  0.67900936 -0.98394121
 -0.54299421 -0.97093645  0.46398238  0.75100249  0.        ]",-1.17642,[ 0.77169099  0.85160856],-0.165013429076,[-1.00882804 -1.09682095],"[[  5.79105386   1.16299039   0.07806726  -0.1129189 ]
 [ 38.23942971  -2.72728654   0.           0.        ]]"
14,[ 0.95335495  0.35251486],"[ 1.20598855  0.10762007  0.34530972  0.25126373  0.67900921 -0.98394092
 -0.47318286 -0.12721692  0.09068532  1.46122586  0.        ]",-1.21869,[ 1.10844676  0.72098882],-0.253140603516,[-1.00882804 -1.09682095],"[[  6.5788748    1.14275257   0.07806726  -0.1129189 ]
 [ 40.53518812   0.69199782   0.           0.        ]]"
15,[ 1.05320489 -0.38354605],"[ 0.46289023 -0.04004727  1.24725371  0.31419022  0.67900906 -0.98394063
 -0.37724479  0.57189763 -0.74426048  1.66099418  0.        ]",-1.19961,[ 0.37941057 -1.01385391],-0.305042907816,[-1.00882804 -1.09682095],"[[  7.42123112   1.18502141   0.07806726  -0.1129189 ]
 [ 43.69013007   3.52525158   0.           0.        ]]"
16,[ 1.15947235  0.29192051],"[-0.71565894 -0.14641027  1.23808346  0.35507659  0.67900892 -0.98394034
 -0.35782991 -0.42433963 -1.44051837  1.10870745  0.        ]",-1.3678,[ 1.14422654  0.31778607],-0.300918104325,[-1.00882804 -1.09682095],"[[  8.30144212   1.21501859   0.07806726  -0.1129189 ]
 [ 44.32859053  -0.51213034   0.           0.        ]]"
17,[ 0.76934385 -0.45903659],"[-1.47117071 -0.1549464   0.2180316   0.35820148  0.67900877 -0.98394005
 -0.26418012 -0.11364487 -1.46057681  0.18102274  0.        ]",-1.0336,[ 0.48889859 -0.6805038 ],-0.23772777923,[-1.00882804 -1.09682095],"[[  9.2189126    1.21741117   0.07806726  -0.1129189 ]
 [ 47.4082817    0.74700054   0.           0.        ]]"
18,[ 0.7789644   0.14341629],"[-1.12707348 -0.11100647 -1.08091272  0.34186956  0.67900862 -0.98393976
 -0.23386163 -0.78453623 -0.73445262 -0.4101013   0.        ]",-1.18073,[ 0.5998736   0.73126387],-0.123677626425,[-1.00882804 -1.09682095],"[[ 10.17708351   1.2050724    0.07806726  -0.1129189 ]
 [ 48.40531008  -1.97187435   0.           0.        ]]"
19,[ 0.12924892 -0.2596235 ],"[ 0.10839177 -0.07521234 -1.52468653  0.32811029  0.67900847 -0.98393947
 -0.1908312  -0.06291521  0.17024755 -0.11638202  0.        ]",-0.910407,[-0.17263462 -0.7424783 ],-0.0466322939392,[-1.00882804 -1.09682095],"[[ 11.15938555   1.19497787   0.07806726  -0.1129189 ]
 [ 49.82037326   0.95258806   0.           0.        ]]"
20,[ 0.637797    0.71366304],"[ 1.14164389 -0.03732625 -0.68746113  0.31309606  0.67900832 -0.98393918
 -0.24156089 -0.79528361  0.44463832  0.82966032  0.        ]",-1.1786,[ 0.6034314   0.87698927],-0.173909392541,[-1.00882804 -1.09682095],"[[ 12.13905682   1.18424937   0.07806726  -0.1129189 ]
 [ 48.15211642  -2.01542989   0.           0.        ]]"
21,[ 0.96704149  0.16675983],"[ 1.06194679 -0.01914196  0.68387465  0.30572323  0.67900817 -0.98393889
 -0.19795212  0.06896983 -0.15549634  1.59911805  0.        ]",-1.25744,[ 0.94965362  0.48549448],-0.274008932246,[-1.00882804 -1.09682095],"[[ 13.11648542   1.17908338   0.07806726  -0.1129189 ]
 [ 49.5861979    1.48706822   0.           0.        ]]"
22,[ 0.97685134 -0.76265115],"[-0.11566687 -0.19176433  1.38213726  0.37141769  0.67900803 -0.9839386
 -0.11349892  0.53329094 -1.15307741  1.45480628  0.        ]",-1.27407,[ 0.749042   -0.60149518],-0.308970733436,[-1.00882804 -1.09682095],"[[ 14.13607282   1.22770686   0.07806726  -0.1129189 ]
 [ 52.36345612   3.36878931   0.           0.        ]]"
23,[ 0.8330723  -0.80093449],"[-1.3275452  -0.34582972  0.62717472  0.42219682  0.67900788 -0.98393831
 -0.05482464 -0.07385578 -1.5222673   0.45415751  0.        ]",-1.29012,[ 0.93674322 -0.96858401],-0.259287728639,[-1.00882804 -1.09682095],"[[ 15.20270315   1.2703969    0.07806726  -0.1129189 ]
 [ 54.29296991   0.90824984   0.           0.        ]]"
24,[ 0.85242033  0.13758862],"[-1.25327107 -0.2711117  -0.9157142   0.39847234  0.67900773 -0.98393802
  0.02524175 -1.02794914 -0.848366   -0.36373686  0.        ]",-1.1589,[ 0.2270388  -0.21854098],-0.138385564796,[-1.00882804 -1.09682095],"[[ 16.31498323   1.24976907   0.07806726  -0.1129189 ]
 [ 56.92596708  -2.95833579   0.           0.        ]]"
