timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 1.87663782  1.58221865],"[ 1.26547737  2.2910299  -0.0638666  -3.30829585 -1.57200284 -0.7331849
 -1.71208666 -0.28816604  2.16720433  0.43068103  0.        ]",-7.19971,[ 2.14332392  1.61763895],-0.399799107998,[-0.99781603 -1.11786413],"[[ 0.01161658 -0.0454192  -0.18155901 -0.08364454]
 [ 0.00217269  0.00488615  0.          0.        ]]"
1,[ 1.82795405  1.22816825],"[ 1.26374808  2.29510064 -0.00578097 -3.15752247 -1.57200205 -0.73318474
 -1.59153616  0.70400934  2.1661811   0.50704779  0.        ]",-7.81827,[ 1.79145118  0.79302303],-0.402397388495,[-0.99781603 -1.11786413],"[[ 0.05133467 -0.00561004 -0.18155901 -0.08364454]
 [ 3.95647404  3.96284408  0.          0.        ]]"
2,[ 1.75011885  0.81820142],"[ 1.24578068  2.27334662  0.16576841 -2.7416261  -1.57200125 -0.73318458
 -1.4733588   1.47110463  2.13569932  0.7259348   0.        ]",-7.61743,[ 1.81309401  0.67649323],-0.407409118986,[-0.99781603 -1.11786413],"[[ 0.16935766  0.10434959 -0.18155901 -0.08364454]
 [ 7.83293642  7.02292089  0.          0.        ]]"
3,[ 1.60986197  0.32710201],"[ 1.17487157  2.14957038  0.44027839 -2.12468485 -1.57200046 -0.73318441
 -1.35750662  2.10733914  2.00613405  1.05174813  0.        ]",-6.55455,[ 2.30375927 -0.25118534],-0.407710861134,[-0.99781603 -1.11786413],"[[  0.36414425   0.27027327  -0.18155901  -0.08364454]
 [ 11.63313201   9.5609761    0.           0.        ]]"
4,[ 1.41147053  0.1770656 ],"[ 0.99660195  1.89660202  0.78616929 -1.4896563  -1.57199967 -0.73318425
 -1.24389133  1.8101442   1.71733507  1.38614302  0.        ]",-6.14658,[ 1.6486916   0.77711857],-0.394958469402,[-0.99781603 -1.11786413],"[[  0.63419867   0.44959805  -0.18155901  -0.08364454]
 [ 15.35995666   8.37541841   0.           0.        ]]"
5,[ 1.32308984 -0.54191697],"[ 0.65509378  1.48631704  1.13277626 -0.8545454  -1.57199888 -0.73318408
 -1.13254948  2.53943504  1.24347494  1.60436553  0.        ]",-5.74722,[ 1.28526983 -0.62724356],-0.360587246594,[-0.99781603 -1.11786413],"[[  0.97804013   0.64629683  -0.18155901  -0.08364454]
 [ 19.01221004  11.28469797   0.           0.        ]]"
6,[ 1.13939655 -0.66553247],"[ 0.12533129  0.94713124  1.35965337 -0.30287166 -1.57199808 -0.73318392
 -1.02333     1.86021899  0.66265534  1.55631868  0.        ]",-4.04359,[ 1.43977362 -1.39630021],-0.298676688926,[-0.99781603 -1.11786413],"[[  1.39422975   0.84480639  -0.18155901  -0.08364454]
 [ 22.59484732   8.57518912   0.           0.        ]]"
7,[ 1.08052719 -0.14424448],"[ -5.40333173e-01   5.35721752e-01   1.31240006e+00  -6.25986910e-04
  -1.57199729e+00  -7.33183757e-01  -9.16262965e-01   8.24298810e-01
   1.68764757e-01   1.20420762e+00   0.00000000e+00]",-3.407,[ 0.87927368  0.28662156],-0.214693848351,[-0.99781603 -1.11786413],"[[  1.88136493   0.9748489   -0.18155901  -0.08364454]
 [ 26.10688172   4.44271852   0.           0.        ]]"
8,[ 0.92378873 -0.71347183],"[-1.16806993  0.19549952  0.87111946  0.19479354 -1.5719965  -0.73318359
 -0.82592305  1.08582666 -0.07699576  0.60053507  0.        ]",-2.3899,[ 1.20090259 -1.21871243],-0.109396363414,[-0.99781603 -1.11786413],"[[  2.43323379   1.07417206  -0.18155901  -0.08364454]
 [ 29.07022971   5.48600135   0.           0.        ]]"
9,[ 0.89311641 -0.32743061],"[-1.49484639 -0.051631    0.05502678  0.31110295 -1.57199571 -0.73318343
 -0.72276989  0.06486698  0.06372627 -0.07147372  0.        ]",-2.39458,[ 1.07980262 -0.02445207],-0.0273743018258,[-0.99781603 -1.11786413],"[[  3.0485892    1.1430299   -0.18155901  -0.08364454]
 [ 32.45388275   1.41321021   0.           0.        ]]"
