timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.7270534   1.28752005],"[ 1.22601002  1.80051238 -0.01076514 -2.22109203  0.4004148  -0.13251327
 -1.30046562 -0.27496449  0.82144603  0.13909157  0.        ]",-2.02024,[ 2.91666517  1.78409975],-0.166070508555,[-0.47652495 -0.81273979],"[[ 0.02772179  0.09727169  0.04597203 -0.01462041]
 [-0.00157599  0.00089016  0.          0.        ]]"
1,[ 2.47245717  1.13686943],"[ 1.22340775  1.78642218  0.04751525 -2.09543309  0.40041458 -0.1325132
 -1.19181586  0.68261593  0.81207479  0.21602385  0.        ]",-1.82812,[ 1.66878675  0.38427058],-0.167312735378,[-0.47652495 -0.81273979],"[[ 0.06736582  0.13700175  0.04597203 -0.01462041]
 [ 3.95282358  3.9589287   0.          0.        ]]"
2,[ 2.29102635  1.08902287],"[ 1.20289896  1.73450446  0.21964781 -1.8023346   0.40041436 -0.13251314
 -1.08528658  1.03139917  0.76242218  0.42309431  0.        ]",-1.81669,[ 2.43021166  1.43595471],-0.171448406562,[-0.47652495 -0.81273979],"[[ 0.18532349  0.23064493  0.04597203 -0.01462041]
 [ 7.8300553   5.40058354  0.          0.        ]]"
3,[ 2.00343418  0.90154397],"[ 1.12803299  1.60144478  0.49444503 -1.35710189  0.40041414 -0.13251308
 -0.98088258  1.96310484  0.61126622  0.72794709  0.        ]",-1.78589,[ 2.19765928  1.59306105],-0.179683825185,[-0.47652495 -0.81273979],"[[  0.38004915   0.37729614   0.04597203  -0.01462041]
 [ 11.62994231   9.25168771   0.           0.        ]]"
4,[ 1.74299932  0.2754325 ],"[ 0.94500855  1.28456048  0.8392124  -0.73161869  0.40041393 -0.13251301
 -0.87852136  2.87631561  0.2724148   1.04787058  0.        ]",-1.47714,[ 1.88702031  0.39512901],-0.192087979578,[-0.47652495 -0.81273979],"[[  6.50025481e-01   6.00203077e-01   4.59720330e-02  -1.46204139e-02]
 [  1.53554860e+01   1.30263837e+01   0.00000000e+00   0.00000000e+00]]"
5,[ 1.46503663 -1.30547059],"[ 0.59911741  0.72836572  1.18199946 -0.08838093  0.40041371 -0.13251295
 -0.77812442  3.19191681 -0.25959304  1.19533544  0.        ]",-1.11232,[ 1.61131064 -1.7161012 ],-0.204982298753,[-0.47652495 -0.81273979],"[[  9.93794997e-01   8.73820718e-01   4.59720330e-02  -1.46204139e-02]
 [  1.90095417e+01   1.43309559e+01   0.00000000e+00   0.00000000e+00]]"
6,[ 1.23743391 -1.72283089],"[ 0.06713278  0.10858862  1.40128832  0.33317966  0.40041349 -0.13251289
 -0.679647    2.16468851 -0.81704657  1.03043173  0.        ]",-0.98802,[ 0.49317074 -1.38083237],-0.213514849188,[-0.47652495 -0.81273979],"[[  1.40994753e+00   1.11784005e+00   4.59720330e-02  -1.46204139e-02]
 [  2.25937379e+01   1.00850250e+01   0.00000000e+00   0.00000000e+00]]"
7,[ 1.23314905 -1.39351559],"[-0.57003058 -0.34283778  1.35184585  0.51859608  0.40041328 -0.13251283
 -0.63823445  1.15781272 -1.20045967  0.61309436  0.        ]",-0.95691,[ 0.76773695 -2.00227478],-0.215432329125,[-0.47652495 -0.81273979],"[[  1.87694648e+00   1.27778414e+00   4.59720330e-02  -1.46204139e-02]
 [  2.41009854e+01   5.92319370e+00   0.00000000e+00   0.00000000e+00]]"
8,[ 1.34901881 -0.63109553],"[-1.15753041 -0.57043852  0.9591209   0.58068061  0.40041306 -0.13251276
 -0.56781461  0.17070186 -1.33623632  0.07919005  0.        ]",-1.2956,[ 1.38209421 -0.79812754],-0.210635183113,[-0.47652495 -0.81273979],"[[  2.38468314e+00   1.35531155e+00   4.59720330e-02  -1.46204139e-02]
 [  2.66639926e+01   1.84305353e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 1.53910172 -0.06327447],"[-1.50981956 -0.58451391  0.22526225  0.58387748  0.40041284 -0.1325127
 -0.47356287 -0.60369539 -1.20576598 -0.46702219  0.        ]",-1.56258,[ 0.89763452 -0.04800495],-0.198958786423,[-0.47652495 -0.81273979],"[[  2.95238258e+00   1.36005824e+00   4.59720330e-02  -1.46204139e-02]
 [  3.00943939e+01  -1.35785311e+00   0.00000000e+00   0.00000000e+00]]"
10,[ 1.32290673 -0.10263684],"[-1.40158582 -0.49921811 -0.68160297  0.56337051  0.40041263 -0.13251264
 -0.39233618 -0.64435426 -0.7841691  -0.88362032  0.        ]",-1.99375,[ 2.8246061  -1.44638277],-0.177534188882,[-0.47652495 -0.81273979],"[[  3.58393250e+00   1.33121625e+00   4.59720330e-02  -1.46204139e-02]
 [  3.30507330e+01  -1.52591480e+00   0.00000000e+00   0.00000000e+00]]"
11,[ 1.40931427  0.68263668],"[-0.73483492 -0.29483508 -1.3867814   0.50293705  0.40041241 -0.13251257
 -0.30158109 -1.59639025 -0.16415924 -0.97332035  0.        ]",-1.8706,[ 0.49632854  0.58700903],-0.15074913603,[-0.47652495 -0.81273979],"[[  4.27809051e+00   1.26121663e+00   4.59720330e-02  -1.46204139e-02]
 [  3.63538710e+01  -5.46108316e+00   0.00000000e+00   0.00000000e+00]]"
12,[ 1.16287482  0.74601316],"[ 0.26092373 -0.05318648 -1.45537773  0.40976693  0.40041219 -0.13251251
 -0.26743142 -1.00932665  0.41914174 -0.60581813  0.        ]",-1.76137,[ 0.81538507  1.47393759],-0.130268215643,[-0.47652495 -0.81273979],"[[  5.01763751e+00   1.17634193e+00   4.59720330e-02  -1.46204139e-02]
 [  3.75967847e+01  -3.03450936e+00   0.00000000e+00   0.00000000e+00]]"
