timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.51138258  1.5117203 ],"[ 1.26180558  2.26050743 -0.15924887 -2.973624    0.83395657 -1.21764782
 -1.68459593 -0.28695307  0.56181098  0.73510398  0.        ]",-13.9216,[ 2.34354341  1.22726614],-0.173609139333,[-0.96980518 -1.10699558],"[[-0.05453592  0.03041642  0.09619506 -0.13936557]
 [-0.00400545  0.00468672  0.          0.        ]]"
1,[ 2.48971915  1.13829494],"[ 1.26370684  2.25264558 -0.10133418 -2.82521313  0.83395634 -1.21764734
 -1.56602622  0.70027813  0.56182036  0.81142149  0.        ]",-13.6669,[ 2.71117368  0.94198854],-0.183386961572,[-0.96980518 -1.10699558],"[[-0.01494014  0.07022162  0.09619506 -0.13936557]
 [ 3.95042443  3.96264719  0.          0.        ]]"
2,[ 2.35168552  0.71686226],"[ 1.25653651  2.19453454  0.07096236 -2.39640745  0.83395611 -1.21764685
 -1.4497961   1.61067331  0.53342242  1.0343717   0.        ]",-11.873,[ 2.22465375  0.68085429],-0.211133338694,[-0.96980518 -1.10699558],"[[ 0.10296118  0.18609537  0.09619506 -0.13936557]
 [ 7.82683198  7.61256313  0.          0.        ]]"
3,[ 2.09538507  0.31256333],"[ 1.20305591  2.00527582  0.34974536 -1.75850478  0.83395588 -1.21764637
 -1.33584302  2.24512695  0.40334384  1.36694062  0.        ]",-9.37862,[ 2.11787281  0.219165  ],-0.251496915559,[-0.96980518 -1.10699558],"[[  0.29762821   0.36386785   0.09619506  -0.13936557]
 [ 11.62730168  10.15619327   0.           0.        ]]"
4,[ 1.7804178  -0.00490142],"[ 1.04702302  1.63384484  0.70734639 -1.06104385  0.83395566 -1.21764588
 -1.22410478  2.41099695  0.1012289   1.70914554  0.        ]",-6.86944,[ 1.54176163  0.46462534],-0.295085847016,[-0.96980518 -1.10699558],"[[  0.5675632    0.57366438   0.09619506  -0.13936557]
 [ 15.35390764  10.82120241   0.           0.        ]]"
5,[ 1.40980566 -0.76267606],"[ 0.72825192  1.05359055  1.07723306 -0.39251873  0.83395543 -1.21764539
 -1.11455913  2.81592301 -0.38985303  1.91424313  0.        ]",-3.93396,[ 1.08217086 -1.36879148],-0.331163847134,[-0.96980518 -1.10699558],"[[  0.91129582   0.80637755   0.09619506  -0.13936557]
 [ 19.00739127  12.44463126   0.           0.        ]]"
6,[ 1.21391129 -0.82277822],"[ 0.21415829  0.41429838  1.341017    0.0803507   0.8339552  -1.21764491
 -1.00710791  1.76618945 -0.95413442  1.84325881  0.        ]",-2.79685,[ 1.148939   -0.46549733],-0.348683907958,[-0.96980518 -1.10699558],"[[  1.32739978   1.01304545   0.09619506  -0.13936557]
 [ 22.5910249    8.23608332   0.           0.        ]]"
7,[ 1.09745622 -1.40250862],"[-0.45280633 -0.0872262   1.34092325  0.3319634   0.83395497 -1.21764442
 -0.90180622  1.26496902 -1.41713574  1.47953726  0.        ]",-1.44667,[ 0.8946591  -1.64874134],-0.342539956538,[-0.96980518 -1.10699558],"[[  1.81445678   1.15760661   0.09619506  -0.13936557]
 [ 26.10297132   6.22661048   0.           0.        ]]"
8,[ 1.07902551 -1.07685959],"[-1.10746951 -0.39270959  0.944357    0.44511151  0.83395475 -1.21764394
 -0.81108362  0.24562771 -1.63194937  0.90714045  0.        ]",-1.11231,[ 0.93748481 -0.94542905],-0.310255591698,[-0.96980518 -1.10699558],"[[  2.36687565   1.24113675   0.09619506  -0.13936557]
 [ 29.12868647   2.13990371   0.           0.        ]]"
9,[ 1.11700034 -0.34946775],"[-1.48433459 -0.41043478  0.15471505  0.45083359  0.83395452 -1.21764345
 -0.7171047  -0.69983255 -1.51831019  0.29473785  0.        ]",-1.11956,[ 1.37309645  0.36237179],-0.2530035505,[-0.96980518 -1.10699558],"[[  2.9808986    1.24590475   0.09619506  -0.13936557]
 [ 32.26300565  -1.65060205   0.           0.        ]]"
10,[ 0.66158658 -0.71211982],"[-1.32081498 -0.34240779 -0.80399335  0.4283819   0.83395429 -1.21764297
 -0.61761547 -0.3351671  -1.04276621 -0.16588299  0.        ]",-0.839694,[ 1.11020276 -0.59913883],-0.165011127511,[-0.96980518 -1.10699558],"[[  3.65944961   1.22756296   0.09619506  -0.13936557]
 [ 35.58110219  -0.18859885   0.           0.        ]]"
11,[ 0.64269477  0.13636094],"[-0.53929894 -0.24088832 -1.47392024  0.39237126  0.83395407 -1.21764248
 -0.52007218 -0.92757072 -0.33200073 -0.20542227  0.        ]",-1.15817,[ 1.25251368 -0.10103061],-0.0480462063296,[-0.96980518 -1.10699558],"[[  4.40371325   1.19996295   0.09619506  -0.13936557]
 [ 38.8342996   -2.56364261   0.           0.        ]]"
12,[ 0.54605013  0.63436747],"[ 0.5438974  -0.0424301  -1.36392536  0.31296884  0.83395384 -1.21764199
 -0.42448857 -1.0165244   0.26019128  0.30490201  0.        ]",-1.40924,[ 0.68368598  0.79201951],-0.0857196306763,[-0.96980518 -1.10699558],"[[  5.21238419   1.14511341   0.09619506  -0.13936557]
 [ 42.02213964  -2.92027375   0.           0.        ]]"
