timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.88873553  1.30190861],"[ 1.16930817  1.37837356  0.1157928  -1.9300475   0.68606005  1.30657129
 -0.98681526 -0.22746311  0.58416499 -0.85237962  0.        ]",-8.42523,[ 4.11576583  1.31280895],-0.185710865798,[-0.23345239 -0.71053219],"[[ 0.08357116  0.00718248  0.07948756  0.15122124]
 [-0.00257467  0.00333318  0.          0.        ]]"
1,[ 2.69700074  1.00777507],"[ 1.16366532  1.37563359  0.17439304 -1.82076648  0.68605918  1.30656821
 -0.87721714  0.67991755  0.57531529 -0.77487419  0.        ]",-8.3373,[ 2.94688122  0.970289  ],-0.175788184273,[-0.23345239 -0.71053219],"[[ 0.12319524  0.04696088  0.07948756  0.15122124]
 [ 3.95182339  3.96132035  0.          0.        ]]"
2,[ 2.47050238  0.69032323],"[ 1.13421053  1.3443568   0.34674475 -1.50126153  0.6860583   1.30656513
 -0.76978321  1.54236465  0.52117226 -0.55139752  0.        ]",-6.6553,[ 4.60735915  1.00141374],-0.145431304058,[-0.23345239 -0.71053219],"[[ 0.24112369  0.16393268  0.07948756  0.15122124]
 [ 7.82814421  7.72332215  0.          0.        ]]"
3,[ 2.33311081 -0.03942049],"[ 1.04517486  1.21855287  0.61937944 -0.99044335  0.68605742  1.30656205
 -0.66446542  2.41468719  0.34742247 -0.22329933  0.        ]",-3.76565,[ 3.331947   -0.16661239],-0.093578990705,[-0.23345239 -0.71053219],"[[  0.4358118    0.35657735   0.07948756   0.15122124]
 [ 11.62811855  11.52844793   0.           0.        ]]"
4,[ 2.19091558 -0.37637562],"[  8.44579971e-01   9.65250197e-01   9.56131603e-01  -4.47757761e-01
   6.86056539e-01   1.30655897e+00  -5.61164515e-01   2.21071509e+00
  -2.44262279e-04   8.33865170e-02   0.00000000e+00]",-3.29272,[ 1.52431395  0.13205799],-0.0337089389974,[-0.23345239 -0.71053219],"[[  0.70576939   0.57822028   0.07948756   0.15122124]
 [ 15.35532644  10.63876915   0.           0.        ]]"
5,[ 2.10317111 -1.04898119],"[ 0.48159278  0.61827465  1.2811331   0.01038969  0.68605566  1.30655588
 -0.45989946  2.28181926 -0.49929027  0.22052001  0.        ]",-1.45115,[ 0.81220693 -0.96278736],-0.0723619551927,[-0.23345239 -0.71053219],"[[  1.04953372   0.79410884   0.07948756   0.15122124]
 [ 19.00908155  10.94898106   0.           0.        ]]"
6,[ 2.08272815 -0.73719662],"[-0.0503666   0.26802972  1.46919513  0.32131927  0.68605478  1.3065528
 -0.38118282  1.35763986 -1.02823534  0.08807882  0.        ]",-1.62156,[ 1.0481378  -0.38459735],-0.15292039511,[-0.23345239 -0.71053219],"[[  1.45821239   0.972642     0.07948756   0.15122124]
 [ 21.84926294   6.9176881    0.           0.        ]]"
7,[ 2.06641603 -0.75511259],"[-0.69100695  0.0025273   1.38340252  0.49236174  0.6860539   1.30654972
 -0.28345492  0.97642171 -1.44275654 -0.31024414  0.        ]",-1.03808,[ 1.20668127 -1.06206015],-0.228384607355,[-0.23345239 -0.71053219],"[[  1.93057643   1.09431265   0.07948756   0.15122124]
 [ 25.37539607   5.25480524   0.           0.        ]]"
8,[ 2.13837957 -0.03918925],"[-1.28759564 -0.14497695  0.91366163  0.56829565  0.68605302  1.30654664
 -0.18765373  0.04396374 -1.62079701 -0.90196003  0.        ]",-1.74878,[ 3.29073539  0.35033936],-0.291375987175,[-0.23345239 -0.71053219],"[[  2.47276704   1.15860026   0.07948756   0.15122124]
 [ 28.83201156   1.18738349   0.           0.        ]]"
9,[ 2.10445571 -0.43430603],"[-1.58245859 -0.2327298   0.07816109  0.60768769  0.68605215  1.30654356
 -0.09379227  0.35553692 -1.45153247 -1.54377822  0.        ]",-1.98339,[ 1.97179197 -0.0101458 ],-0.333147245268,[-0.23345239 -0.71053219],"[[  3.08338554   1.1959856    0.07948756   0.15122124]
 [ 32.21863966   2.54647948   0.           0.        ]]"
10,[ 2.05846167 -0.65615517],"[ -1.32846223e+00  -3.52024080e-01  -8.71676754e-01   6.54747420e-01
   6.86051267e-01   1.30654048e+00  -1.76924594e-03   3.33509426e-01
  -8.98384542e-01  -1.97021877e+00   0.00000000e+00]",-1.76064,[ 1.30310145 -0.38302488],-0.339953417299,[-0.23345239 -0.71053219],"[[  3.76107167   1.24595276   0.07948756   0.15122124]
 [ 35.53893492   2.45039618   0.           0.        ]]"
11,[ 1.93791342 -0.45856315],"[-0.49003661 -0.43252571 -1.46326813  0.68245936  0.68605039  1.3065374
  0.08843893 -0.02678552 -0.17968429 -1.89152319  0.        ]",-1.44867,[ 0.99975697 -0.56439605],-0.30177675897,[-0.23345239 -0.71053219],"[[  4.50450763   1.27919384   0.07948756   0.15122124]
 [ 38.7937483    0.87877776   0.           0.        ]]"
12,[ 1.88843632  0.09701799],"[ 0.57355578 -0.42013187 -1.23556976  0.67839887  0.68604951  1.30653432
  0.17682367 -0.54482282  0.31046671 -1.27084588  0.        ]",-1.93228,[ 1.74725544  0.44486299],-0.21697617071,[-0.23345239 -0.71053219],"[[  5.31238033   1.27409888   0.07948756   0.15122124]
 [ 41.98277047  -1.38091859   0.           0.        ]]"
13,[ 1.94707417 -0.19783595],"[ 1.16725842 -0.39645689 -0.15646763  0.6704351   0.68604863  1.30653124
  0.26345737 -0.13670276  0.2046084  -0.40453743  0.        ]",-0.839459,[ 3.0014217  -0.41935531],-0.0874464089056,[-0.23345239 -0.71053219],"[[  6.18339725   1.26434398   0.07948756   0.15122124]
 [ 45.10861351   0.39931127   0.           0.        ]]"
14,[ 2.02914548  0.32628155],"[ 0.72242834 -0.37504422  1.09206815  0.66299537  0.68604775  1.30652816
  0.34839936 -0.52140782 -0.54141021  0.07856863  0.        ]",-1.153,[ 2.88454542  0.03432479],-0.0691618114966,[-0.23345239 -0.71053219],"[[  7.11632077   1.25549526   0.07948756   0.15122124]
 [ 48.17341922  -1.27878336   0.           0.        ]]"
