timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[-0.14660649  0.87936318],"[ 1.05557996  1.08856338 -0.01501452 -0.93602796 -0.88744765  1.43452459
 -0.13358736 -0.12178991  1.57005206 -1.23479713  0.        ]",-1.07538,[-0.25130176 -0.76061071],-0.365019261605,[-0.05176677 -0.22225006],"[[-0.07670669 -0.08431707 -0.10133024  0.16803649]
 [-0.00175999 -0.00369808  0.          0.        ]]"
1,[-0.14571506  0.97161144],"[ 1.05443709  1.084191   -0.03036353 -0.99209273 -0.88744143  1.4345074
 -0.22115853 -0.58516708  1.56477575 -1.27010101  0.        ]",-3.38203,[-0.54458032  0.69415539],-0.367142425808,[-0.05176677 -0.22225006],"[[-0.08670414 -0.11460385 -0.10133024  0.16803649]
 [-0.99468457 -3.01494511  0.          0.        ]]"
2,[-0.13521932  0.90168303],"[ 1.04827396  1.07811144 -0.09364686 -1.05132588 -0.88743522  1.43449021
 -0.40951911 -0.15289437  1.55072981 -1.34898675  0.        ]",-2.41895,[-0.46441144  0.00825231],-0.371812530692,[-0.05176677 -0.22225006],"[[-0.12802614 -0.14671826 -0.10133024  0.16803649]
 [-3.13039997 -0.20585964  0.          0.        ]]"
3,[-0.12236865  0.9076817 ],"[ 1.02955332  1.07729869 -0.21574756 -1.05820196 -0.887429    1.43447303
 -0.56608841 -0.1471314   1.52544121 -1.45928596  0.        ]",-2.95095,[-0.72026984  0.17791192],-0.378145979377,[-0.05176677 -0.22225006],"[[-0.20844587 -0.15045973 -0.10133024  0.16803649]
 [-4.90566143 -0.16841344  0.          0.        ]]"
4,[-0.09464109  0.89444607],"[ 0.98274049  1.07809375 -0.40222165 -1.05130351 -0.88742278  1.43445584
 -0.80884995 -0.03804561  1.47264295 -1.6199231   0.        ]",-0.707294,[ 1.16025388 -0.69489602],-0.38652251964,[-0.05176677 -0.22225006],"[[-0.3341763  -0.14671559 -0.10133024  0.16803649]
 [-7.65821463  0.54046543  0.          0.        ]]"
5,[-0.09567928  0.96938443],"[ 0.92358582  1.07429054 -0.56162206 -1.08239866 -0.88741657  1.43443866
 -0.44649629 -0.46334619  1.40329229 -1.76809932  0.        ]",-3.51039,[-0.18547738  0.73798339],-0.393114957276,[-0.05176677 -0.22225006],"[[-0.44611942 -0.16363604 -0.10133024  0.16803649]
 [-3.54978359 -2.22329853  0.          0.        ]]"
6,[-0.07400922  0.88541514],"[ 0.87326821  1.07065175 -0.66743722 -1.1093472  -0.88741035  1.43442147
 -0.50511524 -0.00686026  1.34464351 -1.86648555  0.        ]",-2.37448,[-0.17188186 -0.04788448],-0.396873432366,[-0.05176677 -0.22225006],"[[-0.52378392 -0.17833921 -0.10133024  0.16803649]
 [-4.21444574  0.74309496  0.          0.        ]]"
7,[-0.05520136  0.8881126 ],"[ 0.80568665  1.0738235  -0.78455241 -1.08584657 -0.88740414  1.43440429
 -0.55772276 -0.03826371  1.28123937 -1.95807537  0.        ]",-2.97652,[-0.67952941  0.0922785 ],-0.400092246314,[-0.05176677 -0.22225006],"[[-0.61405775 -0.16552481 -0.10133024  0.16803649]
 [-4.81095165  0.53902498  0.          0.        ]]"
8,[-0.01970835  0.87165862],"[ 0.69954957  1.07709736 -0.93144315 -1.05947227 -0.88739792  1.4343871
 -0.78642562  0.01647965  1.1831496  -2.07355308  0.        ]",-3.37455,[ 0.22412105  0.79338816],-0.403337474588,[-0.05176677 -0.22225006],"[[-0.73629437 -0.15117508 -0.10133024  0.16803649]
 [-7.40407466  0.89476271  0.          0.        ]]"
9,[ 0.03611183  0.71733332],"[ 0.56163644  1.08610324 -1.07835002 -0.9686009  -0.88739171  1.43436992
 -0.69541381  0.4971305   1.07717491 -2.17473929  0.        ]",-3.38488,[-0.97848163  0.28133643],-0.405438269209,[-0.05176677 -0.22225006],"[[-0.87402297 -0.10194167 -0.10133024  0.16803649]
 [-6.37221678  4.01816698  0.          0.        ]]"
10,[ 0.10780297  0.60416317],"[ 0.37439901  1.09353531 -1.2246878  -0.80005748 -0.88738549  1.43435273
 -1.02571707  0.65653811  0.95531232 -2.26586177  0.        ]",-2.64624,[ 1.73971172  1.12164921],-0.40620708057,[-0.05176677 -0.22225006],"[[ -1.03904308  -0.01118483  -0.10133024   0.16803649]
 [-10.1173239    5.05405804   0.           0.        ]]"
11,[ 0.19246449  0.18928212],"[ 0.1736612   1.08163552 -1.33252723 -0.54061666 -0.88737928  1.43433555
 -0.65929491  1.25021272  0.85700831 -2.31941678  0.        ]",-1.04105,[ 0.40981835 -0.37073367],-0.40524154267,[-0.05176677 -0.22225006],"[[-1.19970635  0.12860394 -0.10133024  0.16803649]
 [-5.96283153  8.91196449  0.          0.        ]]"
12,[ 0.20177351  0.21708168],"[ 0.0394056   1.0328861  -1.38184932 -0.24658433 -0.88737306  1.43431837
 -0.50584809  0.99704677  0.83330711 -2.31850286  0.        ]",-3.37533,[ 0.89277168  1.74578103],-0.403279279727,[-0.05176677 -0.22225006],"[[-1.30150742  0.29033757 -0.10133024  0.16803649]
 [-4.22306683  7.26688488  0.          0.        ]]"
