timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.27840877  0.85310984],"[ 1.23970265  1.91898064 -0.01487011 -2.43813821 -0.11064281  1.23417975
 -1.42861494 -0.27107946  1.171111   -0.83157699  0.        ]",-2.42196,[ 3.56277739  0.67983837],-0.257222224416,[-0.6600405  -0.86087734],"[[ 0.03192367  0.06808102 -0.01258845  0.14411494]
 [ 0.00088673  0.00061505  0.          0.        ]]"
1,[ 3.07991481  0.76318675],"[ 1.23686392  1.91162661  0.04334025 -2.3485586  -0.11064277  1.23417869
 -1.31879073  0.38355043  1.16430033 -0.76350929  0.        ]",-1.90123,[ 2.88168133  0.40174126],-0.250695526497,[-0.6600405  -0.86087734],"[[ 0.07162131  0.09508628 -0.01258845  0.14411494]
 [ 3.95571506  2.69094906  0.          0.        ]]"
2,[ 2.88468814  0.7676419 ],"[ 1.21564003  1.8817204   0.21505698 -2.12013343 -0.11064274  1.23417763
 -1.21112554  0.75728448  1.12489229 -0.57217149  0.        ]",-2.25347,[ 3.58932353  0.61230827],-0.231041873672,[-0.6600405  -0.86087734],"[[ 0.18963546  0.16431581 -0.01258845  0.14411494]
 [ 7.83280395  4.22688565  0.          0.        ]]"
3,[ 2.59272957  0.77472079],"[ 1.13958347  1.80361381  0.4889451  -1.76937309 -0.1106427   1.23417657
 -1.10559504  1.32648742  1.00044708 -0.28315123  0.        ]",-1.61291,[ 2.8712211   0.16584974],-0.196414632077,[-0.6600405  -0.86087734],"[[  0.38441992   0.27232418  -0.01258845   0.14411494]
 [ 11.6330277    6.56614389   0.           0.        ]]"
4,[ 2.38372326  0.84104908],"[ 0.9549697   1.65130744  0.8321305  -1.3412356  -0.11064266  1.2341755
 -1.00212535  1.45424024  0.72907797  0.03416449  0.        ]",-1.2544,[ 1.94446189  0.64920931],-0.145950765461,[-0.6600405  -0.86087734],"[[  6.54464180e-01   4.08915184e-01  -1.25884464e-02   1.44114941e-01]
 [  1.53590453e+01   7.09117611e+00   0.00000000e+00   0.00000000e+00]]"
5,[ 2.14651847  0.79677188],"[ 0.60736603  1.38936997  1.1725211  -0.85431328 -0.11064262  1.23417444
 -0.9007077   2.04510125  0.27383281  0.25867491  0.        ]",-1.57004,[ 2.79205354  0.50208007],-0.0831482431985,[-0.6600405  -0.86087734],"[[  9.98286636e-01   5.75103011e-01  -1.25884464e-02   1.44114941e-01]
 [  1.90111717e+01   9.51945376e+00   0.00000000e+00   0.00000000e+00]]"
6,[ 1.84131515  0.04364997],"[ 0.0741155   0.95276967  1.38875304 -0.31563148 -0.11064258  1.23417338
 -0.8012635   2.48239217 -0.31973694  0.22106253  0.        ]",-1.18444,[ 1.82723222  0.51742627],-0.0568925071443,[-0.6600405  -0.86087734],"[[  1.41443802e+00   7.83524587e-01  -1.25884464e-02   1.44114941e-01]
 [  2.25922362e+01   1.13166161e+01   0.00000000e+00   0.00000000e+00]]"
7,[ 1.3539995  -1.94041085],"[-0.589569    0.31138136  1.32709185  0.18543429 -0.11064255  1.23417232
 -0.70374868  2.92563749 -0.84498597 -0.2039611   0.        ]",-0.66233,[ 1.09742086 -1.65893823],-0.130124777274,[-0.6600405  -0.86087734],"[[  1.90151285e+00   1.02813548e+00  -1.25884464e-02   1.44114941e-01]
 [  2.61038243e+01   1.31382668e+01   0.00000000e+00   0.00000000e+00]]"
8,[ 1.29663539 -2.11438608],"[-1.21214141 -0.35566274  0.86550745  0.49221978 -0.11064251  1.23417126
 -0.60809929  1.89791162 -1.02056905 -0.89176197  0.        ]",-0.787755,[ 1.37808629 -2.04493786],-0.210904387341,[-0.6600405  -0.86087734],"[[  2.45814922e+00   1.24852497e+00  -1.25884464e-02   1.44114941e-01]
 [  2.95482388e+01   8.91460878e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 1.58790421 -1.83308196],"[-1.52002667 -0.7974507   0.02427084  0.60644289 -0.11064247  1.2341702
 -0.51436525  0.8903163  -0.76655851 -1.52891578  0.        ]",-2.05444,[ 2.54547306 -2.35006991],-0.270146234972,[-0.6600405  -0.86087734],"[[  3.08298253e+00   1.38527128e+00  -1.25884464e-02   1.44114941e-01]
 [  3.29236812e+01   4.77366812e+00   0.00000000e+00   0.00000000e+00]]"
10,[ 1.81168759 -1.17547846],"[-1.25471806 -0.97799707 -0.93046426  0.63513194 -0.11064243  1.23416913
 -0.42251668 -0.09755906 -0.19677323 -1.86041847  0.        ]",-1.91604,[ 2.33172306 -1.56217191],-0.30006782163,[-0.6600405  -0.86087734],"[[  3.77464380e+00   1.44001197e+00  -1.25884464e-02   1.44114941e-01]
 [  3.62312271e+01   7.13769048e-01   0.00000000e+00   0.00000000e+00]]"
11,[ 1.87446022 -0.19925475],"[-0.38912578 -0.89316592 -1.50626713  0.6229092  -0.11064239  1.23416807
 -0.33252047 -1.06612054  0.45821233 -1.7342045   0.        ]",-1.93726,[ 2.26751942 -0.18030832],-0.295728629515,[-0.6600405  -0.86087734],"[[  4.53178691e+00   1.41435118e+00  -1.25884464e-02   1.44114941e-01]
 [  3.94720685e+01  -3.26675691e+00   0.00000000e+00   0.00000000e+00]]"
12,[ 1.76451564  0.3676095 ],"[ 0.68474362 -0.65739224 -1.23893241  0.57714419 -0.11064235  1.23416701
 -0.24434722 -1.22601382  0.88928224 -1.1362114   0.        ]",-2.00041,[ 0.84021164  0.9676441 ],-0.249904287172,[-0.6600405  -0.86087734],"[[  5.35308664e+00   1.34242468e+00  -1.25884464e-02   1.44114941e-01]
 [  4.26472641e+01  -3.92387888e+00   0.00000000e+00   0.00000000e+00]]"
13,[ 1.55831778  0.3307476 ],"[ 1.23851755 -0.53001036 -0.13847178  0.54500177 -0.11064232  1.23416595
 -0.1754939  -0.27692017  0.73875069 -0.31629498  0.        ]",-1.4396,[ 1.50955157  0.12825533],-0.153765410343,[-0.6600405  -0.86087734],"[[  6.23090702e+00   1.30308367e+00  -1.25884464e-02   1.44114941e-01]
 [  4.51267313e+01  -2.33631163e-02   0.00000000e+00   0.00000000e+00]]"
14,[ 1.5976963   0.37565431],"[ 0.73809858 -0.54463207  1.07095314  0.54896209 -0.11064228  1.23416489
 -0.09040146 -0.15562414 -0.03758483  0.09351704  0.        ]",-1.77908,[ 2.06763879  0.04754329],-0.02590857771,[-0.6600405  -0.86087734],"[[  7.16418588e+00   1.30761995e+00  -1.25884464e-02   1.44114941e-01]
 [  4.81909840e+01   4.75130094e-01   0.00000000e+00   0.00000000e+00]]"
15,[ 1.76924217 -0.07946789],"[-0.55471912 -0.58077163  1.33926255  0.55844743 -0.11064224  1.23416383
 -0.00698623 -0.11479141 -0.84377363 -0.37395794  0.        ]",-1.68404,[ 2.0293836  -0.30017394],-0.13836950806,[-0.6600405  -0.86087734],"[[  8.15814398e+00   1.31880838e+00  -1.25884464e-02   1.44114941e-01]
 [  5.11948390e+01   6.42941236e-01   0.00000000e+00   0.00000000e+00]]"
16,[ 2.16299343 -0.30633307],"[-1.49112355 -0.58298566  0.2489456   0.55901438 -0.1106422   1.23416277
  0.0747813  -0.41009325 -0.88540341 -1.38530175  0.        ]",-2.24574,[ 2.54620328 -0.01049798],-0.258928475855,[-0.6600405  -0.86087734],"[[  9.21158494e+00   1.31949284e+00  -1.25884464e-02   1.44114941e-01]
 [  5.41393587e+01  -5.70668324e-01   0.00000000e+00   0.00000000e+00]]"
17,[ 1.99511993 -0.46623701],"[-1.00125965 -0.54470056 -1.21065813  0.54897994 -0.11064216  1.2341617
  0.15491548 -0.4207692  -0.01977644 -1.92830046  0.        ]",-1.5856,[ 1.61279433 -0.40225142],-0.311280511558,[-0.6600405  -0.86087734],"[[  1.03233253e+01   1.30764143e+00  -1.25884464e-02   1.44114941e-01]
 [  5.70250601e+01  -6.14544181e-01   0.00000000e+00   0.00000000e+00]]"
18,[ 1.75891519  0.30241829],"[ 0.51719824 -0.45379393 -1.35275265  0.52319917 -0.11064213  1.23416064
  0.2334621  -0.80899038  0.85917875 -1.31452336  0.        ]",-1.62325,[ 1.75741113  0.31746366],-0.268591547755,[-0.6600405  -0.86087734],"[[  1.14922074e+01   1.27934468e+00  -1.25884464e-02   1.44114941e-01]
 [  5.98535923e+01  -2.21002682e+00   0.00000000e+00   0.00000000e+00]]"
19,[ 1.63930273  0.80459225],"[ 1.22474511 -0.3541079   0.15873704  0.49170041 -0.11064209  1.23415958
  0.31043229 -0.4964051   0.64200221 -0.16961145  0.        ]",-1.79446,[ 2.085424    0.52550755],-0.13192651983,[-0.6600405  -0.86087734],"[[  1.27170883e+01   1.24803544e+00  -1.25884464e-02   1.44114941e-01]
 [  6.26253560e+01  -9.25389550e-01   0.00000000e+00   0.00000000e+00]]"
20,[ 1.67549944  0.31757072],"[ 0.0521888  -0.36165155  1.39223559  0.49420408 -0.11064205  1.23415852
  0.38589717  0.01011188 -0.5249608  -0.02092372  0.        ]",-1.82027,[ 2.23861552  0.75811212],-0.0720574849522,[-0.6600405  -0.86087734],"[[  1.39968596e+01   1.25041586e+00  -1.25884464e-02   1.44114941e-01]
 [  6.53429132e+01   1.15625316e+00   0.00000000e+00   0.00000000e+00]]"
21,[ 1.59020245 -1.2856462 ],"[-1.42512716 -0.53051638  0.47952203  0.54513861 -0.11064201  1.23415746
  0.45990405  0.73032559 -0.95513054 -1.22679061  0.        ]",-1.38447,[ 1.85322158 -1.2457809 ],-0.244024373884,[-0.6600405  -0.86087734],"[[  1.53304540e+01   1.30324125e+00  -1.25884464e-02   1.44114941e-01]
 [  6.80079670e+01   4.11613008e+00   0.00000000e+00   0.00000000e+00]]"
22,[ 1.7993983  -0.66291624],"[-0.87702046 -0.66516133 -1.30435882  0.57893173 -0.11064197  1.2341564
  0.53248513 -0.25803657  0.10311167 -1.9029858   0.        ]",-1.45108,[ 1.60701725 -0.60579902],-0.30892458916,[-0.6600405  -0.86087734],"[[  1.67168415e+01   1.34481244e+00  -1.25884464e-02   1.44114941e-01]
 [  7.06216772e+01   5.42404674e-02   0.00000000e+00   0.00000000e+00]]"
23,[ 1.64582407  0.47406036],"[ 0.92035252 -0.58979524 -1.00163182  0.56074735 -0.11064193  1.23415533
  0.60356662 -0.84740856  0.92016317 -0.91425664  0.        ]",-1.46147,[ 1.24780263  0.31754124],-0.229079189772,[-0.6600405  -0.86087734],"[[  1.81549599e+01   1.32159739e+00  -1.25884464e-02   1.44114941e-01]
 [  7.31813874e+01  -2.36791316e+00   0.00000000e+00   0.00000000e+00]]"
24,[ 1.67818403  0.78395152],"[ 0.82717456 -0.4785986   0.98567062  0.53050797 -0.1106419   1.23415427
  0.67320776 -0.53583279  0.05716503  0.09656897  0.        ]",-1.49265,[ 1.43566515  0.4247478 ],-0.0370783268805,[-0.6600405  -0.86087734],"[[  1.96437484e+01   1.28708894e+00  -1.25884464e-02   1.44114941e-01]
 [  7.56892309e+01  -1.08742626e+00   0.00000000e+00   0.00000000e+00]]"
