timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.60589838  1.15939879],"[ 1.25985029  2.20941788 -0.03163998 -3.16611548 -0.73391053  0.37570621
 -1.63895744 -0.28402446  1.6078623  -0.31103708  0.        ]",-8.09835,[ 2.47671785  1.14748566],-0.297685485613,[-0.87614101 -1.03644729],"[[ 0.03079421 -0.04311636 -0.08464995  0.0445127 ]
 [-0.00472585  0.00188815  0.          0.        ]]"
1,[ 2.41688466  0.95087135],"[ 1.25708261  2.21291298  0.02624165 -3.02134425 -0.73391032  0.37570613
 -1.52319951  0.6893708   1.60532426 -0.23454652  0.        ]",-8.08337,[ 2.10871776  1.14424166],-0.295694021996,[-0.87614101 -1.03644729],"[[  7.03756917e-02  -3.36656309e-03  -8.46499494e-02   4.45126970e-02]
 [  3.94971191e+00   3.95990526e+00   0.00000000e+00   0.00000000e+00]]"
2,[ 2.21823835  0.66495311],"[ 1.23607425  2.18802668  0.19732265 -2.59191524 -0.7339101   0.37570604
 -1.40972951  1.64349921  1.56895423 -0.01028421  0.        ]",-6.81477,[ 2.66469186  0.45484429],-0.287958436282,[-0.87614101 -1.03644729],"[[ 0.18826162  0.11475761 -0.08464995  0.0445127 ]
 [ 7.82599725  7.83958306  0.          0.        ]]"
3,[ 1.95128059  0.41169024],"[ 1.16037042  2.0569291   0.47037833 -1.97413318 -0.73390989  0.37570596
 -1.29847206  2.04786628  1.42824887  0.3170651   0.        ]",-4.81374,[ 2.15528801  0.38658551],-0.27058535272,[-0.87614101 -1.03644729],"[[  0.38291456   0.28804665  -0.08464995   0.0445127 ]
 [ 11.6267037    9.48382758   0.           0.        ]]"
4,[ 1.6041429   0.05356462],"[ 0.97617927  1.76527705  0.81275413 -1.29072652 -0.73390968  0.37570588
 -1.18939688  2.37772114  1.11601514  0.64990082  0.        ]",-2.12612,[ 1.12257986 -0.4659798 ],-0.239754392683,[-0.87614101 -1.03644729],"[[  0.65283315   0.49118096  -0.08464995   0.0445127 ]
 [ 15.35286475  10.82509549   0.           0.        ]]"
5,[ 1.31129527 -0.04953329],"[ 0.62889707  1.35397057  1.15271484 -0.69852266 -0.73390946  0.3757058
 -1.0824271   1.87075817  0.63541248  0.84544403  0.        ]",-0.369476,[ 0.90478106 -0.49185291],-0.19532614586,[-0.87614101 -1.03644729],"[[  0.996554     0.68700076  -0.08464995   0.0445127 ]
 [ 19.00710581   8.76368746   0.           0.        ]]"
6,[ 1.16126859  0.07590042],"[ 0.10076205  0.95104276  1.36842518 -0.29388168 -0.73390925  0.37570572
 -0.98859429  1.34855761  0.08607014  0.79128733  0.        ]",0.0526274,[ 0.77531688  0.34456309],-0.143326367923,[-0.87614101 -1.03644729],"[[  1.40885741   0.84097087  -0.08464995   0.0445127 ]
 [ 22.21256986   6.6403157    0.           0.        ]]"
7,[ 0.90236378 -0.49976087],"[-0.54224023  0.51631417  1.31836825  0.02890101 -0.73390904  0.37570564
 -0.91163234  1.65108971 -0.39585589  0.43479882  0.        ]",0.365863,[ 0.84916178 -0.98508267],-0.0957998809004,[-0.87614101 -1.03644729],"[[  1.87948647   0.98612075  -0.08464995   0.0445127 ]
 [ 24.84170052   7.87047825   0.           0.        ]]"
8,[ 0.98798645 -0.31469107],"[-1.14651688  0.13452795  0.90681219  0.24232336 -0.73390882  0.37570556
 -0.82759454  0.6526791  -0.63067909 -0.15379316  0.        ]",-0.0556171,[ 0.52979088  0.15154646],-0.0936443949663,[-0.87614101 -1.03644729],"[[  2.4051259    1.10279869  -0.08464995   0.0445127 ]
 [ 27.71255497   3.81073451   0.           0.        ]]"
9,[ 0.84467655 -1.13521898],"[-1.48567928 -0.14605234  0.16620883  0.36524277 -0.73390861  0.37570548
 -0.78225426  0.78081082 -0.51275936 -0.78636105  0.        ]",-0.146027,[ 1.36078063 -1.30823645],-0.141121394938,[-0.87614101 -1.03644729],"[[  2.97491699   1.18424158  -0.08464995   0.0445127 ]
 [ 29.26144223   4.33174558   0.           0.        ]]"
10,[ 1.04028749 -0.79484683],"[-1.36570528 -0.30883379 -0.71689866  0.42483086 -0.73390839  0.37570539
 -0.6833228  -0.21522278 -0.05686634 -1.24541526  0.        ]",-0.858064,[ 1.50549542 -0.93322915],-0.1976654391,[-0.87614101 -1.03644729],"[[  3.59405657   1.23024219  -0.08464995   0.0445127 ]
 [ 32.64108979   0.28166707   0.           0.        ]]"
11,[ 0.96536469 -0.32351989],"[-0.70142928 -0.19687005 -1.40633813  0.38473351 -0.73390818  0.37570531
 -0.58638114 -1.12673177  0.59171348 -1.3481576   0.        ]",-1.34042,[ 1.30531086 -0.36543969],-0.245370851838,[-0.87614101 -1.03644729],"[[  4.28010718   1.19868963  -0.08464995   0.0445127 ]
 [ 35.95276351  -3.42471798   0.           0.        ]]"
12,[ 0.88785762  0.45862091],"[ 0.31189636  0.08876859 -1.46700902  0.26420481 -0.73390797  0.37570523
 -0.49139732 -1.4674993   1.20524271 -0.98421939  0.        ]",-1.53777,[ 1.31088309  0.91718063],-0.272846501559,[-0.87614101 -1.03644729],"[[  5.03171932   1.11629409  -0.08464995   0.0445127 ]
 [ 39.19755533  -4.81035251   0.           0.        ]]"
13,[ 0.84771776  0.54629403],"[ 1.13137746  0.28610343 -0.69461982  0.16440558 -0.73390775  0.37570515
 -0.39832729 -0.55272502  1.43495978 -0.18937318  0.        ]",-0.693989,[-0.0433604  -0.47377038],-0.265690455563,[-0.87614101 -1.03644729],"[[  5.84756887   1.05740898  -0.08464995   0.0445127 ]
 [ 42.37696976  -1.09069161   0.           0.        ]]"
14,[ 1.16224432  0.89870614],"[ 1.15039203  0.41806964  0.49591624  0.08939133 -0.73390754  0.37570507
 -0.42789342 -1.01030348  1.0218128   0.57118349  0.        ]",-0.65615,[ 0.6433346   0.80097105],-0.219225744319,[-0.87614101 -1.03644729],"[[  6.6849752    1.01692624  -0.08464995   0.0445127 ]
 [ 41.36694158  -2.95130163   0.           0.        ]]"
15,[ 1.15645635  0.68311018],"[ 0.318485    0.50329714  1.31122944  0.03715296 -0.73390732  0.37570499
 -0.37737582 -0.217685    0.18376919  0.77315112  0.        ]",-0.396358,[ 1.41063792  0.70638635],-0.14514252714,[-0.87614101 -1.03644729],"[[  7.52962749   0.99023783  -0.08464995   0.0445127 ]
 [ 43.09269815   0.2716485    0.           0.        ]]"
16,[ 1.05121875  0.3080138 ],"[-0.86671947  0.39653352  1.1571499   0.10211041 -0.73390711  0.37570491
 -0.28651584  0.46684523 -0.5556488   0.17310825  0.        ]",-0.0811572,[ 1.40510548  0.4703471 ],-0.0875596526974,[-0.87614101 -1.03644729],"[[  8.42262219e+00   1.02359988e+00  -8.46499494e-02   4.45126970e-02]
 [  4.61966132e+01   3.05508958e+00   0.00000000e+00   0.00000000e+00]]"
17,[ 0.7444095  -1.06079292],"[-1.50326834  0.13490123 -0.00692683  0.24214129 -0.7339069   0.37570483
 -0.19741536  0.90765784 -0.4996207  -0.8704088   0.        ]",-0.0515916,[ 1.10627283 -0.87961702],-0.152221265408,[-0.87614101 -1.03644729],"[[  9.37709224e+00   1.10268815e+00  -8.46499494e-02   4.45126970e-02]
 [  4.92404210e+01   4.84752530e+00   0.00000000e+00   0.00000000e+00]]"
18,[ 0.68589854 -0.82473058],"[-0.90712618 -0.07405129 -1.28218694  0.33620898 -0.73390668  0.37570474
 -0.11004026  0.02481716  0.40216571 -1.38124848  0.        ]",-1.10405,[ 1.1194853  -0.16856598],-0.236356690839,[-0.87614101 -1.03644729],"[[  1.03918511e+01   1.16362331e+00  -8.46499494e-02   4.45126970e-02]
 [  5.22252874e+01   1.25771423e+00   0.00000000e+00   0.00000000e+00]]"
19,[ 0.52901757 -0.26850963],"[ 0.50417775 -0.13717941 -1.38217666  0.36175479 -0.73390647  0.37570466
 -0.02443989 -0.14847059  1.28945899 -0.80597499  0.        ]",-1.17903,[ 0.73725658 -0.14924447],-0.270125099828,[-0.87614101 -1.03644729],"[[  1.14656971e+01   1.18171009e+00  -8.46499494e-02   4.45126970e-02]
 [  5.51495261e+01   5.53090792e-01   0.00000000e+00   0.00000000e+00]]"
