timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 1.74515009  1.16618812],"[ 1.1606709   1.37975827  0.10418111 -2.10716496  1.37930497 -1.34576696
 -0.9092336  -0.23405367  0.10811969  0.96388471  0.        ]",-4.21336,[ 1.63066052  0.0509415 ],-0.168129066413,[-0.22644484 -0.6523537 ],"[[ 0.06952384 -0.06616176  0.15931374 -0.15306662]
 [-0.00411374  0.00318164  0.          0.        ]]"
1,[ 1.74651861  1.14755976],"[ 1.15579423  1.38007384  0.16298076 -2.10157955  1.37930094 -1.34576316
 -0.79511148 -0.1896557   0.10545033  1.01690081  0.        ]",-5.0446,[ 1.5458098  0.5971344],-0.176146997454,[-0.22644484 -0.6523537 ],"[[ 0.10913213 -0.06409038  0.15931374 -0.15306662]
 [ 3.95177162  0.20329498  0.          0.        ]]"
2,[ 1.66884279  1.02512383],"[ 1.12858895  1.38337067  0.33618935 -2.02687874  1.37929691 -1.34575935
 -0.68327113  0.33369442  0.08327896  1.18804647  0.        ]",-4.80066,[ 4.13725668  0.96326384],-0.201768138201,[-0.22644484 -0.6523537 ],"[[ 0.22706462 -0.03635706  0.15931374 -0.15306662]
 [ 7.82857088  2.5621816   0.          0.        ]]"
3,[ 1.51197064  0.79753482],"[ 1.04311337  1.38165042  0.61082231 -1.78698876  1.37929288 -1.34575554
 -0.57365854  1.16832563 -0.01076517  1.4854718   0.        ]",-5.24852,[-0.57804249  0.36628763],-0.246054690193,[-0.22644484 -0.6523537 ],"[[  0.42175825   0.05263121   0.15931374  -0.15306662]
 [ 11.62815312   6.32410639   0.           0.        ]]"
4,[ 1.44133294  0.61081314],"[ 0.89993128  1.34117371  0.87767114 -1.41316011  1.37928886 -1.34575174
 -0.64627143  1.46252571 -0.20239413  1.78523896  0.        ]",-4.02213,[ 0.94485445  0.57338601],-0.292465566584,[-0.22644484 -0.6523537 ],"[[ 0.62906648  0.19241826  0.15931374 -0.15306662]
 [ 9.11107064  7.65016829  0.          0.        ]]"
5,[ 1.41838562  0.0424998 ],"[ 0.69807781  1.22732662  1.11748955 -0.96208555  1.37928483 -1.34574793
 -0.54365401  1.93229382 -0.49633756  2.02535054  0.        ]",-2.87425,[ 1.78656554  0.25732223],-0.335528353158,[-0.22644484 -0.6523537 ],"[[  0.84697652   0.36666658   0.15931374  -0.15306662]
 [ 12.6681701    9.76758698   0.           0.        ]]"
6,[ 1.48835266 -0.77928066],"[ 0.36368329  1.00972358  1.35346531 -0.4730093   1.3792808  -1.34574412
 -0.436742    2.11503942 -0.94345238  2.16057463  0.        ]",-1.43153,[ 2.44399869 -0.82027384],-0.376803354447,[-0.22644484 -0.6523537 ],"[[  1.13752183   0.57028365   0.15931374  -0.15306662]
 [ 16.37414081  10.59132766   0.           0.        ]]"
7,[ 1.51305485 -0.72140074],"[-0.11992771  0.75298219  1.48761551 -0.09585298  1.37927677 -1.34574032
 -0.33188945  1.34744516 -1.45566446  2.07160789  0.        ]",-1.01911,[ 2.45836935 -0.79843539],-0.404462105504,[-0.22644484 -0.6523537 ],"[[  1.50147154   0.74739796   0.15931374  -0.15306662]
 [ 20.00872445   7.13155972   0.           0.        ]]"
8,[ 1.50467575 -0.46039781],"[-0.70993898  0.56650637  1.39214865  0.10925899  1.37927274 -1.34573651
 -0.22911686  0.61412426 -1.89976917  1.73184836  0.        ]",-1.49053,[ 0.99415529  0.08524895],-0.411988099156,[-0.22644484 -0.6523537 ],"[[  1.93739004   0.8568669    0.15931374  -0.15306662]
 [ 23.57121035   3.82625634   0.           0.        ]]"
9,[ 1.46042788 -0.67511451],"[-1.27235003  0.42001941  0.95857249  0.24244669  1.37926872 -1.34573271
 -0.12907731  0.6714881  -2.15425445  1.15677009  0.        ]",-0.775206,[ 1.19069547 -0.46788524],-0.392638587257,[-0.22644484 -0.6523537 ],"[[  2.44360673   0.93598737   0.15931374  -0.15306662]
 [ 27.03895881   4.0848174    0.           0.        ]]"
10,[ 1.30690789 -0.31563333],"[-1.58455308  0.2985193   0.18329283  0.33773722  1.37926469 -1.3457289
 -0.03033025  0.2416367  -2.0749207   0.46928528  0.        ]",-0.211203,[ 1.15329288 -0.66749036],-0.338829218802,[-0.22644484 -0.6523537 ],"[[  3.01872985   0.99824573   0.15931374  -0.15306662]
 [ 30.46190488   2.14734582   0.           0.        ]]"
