timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.87522388  1.10987926],"[ 1.24024421  1.98453298 -0.18764535 -2.60887417  0.7836059  -0.26153489
 -1.47158658 -0.27292841  0.58138918  0.04463958  0.        ]",-3.85668,[ 3.2335933   1.04238916],-0.120215160241,[-0.69166309 -0.91326845],"[[-0.08362201  0.03693893  0.09026126 -0.02853489]
 [ 0.00134888  0.00162162  0.          0.        ]]"
1,[ 2.62857604  0.96108854],"[ 1.24373881  1.97683068 -0.1295102  -2.47456659  0.78360551 -0.26153481
 -1.36101941  0.68689992  0.58320241  0.12158331  0.        ]",-3.30867,[ 2.53932421  0.75907367],-0.122759140477,[-0.69166309 -0.91326845],"[[-0.0439202   0.07668344  0.09026126 -0.02853489]
 [ 3.95567406  3.95964292  0.          0.        ]]"
2,[ 2.42469907  0.87232828],"[ 1.24127996  1.92848892  0.0435315  -2.11047479  0.78360513 -0.26153472
 -1.2526263   1.39638917  0.56126911  0.34221224  0.        ]",-2.85575,[ 2.97770411  0.5413167 ],-0.132365075864,[-0.69166309 -0.91326845],"[[ 0.07408788  0.18523089  0.09026126 -0.02853489]
 [ 7.83225368  6.88535069  0.          0.        ]]"
3,[ 2.24389577  0.78857166],"[ 1.19543018  1.78803688  0.32470391 -1.59531499  0.78360474 -0.26153464
 -1.14636044  1.88272892  0.44801909  0.67042952  0.        ]",-2.18558,[ 2.48139383  0.81485462],-0.152456944418,[-0.69166309 -0.91326845],"[[  0.2688639    0.34306006   0.09026126  -0.02853489]
 [ 11.63276001   8.89086882   0.           0.        ]]"
4,[ 1.95607603  0.58518571],"[ 1.0492503   1.48105193  0.68795714 -0.96043599  0.78360435 -0.26153455
 -1.04218996  2.62205136  0.16037981  1.02877466  0.        ]",-1.68168,[ 2.27499489  0.62006537],-0.183368309723,[-0.69166309 -0.91326845],"[[  0.53889726   0.55146699   0.09026126  -0.02853489]
 [ 15.35833241  11.93962306   0.           0.        ]]"
5,[ 1.55600286 -0.68596512],"[ 0.74083082  0.92124362  1.06841326 -0.27645852  0.78360396 -0.26153447
 -0.94003754  3.15961041 -0.34122877  1.25628682  0.        ]",-0.722733,[ 1.2782061  -1.12339512],-0.21869521045,[-0.69166309 -0.91326845],"[[  0.88271702   0.81250177   0.09026126  -0.02853489]
 [ 19.0117341   14.1563917    0.           0.        ]]"
6,[ 1.31449962 -1.13658643],"[ 0.23443568  0.26350773  1.3483858   0.20734681  0.78360358 -0.26153438
 -0.83982637  2.13080936 -0.9216756   1.18378313  0.        ]",-0.7238,[ 1.61022075 -1.37038745],-0.247058458718,[-0.69166309 -0.91326845],"[[  1.29891113   1.05306475   0.09026126  -0.02853489]
 [ 22.59571225   9.91394233   0.           0.        ]]"
7,[ 1.25077271 -1.13442945],"[-0.43175865 -0.21938822  1.36841666  0.43255828  0.78360319 -0.26153429
 -0.7416097   1.12221866 -1.38158512  0.81552367  0.        ]",-0.440053,[ 1.01500503 -1.29363032],-0.262346620333,[-0.69166309 -0.91326845],"[[  1.78606993   1.20961495   0.09026126  -0.02853489]
 [ 26.1083606    5.75481815   0.           0.        ]]"
8,[ 1.36477089 -0.69098824],"[-1.10040988 -0.45927666  0.98633039  0.51250347  0.7836028  -0.26153421
 -0.64535822  0.13341326 -1.5946721   0.24987821  0.        ]",-0.727926,[ 0.55730665 -0.19229657],-0.261936974905,[-0.69166309 -0.91326845],"[[  2.34277698e+00   1.28380137e+00   9.02612570e-02  -2.85348923e-02]
 [  2.95507274e+01   1.67727926e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 1.32319653 -0.86231893],"[-1.49302305 -0.54313065  0.214251    0.5359052   0.78360241 -0.26153412
 -0.60002891 -0.0603066  -1.47474555 -0.35776117  0.        ]",-0.608789,[ 0.8810044  -0.68425929],-0.242080950754,[-0.69166309 -0.91326845],"[[  2.95005750e+00   1.30933261e+00   9.02612570e-02  -2.85348923e-02]
 [  3.11718939e+01   8.78436390e-01   0.00000000e+00   0.00000000e+00]]"
10,[ 1.35520923 -0.45667905],"[-1.37423686 -0.51074155 -0.7174443   0.52713738  0.78360203 -0.26153404
 -0.5197816  -0.72278979 -1.02723099 -0.79798151  0.        ]",-0.624755,[ 0.81232707 -0.89485448],-0.201707894014,[-0.69166309 -0.91326845],"[[  3.60229214e+00   1.29949275e+00   9.02612570e-02  -2.85348923e-02]
 [  3.40418827e+01  -1.85344677e+00   0.00000000e+00   0.00000000e+00]]"
11,[ 1.42199349  0.54422045],"[-0.67944807 -0.27564986 -1.41446514  0.4530832   0.78360164 -0.26153395
 -0.44874048 -1.57452816 -0.39013684 -0.88428706  0.        ]",-1.41856,[ 1.39908438  0.48102878],-0.146578160726,[-0.69166309 -0.91326845],"[[  4.30862348e+00   1.22718466e+00   9.02612570e-02  -2.85348923e-02]
 [  3.65826186e+01  -5.36576648e+00   0.00000000e+00   0.00000000e+00]]"
12,[ 1.18910491  0.76141804],"[  3.50519828e-01  -2.26548894e-04  -1.43823551e+00   3.41658390e-01
   7.83601251e-01  -2.61533867e-01  -3.58387795e-01  -1.08849827e+00
   2.08415625e-01  -4.87868009e-01   0.00000000e+00]",-1.56374,[ 1.03522065  1.26196188],-0.0910692651454,[-0.69166309 -0.91326845],"[[  5.07269693e+00   1.13997989e+00   9.02612570e-02  -2.85348923e-02]
 [  3.98140213e+01  -3.36152753e+00   0.00000000e+00   0.00000000e+00]]"
13,[ 1.07818186  0.74002808],"[ 1.14526003  0.08267044 -0.61267014  0.30251249  0.78360086 -0.26153378
 -0.26981699 -0.11398327  0.38013345  0.34514171  0.        ]",-2.06848,[ 2.0761945   1.14390926],-0.106329225628,[-0.69166309 -0.91326845],"[[  5.90075759e+00   1.11307094e+00   9.02612570e-02  -2.85348923e-02]
 [  4.29816966e+01   6.57081044e-01   0.00000000e+00   0.00000000e+00]]"
14,[ 1.278216   -0.28389305],"[ 1.07034063 -0.08050653  0.64916626  0.37702755  0.78360048 -0.2615337
 -0.18295863  0.84097666 -0.19008643  1.08469251  0.        ]",-1.54022,[ 1.68841493 -0.46881951],-0.187166224962,[-0.69166309 -0.91326845],"[[  6.79155648e+00   1.16572557e+00   9.02612570e-02  -2.85348923e-02]
 [  4.60881276e+01   4.59505112e+00   0.00000000e+00   0.00000000e+00]]"
15,[ 1.36558783 -0.40025496],"[ 0.01519139 -0.31043271  1.39340393  0.4652193   0.78360009 -0.26153361
 -0.09776048  0.3663437  -1.14009549  1.01466455  0.        ]",-1.14796,[ 1.48528466 -0.234295  ],-0.250138286443,[-0.69166309 -0.91326845],"[[  7.74389212e+00   1.23799123e+00   9.02612570e-02  -2.85348923e-02]
 [  4.91351822e+01   2.63780790e+00   0.00000000e+00   0.00000000e+00]]"
16,[ 1.22906864 -0.81431681],"[-1.22112429 -0.44947322  0.84408478  0.50961615  0.7835997  -0.26153352
 -0.01426787  0.12596984 -1.60288044  0.11858185  0.        ]",-0.739024,[ 1.3272227  -0.84685023],-0.260182432805,[-0.69166309 -0.91326845],"[[  8.75655634e+00   1.28080434e+00   9.02612570e-02  -2.85348923e-02]
 [  5.21212397e+01   1.64657872e+00   0.00000000e+00   0.00000000e+00]]"
