timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.24335313  0.87960905],"[ 1.24201146  1.97687497 -0.08553814 -3.03181218 -0.88462621  1.32185995
 -1.42977718 -0.28229514  1.69975965 -1.06404665  0.        ]",-2.18115,[ 2.61949739  0.48311272],-0.353146865503,[-0.65035266 -0.86482382],"[[-0.01525482 -0.08809697 -0.10280114  0.15217848]
 [-0.00480586 -0.00134272  0.          0.        ]]"
1,[ 3.11777663  0.81460577],"[ 1.24176214  1.98172081 -0.02742755 -2.96785007 -0.88462567  1.3218587
 -1.31945854  0.17747311  1.70242643 -1.00050119  0.        ]",-2.32677,[ 2.69827839  0.85762284],-0.348820677049,[-0.65035266 -0.86482382],"[[ 0.02433312 -0.06894593 -0.10280114  0.15217848]
 [ 3.95043152  1.91008145  0.          0.        ]]"
2,[ 2.84349346  0.76828164],"[ 1.22821881  1.98937288  0.14495243 -2.72725188 -0.88462513  1.32185745
 -1.21133805  0.98483985  1.69064922 -0.80149487  0.        ]",-2.03859,[ 3.09217557  0.31019858],-0.333768436619,[-0.65035266 -0.86482382],"[[  1.42235128e-01   2.93271093e-03  -1.02801137e-01   1.52178477e-01]
 [  7.82686671e+00   5.26660045e+00   0.00000000e+00   0.00000000e+00]]"
3,[ 2.62961841  0.8224147 ],"[ 1.16450218  1.96635167  0.42212818 -2.33764188 -0.88462459  1.3218562
 -1.10533073  1.25483937  1.60516886 -0.48702011  0.        ]",-1.52577,[ 2.20991953  0.26972844],-0.304235412636,[-0.65035266 -0.86482382],"[[  0.33690559   0.11952709  -0.10280114   0.15217848]
 [ 11.62754499   6.38909094   0.           0.        ]]"
4,[ 2.3880744   0.86711973],"[ 0.99550326  1.88357421  0.77401329 -1.88648063 -0.88462404  1.32185495
 -1.00141336  1.48092808  1.37570214 -0.12575667  0.        ]",-2.01236,[ 2.14182559  1.624377  ],-0.256677958817,[-0.65035266 -0.86482382],"[[  0.60683763   0.25673987  -0.10280114   0.15217848]
 [ 15.35329746   7.32903062   0.           0.        ]]"
5,[ 2.12071466  0.74792129],"[ 0.66364409  1.67974202  1.13140544 -1.30552307 -0.8846235   1.3218537
 -0.89956786  2.39801275  0.93457836  0.17358493  0.        ]",-1.29366,[ 2.30167457  0.40546555],-0.184323740188,[-0.65035266 -0.86482382],"[[  0.95053842   0.44157489  -0.10280114   0.15217848]
 [ 19.00477123  11.14170945   0.           0.        ]]"
6,[ 1.80971396  0.40572831],"[ 0.14083228  1.27485189  1.37434043 -0.63527191 -0.88462296  1.32185245
 -0.79968292  2.73057532  0.30947672  0.21131016  0.        ]",-1.0673,[ 2.11473966 -0.73998578],-0.0849265291123,[-0.65035266 -0.86482382],"[[  1.36656293   0.67828236  -0.10280114   0.15217848]
 [ 22.5859564   12.52432874   0.           0.        ]]"
7,[ 1.6626662   0.14633076],"[-0.52478189  0.77585611  1.34656609 -0.11971482 -0.88462242  1.3218512
 -0.70171051  1.96543432 -0.26942869 -0.14206996  0.        ]",-2.15497,[ 1.11652697  0.96371463],-0.0303175261149,[-0.65035266 -0.86482382],"[[  1.85352506   0.89685454  -0.10280114   0.15217848]
 [ 26.09857392   9.34335973   0.           0.        ]]"
8,[ 1.11120868 -2.25474548],"[-1.167406    0.16739296  0.91752404  0.27817252 -0.88462187  1.32184995
 -0.60570619  2.83787483 -0.54029357 -0.83174274  0.        ]",-0.797128,[ 1.51827513 -2.33492587],-0.146729867816,[-0.65035266 -0.86482382],"[[  2.41002812   1.12011528  -0.10280114   0.15217848]
 [ 29.54063098  12.97046771   0.           0.        ]]"
9,[ 1.19879341 -2.26456213],"[-1.51301543 -0.491374    0.09343702  0.52164049 -0.88462133  1.3218487
 -0.51152146  1.8225273  -0.30764132 -1.55387499  0.        ]",-0.643711,[ 0.57468724 -3.07906536],-0.247454774904,[-0.65035266 -0.86482382],"[[  3.03472278   1.33717373  -0.10280114   0.15217848]
 [ 32.9174515    8.74927799   0.           0.        ]]"
10,[ 1.43170714 -1.81200469],"[-1.30411862 -0.91591607 -0.85259935  0.5958517  -0.88462079  1.32184745
 -0.4661737   0.82719134  0.28163294 -1.91416551  0.        ]",-1.35008,[ 1.34077594 -1.35499142],-0.311670687219,[-0.65035266 -0.86482382],"[[  3.70938677   1.4706422   -0.10280114   0.15217848]
 [ 34.5433087    4.61127173   0.           0.        ]]"
11,[ 1.51300025 -0.89703238],"[-0.5201868  -1.08174753 -1.4742707   0.60867691 -0.88462025  1.3218462
 -0.37481398 -0.14869688  0.9281476  -1.78939025  0.        ]",-1.60884,[ 1.37254449 -0.27380305],-0.335674874668,[-0.65035266 -0.86482382],"[[  4.43311954   1.52216254  -0.10280114   0.15217848]
 [ 37.8188441    0.55411569   0.           0.        ]]"
12,[ 1.3817389  -0.37180638],"[ 0.53423718 -1.08182107 -1.34482831  0.60868038 -0.8846197   1.32184495
 -0.28529985 -0.41387082  1.3389357  -1.22009421  0.        ]",-1.58922,[ 1.35936462 -0.4342463 ],-0.314431915689,[-0.65035266 -0.86482382],"[[  5.22169763   1.52218559  -0.10280114   0.15217848]
 [ 41.02821007  -0.54831823   0.           0.        ]]"
13,[ 1.39186883  0.29914969],"[ 1.21200262 -0.99099747 -0.3682506   0.60276251 -0.88461916  1.3218437
 -0.19756852 -0.82687328  1.23192535 -0.46742086  0.        ]",-1.56557,[ 1.76085694  0.02303201],-0.241283894604,[-0.65035266 -0.86482382],"[[  6.07382222   1.49399378  -0.10280114   0.15217848]
 [ 44.17365688  -2.26533479   0.           0.        ]]"
14,[ 1.50670862  0.60909414],"[ 0.91279448 -0.8495508   0.88820717  0.58821028 -0.88461862  1.32184245
 -0.11159338 -0.79646072  0.57332883 -0.028452    0.        ]",-1.36287,[ 1.91561818  1.054599  ],-0.118374722197,[-0.65035266 -0.86482382],"[[  6.98822296   1.44995766  -0.10280114   0.15217848]
 [ 47.25613889  -2.13889963   0.           0.        ]]"
15,[ 1.34110093 -0.4548102 ],"[-0.29058259 -0.8407976   1.39602876  0.58709452 -0.88461807  1.3218412
 -0.0273195   0.16354071 -0.21917385 -0.36847291  0.        ]",-0.935162,[ 0.96033486 -0.9935536 ],-0.0543610384106,[-0.65035266 -0.86482382],"[[  7.96365843   1.44722584  -0.10280114   0.15217848]
 [ 50.27762541   1.8522053    0.           0.        ]]"
