timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.66400313  0.85921621],"[ 1.23302973  1.8792788  -0.16364288 -2.6782054   0.299696    1.49970599
 -1.39458524 -0.26840454  0.89430192 -1.20668124  0.        ]",-2.81156,[ 3.86098468  0.38142775],-0.259177889107,[-0.60871756 -0.84014314],"[[-0.07130394 -0.02067162  0.03476158  0.17438723]
 [ 0.00380813  0.00360116  0.          0.        ]]"
1,[ 3.54278374  0.78768837],"[ 1.23585109  1.87992836 -0.10530389 -2.62825287  0.29969588  1.49970419
 -1.28518234  0.09931833  0.89772497 -1.14604862  0.        ]",-2.53053,[ 2.86211977  0.9628295 ],-0.252286857433,[-0.60871756 -0.84014314],"[[-0.03154392 -0.00546245  0.03476158  0.17438723]
 [ 3.95902618  1.51229271  0.          0.        ]]"
2,[ 3.24856925  0.64359158],"[ 1.23136997  1.87351648  0.06801292 -2.40446254  0.29969576  1.49970239
 -1.17796769  1.02087503  0.88924344 -0.95068059  0.        ]",-2.36628,[ 3.58342582  0.67803057],-0.229063869909,[-0.60871756 -0.84014314],"[[ 0.0865267   0.06271898  0.03476158  0.17438723]
 [ 7.83514088  5.29325229  0.          0.        ]]"
3,[ 2.94199061  0.60651726],"[ 1.18222857  1.81807135  0.34900449 -1.97570128  0.29969564  1.49970058
 -1.07285795  1.64932356  0.8053444  -0.62837849  0.        ]",-2.4015,[ 3.82995746  0.73581482],-0.185934018159,[-0.60871756 -0.84014314],"[[  0.28135589   0.19445408   0.03476158   0.17438723]
 [ 11.63516389   7.87165593   0.           0.        ]]"
4,[ 2.64180326  0.53359652],"[ 1.03181161  1.6462361   0.71082454 -1.39354255  0.29969552  1.49969878
 -0.9698184   2.32106505  0.55747032 -0.2495255   0.        ]",-2.08922,[ 3.47561211  0.73223336],-0.12090312852,[-0.60871756 -0.84014314],"[[  0.55143399   0.37953979   0.03476158   0.17438723]
 [ 15.36034835  10.62769654   0.           0.        ]]"
5,[ 2.38232541  0.06075791],"[ 0.71900955  1.27047629  1.08767137 -0.70461795  0.2996954   1.49969698
 -0.86879095  2.97597144  0.08405572  0.03686349  0.        ]",-1.61344,[ 2.68427779 -0.22576391],-0.0365535554305,[-0.60871756 -0.84014314],"[[  0.89528488   0.61905392   0.03476158   0.17438723]
 [ 19.01279415  13.31469255   0.           0.        ]]"
6,[ 2.05279803 -0.85395432],"[ 0.20952489  0.70411119  1.36122687 -0.0922825   0.29969528  1.49969518
 -0.76969418  2.69322955 -0.52998769  0.02884638  0.        ]",-1.93562,[ 2.82308712 -0.85793333],-0.0735403131545,[-0.60871756 -0.84014314],"[[  1.31148518   0.87371014   0.03476158   0.17438723]
 [ 22.5954431   12.15468878   0.           0.        ]]"
7,[ 1.9829638  -1.03366637],"[-0.45659794  0.14280683  1.37237583  0.28661563  0.29969516  1.49969338
 -0.67252749  1.80582075 -1.05488412 -0.33835935  0.        ]",-1.68501,[ 2.21532836 -0.88776844],-0.170587291755,[-0.60871756 -0.84014314],"[[  1.79864016   1.08027515   0.03476158   0.17438723]
 [ 26.10831617   8.51381852   0.           0.        ]]"
8,[ 2.17536545 -0.91177094],"[-1.12042832 -0.25589364  0.98087098  0.46651147  0.29969504  1.49969157
 -0.57729507  0.90699601 -1.29671061 -0.94951992  0.        ]",-1.89724,[ 1.17529349 -0.37718209],-0.253969023075,[-0.60871756 -0.84014314],"[[  2.35535172   1.21355282   0.03476158   0.17438723]
 [ 29.55126129   4.82609842   0.           0.        ]]"
9,[ 2.34802771 -1.09006476],"[-1.50783979 -0.50714639  0.17709967  0.54892613  0.29969492  1.49968977
 -0.48397363  0.51851614 -1.15029673 -1.60878532  0.        ]",-2.7437,[ 2.91107316 -0.60344449],-0.314600802414,[-0.60871756 -0.84014314],"[[  2.98022831   1.29408454   0.03476158   0.17438723]
 [ 32.92511982   3.23223371   0.           0.        ]]"
10,[ 2.48867083 -0.86474621],"[-1.33607368 -0.63412136 -0.80215938  0.58225685  0.2996948   1.49968797
 -0.39250548 -0.0808639  -0.62606966 -2.04734114  0.        ]",-2.23553,[ 2.30345414 -1.08879854],-0.342093312523,[-0.60871756 -0.84014314],"[[  3.67191054e+00   1.33405736e+00   3.47615850e-02   1.74387231e-01]
 [  3.62319772e+01   7.73081698e-01   0.00000000e+00   0.00000000e+00]]"
11,[ 2.47413754 -0.13739884],"[-0.53071841 -0.55618167 -1.46970498  0.56244126  0.29969468  1.49968617
 -0.30286457 -1.05132857  0.06903163 -2.02989046  0.        ]",-2.7703,[ 2.77140984 -0.23338308],-0.32888284232,[-0.60871756 -0.84014314],"[[  4.42906817e+00   1.30957148e+00   3.47615850e-02   1.74387231e-01]
 [  3.94727746e+01  -3.20856774e+00   0.00000000e+00   0.00000000e+00]]"
