timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 1.19933879  1.11315978],"[ 1.09084575  1.14816316  0.11141666 -1.27913483  0.77522462  0.51464938
 -0.55793731 -0.17941742  0.44568265 -0.32277918  0.        ]",-4.06327,[ 0.92069768  0.70998936],-0.130359984607,[-0.16071384 -0.45127308],"[[ 0.01884991  0.05669241  0.08959997  0.06095343]
 [ 0.00141972 -0.0047511   0.          0.        ]]"
1,[ 1.15751934  0.96799088],"[ 1.08895848  1.14428006  0.16699762 -1.21495302  0.7752225   0.51464827
 -0.40162216  0.36680562  0.44047278 -0.2537601   0.        ]",-4.47011,[ 0.43903129  0.69776484],-0.125717155757,[-0.16071384 -0.45127308],"[[ 0.05541007  0.08479046  0.08959997  0.06095343]
 [ 3.64247835  2.80519597  0.          0.        ]]"
2,[ 1.12106121  0.77941817],"[ 1.07653145  1.12377933  0.30249806 -1.02587274  0.77522039  0.51464716
 -0.33019707  0.89295147  0.41063268 -0.07727994  0.        ]",-4.60183,[ 0.52698771  1.03964187],-0.114706113545,[-0.16071384 -0.45127308],"[[ 0.14495189  0.16805128  0.08959997  0.06095343]
 [ 5.3061792   5.51186606  0.          0.        ]]"
3,[ 1.11572576  0.01228376],"[ 1.04046305  1.05403259  0.4899015  -0.69527976  0.77521827  0.51464605
 -0.24525891  1.64127669  0.31974301  0.17673417  0.        ]",-2.70408,[ 0.8477351   0.75003144],-0.101879893864,[-0.16071384 -0.45127308],"[[ 0.27092544  0.31691361  0.08959997  0.06095343]
 [ 7.28464285  9.36153286  0.          0.        ]]"
4,[ 1.11680532 -0.85304177],"[ 0.95364434  0.88130277  0.74287161 -0.24720178  0.77521616  0.51464494
 -0.10748787  2.1822689   0.10810886  0.47959515  0.        ]",1.58296,[ 0.78160112 -1.89574077],-0.0962209333119,[-0.16071384 -0.45127308],"[[  0.44881492   0.53206864   0.08959997   0.06095343]
 [ 10.49374988  12.14468046   0.           0.        ]]"
5,[ 1.15354371 -0.61054868],"[ 0.77570608  0.6499478   1.04841117  0.12293277  0.77521404  0.51464383
  0.01645144  1.36556163 -0.22463388  0.7206448   0.        ]",1.6534,[ 1.22576619 -1.32824683],-0.111355078369,[-0.16071384 -0.45127308],"[[  0.68765541   0.73280857   0.08959997   0.06095343]
 [ 13.38067335   7.94328384   0.           0.        ]]"
6,[ 1.20964396 -0.17038034],"[ 0.46209591  0.48671882  1.35660345  0.31196133  0.77521192  0.51464272
  0.17502586  0.56492336 -0.62139062  0.83305339  0.        ]",0.861196,[ 0.54370719 -0.71608915],-0.143973802958,[-0.16071384 -0.45127308],"[[  0.99232918   0.85034989   0.08959997   0.06095343]
 [ 17.0743538    3.82451802   0.           0.        ]]"
7,[ 1.2361722   0.20456572],"[  4.56427000e-03   4.15932711e-01   1.56786107e+00   3.81414514e-01
   7.75209809e-01   5.14641612e-01   2.52928915e-01  -1.28515684e-03
  -1.04062212e+00   7.91456256e-01   0.00000000e+00]",0.204139,[ 2.3091141   0.91676888],-0.183604481798,[-0.16071384 -0.45127308],"[[  1.35202333   0.89761579   0.08959997   0.06095343]
 [ 18.88895715   0.91174032   0.           0.        ]]"
8,[ 1.27671444 -0.51815748],"[-0.56542032  0.3310266   1.57529687  0.45645816  0.77520769  0.5146405
  0.40671784  0.70033995 -1.45853906  0.53461996  0.        ]",1.05916,[ 2.86307872  0.61701234],-0.224874284044,[-0.16071384 -0.45127308],"[[  1.76574256   0.95206588   0.08959997   0.06095343]
 [ 22.47116921   4.52115201   0.           0.        ]]"
9,[ 1.2929008  -1.02488053],"[-1.16874931  0.14268658  1.26608086  0.5954338   0.77520558  0.51463939
  0.55751727  1.15723341 -1.75651657 -0.01075764  0.        ]",2.37519,[ 1.61792608 -1.01301315],-0.260780631628,[-0.16071384 -0.45127308],"[[  2.25040715   1.06607281   0.08959997   0.06095343]
 [ 25.98375241   6.8715919    0.           0.        ]]"
10,[ 1.24123299 -0.51405954],"[-1.60624757 -0.02605982  0.58569126  0.6926139   0.77520346  0.51463828
  0.7054143   0.3603288  -1.74385444 -0.69598897  0.        ]",0.810994,[ 0.9105462 -0.1920785],-0.280510195971,[-0.16071384 -0.45127308],"[[  2.80464819   1.16237388   0.08959997   0.06095343]
 [ 29.42873925   2.77204335   0.           0.        ]]"
11,[ 1.16983473 -0.42605352],"[-1.62947607 -0.1115183  -0.34058351  0.73319284  0.77520135  0.51463717
  0.8351324   0.20092061 -1.37249337 -1.27361254  0.        ]",-0.225613,[ 0.65799082  0.23217127],-0.277760719731,[-0.16071384 -0.45127308],"[[  3.42353938   1.20958826   0.08959997   0.06095343]
 [ 32.45029864   1.9519957    0.           0.        ]]"
12,[ 1.07572305 -0.63819087],"[-1.10305323 -0.1996516  -1.1553823   0.76942967  0.77519923  0.51463606
  0.91936648  0.37112841 -0.72430923 -1.48167648  0.        ]",0.984452,[ 0.39254736 -0.77861128],-0.244970233372,[-0.16071384 -0.45127308],"[[  4.09223127   1.25741442   0.08959997   0.06095343]
 [ 34.41241584   2.82760429   0.           0.        ]]"
13,[ 1.00955439 -0.19288968],"[-0.19003726 -0.2462927  -1.43418858  0.78639649  0.77519712  0.51463496
  0.95686777 -0.24006939 -0.10040373 -1.17908511  0.        ]",0.228859,[ 0.31042622 -0.45277374],-0.185529608814,[-0.16071384 -0.45127308],"[[  4.78924612   1.28242019   0.08959997   0.06095343]
 [ 35.28599948  -0.31659576   0.           0.        ]]"
14,[ 1.00798988  0.15851597],"[ 0.68710136 -0.20094292 -0.99037573  0.76991578  0.775195    0.51463385
  0.97963132 -0.58839247  0.20879838 -0.51847447  0.        ]",0.567965,[ 0.96587832 -0.50528718],-0.113328285635,[-0.16071384 -0.45127308],"[[  5.50028767   1.25810986   0.08959997   0.06095343]
 [ 35.81630297  -2.10848564   0.           0.        ]]"
15,[ 1.08236873  0.56785756],"[ 1.09022285 -0.08715797  0.02897115  0.72217655  0.77519289  0.51463274
  1.11327087 -0.97045267  0.06468516  0.23850032  0.        ]",-1.54072,[-0.04412403  0.16962047],-0.0652683997382,[-0.16071384 -0.45127308],"[[  6.24784795   1.19622155   0.08959997   0.06095343]
 [ 38.9292436   -4.07393723   0.           0.        ]]"
16,[ 1.19426107  0.51695764],"[ 0.73398855  0.04524579  1.1015443   0.65441344  0.77519077  0.51463163
  1.07265109 -0.82530761 -0.51621387  0.72253669  0.        ]",-1.38897,[ 0.61920422  0.80818478],-0.120788365658,[-0.16071384 -0.45127308],"[[  7.01694025   1.12223346   0.08959997   0.06095343]
 [ 37.98318567  -3.32727867   0.           0.        ]]"
17,[ 1.27226651 -0.01417245],"[-0.21289796  0.10430081  1.60133979  0.6196329   0.77518866  0.51463052
  1.14551222 -0.19166081 -1.27648115  0.62022232  0.        ]",1.44619,[ 3.26934801  0.42622892],-0.201873655353,[-0.16071384 -0.45127308],"[[  7.79363145   1.08839391   0.08959997   0.06095343]
 [ 39.68043284  -0.06760866   0.           0.        ]]"
18,[ 1.28377593 -0.2377084 ],"[-1.25769003  0.07733761  1.18013378  0.63587487  0.77518654  0.51462941
  1.28166691  0.13522717 -1.77518824 -0.13197965  0.        ]",1.02984,[-0.76351552 -1.27366384],-0.264849143293,[-0.16071384 -0.45127308],"[[  8.61906037   1.10391562   0.08959997   0.06095343]
 [ 42.85199748   1.61400089   0.           0.        ]]"
19,[ 1.18141532  0.40312058],"[-1.68415262  0.09095765  0.06366673  0.62774562  0.77518443  0.5146283
  1.11560649 -0.64174822 -1.62850099 -1.03044719  0.        ]",1.58658,[ 1.88182129 -0.08796512],-0.287684454428,[-0.16071384 -0.45127308],"[[  9.43729435   1.09609043   0.08959997   0.06095343]
 [ 38.98407311  -2.3829914    0.           0.        ]]"
20,[ 1.10548687  0.55334979],"[-1.23905977  0.17792965 -1.03395227  0.57202603  0.77518231  0.51462719
  1.25233126 -0.70167096 -0.9722487  -1.53792885  0.        ]",-3.74186,[-1.27282167  0.84601541],-0.270209128908,[-0.16071384 -0.45127308],"[[ 10.24893061   1.04533902   0.08959997   0.06095343]
 [ 42.16891431  -2.69125998   0.           0.        ]]"
21,[ 1.04555881  0.11366254],"[-0.22909258  0.21106846 -1.43687826  0.5489807   0.7751802   0.51462608
  1.04659048 -0.04100874 -0.17928296 -1.36893745  0.        ]",1.0434,[ 2.59681679  0.03575012],-0.213572702817,[-0.16071384 -0.45127308],"[[ 11.04422539   1.0256109    0.08959997   0.06095343]
 [ 37.37670137   0.70736928   0.           0.        ]]"
22,[ 1.04581511  0.06221728],"[ 0.7259951   0.18529501 -0.94575301  0.56699064  0.77517808  0.51462497
  1.1847161  -0.01749127  0.26734783 -0.6152659   0.        ]",1.3379,[ 1.53421079 -0.87880664],-0.131198726704,[-0.16071384 -0.45127308],"[[ 11.82404104   1.04097373   0.08959997   0.06095343]
 [ 40.59416161   0.8283493    0.           0.        ]]"
23,[ 1.12008846  0.63800931],"[ 1.08399534  0.21644269  0.23642795  0.54514221  0.77517597  0.51462386
  1.32012932 -0.69856707  0.08367911  0.3153424   0.        ]",-3.46474,[ 2.07987831  2.41686808],-0.0750815530011,[-0.16071384 -0.45127308],"[[ 12.66757435   1.02238908   0.08959997   0.06095343]
 [ 43.74847506  -2.67529064   0.           0.        ]]"
24,[ 1.26002836 -0.08142169],"[ 0.44478723  0.23856653  1.36878784  0.52905561  0.77517385  0.51462275
  1.45277258  0.07980366 -0.73178104  0.79515857  0.        ]",-0.817104,[ 0.55227426  0.58985847],-0.148573863162,[-0.16071384 -0.45127308],"[[ 13.57354289   1.00905971   0.08959997   0.06095343]
 [ 46.83830759   1.3288478    0.           0.        ]]"
25,[ 1.31271482 -0.50142843],"[-0.81873152  0.15523231  1.49229302  0.58721193  0.77517174  0.51462164
  1.50680686  0.5270126  -1.61526193  0.29747048  0.        ]",0.520656,[ 0.11497713 -0.42823465],-0.240700717251,[-0.16071384 -0.45127308],"[[ 14.52293751   1.05872006   0.08959997   0.06095343]
 [ 48.09712346   3.62940677   0.           0.        ]]"
