timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.33549356  1.32551527],"[ 1.26428117  2.29902777 -0.15102725 -3.01803476 -1.69779029  0.484349
 -1.71747722 -0.2907713   2.25084627 -0.43587394  0.        ]",-3.85554,[ 2.41911232  0.80181359],-0.410904297425,[-1.02769828 -1.12852514],"[[-0.04782358  0.03347628 -0.19616784  0.05666582]
 [-0.00321093 -0.0048331   0.          0.        ]]"
1,[ 2.20850015  1.05652499],"[ 1.26581557  2.29272249 -0.09308916 -2.89759918 -1.69778935  0.48434892
 -1.59653774  0.50528107  2.2505195  -0.36498415  0.        ]",-4.41655,[ 2.31313837  1.15509068],-0.409204668163,[-1.02769828 -1.12852514],"[[-0.00820901  0.06521946 -0.19616784  0.05666582]
 [ 3.95150599  3.16857937  0.          0.        ]]"
2,[ 2.07287765  0.56079972],"[ 1.25754524  2.24482144  0.07913358 -2.51120436 -1.69778841  0.48434883
 -1.47799728  1.48242872  2.22382364 -0.15097403  0.        ]",-4.79895,[ 2.04655794  0.69601437],-0.401665932722,[-1.02769828 -1.12852514],"[[ 0.10971264  0.16767426 -0.19616784  0.05666582]
 [ 7.82778026  7.06391853  0.          0.        ]]"
3,[ 1.93186903  0.07645082],"[ 1.20227143  2.07724636  0.357475   -1.89560464 -1.69778747  0.48434875
 -1.36177833  2.13828204  2.09949182  0.17675784  0.        ]",-4.62373,[ 1.81922895 -0.02698212],-0.381823316696,[-1.02769828 -1.12852514],"[[  0.30439768   0.33518515  -0.19616784   0.05666582]
 [ 11.62814485   9.67844301   0.           0.        ]]"
4,[ 1.68681526 -0.20848644],"[ 1.04391612  1.75761461  0.71387305 -1.23876233 -1.69778653  0.48434866
 -1.24781001  2.06298523  1.81182276  0.51762283  0.        ]",-3.69272,[ 1.83971785  0.05458633],-0.343606500054,[-1.02769828 -1.12852514],"[[  0.57435158   0.52574279  -0.19616784   0.05666582]
 [ 15.3549174    9.37828306   0.           0.        ]]"
5,[ 1.43914986 -0.55009633],"[ 0.72270693  1.31906721  1.08137671 -0.65869887 -1.69778559  0.48434858
 -1.13608283  2.07011959  1.35102848  0.73914713  0.        ]",-4.1339,[ 0.84976506 -0.35789974],-0.283160972736,[-1.02769828 -1.12852514],"[[  0.91810543   0.71359454  -0.19616784   0.05666582]
 [ 19.00840708   9.40672998   0.           0.        ]]"
6,[ 1.26589942 -0.70983571],"[ 0.21485474  0.82308621  1.33930796 -0.20379529 -1.69778465  0.48434849
 -1.04471225  1.66734174  0.79680402  0.71428112  0.        ]",-2.77244,[ 1.19708167 -0.83454818],-0.200700893924,[-1.02769828 -1.12852514],"[[  1.32825101   0.88562     -0.19616784   0.05666582]
 [ 21.99623375   7.80108286   0.           0.        ]]"
7,[ 1.17180037 -0.44405872],"[-0.43638235  0.42723017  1.34268713  0.06544134 -1.69778371  0.4843484
 -0.93695702  0.79890861  0.30517809  0.40170985  0.        ]",-2.58884,[ 0.93172652 -0.20134295],-0.103003961485,[-1.02769828 -1.12852514],"[[  1.80352984   1.00690782  -0.19616784   0.05666582]
 [ 25.51984403   4.33912411   0.           0.        ]]"
8,[ 1.18671989 -0.51921254],"[-1.08528375  0.15597267  0.96420623  0.21368245 -1.69778277  0.48434832
 -0.83962371  0.57645559  0.02613573 -0.15688191  0.        ]",-1.82251,[ 1.646187   -1.34018361],-0.0265664916631,[-1.02769828 -1.12852514],"[[  2.34586084   1.08479398  -0.19616784   0.05666582]
 [ 28.70265674   3.45232823   0.           0.        ]]"
9,[ 1.35549784 -0.23974863],"[-1.47629348  0.05345388  0.19189912  0.26303052 -1.69778183  0.48434823
 -0.73594269 -0.43508078  0.08982294 -0.81361398  0.        ]",-2.5948,[ 1.36136686  0.02223294],-0.129854907743,[-1.02769828 -1.12852514],"[[  2.95393235   1.11338319  -0.19616784   0.05666582]
 [ 32.0930422   -0.58010392   0.           0.        ]]"
