timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.08225775  1.08628321],"[ 1.2588306   2.18900371 -0.08433256 -2.97657736  1.11028003 -0.0607705
 -1.61946142 -0.28290572  0.37626254 -0.02510024  0.        ]",-6.98082,[ 2.73395225  1.04998099],-0.0820097604416,[-0.86535048 -1.01208627],"[[-0.00607111 -0.00034993  0.12811007 -0.00582054]
 [ 0.00313954  0.00103473  0.          0.        ]]"
1,[ 2.90996194  0.85844088],"[ 1.25807201  2.18610848 -0.0261416  -2.83330103  1.11027953 -0.06077049
 -1.50466387  0.68654029  0.37426172  0.05164131  0.        ]",-6.44023,[ 2.55730168  0.31546391],-0.0833365131347,[-0.86535048 -1.01208627],"[[ 0.03366612  0.03938296  0.12811007 -0.00582054]
 [ 3.95742372  3.95906752  0.          0.        ]]"
2,[ 2.79229164  0.76070142],"[ 1.24297391  2.15737496  0.14591476 -2.50668837  1.11027903 -0.06077047
 -1.39210477  0.9729162   0.34448542  0.2590603   0.        ]",-5.64287,[ 3.19374771  0.83544795],-0.0921576839045,[-0.86535048 -1.01208627],"[[  1.51715420e-01   1.30295369e-01   1.28110075e-01  -5.82054244e-03]
 [  7.83460945e+00   5.12827796e+00   0.00000000e+00   0.00000000e+00]]"
3,[ 2.57235742  0.51746845],"[ 1.17667057  2.05874662  0.42200368 -2.03059546  1.11027853 -0.06077046
 -1.28179027  1.75790957  0.2264678   0.5695555   0.        ]",-3.98594,[ 2.53007946  0.75969672],-0.117187721064,[-0.86535048 -1.01208627],"[[  3.46532325e-01   2.65017440e-01   1.28110075e-01  -5.82054244e-03]
 [  1.16344829e+01   8.33323652e+00   0.00000000e+00   0.00000000e+00]]"
4,[ 2.19326615  0.24987966],"[ 1.00425908  1.8008703   0.77150079 -1.37346404  1.11027802 -0.06077045
 -1.17363911  2.45386033 -0.06517204  0.91728875  0.        ]",-2.32691,[ 2.57373924  0.05450025],-0.160591527891,[-0.86535048 -1.01208627],"[[  6.16598322e-01   4.60191500e-01   1.28110075e-01  -5.82054244e-03]
 [  1.53598426e+01   1.11746634e+01   0.00000000e+00   0.00000000e+00]]"
5,[ 1.80715919  0.11376747],"[ 0.66871666  1.35067263  1.12474975 -0.69727738  1.11027752 -0.06077044
 -1.06757354  2.45203696 -0.55425132  1.14068614  0.        ]",-1.16653,[ 1.47301256  0.52697152],-0.212628010954,[-0.86535048 -1.01208627],"[[  9.60450725e-01   6.83610916e-01   1.28110075e-01  -5.82054244e-03]
 [  1.90133657e+01   1.11672332e+01   0.00000000e+00   0.00000000e+00]]"
6,[ 1.17993248 -1.27259958],"[ 0.14304147  0.70158536  1.36167218 -0.09345234  1.11027702 -0.06077043
 -0.96359265  2.90833531 -1.15314775  1.07019486  0.        ]",-0.13197,[ 0.94375535 -1.23788932],-0.260294255853,[-0.86535048 -1.01208627],"[[  1.37665200e+00   9.25648630e-01   1.28110075e-01  -5.82054244e-03]
 [  2.25950829e+01   1.30302247e+01   0.00000000e+00   0.00000000e+00]]"
7,[ 0.86060536 -1.79908502],"[-0.52005607  0.00289984  1.32770488  0.30779032  1.11027652 -0.06077041
 -0.86805863  1.87455905 -1.63636758  0.651802    0.        ]",-0.0193332,[ 0.46310387 -2.69561013],-0.290193976487,[-0.86535048 -1.01208627],"[[  1.86157160e+00   1.14390680e+00   1.28110075e-01  -5.82054244e-03]
 [  2.58858411e+01   8.80953741e+00   0.00000000e+00   0.00000000e+00]]"
8,[ 0.83480531 -1.62137341],"[-1.13619345 -0.46708481  0.92186385  0.47857868  1.11027602 -0.0607704
 -0.82965046  0.86123571 -1.81303505  0.05850409  0.        ]",-0.576807,[ 0.36310954 -1.40175747],-0.296844807909,[-0.86535048 -1.01208627],"[[  2.39256420e+00   1.27858842e+00   1.28110075e-01  -5.82054244e-03]
 [  2.72088408e+01   4.67234734e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 1.03424692 -1.18378079],"[-1.47980661 -0.65697568  0.20952979  0.52856197  1.11027552 -0.06077039
 -0.80351973 -0.13207882 -1.67584047 -0.50221926  0.        ]",-1.22293,[ 1.01682897 -1.11133055],-0.282568247448,[-0.86535048 -1.01208627],"[[  2.94577366e+00   1.33134561e+00   1.28110075e-01  -5.82054244e-03]
 [  2.81089319e+01   6.16847967e-01   0.00000000e+00   0.00000000e+00]]"
10,[ 1.29801512 -0.49003598],"[-1.39682743 -0.55744707 -0.64645832  0.50366167  1.11027502 -0.06077038
 -0.70476906 -1.10599526 -1.28783131 -0.9113552   0.        ]",-1.44558,[ 1.03610681  0.16045213],-0.249942150858,[-0.86535048 -1.01208627],"[[  3.54208293e+00   1.30378843e+00   1.28110075e-01  -5.82054244e-03]
 [  3.15104936e+01  -3.35945410e+00   0.00000000e+00   0.00000000e+00]]"
11,[ 0.97738737 -0.27635661],"[-0.79457564 -0.34272684 -1.35607264  0.44010621  1.11027452 -0.06077036
 -0.6080179  -0.93540381 -0.69245183 -1.03755851  0.        ]",-1.83909,[ 1.44823074 -0.54315843],-0.192728953844,[-0.86535048 -1.01208627],"[[  4.20573065e+00   1.24358889e+00   1.28110075e-01  -5.82054244e-03]
 [  3.48431815e+01  -2.66296581e+00   0.00000000e+00   0.00000000e+00]]"
12,[ 1.15572441  0.76990402],"[ 0.18205317 -0.08354566 -1.50380958  0.34453425  1.11027402 -0.06077035
 -0.51317108 -1.45077749 -0.08475107 -0.72442152  0.        ]",-1.87279,[ 1.42181795  1.30291651],-0.111268024026,[-0.86535048 -1.01208627],"[[  4.93537519e+00   1.16921919e+00   1.28110075e-01  -5.82054244e-03]
 [  3.81102729e+01  -4.76713407e+00   0.00000000e+00   0.00000000e+00]]"
13,[ 1.03271294  0.74056375],"[ 1.0524354   0.10214369 -0.84533757  0.26243324  1.11027352 -0.06077034
 -0.42024273 -0.45956226  0.19225143  0.01879989  0.        ]",-1.57709,[ 1.02418913  0.71824444],-0.0514653782731,[-0.86535048 -1.01208627],"[[  5.72969560e+00   1.11448211e+00   1.28110075e-01  -5.82054244e-03]
 [  4.13112818e+01  -7.20206106e-01   0.00000000e+00   0.00000000e+00]]"
14,[ 1.29681742  0.44820023],"[ 1.19536601  0.05444034  0.36329952  0.28466593  1.11027301 -0.06077033
 -0.32911397  0.23853969 -0.19956685  0.82206256  0.        ]",-1.58834,[ 1.36053839  0.03316108],-0.145794279103,[-0.86535048 -1.01208627],"[[  6.58741425e+00   1.12867685e+00   1.28110075e-01  -5.82054244e-03]
 [  4.44503021e+01   2.13000069e+00   0.00000000e+00   0.00000000e+00]]"
15,[ 1.33169925  0.19656816],"[ 0.34606458 -0.09337995  1.30205287  0.34855533  1.11027251 -0.06077031
 -0.23974932  0.25812452 -1.11069624  1.00179683  0.        ]",-1.35367,[ 1.16315766  0.76123474],-0.247092610894,[-0.86535048 -1.01208627],"[[  7.50730509e+00   1.17208123e+00   1.28110075e-01  -5.82054244e-03]
 [  4.75285560e+01   2.20996175e+00   0.00000000e+00   0.00000000e+00]]"
16,[ 0.76888913 -1.60723555],"[-0.94285202 -0.35118096  1.10441307  0.44286897  1.11027201 -0.0607703
 -0.15215051  0.98310267 -1.78907368  0.26721663  0.        ]",-0.558181,[ 0.51745007 -2.17909295],-0.296888465617,[-0.86535048 -1.01208627],"[[  8.48814839e+00   1.24598086e+00   1.28110075e-01  -5.82054244e-03]
 [  5.05459840e+01   5.16989879e+00   0.00000000e+00   0.00000000e+00]]"
17,[ 0.75735396 -1.40807915],"[-1.5012569  -0.57446325 -0.19953305  0.50811926  1.11027151 -0.06077029
 -0.12167275 -0.01450518 -1.52871698 -0.72248344  0.        ]",-1.27897,[ 1.13036276 -1.58948254],-0.270916533613,[-0.86535048 -1.01208627],"[[  9.50960446e+00   1.30851389e+00   1.28110075e-01  -5.82054244e-03]
 [  5.15958200e+01   1.09687280e+00   0.00000000e+00   0.00000000e+00]]"
