timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.41256142  1.25286865],"[ 1.24466023  2.06611221  0.06923627 -2.67338077  0.4020768  -1.42254697
 -1.53015102 -0.2765823   0.83465634  1.08569094  0.        ]",-6.41452,[ 1.94486453  1.01751331],-0.247345608329,[-0.79818171 -0.95986491],"[[ 0.09459789  0.0449176   0.04650474 -0.1621866 ]
 [-0.00101449 -0.00183631  0.          0.        ]]"
1,[ 2.28531218  1.01625085],"[ 1.23840248  2.05708326  0.12699307 -2.5361992   0.40207668 -1.42254584
 -1.41839755  0.6801908   0.82304257  1.16155694  0.        ]",-6.61926,[ 1.88878213  1.41814273],-0.255676985478,[-0.79818171 -0.95986491],"[[ 0.13425291  0.08459364  0.04650474 -0.1621866 ]
 [ 3.95335904  3.95625363  0.          0.        ]]"
2,[ 2.10287523  0.79405481],"[ 1.20711441  1.99771067  0.29662279 -2.13160459  0.40207655 -1.42254471
 -1.30885141  1.61802434  0.76039843  1.37982077  0.        ]",-5.60268,[ 1.55307198  0.548566  ],-0.278726336015,[-0.79818171 -0.95986491],"[[ 0.25221155  0.20264545  0.04650474 -0.1621866 ]
 [ 7.82963379  7.83599691  0.          0.        ]]"
3,[ 1.8550868   0.61604375],"[ 1.11508812  1.81938726  0.56443063 -1.54508181  0.40207643 -1.42254358
 -1.20144297  2.10519499  0.5812368   1.68801423  0.        ]",-4.7792,[ 0.858127    0.73288712],-0.309754000338,[-0.79818171 -0.95986491],"[[  0.44693635   0.37958668   0.04650474  -0.1621866 ]
 [ 11.63027229   9.85139346   0.           0.        ]]"
4,[ 1.53782701  0.10810181],"[ 0.91572142  1.44807876  0.8878787  -0.8617891   0.40207631 -1.42254245
 -1.11200762  2.75914996  0.2275122   1.97630627  0.        ]",-3.68545,[ 0.81686319  0.54346814],-0.338731904951,[-0.79818171 -0.95986491],"[[  0.7112921    0.60375894   0.04650474  -0.1621866 ]
 [ 14.79493423  12.55677854   0.           0.        ]]"
5,[ 1.17905235 -1.01254249],"[ 0.57236168  0.8102271   1.19270935 -0.17177347  0.40207619 -1.42254131
 -1.02891293  3.21879549 -0.28956687  2.08586468  0.        ]",-2.06947,[ 1.74678473 -0.91582294],-0.353442671458,[-0.79818171 -0.95986491],"[[  1.03668932   0.87397411   0.04650474  -0.1621866 ]
 [ 17.73523447  14.45833834   0.           0.        ]]"
6,[ 1.06809318 -1.73461103],"[ 0.06602543  0.07338017  1.38190588  0.29560878  0.40207606 -1.42254018
 -0.92691288  2.27244721 -0.81835955  1.90651906  0.        ]",-0.918275,[ 0.97331642 -1.24240839],-0.345266718357,[-0.79818171 -0.95986491],"[[  1.42760708   1.12386165   0.04650474  -0.1621866 ]
 [ 21.34450813  10.54337025   0.           0.        ]]"
7,[ 1.05684447 -1.93553114],"[-0.56348412 -0.48158665  1.32333762  0.50299104  0.40207594 -1.42253905
 -0.82992283  1.26413199 -1.18914733  1.4845509   0.        ]",-0.745175,[ 1.24502932 -1.92919266],-0.314816787689,[-0.79818171 -0.95986491],"[[  1.88893259   1.29287774   0.04650474  -0.1621866 ]
 [ 24.77650468   6.37203255   0.           0.        ]]"
8,[ 1.19885135 -1.44724989],"[-1.16808524 -0.77696924  0.9000696   0.57259998  0.40207582 -1.42253792
 -0.73188957  0.2756052  -1.31034147  0.92927889  0.        ]",-1.00856,[ 1.44030266 -1.32609029],-0.263606601234,[-0.79818171 -0.95986491],"[[  2.41926884   1.3792886    0.04650474  -0.1621866 ]
 [ 28.24541781   2.28255453   0.           0.        ]]"
9,[ 1.2023629  -0.63211328],"[-1.50272236 -0.79570569  0.11107458  0.57612798  0.40207569 -1.42253679
 -0.63582331 -0.69354554 -1.14020179  0.37529728  0.        ]",-1.56865,[ 1.87126276 -1.01354831],-0.192316471554,[-0.79818171 -0.95986491],"[[  3.01828529   1.38471429   0.04650474  -0.1621866 ]
 [ 31.6447303   -1.72676631   0.           0.        ]]"
10,[ 1.14820194  0.53239942],"[-1.3144204  -0.54213123 -0.82684675  0.51943915  0.40207557 -1.42253565
 -0.54168864 -1.64372102 -0.6897573  -0.0175307   0.        ]",-1.37316,[ 0.9094464   0.43250116],-0.101527512737,[-0.79818171 -0.95986491],"[[  3.68460238   1.31074121   0.04650474  -0.1621866 ]
 [ 34.97569412  -5.65759262   0.           0.        ]]"
11,[ 0.67010689  0.69663262],"[-0.53845141 -0.22422947 -1.47031536  0.41994125  0.40207545 -1.42253452
 -0.4595926  -1.20417608 -0.03730901 -0.04899997  0.        ]",-1.4472,[ 0.68328101 -0.12445893],-0.0113245703662,[-0.79818171 -0.95986491],"[[  4.41326234   1.21583491   0.04650474  -0.1621866 ]
 [ 37.88066994  -3.83922366   0.           0.        ]]"
