timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 1.36705458  1.09685266],"[ 1.10163969  1.16778808  0.06778415 -1.34057233 -0.92456384  0.90862292
 -0.61538877 -0.18477853  1.58622069 -0.64021678  0.        ]",-8.60224,[ 1.52558644  1.70938586],-0.330604923048,[-0.17065303 -0.49944881],"[[  8.96756607e-05   5.75142906e-02  -1.05626806e-01   1.05308938e-01]
 [ -2.56830039e-03  -1.15557755e-03   0.00000000e+00   0.00000000e+00]]"
1,[ 1.28975332  0.89372265],"[ 1.10054341  1.16159324  0.12784131 -1.2478323  -0.92456115  0.90862032
 -0.4606325   0.60200189  1.58087033 -0.55950061  0.        ]",-5.113,[ 2.41473399  0.59480219],-0.326151957038,[-0.17065303 -0.49944881],"[[ 0.03971395  0.09720381 -0.10562681  0.10530894]
 [ 3.95183891  3.95692128  0.          0.        ]]"
2,[ 1.25825071  0.68394589],"[ 1.08445067  1.13121544  0.30566546 -1.01157245 -0.92455846  0.90861772
 -0.3089091   1.05428292  1.54010605 -0.33506276  0.        ]",-5.98338,[ 0.56649526  0.60364277],-0.311691752456,[-0.17065303 -0.49944881],"[[ 0.1576487   0.19917121 -0.10562681  0.10530894]
 [ 7.828752    6.23223486  0.          0.        ]]"
3,[ 1.25131679  0.21051779],"[ 1.02454131  1.05112046  0.56629635 -0.67924173 -0.92455577  0.90861512
 -0.2272914   1.50468954  1.41321189 -0.02794991  0.        ]",-3.33466,[ 1.80797273  0.27092541],-0.285496822945,[-0.17065303 -0.49944881],"[[ 0.33514798  0.34655058 -0.10562681  0.10530894]
 [ 9.91428348  8.49814041  0.          0.        ]]"
4,[ 1.26907873 -0.29290593],"[ 0.88171086  0.89870353  0.88724542 -0.29944237 -0.92455308  0.90861252
 -0.08013791  1.68414942  1.1504945   0.28966213  0.        ]",-2.91954,[ 2.48727625  0.80610146],-0.244459038957,[-0.17065303 -0.49944881],"[[  0.57115934   0.52557241  -0.10562681   0.10530894]
 [ 13.67442303   9.40100445   0.           0.        ]]"
5,[ 1.3090806  -1.16470897],"[ 0.59715524  0.6381498   1.23770712  0.11147537 -0.9245504   0.90860992
  0.0641088   2.2812183   0.7074095   0.51375644  0.        ]",0.246489,[ 1.4720768  -1.16100247],-0.182529198577,[-0.17065303 -0.49944881],"[[  0.88162704   0.74373128  -0.10562681   0.10530894]
 [ 17.36028721  12.40481336   0.           0.        ]]"
6,[ 1.310238   -0.99526381],"[ 0.1330751   0.32741915  1.51342356  0.4305707  -0.92454771  0.90860732
  0.20562042  1.44485447  0.16741916  0.49026525  0.        ]",0.0879735,[ 0.93007915 -0.78559578],-0.104613918543,[-0.17065303 -0.49944881],"[[  1.26511328   0.949613    -0.10562681   0.10530894]
 [ 20.97626328   8.19729329   0.           0.        ]]"
7,[ 1.3186698  -0.74409842],"[-0.48631     0.10281051  1.56743019  0.59250393 -0.92454502  0.90860472
  0.33348381  0.79371094 -0.30736064  0.18774339  0.        ]",1.06951,[ 2.23914407 -0.8975779 ],-0.0331338244381,[-0.17065303 -0.49944881],"[[  1.71742032   1.08069321  -0.10562681   0.10530894]
 [ 24.24349513   4.92154366   0.           0.        ]]"
8,[ 1.29773617 -0.26404244],"[-1.1403536  -0.00891282  1.25933357  0.65665112 -0.92454233  0.90860211
  0.469628    0.0671754  -0.59906621 -0.34433934  0.        ]",0.487549,[ 0.98056158 -0.59125536],-0.0821646749321,[-0.17065303 -0.49944881],"[[  2.23719556   1.14245311  -0.10562681   0.10530894]
 [ 27.72232446   1.26650584   0.           0.        ]]"
9,[ 1.2209506   0.15388639],"[-1.60056546 -0.01175513  0.53951301  0.65815358 -0.92453964  0.90859951
  0.60003087 -0.40402148 -0.60345368 -0.99917991  0.        ]",0.302869,[ 1.25722581 -0.33074823],-0.167788664603,[-0.17065303 -0.49944881],"[[  2.82507528   1.14400063  -0.10562681   0.10530894]
 [ 31.05445527  -1.10398064   0.           0.        ]]"
10,[ 1.11420906  0.47609121],"[-1.59093975  0.0521171  -0.43525971  0.62284399 -0.92453695  0.90859691
  0.73083408 -0.66100912 -0.24808544 -1.58979478  0.        ]",-1.29011,[ 1.05138653  0.46658787],-0.247647259844,[-0.17065303 -0.49944881],"[[  3.47970005   1.10895075  -0.10562681   0.10530894]
 [ 34.39682449  -2.39683191   0.           0.        ]]"
11,[ 1.06396735  0.27868462],"[-0.96252769  0.10409998 -1.25411199  0.59169883 -0.92453426  0.90859431
  0.8590157  -0.28550605  0.43377995 -1.82979901  0.        ]",-2.61107,[ 0.73949164  0.72443838],-0.307834684533,[-0.17065303 -0.49944881],"[[  4.20049883   1.0799691   -0.10562681   0.10530894]
 [ 37.67221852  -0.50776921   0.           0.        ]]"
12,[ 1.05636311 -0.17336585],"[ 0.07690549  0.07071328 -1.39613544  0.61195389 -0.92453157  0.90859171
  0.94433659  0.28541735  1.14648427 -1.44299755  0.        ]",-0.834285,[ 0.88281809 -0.57917376],-0.328213227233,[-0.17065303 -0.49944881],"[[  4.97581639   1.09863235  -0.10562681   0.10530894]
 [ 39.85243368   2.36440666   0.           0.        ]]"
13,[ 1.10829508  0.17164665],"[ 0.94303415  0.02778953 -0.63671588  0.63666465 -0.92452888  0.90858911
  1.05022293 -0.18119947  1.39578873 -0.55832539  0.        ]",-0.103554,[ 3.35436386 -0.31085564],-0.295307354655,[-0.17065303 -0.49944881],"[[  5.80001368e+00   1.12236948e+00  -1.05626806e-01   1.05308938e-01]
 [  4.25581593e+01   1.69755385e-02   0.00000000e+00   0.00000000e+00]]"
14,[ 1.22998416  0.28642327],"[ 0.99267191  0.04972618  0.65696513  0.62421799 -0.92452619  0.90858651
  1.17212482 -0.42760697  0.94570662  0.2688371   0.        ]",-1.04276,[ 1.84917839  0.08193753],-0.209045298864,[-0.17065303 -0.49944881],"[[  6.6824312    1.11027324  -0.10562681   0.10530894]
 [ 45.67314222  -1.22263956   0.           0.        ]]"
15,[ 1.32631695  0.18039227],"[ 0.02856037  0.08758152  1.5446449   0.60183052 -0.92452351  0.90858391
  1.2915898  -0.36017742  0.02311685  0.39901469  0.        ]",-0.330035,[ 1.97145321  0.15844512],-0.077843365386,[-0.17065303 -0.49944881],"[[  7.62652301   1.08922563  -0.10562681   0.10530894]
 [ 48.72588492  -0.8834229    0.           0.        ]]"
16,[ 1.29784572  0.11445501],"[-1.25539715  0.10773815  1.1485223   0.58942861 -0.92452082  0.90858131
  1.40869233 -0.2340733  -0.63945557 -0.42231804  0.        ]",-0.401627,[ 0.31948188 -0.05545344],-0.0954845137344,[-0.17065303 -0.49944881],"[[  8.6310641    1.07792407  -0.10562681   0.10530894]
 [ 51.71829519  -0.24902998   0.           0.        ]]"
17,[ 1.17598796  0.24559039],"[-1.62864733  0.12058243 -0.29726566  0.58134741 -0.92451813  0.90857871
  1.41811133 -0.27878793 -0.34686279 -1.5139371   0.        ]",0.595384,[ 0.3836148  -0.86977361],-0.236559816985,[-0.17065303 -0.49944881],"[[  9.66784667   1.07068658  -0.10562681   0.10530894]
 [ 51.95914402  -0.47397892   0.           0.        ]]"
18,[ 1.09569359  0.73519284],"[-0.67158374  0.19763052 -1.38786563  0.52986836 -0.92451544  0.9085761
  1.43728203 -0.96357234  0.64297325 -1.81129197  0.        ]",-4.0132,[ 0.61312342  1.23066112],-0.320666358551,[-0.17065303 -0.49944881],"[[ 10.71194836   1.02664243  -0.10562681   0.10530894]
 [ 52.44917794  -3.91894403   0.           0.        ]]"
19,[ 1.12918866  0.41192999],"[ 0.6898115   0.26244747 -1.01094218  0.48235098 -0.92451275  0.9085735
  1.49153276 -0.16319331  1.40334979 -0.99750417  0.        ]",-2.61555,[ 0.37435552 -0.03115777],-0.323301495307,[-0.17065303 -0.49944881],"[[ 11.77483992   0.98866294  -0.10562681   0.10530894]
 [ 53.83560949   0.10752742   0.           0.        ]]"
