timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 1.47930515  1.49665833],"[ 1.2592019   2.22358265 -0.02759339 -2.68712709 -1.37910425 -1.59657813
 -1.61952837 -0.29162634  2.04921489  1.16352672  0.        ]",-14.0686,[ 1.56537772  1.21520781],-0.420239943657,[-0.86436373 -1.00698674],"[[ 0.03313845  0.09518235 -0.16018036 -0.18330254]
 [-0.00204224  0.00310766  0.          0.        ]]"
1,[ 1.32535374  1.27590024],"[ 1.2563008   2.2072817   0.03036263 -2.54464421 -1.37910343 -1.59657697
 -1.50447502  0.66406475  2.03947946  1.24016639  0.        ]",-14.2834,[ 1.14171209  1.76136493],-0.424937358106,[-0.86436373 -1.00698674],"[[ 0.07277324  0.13495632 -0.16018036 -0.18330254]
 [ 3.95236585  3.96110215  0.          0.        ]]"
2,[ 1.04728448  0.81630254],"[ 1.23489192  2.12601777  0.20147716 -2.1268039  -1.37910261 -1.59657581
 -1.39169328  1.60083716  1.98210666  1.46121277  0.        ]",-12.8091,[ 0.7580747   0.41008456],-0.436121027968,[-0.86436373 -1.00698674],"[[ 0.19071258  0.25310414 -0.16018036 -0.18330254]
 [ 7.82870417  7.84074851  0.          0.        ]]"
3,[ 0.79284483  0.19365065],"[ 1.163462    1.92273827  0.46137326 -1.54408384 -1.3791018  -1.59657466
 -1.30895122  1.95513697  1.81938263  1.76297117  0.        ]",-11.3292,[-0.20915425  0.75920928],-0.445130085359,[-0.86436373 -1.00698674],"[[  0.3758193    0.42464155  -0.16018036  -0.18330254]
 [ 10.67256748   9.30808911   0.           0.        ]]"
4,[ 0.55412251 -0.7698859 ],"[ 1.03472105  1.53525048  0.72500079 -0.87874607 -1.37910098 -1.5965735
 -1.33917478  2.6365336   1.54007576  2.02094099  0.        ]",-8.7844,[ 1.08295197 -1.37362307],-0.442614886825,[-0.86436373 -1.00698674],"[[  0.57884693   0.63911773  -0.16018036  -0.18330254]
 [  9.63374136  12.13011251   0.           0.        ]]"
5,[ 0.56382787 -0.50341523],"[ 0.831324    1.05399127  0.98385506 -0.34549698 -1.37910016 -1.59657234
 -1.22954211  1.62207548  1.18263255  2.16806882  0.        ]",-6.63963,[-0.11841564 -0.53529483],-0.426782004148,[-0.86436373 -1.00698674],"[[  0.80932841   0.8395665   -0.16018036  -0.18330254]
 [ 13.40185388   7.92873183   0.           0.        ]]"
6,[ 0.65198636 -0.37500927],"[ 0.5411418   0.6725763   1.20847318 -0.04431885 -1.37909934 -1.59657118
 -1.25084425  1.07230492  0.81723339  2.18954656  0.        ]",-5.98811,[ 1.1304715   0.14147211],-0.401255885753,[-0.86436373 -1.00698674],"[[  1.07001983   0.97529651  -0.16018036  -0.18330254]
 [ 12.66966506   5.65185424   0.           0.        ]]"
7,[ 0.67768669 -0.65391111],"[ 0.16581793  0.31232465  1.35605551  0.17226208 -1.37909852 -1.59657002
 -1.14299837  1.18010032  0.45662994  2.08032404  0.        ]",-5.22548,[ 1.42828431 -0.579762  ],-0.363881653826,[-0.86436373 -1.00698674],"[[  1.36060283   1.09281345  -0.16018036  -0.18330254]
 [ 16.37636826   6.09829224   0.           0.        ]]"
8,[ 0.78601813 -0.4453598 ],"[-0.33447317 -0.00464086  1.37100005  0.31880414 -1.37909771 -1.59656887
 -1.03725894  0.59610703  0.11605167  1.81101047  0.        ]",-4.27372,[ 1.27610661 -0.65926841],-0.309127867519,[-0.86436373 -1.00698674],"[[  1.72459462   1.19051338  -0.16018036  -0.18330254]
 [ 20.01067541   3.67967939   0.           0.        ]]"
9,[ 0.92337626  0.02968897],"[-0.89161926 -0.16061431  1.14091552  0.37757699 -1.37909689 -1.59656771
 -0.93361815 -0.05247196 -0.1143649   1.39445549  0.        ]",-4.23775,[ 1.37940643  0.79409148],-0.238553168591,[-0.86436373 -1.00698674],"[[  2.16054926   1.23715753  -0.16018036  -0.18330254]
 [ 23.57285394   0.99358389   0.           0.        ]]"
