timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.07297492  1.4064889 ],"[ 1.26139198  2.22009346 -0.11076093 -3.31039299  1.59913136 -1.27766935
 -1.65440471 -0.28590607  0.04860389  0.74971481  0.        ]",-10.6569,[ 3.92545096  1.73473042],-0.135517679077,[-0.87074858 -1.05932701],"[[-0.0225559  -0.07461126  0.18438387 -0.14610522]
 [ 0.00185547 -0.00061391  0.          0.        ]]"
1,[ 2.99398494  1.09956217],"[ 1.26153965  2.22842307 -0.05262431 -3.16474526  1.59913034 -1.27766874
 -1.53776011  0.69208952  0.05156757  0.82622357  0.        ]",-10.2822,[ 2.55233018  1.13077542],-0.148089185939,[-0.87074858 -1.05932701],"[[ 0.01715594 -0.03491099  0.18438387 -0.14610522]
 [ 3.95616456  3.95745474  0.          0.        ]]"
2,[ 2.81227517  0.75592464],"[ 1.24912948  2.21750393  0.11955422 -2.7312774   1.59912932 -1.27766814
 -1.4234215   1.65072776  0.03137149  1.05265693  0.        ]",-9.20914,[ 3.56680014  0.69677609],-0.184728319387,[-0.87074858 -1.05932701],"[[ 0.13516952  0.08316469  0.18438387 -0.14610522]
 [ 7.83230479  7.83718514  0.          0.        ]]"
3,[ 2.53947377  0.44213572],"[ 1.18715549  2.09587241  0.39660064 -2.0705599   1.5991283  -1.27766754
 -1.31132338  2.2937126  -0.08916315  1.39551293  0.        ]",-6.87857,[ 2.14125511  0.12572271],-0.240247034426,[-0.87074858 -1.05932701],"[[  0.32994335   0.26601774   0.18438387  -0.14610522]
 [ 11.63249588  10.4394345    0.           0.        ]]"
4,[ 2.20086718  0.26983494],"[ 1.02023319  1.80146128  0.74890851 -1.34725768  1.59912728 -1.27766694
 -1.20140116  2.36522878 -0.38446989  1.75270028  0.        ]",-4.64313,[ 2.25974937  0.15237898],-0.303569928699,[-0.87074858 -1.05932701],"[[  0.59998061   0.47771092   0.18438387  -0.14610522]
 [ 15.35892672  10.72888081   0.           0.        ]]"
5,[ 1.77802145 -0.12133852],"[ 0.69024139  1.3383877   1.10785988 -0.6801853   1.59912626 -1.27766633
 -1.09363302  2.46132978 -0.86783485  1.9780479   0.        ]",-2.23028,[ 1.22302379 -0.75257599],-0.362245857692,[-0.87074858 -1.05932701],"[[  0.94381349   0.69619165   0.18438387  -0.14610522]
 [ 19.01233611  11.11782659   0.           0.        ]]"
6,[ 1.50212336 -0.2643455 ],"[ 0.16827656  0.82033129  1.35391692 -0.18962864  1.59912524 -1.27766573
 -0.98794722  1.67002612 -1.44026931  1.93525001  0.        ]",-1.03061,[ 1.83046351 -0.21767437],-0.403311623875,[-0.87074858 -1.05932701],"[[  1.36000773   0.88641737   0.18438387  -0.14610522]
 [ 22.5951551    7.91531972   0.           0.        ]]"
7,[ 1.24787843 -1.0746851 ],"[-0.49832651  0.355519    1.33077368  0.12188103  1.59912423 -1.27766513
 -0.88436866  1.41756016 -1.93623153  1.57854605  0.        ]",-0.0625072,[ 0.97076573 -1.40404924],-0.417520411737,[-0.87074858 -1.05932701],"[[  1.84714118   1.0344733    0.18438387  -0.14610522]
 [ 26.10653951   6.89355907   0.           0.        ]]"
8,[ 1.22117305 -0.96973902],"[-1.14317779  0.02798707  0.9083113   0.28845133  1.59912321 -1.27766453
 -0.78623332  0.40451299 -2.17910292  0.98028511  0.        ]",0.0100077,[ 0.9235808  -1.32249545],-0.398673663407,[-0.87074858 -1.05932701],"[[  2.40265271   1.13120977   0.18438387  -0.14610522]
 [ 29.43339641   2.79362033   0.           0.        ]]"
9,[ 1.2004559  -0.30630243],"[-1.49398085 -0.02614999  0.09670072  0.31235509  1.59912219 -1.27766393
 -0.69557404 -0.58865571 -2.06689689  0.33165831  0.        ]",-0.345802,[ 1.15040571 -0.42561176],-0.346491198216,[-0.87074858 -1.05932701],"[[  3.02215882   1.1467546    0.18438387  -0.14610522]
 [ 32.50680996  -1.22586787   0.           0.        ]]"
10,[ 1.11531317  0.17889994],"[-1.28970678  0.11658898 -0.86032661  0.24718697  1.59912117 -1.27766332
 -0.59782876 -1.00041034 -1.5896129  -0.15499991  0.        ]",-0.355267,[ 0.48868067  0.01759936],-0.25861109035,[-0.87074858 -1.05932701],"[[  3.70554259   1.10551878   0.18438387  -0.14610522]
 [ 35.82044596  -2.89229562   0.           0.        ]]"
11,[ 0.89437962  0.66271073],"[-0.5007326   0.30778691 -1.48553234  0.14862355  1.59912015 -1.27766272
 -0.56171899 -0.97037683 -0.87878027 -0.22830826  0.        ]",-0.929749,[ 1.11596227  0.82848699],-0.138277647414,[-0.87074858 -1.05932701],"[[  4.43423372   1.04889273   0.18438387  -0.14610522]
 [ 37.04459035  -2.77074732   0.           0.        ]]"
12,[ 0.5782662   0.51276183],"[ 0.53590692  0.38049623 -1.36602395  0.10753102  1.59911913 -1.27766212
 -0.46665914 -0.14785695 -0.25272073  0.26450134  0.        ]",-1.00466,[ 0.66386313  0.54091997],-0.059249862849,[-0.87074858 -1.05932701],"[[  5.20745734   1.02687864   0.18438387  -0.14610522]
 [ 40.26718852   0.55810096   0.           0.        ]]"
13,[ 0.95520163  0.37108737],"[ 1.21805992  0.27291538 -0.44282735  0.16760708  1.59911812 -1.27766152
 -0.41267764  0.37693829 -0.1629052   1.15659776  0.        ]",-1.30223,[ 1.35096018 -0.16678122],-0.200963749242,[-0.87074858 -1.05932701],"[[  6.03116089   1.05935172   0.18438387  -0.14610522]
 [ 42.09719946   2.68201771   0.           0.        ]]"
14,[ 1.32533646  0.22510476],"[ 1.00335206  0.11578393  0.77444758  0.24757389  1.5991171  -1.27766092
 -0.32049878  0.19862868 -0.79183854  1.83418811  0.        ]",-1.35494,[ 1.78949351  0.09434836],-0.335254256981,[-0.87074858 -1.05932701],"[[  6.90445848   1.10575359   0.18438387  -0.14610522]
 [ 45.22213037   1.96037517   0.           0.        ]]"
15,[ 1.3321104  -0.48516703],"[-0.10120218 -0.03130189  1.38617105  0.31457884  1.59911608 -1.27766031
 -0.23015038  0.2790311  -1.73165457  1.71156666  0.        ]",-0.685595,[ 0.88072734 -0.74009696],-0.406829464467,[-0.87074858 -1.05932701],"[[  7.83963145   1.14822804   0.18438387  -0.14610522]
 [ 48.28500734   2.28577462   0.           0.        ]]"
16,[ 1.24395347 -0.39458287],"[-1.26693115 -0.08660022  0.74172948  0.33790386  1.59911506 -1.27765971
 -0.15549898 -0.45881188 -2.17862394  0.80729262  0.        ]",-0.71951,[ 1.72983175 -1.0675556 ],-0.387134044376,[-0.87074858 -1.05932701],"[[  8.83072525   1.16398428   0.18438387  -0.14610522]
 [ 50.81574437  -0.70037342   0.           0.        ]]"
17,[ 1.24817443  0.4696047 ],"[-1.36503864  0.10027382 -0.71703389  0.25498832  1.59911404 -1.27765911
 -0.06843675 -1.4366095  -1.68932262 -0.09916913  0.        ]",-0.845111,[ 1.31314325  0.78004645],-0.275401439923,[-0.87074858 -1.05932701],"[[  9.8766559    1.11027377   0.18438387  -0.14610522]
 [ 53.76721795  -4.65765172   0.           0.        ]]"
18,[ 0.59526259  0.54727376],"[-0.14119069  0.30772142 -1.54164957  0.14865924  1.59911302 -1.27765851
  0.01683976 -0.65371769 -0.62468907 -0.11455926  0.        ]",-0.99209,[ 0.65829625  1.06245013],-0.0918532744326,[-0.87074858 -1.05932701],"[[ 10.98100397   1.04891242   0.18438387  -0.14610522]
 [ 56.65815414  -1.48918606   0.           0.        ]]"
19,[ 0.80471551  0.44358277],"[ 1.13160417  0.27400694 -0.69780205  0.16701951  1.599112   -1.2776579
  0.06058269  0.32877766 -0.121774    0.95863771  0.        ]",-1.25244,[ 0.87888948  0.35067611],-0.167873401774,[-0.87074858 -1.05932701],"[[ 12.12904263   1.05902528   0.18438387  -0.14610522]
 [ 58.14107174   2.48710199   0.           0.        ]]"
20,[ 1.24004316 -0.16192302],"[ 0.89180504  0.05964942  0.9189929   0.27401374  1.59911099 -1.2776573
  0.12926683  0.65620787 -0.92763855  1.87216366  0.        ]",-1.47329,[ 1.87765707 -0.00452124],-0.350098229974,[-0.87074858 -1.05932701],"[[ 13.31522465   1.12206549   0.18438387  -0.14610522]
 [ 60.46951434   3.81225553   0.           0.        ]]"
