timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.46288776  1.17896664],"[ 1.16820823  1.36733878 -0.11372695 -1.97418336 -0.97544202 -0.08397475
 -0.97392908 -0.2266633   1.67262277 -0.08590966  0.        ]",-5.71054,[ 2.7020506  -0.25011825],-0.32008215393,[-0.22733444 -0.69907254],"[[-0.07225378 -0.01567651 -0.11065828 -0.00849724]
 [-0.00416005 -0.00025196  0.          0.        ]]"
1,[ 2.50653648  1.24061263],"[ 1.1710703   1.36681705 -0.05488165 -2.00137833 -0.97544032 -0.08397468
 -0.86372071 -0.45300654  1.67517116 -0.04155464  0.        ]",-8.58053,[ 1.84643375  1.16952991],-0.320420307841,[-0.22733444 -0.69907254],"[[-0.03264179 -0.0256336  -0.11065828 -0.00849724]
 [ 3.95218501 -0.99214585  0.          0.        ]]"
2,[ 2.3863554   1.01254153],"[ 1.16678785  1.36760238  0.12040504 -1.94654082 -0.97543863 -0.0839746
 -0.75574609  0.45468566  1.67245895  0.12432243  0.        ]",-8.00204,[ 1.87476753  0.84020555],-0.320982043141,[-0.22733444 -0.69907254],"[[  8.52925699e-02  -5.56670523e-03  -1.10658281e-01  -8.49724026e-03]
 [  7.82834940e+00   2.98558391e+00   0.00000000e+00   0.00000000e+00]]"
3,[ 2.25329733  0.79289454],"[ 1.11808157  1.35812535  0.40477734 -1.69410566 -0.97543693 -0.08397453
 -0.64989895  1.20002538  1.61228547  0.43096033  0.        ]",-7.91942,[ 1.42709057  1.0875418 ],-0.318542469359,[-0.22733444 -0.69907254],"[[  2.79983870e-01   8.69165481e-02  -1.10658281e-01  -8.49724026e-03]
 [  1.16281459e+01   6.25185264e+00   0.00000000e+00   0.00000000e+00]]"
4,[ 2.04210091  0.28492224],"[ 0.96841273  1.28902989  0.77115787 -1.25411891 -0.97543524 -0.08397445
 -0.54614531  2.07496647  1.40076708  0.82555602  0.        ]",-5.46949,[ 1.20377507  0.38206876],-0.306244339916,[-0.22733444 -0.69907254],"[[  5.49916494e-01   2.50424100e-01  -1.10658281e-01  -8.49724026e-03]
 [  1.53527925e+01   1.00860987e+01   0.00000000e+00   0.00000000e+00]]"
5,[ 1.85331345 -0.22410725],"[ 0.65667774  1.09972094  1.15308671 -0.70517755 -0.97543354 -0.08397438
 -0.44439969  2.37418854  0.96487386  1.15967845  0.        ]",-3.03231,[ 1.75266957 -0.7123898 ],-0.276077013213,[-0.22733444 -0.69907254],"[[  8.93618252e-01   4.65303674e-01  -1.10658281e-01  -8.49724026e-03]
 [  1.90053563e+01   1.13974274e+01   0.00000000e+00   0.00000000e+00]]"
6,[ 1.67039752 -0.26735973],"[ 0.14842342  0.83429032  1.43091674 -0.25011528 -0.97543185 -0.0839743
 -0.34460692  1.67849296  0.37489561  1.23592595  0.        ]",-2.25862,[ 0.43224046 -0.3473704 ],-0.22654573337,[-0.22733444 -0.69907254],"[[  1.30966899e+00   6.62664519e-01  -1.10658281e-01  -8.49724026e-03]
 [  2.25878166e+01   8.34872485e+00   0.00000000e+00   0.00000000e+00]]"
7,[ 1.53186095 -0.49350137],"[-0.48628676  0.57756057  1.45070178  0.05575544 -0.97543015 -0.08397423
 -0.30937001  1.32645171 -0.17862502  0.97668783  0.        ]",-2.63194,[ 2.43090471  0.03276274],-0.164273138185,[-0.22733444 -0.69907254],"[[  1.77411708e+00   8.14160980e-01  -1.10658281e-01  -8.49724026e-03]
 [  2.38527789e+01   6.80599602e+00   0.00000000e+00   0.00000000e+00]]"
8,[ 1.43160546 -0.95644581],"[-1.11253525  0.31306844  1.11665697  0.29180876 -0.97542846 -0.08397415
 -0.21226539  1.32455547 -0.52994444  0.4185945   0.        ]",-1.33219,[ 1.44514783 -1.0452142 ],-0.0978048029562,[-0.22733444 -0.69907254],"[[  2.28614755e+00   9.50198916e-01  -1.10658281e-01  -8.49724026e-03]
 [  2.73387366e+01   6.79770038e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 1.36491215 -0.28371561],"[-1.53564909  0.1123512   0.39673901  0.43229905 -0.97542676 -0.08397407
 -0.11705168  0.38937085 -0.53042842 -0.28691295  0.        ]",-1.49611,[ 0.82658891 -0.36467229],-0.076463407483,[-0.22733444 -0.69907254],"[[  2.86721822e+00   1.04503530e+00  -1.10658281e-01  -8.49724026e-03]
 [  3.07568127e+01   2.69945620e+00   0.00000000e+00   0.00000000e+00]]"
