timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.54121923  1.45718145],"[ 1.26127592  2.21484877 -0.06203374 -3.29463764 -0.37022382 -0.95666329
 -1.64951127 -0.28607566  1.36436327  0.56975196  0.        ]",-12.7731,[ 3.05878735  1.29873362],-0.27285211204,[-0.87220043 -1.06140375],"[[ 0.01050472 -0.07297312 -0.0428045  -0.10901245]
 [-0.00320963 -0.00278401  0.          0.        ]]"
1,[ 2.46755791  1.15768433],"[ 1.2596155   2.22289057 -0.00406721 -3.14954207 -0.37022374 -0.95666295
 -1.53317408  0.69048339  1.36482048  0.64619606  0.        ]",-12.5342,[ 2.17821548  1.29830904],-0.277963114869,[-0.87220043 -1.06140375],"[[ 0.05011625 -0.03331582 -0.0428045  -0.10901245]
 [ 3.9511995   3.95532744  0.          0.        ]]"
2,[ 2.29606867  0.81778473],"[ 1.24187627  2.21131137  0.16745225 -2.71745853 -0.37022366 -0.95666262
 -1.41913678  1.64771349  1.33727044  0.87171447  0.        ]",-11.143,[ 1.9808102  0.5331836],-0.291440853443,[-0.87220043 -1.06140375],"[[ 0.16803152  0.08471774 -0.0428045  -0.10901245]
 [ 7.82743871  7.83509971  0.          0.        ]]"
3,[ 2.03451037  0.49055439],"[ 1.17138648  2.09563962  0.44207961 -2.08190371 -0.37022359 -0.95666228
 -1.30732715  2.12994031  1.20814886  1.20660029  0.        ]",-9.33972,[ 2.22932156  0.76046672],-0.307345562684,[-0.87220043 -1.06140375],"[[  0.36271145   0.26103032  -0.0428045   -0.10901245]
 [ 11.62796199   9.78963182   0.           0.        ]]"
4,[ 1.58180356 -0.24279386],"[ 0.99373832  1.78446216  0.78830986 -1.31907264 -0.37022351 -0.95666195
 -1.19772086  2.82461901  0.89579238  1.55839478  0.        ]",-6.61552,[ 1.19203566 -0.07322966],-0.317424873591,[-0.87220043 -1.06140375],"[[  0.6326495    0.48507355  -0.0428045   -0.10901245]
 [ 15.35359562  12.60526888   0.           0.        ]]"
5,[ 1.09222615 -0.90798932],"[ 0.65297291  1.24740754  1.13559473 -0.57932839 -0.37022343 -0.95666161
 -1.09021921  2.69100603  0.38744327  1.76224739  0.        ]",-3.7756,[ 1.10890051 -0.243685  ],-0.312264447959,[-0.87220043 -1.06140375],"[[  0.97638263   0.73174627  -0.0428045   -0.10901245]
 [ 19.00769341  12.06373473   0.           0.        ]]"
6,[ 0.75466996 -1.27883148],"[ 0.12386036  0.59345815  1.36351323 -0.02405824 -0.37022336 -0.95666128
 -0.98481539  2.39338852 -0.19564261  1.66933524  0.        ]",-1.25378,[ 1.27566635 -1.2185913 ],-0.285933074476,[-0.87220043 -1.06140375],"[[  1.39248269   0.96091908  -0.0428045   -0.10901245]
 [ 22.59048651  10.85746331   0.           0.        ]]"
7,[ 0.79851902 -1.11843801],"[-0.5415611   0.01421429  1.31749772  0.29581377 -0.37022328 -0.95666095
 -0.88146883  1.36263974 -0.65674434  1.2630665   0.        ]",-0.105137,[ 0.30787157 -1.3460379 ],-0.238576946,[-0.87220043 -1.06140375],"[[  1.879539     1.13615271  -0.0428045   -0.10901245]
 [ 26.103353     6.67970078   0.           0.        ]]"
8,[ 0.95169181 -0.64355749],"[-1.14908666 -0.31263875  0.90216127  0.42412887 -0.3702232  -0.95666061
 -0.86076075  0.35235462 -0.83938792  0.69281165  0.        ]",-0.289362,[ 0.54258332 -0.25852047],-0.178126511256,[-0.87220043 -1.06140375],"[[  2.40867006   1.22866242  -0.0428045   -0.10901245]
 [ 26.80723642   2.58487704   0.           0.        ]]"
9,[ 0.85286379 -0.77759278],"[-1.4816684  -0.46073097  0.18550084  0.47148192 -0.37022313 -0.95666028
 -0.81317822  0.08630484 -0.713636    0.12501914  0.        ]",-0.457618,[ 1.17000452 -0.6905947 ],-0.110548556765,[-0.87220043 -1.06140375],"[[  2.96104282   1.26954132  -0.0428045   -0.10901245]
 [ 28.42461649   1.50654105   0.           0.        ]]"
