timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.8149085   1.51732254],"[ 1.2613128   2.32528834  0.04101783 -2.90280186  0.9773772   0.14127686
 -1.70812753 -0.29797695  0.46180742 -0.00745389  0.        ]",-0.375767,[ 3.33457641  1.04100097],-0.0962180239893,[-1.00956059 -1.10429883],"[[ 0.08360198  0.07223668  0.11252608  0.0163753 ]
 [-0.00398632  0.0002798   0.          0.        ]]"
1,[ 2.76436758  1.15061843],"[ 1.25565956  2.31137002  0.09864107 -2.75388195  0.97737692  0.14127684
 -1.58772977  0.67897556  0.44956832  0.06832181  0.        ]",-0.838407,[ 2.72002828  1.17116552],-0.0961333175777,[-1.00956059 -1.10429883],"[[ 0.12319821  0.11195463  0.11252608  0.0163753 ]
 [ 3.95045291  3.95832888  0.          0.        ]]"
2,[ 2.65198326  0.73781312],"[ 1.22613495  2.23484593  0.26819987 -2.31593566  0.97737663  0.14127682
 -1.46970952  1.63658909  0.38498928  0.28607581  0.        ]",-1.17924,[ 2.13708279  0.9171844 ],-0.100600307539,[-1.00956059 -1.10429883],"[[ 0.24109949  0.23004754  0.11252608  0.0163753 ]
 [ 7.8268082   7.8380303   0.          0.        ]]"
3,[ 2.27638531  0.27406022],"[ 1.13687876  2.00147567  0.53644812 -1.63337685  0.97737635  0.1412768
 -1.35400668  2.49429175  0.19583617  0.59904537  0.        ]",-0.519141,[ 2.38358472 -0.13469912],-0.119977077449,[-1.00956059 -1.10429883],"[[  0.43576349   0.4216734    0.11252608   0.0163753 ]
 [ 11.62705268  11.31295856   0.           0.        ]]"
4,[ 1.8605963   0.22054987],"[ 0.93577247  1.5804645   0.86780698 -0.92484484  0.97737607  0.14127678
 -1.2405245   2.30693131 -0.16519285  0.8824067   0.        ]",-0.852863,[ 1.18792674  0.21127466],-0.156166041293,[-1.00956059 -1.10429883],"[[  0.70570078   0.64031702   0.11252608   0.0163753 ]
 [ 15.35436357  10.55389011   0.           0.        ]]"
5,[ 1.42927933 -0.08074158],"[ 0.57184105  1.017691    1.18762942 -0.32660617  0.97737578  0.14127676
 -1.129279    2.46132611 -0.67252413  0.99443254  0.        ]",-0.998015,[ 1.37858383 -0.10341957],-0.20035568063,[-1.00956059 -1.10429883],"[[  1.04944665e+00   8.57671701e-01   1.12526079e-01   1.63753001e-02]
 [  1.90082137e+01   1.11794203e+01   0.00000000e+00   0.00000000e+00]]"
6,[ 0.99696982 -1.03990149],"[ 0.02823132  0.3380291   1.3739207   0.13739866  0.9773755   0.14127673
 -1.02019694  2.30497574 -1.218207    0.81914155  0.        ]",-1.17198,[ 1.11613661 -0.93007909],-0.241360887899,[-1.00956059 -1.10429883],"[[  1.46555703e+00   1.07490567e+00   1.12526079e-01   1.63753001e-02]
 [  2.25910080e+01   1.05459860e+01   0.00000000e+00   0.00000000e+00]]"
7,[ 0.65361881 -1.52583504],"[-0.63247637 -0.26171367  1.27664442  0.39499651  0.97737521  0.14127671
 -0.91324262  1.34363984 -1.60755298  0.36279213  0.        ]",-1.50297,[ 1.33324313 -1.57361826],-0.268893345726,[-1.00956059 -1.10429883],"[[  1.95262421e+00   1.24674891e+00   1.12526079e-01   1.63753001e-02]
 [  2.61039185e+01   6.65119768e+00   0.00000000e+00   0.00000000e+00]]"
8,[ 0.68105108 -1.25458348],"[-1.23282464 -0.59842208  0.78363121  0.48999501  0.97737493  0.14127669
 -0.80842493  0.332814   -1.70810024 -0.23627971  0.        ]",-1.91232,[ 1.38364304 -1.30961177],-0.278351169553,[-1.00956059 -1.10429883],"[[  2.50924612e+00   1.33868476e+00   1.12526079e-01   1.63753001e-02]
 [  2.95466531e+01   2.55590149e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 1.01131463 -0.6419099 ],"[-1.50023803 -0.63864824 -0.07010041  0.499165    0.97737465  0.14127667
 -0.70571154 -0.65820697 -1.47871403 -0.80711603  0.        ]",-1.95855,[ 1.1607253  -0.74563511],-0.267324691268,[-1.00956059 -1.10429883],"[[  3.13402955e+00   1.34951987e+00   1.12526079e-01   1.63753001e-02]
 [  3.29202728e+01  -1.45915678e+00   0.00000000e+00   0.00000000e+00]]"
10,[ 1.29942322  0.05005382],"[-1.18911663 -0.42248302 -1.00576024  0.44448611  0.97737436  0.14127665
 -0.60506744 -1.3812311  -0.95058271 -1.15873231  0.        ]",-1.85068,[ 0.77747719 -0.12901412],-0.232800533323,[-1.00956059 -1.10429883],"[[  3.82560318e+00   1.29094777e+00   1.12526079e-01   1.63753001e-02]
 [  3.62259276e+01  -4.38844471e+00   0.00000000e+00   0.00000000e+00]]"
11,[ 1.20294476  0.59200221],"[-0.30817035 -0.09021542 -1.5303154   0.33351209  0.97737408  0.14127663
 -0.5332589  -1.48743286 -0.27279585 -1.08874808  0.        ]",-1.7031,[ 1.57663157  0.68316838],-0.171872476299,[-1.00956059 -1.10429883],"[[  4.57378621e+00   1.19886278e+00   1.12526079e-01   1.63753001e-02]
 [  3.85844779e+01  -4.81871722e+00   0.00000000e+00   0.00000000e+00]]"
12,[ 0.89456803  0.6903193 ],"[ 0.73657515  0.1489678  -1.23246831  0.23186296  0.97737379  0.14127661
 -0.43608199 -0.79799161  0.23255729 -0.49034299  0.        ]",-1.35375,[ 1.07129034  1.058633  ],-0.0903278311641,[-1.00956059 -1.10429883],"[[  5.37749873e+00   1.13051524e+00   1.12526079e-01   1.63753001e-02]
 [  4.17762538e+01  -2.02549048e+00   0.00000000e+00   0.00000000e+00]]"
13,[ 0.95044935  0.44214174],"[ 1.2651038   0.15055273 -0.13787384  0.23112451  0.97737351  0.14127658
 -0.34080754  0.18721778  0.12617455  0.40689876  0.        ]",-1.0714,[ 0.4632343   0.06889282],-0.0862377285451,[-1.00956059 -1.10429883],"[[  6.24441861e+00   1.13005534e+00   1.12526079e-01   1.63753001e-02]
 [  4.49055433e+01   1.96602280e+00   0.00000000e+00   0.00000000e+00]]"
14,[ 1.04471338  0.44701949],"[ 0.77610188  0.00589302  1.03607976  0.29496162  0.97737323  0.14127656
 -0.31202866  0.24286988 -0.66505994  0.89671486  0.        ]",-1.28975,[ 0.91452559  0.48327747],-0.185847163578,[-1.00956059 -1.10429883],"[[  7.15201314e+00   1.17163883e+00   1.12526079e-01   1.63753001e-02]
 [  4.58507845e+01   2.19149386e+00   0.00000000e+00   0.00000000e+00]]"
15,[ 0.74352533 -0.72588807],"[-0.44889546 -0.21626254  1.3392882   0.37959226  0.97737294  0.14127654
 -0.22944767  0.70209188 -1.52848938  0.49023135  0.        ]",-1.69009,[ 0.6295586  -0.50705767],-0.262341179438,[-1.00956059 -1.10429883],"[[  8.09624129e+00   1.23413783e+00   1.12526079e-01   1.63753001e-02]
 [  4.85631571e+01   4.05200268e+00   0.00000000e+00   0.00000000e+00]]"
16,[ 0.60971916 -1.14354515],"[-1.42021647 -0.43412461  0.40940587  0.44777262  0.97737266  0.14127652
 -0.18280058  0.18415496 -1.67113754 -0.50202044  0.        ]",-1.81252,[ 1.1240646  -1.43273544],-0.280060907813,[-1.00956059 -1.10429883],"[[  9.08287811e+00   1.29412540e+00   1.12526079e-01   1.63753001e-02]
 [  5.00952804e+01   1.95361509e+00   0.00000000e+00   0.00000000e+00]]"
17,[ 0.87229425 -0.49167657],"[-1.18405937 -0.42987427 -1.01228262  0.44657714  0.97737237  0.1412765
 -0.09247169 -0.80563257 -0.94387287 -1.15937493  0.        ]",-1.67977,[ 1.30155792 -0.70459982],-0.232158345364,[-1.00956059 -1.10429883],"[[  1.01145540e+01   1.29296558e+00   1.12526079e-01   1.63753001e-02]
 [  5.30621327e+01  -2.05644491e+00   0.00000000e+00   0.00000000e+00]]"
18,[ 1.00832033  0.71117693],"[ 0.17044513 -0.18031663 -1.51238933  0.36695876  0.97737209  0.14127648
 -0.00398425 -1.48740877  0.00433114 -0.8465272   0.        ]",-1.58616,[ 1.16253718  1.24732032],-0.130388281481,[-1.00956059 -1.10429883],"[[  1.12049593e+01   1.22412467e+00   1.12526079e-01   1.63753001e-02]
 [  5.59685028e+01  -4.81861916e+00   0.00000000e+00   0.00000000e+00]]"
