timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 1.47080147  1.10755444],"[ 1.1349246   1.28731391 -0.04280194 -1.49661988 -1.09930889 -1.00084809
 -0.76723773 -0.21851094  1.7446305   0.69489035  0.        ]",-6.3833,[ 1.80714436  1.57552208],-0.357443242637,[-0.21166939 -0.5671187 ],"[[-0.04636311  0.0978581  -0.12852058 -0.1144755 ]
 [-0.00039558  0.00045852  0.          0.        ]]"
1,[ 1.28499413  0.8265692 ],"[ 1.13637426  1.27717392  0.01670999 -1.3963456  -1.09930581 -1.00084555
 -0.63855299  0.61483833  1.74064316  0.77461178  0.        ]",-4.53951,[ 1.5592004   0.63361406],-0.361085943512,[-0.21166939 -0.5671187 ],"[[-0.00669571  0.13757961 -0.12852058 -0.1144755 ]
 [ 3.95398084  3.95850566  0.          0.        ]]"
2,[ 1.17170608  0.61179268],"[ 1.12786043  1.23484473  0.1934368  -1.1379557  -1.09930274 -1.00084302
 -0.51239156  1.12624302  1.70349828  0.9975502   0.        ]",-4.92225,[ 1.11622113  0.94693646],-0.369326782559,[-0.21166939 -0.5671187 ],"[[ 0.11128113  0.24112029 -0.12852058 -0.1144755 ]
 [ 7.83082432  6.38746618  0.          0.        ]]"
3,[ 1.07717013 -0.0236527 ],"[ 1.07223986  1.12174961  0.47893446 -0.74287666 -1.09929966 -1.00084048
 -0.38872988  1.88871429  1.56535726  1.33057044  0.        ]",-3.06126,[ 0.26608517 -0.03698183],-0.375775617806,[-0.21166939 -0.5671187 ],"[[  0.3060235    0.405205    -0.12852058  -0.1144755 ]
 [ 11.63085607  10.00891919   0.           0.        ]]"
4,[ 1.10718155 -0.42577517],"[ 0.93497438  0.91582967  0.80729192 -0.30559376 -1.09929659 -1.00083794
 -0.36193364  1.81602622  1.28704761  1.6482692   0.        ]",-1.04416,[ 1.50395826 -0.82495674],-0.371850347226,[-0.21166939 -0.5671187 ],"[[  0.54690173   0.60192019  -0.12852058  -0.1144755 ]
 [ 12.4542715    9.66372881   0.           0.        ]]"
5,[ 1.17298293 -0.29609686],"[ 0.68412639  0.69910013  1.13758339  0.00719579 -1.09929352 -1.00083541
 -0.24114113  1.08761502  0.90765778  1.84750724  0.        ]",-0.922955,[ 1.06964034 -0.62113064],-0.355558392437,[-0.21166939 -0.5671187 ],"[[  0.83322947   0.76048358  -0.12852058  -0.1144755 ]
 [ 16.16613487   6.20409091   0.           0.        ]]"
6,[ 1.2361747  -0.17901701],"[ 0.26478404  0.54476263  1.42183852  0.17924192 -1.09929044 -1.00083287
 -0.12275013  0.54347434  0.45329026  1.8884026   0.        ]",-0.125645,[ 3.27703678 -0.66119826],-0.325744141592,[-0.21166939 -0.5671187 ],"[[  1.19305423   0.85863559  -0.12852058  -0.1144755 ]
 [ 19.80420212   3.61965118   0.           0.        ]]"
7,[ 1.26872683  0.161212  ],"[-0.31923422  0.46868953  1.52544858  0.25261871 -1.09928737 -1.00083034
 -0.00670762 -0.02339714 -0.01650911  1.71599306  0.        ]",-1.10921,[ 0.77589436 -0.00628729],-0.279553397632,[-0.21166939 -0.5671187 ],"[[  1.62491661   0.90401573  -0.12852058  -0.1144755 ]
 [ 23.37010195   0.92724754   0.           0.        ]]"
8,[ 1.2187531   0.10877163],"[-0.96360189  0.43759611  1.30810735  0.28071938 -1.0992843  -1.0008278
  0.07815306 -0.03311084 -0.39804375  1.29613682  0.        ]",-1.01345,[ 1.32953394  0.0812875 ],-0.213506773398,[-0.21166939 -0.5671187 ],"[[  2.1184825    0.92209853  -0.12852058  -0.1144755 ]
 [ 25.97780744   0.8811114    0.           0.        ]]"
9,[ 1.15025985  0.02826782],"[-1.47633931  0.40158088  0.70515488  0.3119847  -1.09928122 -1.00082526
  0.19018859  0.03020248 -0.54566389  0.65700897  0.        ]",-0.737616,[ 0.88907356 -0.36409327],-0.124175409129,[-0.21166939 -0.5671187 ],"[[  2.67258078   0.94273903  -0.12852058  -0.1144755 ]
 [ 29.42057492   1.18182269   0.           0.        ]]"
10,[ 1.03831148  0.38230506],"[-1.61017931  0.38589018 -0.19585924  0.32518966 -1.09927815 -1.00082273
  0.28573945 -0.27915104 -0.32435593 -0.02282351  0.        ]",-1.69688,[ 0.02744048  0.26775207],-0.0202836717119,[-0.21166939 -0.5671187 ],"[[  3.29045267   0.95163462  -0.12852058  -0.1144755 ]
 [ 32.35678297  -0.28747395   0.           0.        ]]"
11,[ 0.80778641  0.33798128],"[-1.21583195  0.37718691 -1.04012367  0.33240761 -1.09927508 -1.00082019
  0.26843296 -0.05546677  0.23955492 -0.44170496  0.        ]",-1.65715,[ 0.44323447  0.1334346 ],-0.101075132564,[-0.21166939 -0.5671187 ],"[[  3.93225218   0.95654439  -0.12852058  -0.1144755 ]
 [ 31.82498122   0.7749276    0.           0.        ]]"
12,[ 0.61574113  0.29437912],"[-0.42676275  0.34033599 -1.46102503  0.36215331 -1.099272   -1.00081766
  0.30501696  0.05168694  0.93267559 -0.39620871  0.        ]",-2.30408,[-0.80151346  0.02897195],-0.205830518621,[-0.21166939 -0.5671187 ],"[[  4.58003105   0.97714974  -0.12852058  -0.1144755 ]
 [ 32.94918648   1.28386023   0.           0.        ]]"
13,[ 0.55803388  0.28158441],"[ 0.40327209  0.29209883 -1.29876182  0.3991573  -1.09926893 -1.00081512
  0.18061085  0.06998694  1.43770116  0.07743114  0.        ]",-2.16678,[-0.02936902  0.26215332],-0.285627082344,[-0.21166939 -0.5671187 ],"[[  5.20065883   1.00369773  -0.12852058  -0.1144755 ]
 [ 29.12631415   1.37077741   0.           0.        ]]"
14,[ 0.67412561  0.00699162],"[ 0.96272933  0.222514   -0.70194976  0.44888382 -1.09926586 -1.00081258
  0.1580815   0.28222139  1.58499871  0.73540454  0.        ]",-0.8871,[ 1.18720597 -0.4713892 ],-0.33369154836,[-0.21166939 -0.5671187 ],"[[  5.77623868   1.04122694  -0.12852058  -0.1144755 ]
 [ 28.43401593   2.37879566   0.           0.        ]]"
15,[ 0.95054334  0.16687706],"[ 1.1300725   0.1689499   0.17031561  0.48438261 -1.09926278 -1.00081005
  0.26856574 -0.12160313  1.35896118  1.38546437  0.        ]",-1.76827,[-0.26676456 -0.02899979],-0.352653130993,[-0.21166939 -0.5671187 ],"[[  6.37898351   1.06956046  -0.12852058  -0.1144755 ]
 [ 31.82909288   0.46081563   0.           0.        ]]"
16,[ 1.15841985 -0.006842  ],"[ 0.7977752   0.15378707  1.0113022   0.49401017 -1.09925971 -1.00080751
  0.21372785 -0.1483728   0.82978239  1.77762863  0.        ]",-0.733414,[-0.02621212 -0.81596187],-0.338960789519,[-0.21166939 -0.5671187 ],"[[  6.99865831   1.07750047  -0.12852058  -0.1144755 ]
 [ 30.14399236   0.33367135   0.           0.        ]]"
17,[ 1.31159329  0.45529467],"[ 0.10976223  0.20289215  1.47740726  0.46215835 -1.09925664 -1.00080497
  0.19096499 -0.8306834   0.23018198  1.78397379  0.        ]",-0.917567,[ 1.84614567  0.26179692],-0.298190565301,[-0.21166939 -0.5671187 ],"[[  7.59452132   1.05165896  -0.12852058  -0.1144755 ]
 [ 29.44452269  -2.90698816   0.           0.        ]]"
18,[ 1.26976252  0.37380427],"[-0.73522483  0.29071393  1.42968701  0.40018392 -1.09925356 -1.00080244
  0.30074277 -0.60126809 -0.29280196  1.41703616  0.        ]",-1.14685,[ 1.49989949  0.40171607],-0.230608335249,[-0.21166939 -0.5671187 ],"[[  8.21725748   1.00445275  -0.12852058  -0.1144755 ]
 [ 32.81788022  -1.81737984   0.           0.        ]]"
19,[ 1.15678406  0.18467766],"[-1.44430033  0.32729198  0.76988192  0.37236591 -1.09925049 -1.0007999
  0.40835114 -0.25989892 -0.5344023   0.68869748  0.        ]",-1.50302,[-0.35559237  0.07202889],-0.127757479188,[-0.21166939 -0.5671187 ],"[[  8.90679157   0.98437385  -0.12852058  -0.1144755 ]
 [ 36.12457632  -0.19604214   0.           0.        ]]"
20,[ 1.02542365  0.27472571],"[-1.6023333   0.32920836 -0.2467143   0.37087369 -1.09924742 -1.00079737
  0.33930438 -0.19983566 -0.28311131 -0.06358203  0.        ]",-1.5658,[ 2.08599439  0.68044091],-0.0139529785698,[-0.21166939 -0.5671187 ],"[[  9.60799523   0.98331432  -0.12852058  -0.1144755 ]
 [ 34.00286822   0.08922787   0.           0.        ]]"
21,[ 0.77298409 -0.12003249],"[-1.10699828  0.27673194 -1.14541465  0.41049514 -1.09924434 -1.00079483
  0.44616062  0.3658916   0.38379787 -0.45758169  0.        ]",-1.47516,[ 0.57445098 -0.05674441],-0.122668898021,[-0.21166939 -0.5671187 ],"[[ 10.32099635   1.01205923  -0.12852058  -0.1144755 ]
 [ 37.28644752   2.77615634   0.           0.        ]]"
22,[ 0.59137332 -0.08394364],"[-0.12512624  0.17816032 -1.46852996  0.47843845 -1.09924127 -1.00079229
  0.49615007  0.30578188  1.16376348 -0.22157075  0.        ]",-0.829926,[ 0.18777161 -0.92795051],-0.239507494595,[-0.21166939 -0.5671187 ],"[[ 11.08213782   1.06471893  -0.12852058  -0.1144755 ]
 [ 38.82258324   2.49066708   0.           0.        ]]"
