timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.81653738  1.50965512],"[ 1.26327721  2.29276664  0.01200573 -3.46160501  1.58159268  1.70318021
 -1.72166252 -0.28972595  0.06344071 -1.21534933  0.        ]",0.435571,[ 3.75884317  1.3578335 ],-0.19466258189,[-1.04605949 -1.13218987],"[[ 0.06377294 -0.08133925  0.18250314  0.19718285]
 [-0.00431767 -0.00044933  0.          0.        ]]"
1,[ 3.68280816  1.14827645],"[ 1.25870603  2.30261445  0.06972598 -3.31075639  1.5815919   1.70317928
 -1.60045198  0.7034489   0.06042332 -1.13933713  0.        ]",0.375729,[ 3.56237831  1.05500683],-0.182061125881,[-1.04605949 -1.13218987],"[[ 0.10336255 -0.04163572  0.18250314  0.19718285]
 [ 3.95011419  3.95761653  0.          0.        ]]"
2,[ 3.33387256  0.96328396],"[ 1.23236816  2.29432049  0.23985836 -2.86159401  1.58159112  1.70317834
 -1.48163781  1.67696623  0.02270619 -0.91649368  0.        ]",0.000494003,[ 2.57690758  0.91579022],-0.144399892306,[-1.04605949 -1.13218987],"[[ 0.2212563   0.07644318  0.18250314  0.19718285]
 [ 7.82637068  7.83734466  0.          0.        ]]"
3,[ 2.86424351  0.75632954],"[ 1.14816529  2.16197946  0.50990964 -2.14428271  1.58159034  1.70317741
 -1.3651616   2.5475335  -0.1273396  -0.58203808  0.        ]",-0.323076,[ 2.77364527  1.07663726],-0.0874736757234,[-1.04605949 -1.13218987],"[[  0.41590928   0.26800036   0.18250314   0.19718285]
 [ 11.62635637  11.30679754   0.           0.        ]]"
4,[ 2.19684458  0.38365775],"[ 0.9533413   1.74891516  0.84538615 -1.22264674  1.58158957  1.70317648
 -1.25096645  3.48448811 -0.4811661  -0.24194803  0.        ]",-1.13115,[ 2.61242468  0.56024749],-0.0737156887443,[-1.04605949 -1.13218987],"[[  0.68581392   0.5316016    0.18250314   0.19718285]
 [ 15.35192675  15.04083944   0.           0.        ]]"
5,[ 1.31749201 -0.15716626],"[ 0.59554112  0.9282177   1.17276184 -0.28824001  1.58158879  1.70317554
 -1.13895962  3.96587892 -1.04433404 -0.09831457  0.        ]",-2.37674,[ 1.38343827 -0.38398303],-0.164710261563,[-1.04605949 -1.13218987],"[[  1.02951265   0.85166825   0.18250314   0.19718285]
 [ 19.00610696  16.95935154   0.           0.        ]]"
6,[ 0.61484349 -2.51069617],"[ 0.0555699  -0.16437588  1.37047169  0.35595784  1.58158801  1.70317461
 -1.0290858   3.49945717 -1.62576079 -0.31578356  0.        ]",-2.07193,[ 0.56811305 -3.01656543],-0.268720703951,[-1.04605949 -1.13218987],"[[  1.4455986    1.17220643   0.18250314   0.19718285]
 [ 22.59070064  15.10055455   0.           0.        ]]"
7,[ 0.3497864  -3.66437101],"[-0.58461608 -1.17067533  1.29583989  0.61747462  1.58158723  1.70317367
 -0.9737491   2.43020626 -1.96480739 -0.8115534   0.        ]",-2.32759,[ 0.33830416 -3.63859877],-0.347443084257,[-1.04605949 -1.13218987],"[[  1.91552766   1.43146354   0.18250314   0.19718285]
 [ 24.39603668  10.8392891    0.           0.        ]]"
8,[ 0.30340362 -3.97006488],"[-1.14835532 -1.8748951   0.89397771  0.65196099  1.58158645  1.70317274
 -0.94741704  1.38210104 -1.98456951 -1.34955397  0.        ]",-2.11263,[ 0.53345775 -3.71019102],-0.391738515706,[-1.04605949 -1.13218987],"[[  2.41206976   1.60634036   0.18250314   0.19718285]
 [ 25.25510457   6.66228532   0.           0.        ]]"
9,[ 0.41329134 -3.59324503],"[-1.47051979 -2.24563376  0.22123851  0.62336572  1.58158567  1.70317181
 -0.89796743  0.35465723 -1.76389513 -1.77630706  0.        ]",-1.60929,[ 0.41939048 -3.22039408],-0.406834336653,[-1.04605949 -1.13218987],"[[  2.9333601    1.69850346   0.18250314   0.19718285]
 [ 26.86837713   2.56762075   0.           0.        ]]"
