timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.75575018  1.40495574],"[ 1.26022213  2.22126636 -0.02074889 -2.89539457  0.96437883 -1.23589811
 -1.64832349 -0.28574892  0.47285998  0.87165062  0.        ]",-9.36125,[ 2.69160047  1.29280839],-0.182150980727,[-0.87272894 -1.06054878],"[[ 0.03865828  0.03551724  0.11113744 -0.14121389]
 [-0.00455623 -0.0018788   0.          0.        ]]"
1,[ 2.68657303  1.10540688],"[ 1.25702424  2.21289025  0.03710708 -2.75034899  0.96437849 -1.23589754
 -1.53205455  0.69043485  0.46579768  0.94772169  0.        ]",-9.10779,[ 2.58686509  0.94807936],-0.192255837348,[-0.87272894 -1.06054878],"[[ 0.07824316  0.07519244  0.11113744 -0.14121389]
 [ 3.94988541  3.95621174  0.          0.        ]]"
2,[ 2.51561499  0.75589734],"[ 1.23474332  2.15416078  0.20799737 -2.32964531  0.96437815 -1.23589696
 -1.41808     1.59659212  0.41680459  1.16742116  0.        ]",-7.95541,[ 2.89517053  0.69881338],-0.220880048137,[-0.87272894 -1.06054878],"[[ 0.19613374  0.19118073  0.11113744 -0.14121389]
 [ 7.82629819  7.63037198  0.          0.        ]]"
3,[ 2.24112701  0.40100646],"[ 1.15700674  1.96546905  0.48039085 -1.70126524  0.96437781 -1.23589639
 -1.3063386   2.2413759   0.25591485  1.48666592  0.        ]",-5.94075,[ 2.32923145 -0.06476293],-0.262337802166,[-0.87272894 -1.06054878],"[[  0.39079002   0.37001933   0.11113744  -0.14121389]
 [ 11.62676342  10.24475916   0.           0.        ]]"
4,[ 1.90649033  0.23944299],"[ 0.9702582   1.61992289  0.82119706 -1.04862002  0.96437746 -1.23589582
 -1.19675783  2.12768165 -0.07113341  1.79528669  0.        ]",-4.11875,[ 2.64702053  0.103304  ],-0.306324149369,[-0.87272894 -1.06054878],"[[  0.66071835   0.57028972   0.11113744  -0.14121389]
 [ 15.35374684   9.78377636   0.           0.        ]]"
5,[ 1.54020131 -0.13373946],"[ 0.62042631  1.15252317  1.15822213 -0.48145109  0.96437712 -1.23589525
 -1.08933361  2.18028394 -0.55726031  1.95868278  0.        ]",-2.04379,[ 1.71421251 -0.21453292],-0.342722349755,[-0.87272894 -1.06054878],"[[  1.00445013   0.76810599   0.11113744  -0.14121389]
 [ 19.0073864    9.99707024   0.           0.        ]]"
6,[ 1.17868328 -0.76548553],"[ 0.08549884  0.60441234  1.37032862 -0.03111985  0.96437678 -1.23589467
 -0.98400446  1.92133726 -1.11342413  1.85477979  0.        ]",-0.546136,[ 1.25424619 -1.1193287 ],-0.361658664454,[-0.87272894 -1.06054878],"[[  1.42054025   0.95751404   0.11113744  -0.14121389]
 [ 22.58977227   8.94713473   0.           0.        ]]"
7,[ 1.16486418 -0.8205651 ],"[-0.57841206  0.15638945  1.304573    0.22932159  0.96437644 -1.2358941
 -0.88073359  0.90030932 -1.5618496   1.46070971  0.        ]",-0.341536,[ 1.18937757 -0.71074948],-0.356361617954,[-0.87272894 -1.06054878],"[[  1.90757753   1.09492068   0.11113744  -0.14121389]
 [ 26.10215569   4.80720707   0.           0.        ]]"
8,[ 1.20290458 -0.7161231 ],"[-1.19888946 -0.07426638  0.84039547  0.33419754  0.9643761  -1.23589353
 -0.77953261  0.1817796  -1.75444422  0.86826601  0.        ]",0.0827228,[ 0.22402486 -1.50388343],-0.324550847397,[-0.87272894 -1.06054878],"[[  2.46415607   1.16183505   0.11113744  -0.14121389]
 [ 29.54414065   1.8938082    0.           0.        ]]"
9,[ 1.2516588   0.03829135],"[-1.49940302 -0.06634615  0.04479514  0.3308927   0.96437576 -1.23589296
 -0.77062568 -0.80490371 -1.61911919  0.2652669   0.        ]",-0.595238,[ 1.68895263  0.01361596],-0.268252045385,[-0.87272894 -1.06054878],"[[  3.05807989   1.15957126   0.11113744  -0.14121389]
 [ 29.84707075  -2.10686478   0.           0.        ]]"
