timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.37842345  1.18019593],"[ 1.15183646  1.30242327  0.11770324 -1.90034365  0.48551665  0.93802704
 -0.8867539  -0.21551795  0.70057493 -0.63271681  0.        ]",-6.77903,[ 2.9795937   1.95036589],-0.18132955628,[-0.22746314 -0.64532101],"[[ 0.07341317 -0.03364846  0.05670737  0.10912889]
 [ 0.00217953  0.00155344  0.          0.        ]]"
1,[ 2.2258954  0.9371866],"[ 1.14672867  1.30372328  0.17675097 -1.79580402  0.48551603  0.93802522
 -0.77169414  0.65877031  0.69447997 -0.55434447  0.        ]",-6.94602,[ 2.16078213  1.73298174],-0.173925037266,[-0.22746314 -0.64532101],"[[ 0.11313139  0.00609471  0.05670737  0.10912889]
 [ 3.95648074  3.95957682  0.          0.        ]]"
2,[ 2.0793128   0.62089103],"[ 1.11884187  1.28541857  0.35027977 -1.48591827  0.48551542  0.9380234
 -0.65890839  1.51575033  0.64798829 -0.32647139  0.        ]",-3.74622,[ 2.40512646  0.4997651 ],-0.151547987243,[-0.22746314 -0.64532101],"[[ 0.23115139  0.12421237  0.05670737  0.10912889]
 [ 7.83263792  7.8392601   0.          0.        ]]"
3,[ 2.02678704  0.20694619],"[ 1.03223648  1.19791696  0.62515    -1.0362453   0.4855148   0.93802159
 -0.54832348  1.91822871  0.49276372  0.00224131  0.        ]",-1.88717,[ 2.47589969 -0.03239835],-0.116793018906,[-0.22746314 -0.64532101],"[[  0.42593529   0.29927959   0.05670737   0.10912889]
 [ 11.63316326   9.66137644   0.           0.        ]]"
4,[ 1.95921326 -0.14333417],"[ 0.83455793  1.02437777  0.96556912 -0.57546307  0.48551418  0.93801977
 -0.43988949  1.8472587   0.17593634  0.32267834  0.        ]",-0.726883,[ 1.77183444 -0.94466731],-0.0837194704512,[-0.22746314 -0.64532101],"[[  0.69598792   0.48928425   0.05670737   0.10912889]
 [ 15.35977013   9.3401227    0.           0.        ]]"
5,[ 1.89532495  0.30196345],"[ 0.47424904  0.83722566  1.29585161 -0.24785619  0.48551356  0.93801795
 -0.33355607  0.97973739 -0.27733139  0.50578777  0.        ]",-1.72977,[ 1.34794789  0.7392609 ],-0.0882774489637,[-0.22746314 -0.64532101],"[[  1.0398494    0.63668244   0.05670737   0.10912889]
 [ 19.01418773   5.41272401   0.           0.        ]]"
6,[ 1.92638135 -0.76586443],"[-0.06656133  0.62673511  1.49160757  0.02547169  0.48551294  0.93801613
 -0.22938385  1.60210492 -0.82116171  0.44839464  0.        ]",-0.356412,[ 1.94623265 -0.94046229],-0.136503305102,[-0.22746314 -0.64532101],"[[  1.45605224   0.77320754   0.05670737   0.10912889]
 [ 22.59433163   8.23030787   0.           0.        ]]"
7,[ 1.89769769 -0.27032787],"[-0.72670564  0.40501551  1.39908167  0.24680498  0.48551232  0.93801431
 -0.12719981  0.74288651 -1.31192374  0.07243232  0.        ]",-0.583216,[ 2.34579778 -0.32614007],-0.198872761133,[-0.22746314 -0.64532101],"[[  1.94317475   0.89878699   0.05670737   0.10912889]
 [ 26.10614664   4.34048806   0.           0.        ]]"
8,[ 1.88050079 -0.15216993],"[-1.33010097  0.26524771  0.90204489  0.36070079  0.4855117   0.93801249
 -0.02706794  0.43782617 -1.55658882 -0.55525485  0.        ]",-1.33845,[ 0.94608532  0.02969887],-0.255403024757,[-0.22746314 -0.64532101],"[[  2.49982534   0.97174143   0.05670737   0.10912889]
 [ 29.54743374   2.95943201   0.           0.        ]]"
9,[ 1.82954931 -0.30430639],"[-1.60443289  0.14544792  0.03670942  0.4453807   0.48551108  0.93801067
  0.06486453  0.44987537 -1.40812913 -1.27086231  0.        ]",-0.412906,[ 2.22249343 -1.15371389],-0.293966400841,[-0.22746314 -0.64532101],"[[  3.12247387   1.03147875   0.05670737   0.10912889]
 [ 32.70692756   3.0139832    0.           0.        ]]"
10,[ 1.72548556  0.38883722],"[-1.30783451  0.10454767 -0.91707172  0.47181635  0.48551047  0.93800885
  0.16120687 -0.43911976 -0.8574017  -1.76218995  0.        ]",-1.3144,[ 2.30247249  0.32228546],-0.304077550506,[-0.22746314 -0.64532101],"[[  3.80983496   1.05137951   0.05670737   0.10912889]
 [ 36.01797774  -1.01064013   0.           0.        ]]"
11,[ 1.67216277  0.14297545],"[-0.43032789  0.11954262 -1.46840281  0.46226347  0.48550985  0.93800704
  0.25558964 -0.15419424 -0.09478462 -1.74357087  0.        ]",-0.610852,[ 2.41121682 -0.72771823],-0.277228242696,[-0.22746314 -0.64532101],"[[  4.56273901   1.04411019   0.05670737   0.10912889]
 [ 39.26168317   0.27926073   0.           0.        ]]"
12,[ 1.72436833  0.7194137 ],"[ 0.62975818  0.16748171 -1.16459805  0.43063049  0.48550923  0.93800522
  0.34813154 -0.79347353  0.47992301 -1.11164582  0.        ]",-1.70703,[ 0.99015117  0.27911336],-0.208917484141,[-0.22746314 -0.64532101],"[[  5.37988453   1.02065924   0.05670737   0.10912889]
 [ 42.44212358  -2.61485794   0.           0.        ]]"
13,[ 1.76732922  0.73667884],"[ 1.15516804  0.24917507 -0.02704677  0.37271499  0.48550861  0.9380034
  0.43766594 -0.53966924  0.43549666 -0.16340587  0.        ]",-1.63178,[ 0.97069176  0.58783054],-0.108853058788,[-0.22746314 -0.64532101],"[[  6.25959983   0.9798918    0.05670737   0.10912889]
 [ 45.51920582  -1.46585179   0.           0.        ]]"
14,[ 1.80226278  0.44033146],"[ 0.61560502  0.26054076  1.19284113  0.36423816  0.48550799  0.93800158
  0.52319335 -0.02106156 -0.35016922  0.43241605  0.        ]",-1.32125,[ 1.08265901  0.72378834],-0.0805849242542,[-0.22746314 -0.64532101],"[[  7.19947427   0.97413272   0.05670737   0.10912889]
 [ 48.45858092   0.8819598    0.           0.        ]]"
15,[ 1.89988589 -0.4057765 ],"[-0.69098454  0.16830363  1.4135624   0.43007146  0.48550737  0.93799976
  0.61042738  0.6059361  -1.31186682  0.01662186  0.        ]",-0.56168,[ 2.40602461 -0.22718647],-0.198320531031,[-0.22746314 -0.64532101],"[[  8.19872394   1.02025383   0.05670737   0.10912889]
 [ 51.45661168   3.72046944   0.           0.        ]]"
16,[ 1.84641242 -0.32547015],"[-1.58538493  0.03484265  0.25699867  0.51415358  0.48550675  0.93799794
  0.69598252  0.38844647 -1.44942216 -1.1426992   0.        ]",-0.809175,[ 1.72552904 -0.44446034],-0.285820478169,[-0.22746314 -0.64532101],"[[  9.25735787   1.08478691   0.05670737   0.10912889]
 [ 54.39694873   2.73586633   0.           0.        ]]"
