timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.11958456  1.44235575],"[ 1.20991129  1.62495097 -0.11868211 -2.4422417  -0.37170909 -1.09886141
 -1.21623449 -0.25432283  1.31551172  0.62141332  0.        ]",-3.85031,[ 2.31130361  1.37803125],-0.274695828298,[-0.37572679 -0.77412736],"[[-0.05352904 -0.04498575 -0.04284367 -0.12511696]
 [-0.00183673  0.00237887  0.          0.        ]]"
1,[ 1.90736413  1.2723918 ],"[ 1.21175284  1.62790123 -0.06022421 -2.32141214 -0.37170885 -1.09886005
 -1.10923441  0.70601187  1.31922497  0.69843193  0.        ]",-4.40558,[ 2.12526765  1.9885207 ],-0.280546349409,[-0.37572679 -0.77412736],"[[-0.01389035 -0.00522624 -0.04284367 -0.12511696]
 [ 3.9525439   3.96038638  0.          0.        ]]"
2,[ 1.74721813  1.11678958],"[ 1.20442169  1.60909504  0.11354556 -1.96301492 -0.37170861 -1.09885869
 -1.00434926  1.64733654  1.30147894  0.92669028  0.        ]",-3.61273,[ 1.71800333  1.03730722],-0.296141649334,[-0.37572679 -0.77412736],"[[ 0.10405166  0.11290747 -0.04284367 -0.12511696]
 [ 7.82877214  7.84005489  0.          0.        ]]"
3,[ 1.55959141  0.83649224],"[ 1.15076444  1.48879366  0.39461266 -1.38434131 -0.37170838 -1.09885734
 -0.90153018  2.57000831  1.18121922  1.27966899  0.        ]",-3.59906,[ 1.48899219  1.47549428],-0.315507498991,[-0.37572679 -0.77412736],"[[  0.29875147   0.3078637   -0.04284367  -0.12511696]
 [ 11.62865189  11.64288042   0.           0.        ]]"
4,[ 1.3212465  -0.26155269],"[ 0.99470241  1.14700644  0.7549976  -0.644337   -0.37170814 -1.09885598
 -0.80071862  3.47435511  0.85705011  1.65632227  0.        ]",-2.76111,[ 0.6510545   0.73421991],-0.328141450695,[-0.37572679 -0.77412736],"[[  0.56870307   0.57811968  -0.04284367  -0.12511696]
 [ 15.35434588  15.37025121   0.           0.        ]]"
5,[ 1.15260136 -2.4473877 ],"[ 0.69129483  0.48105149  1.11494341  0.09756264 -0.3717079  -1.09885462
 -0.73919742  4.10547757  0.32091771  1.84469834  0.        ]",-1.54043,[ 1.88142609 -2.1737465 ],-0.32013306153,[-0.37572679 -0.77412736],"[[  0.8985987    0.91162561  -0.04284367  -0.12511696]
 [ 17.6279777   17.97160821   0.           0.        ]]"
6,[ 1.12344658 -2.91396713],"[ 0.21789834 -0.336014    1.37711076  0.55729188 -0.37170767 -1.09885326
 -0.64144945  3.05784149 -0.23823898  1.69514283  0.        ]",-1.13581,[ 2.22769179 -4.29629757],-0.286203772294,[-0.37572679 -0.77412736],"[[  1.28740337   1.22773654  -0.04284367  -0.12511696]
 [ 21.24045656  13.6537833    0.           0.        ]]"
7,[ 1.15569115 -2.88058209],"[-0.41078374 -0.99937427  1.41293016  0.71522858 -0.37170743 -1.0988519
 -0.54564471  2.03082194 -0.61865555  1.27486534  0.        ]",-1.01492,[ 1.56716797 -3.59264441],-0.232385204415,[-0.37572679 -0.77412736],"[[  1.74773812   1.45834295  -0.04284367  -0.12511696]
 [ 24.78112129   9.42086189   0.           0.        ]]"
8,[ 1.11815345 -2.52116966],"[-1.06456294 -1.43303947  1.08190014  0.73263785 -0.37170719 -1.09885054
 -0.45175686  1.02398374 -0.72616977  0.7299868   0.        ]",-1.99841,[ 2.07777017 -2.73537602],-0.163527272902,[-0.37572679 -0.77412736],"[[  2.2781759    1.60512536  -0.04284367  -0.12511696]
 [ 28.25094567   5.27109313   0.           0.        ]]"
9,[ 0.89951378 -1.87733316],"[-1.49979754 -1.62376826  0.34574229  0.7195633  -0.37170696 -1.09884918
 -0.35975356  0.03689976 -0.54547506  0.21901412  0.        ]",-1.77156,[ 1.02936021 -1.71573913],-0.083548876237,[-0.37572679 -0.77412736],"[[  2.87731162   1.66972944  -0.04284367  -0.12511696]
 [ 31.6511233    1.20273831   0.           0.        ]]"
