timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.33005452  1.50203657],"[ 1.25363164  2.12358138 -0.12745551 -3.02025583 -0.48307297 -1.65101533
 -1.5710015  -0.27807974  1.43499917  1.02217948  0.        ]",-9.10795,[ 2.23908118  1.12991087],-0.318570058032,[-0.83344394 -0.96374577],"[[-0.03779299 -0.03562011 -0.05534037 -0.18869784]
 [-0.00116172  0.00416255  0.          0.        ]]"
1,[ 2.1904695   1.24309886],"[ 1.25461553  2.12583438 -0.06936184 -2.87998152 -0.48307283 -1.65101388
 -1.45814005  0.68246038  1.43711536  1.09900222  0.        ]",-9.16418,[ 2.18003588  1.21485615],-0.326083733569,[-0.83344394 -0.96374577],"[[  1.85906902e-03   4.17471645e-03  -5.53403696e-02  -1.88697836e-01]
 [  3.95320556e+00   3.96213432e+00   0.00000000e+00   0.00000000e+00]]"
2,[ 2.04332256  0.91056216],"[ 1.24470752  2.09891238  0.10307203 -2.46445695 -0.48307269 -1.65101244
 -1.34750917  1.62398778  1.41439138  1.32588988  0.        ]",-8.3246,[ 2.10755641  0.42190886],-0.346233127933,[-0.83344394 -0.96374577],"[[ 0.11981422  0.12234302 -0.05534037 -0.18869784]
 [ 7.8294264   7.84176716  0.          0.        ]]"
3,[ 1.83893406  0.66657305],"[ 1.18680282  1.97076744  0.38127757 -1.87184308 -0.48307255 -1.65101099
 -1.23903399  1.9913592   1.2942168   1.66200392  0.        ]",-7.52261,[ 2.17014226  0.77954526],-0.371152198341,[-0.83344394 -0.96374577],"[[  0.31453564   0.29436684  -0.05534037  -0.18869784]
 [ 11.63012272   9.35555599   0.           0.        ]]"
4,[ 1.47881758  0.03299421],"[ 1.02513104  1.66601206  0.73652624 -1.17189194 -0.48307241 -1.65100955
 -1.1327022   2.69508188  0.99564968  2.01983743  0.        ]",-5.64882,[ 1.1669438  -0.42594357],-0.390510179794,[-0.83344394 -0.96374577],"[[  0.58451658   0.5105726   -0.05534037  -0.18869784]
 [ 15.35572426  12.25531742   0.           0.        ]]"
5,[ 1.16632533 -0.14524096],"[ 0.70060282  1.19183768  1.10112774 -0.52717276 -0.48307227 -1.65100811
 -1.02840197  2.22640238  0.5082031   2.24146166  0.        ]",-3.87525,[ 0.16468534 -0.41084857],-0.392564887469,[-0.83344394 -0.96374577],"[[  0.9282962    0.73630313  -0.05534037  -0.18869784]
 [ 19.01014904  10.32409986   0.           0.        ]]"
6,[ 1.02033389 -0.36617437],"[ 0.2270536   0.69194113  1.34426189 -0.08047806 -0.48307213 -1.65100666
 -1.02048097  1.78169404 -0.02364348  2.20298292  0.        ]",-3.11036,[ 0.99087496 -0.35957642],-0.372149216287,[-0.83344394 -0.96374577],"[[  1.31128379   0.92439993  -0.05534037  -0.18869784]
 [ 19.28766567   8.49164997   0.           0.        ]]"
7,[ 0.95165247 -0.72985899],"[-0.35027912  0.2252628   1.3741981   0.21165814 -0.48307199 -1.65100522
 -0.91942248  1.39472394 -0.47503734  1.9075955   0.        ]",-2.79147,[ 1.67837866 -0.46546211],-0.329554377393,[-0.83344394 -0.96374577],"[[  1.73256323   1.07823538  -0.05534037  -0.18869784]
 [ 22.82851054   6.89711118   0.           0.        ]]"
8,[ 0.91773349 -1.09036684],"[-0.96804879 -0.16077625  1.09137425  0.38638349 -0.48307185 -1.65100377
 -0.81932944  0.91350749 -0.74380247  1.39111144  0.        ]",-1.76812,[ 0.9932978  -1.09568548],-0.262516249674,[-0.83344394 -0.96374577],"[[  2.22432067   1.1962838   -0.05534037  -0.18869784]
 [ 26.3355311    4.91421966   0.           0.        ]]"
9,[ 1.04043376 -0.45668933],"[-1.42308011 -0.35594492  0.43911014  0.45512127 -0.48307171 -1.65100233
 -0.72197345 -0.07201508 -0.71928292  0.7844999   0.        ]",-1.68967,[ 0.87547749 -0.80020078],-0.17427968803,[-0.83344394 -0.96374577],"[[  2.78525767   1.25382489  -0.05534037  -0.18869784]
 [ 29.74665333   0.85329045   0.           0.        ]]"
