timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 2.24657369  1.37036228],"[ 1.22991024  1.82973691  0.04239056 -2.82479971 -0.19878089 -0.66716343
 -1.36570573 -0.26807561  1.22450189  0.44354043  0.        ]",-3.91137,[ 2.09195586  1.5508537 ],-0.246000825548,[-0.56769347 -0.83629066],"[[ 0.06728115 -0.08085243 -0.02269464 -0.07526549]
 [-0.00275557 -0.00063585  0.          0.        ]]"
1,[ 2.03260422  1.23068047],"[ 1.22515022  1.83756844  0.10041434 -2.69618795 -0.19878081 -0.66716304
 -1.25669277  0.69896565  1.22120716  0.52031429  0.        ]",-3.65697,[ 2.47129247  0.80201   ],-0.24989923873,[-0.56769347 -0.83629066],"[[ 0.10690169 -0.04115259 -0.02269464 -0.07526549]
 [ 3.95164533  3.95743368  0.          0.        ]]"
2,[ 1.94432485  1.16140354],"[ 1.19827683  1.83259006  0.27130711 -2.338699   -0.19878072 -0.66716266
 -1.14982682  1.45532813  1.18420243  0.74018989  0.        ]",-3.68994,[ 2.17043176  0.96776374],-0.259966913118,[-0.56769347 -0.83629066],"[[ 0.2248288   0.06905697 -0.02269464 -0.07526549]
 [ 7.82817221  7.053207    0.          0.        ]]"
3,[ 1.79404318  1.03440845],"[ 1.11328329  1.74193159  0.5423733  -1.76863128 -0.19878064 -0.66716228
 -1.04507556  2.35705768  1.04024719  1.07123198  0.        ]",-3.28386,[ 2.61764193  0.79707767],-0.27212275207,[-0.56769347 -0.83629066],"[[  0.41951628   0.24715199  -0.02269464  -0.07526549]
 [ 11.62799614  10.74398216   0.           0.        ]]"
4,[ 1.55598831  0.76240253],"[ 0.91761059  1.45701636  0.87874188 -1.03074974 -0.19878056 -0.6671619
 -0.94236898  3.07576627  0.70143098  1.41448686  0.        ]",-3.11703,[ 2.27888544  1.44129861],-0.279224785457,[-0.56769347 -0.83629066],"[[  0.68945505   0.49154716  -0.02269464  -0.07526549]
 [ 15.35365531  13.68569076   0.           0.        ]]"
5,[ 1.27141678 -1.33897984],"[ 0.55925001  0.8532156   1.20631303 -0.22930374 -0.19878048 -0.66716152
 -0.84165768  3.97645181  0.14541524  1.57641922  0.        ]",-2.09859,[ 2.09047068 -1.24852283],-0.271113262929,[-0.56769347 -0.83629066],"[[  1.03317891   0.80225068  -0.02269464  -0.07526549]
 [ 19.00694014  17.3722951    0.           0.        ]]"
6,[ 0.960711   -2.40221262],"[ 0.01946291  0.05266152  1.40286479  0.33936496 -0.1987804  -0.66716113
 -0.74283145  2.92437318 -0.44204512  1.38247239  0.        ]",-1.25984,[ 1.3281938  -2.52523743],-0.242111341352,[-0.56769347 -0.83629066],"[[  1.44928606   1.10649288  -0.02269464  -0.07526549]
 [ 22.59184798  13.06616888   0.           0.        ]]"
7,[ 0.90614319 -2.6596477 ],"[-0.64160595 -0.61072268  1.31654936  0.58577937 -0.19878032 -0.66716075
 -0.6459682   1.89296815 -0.81888713  0.89809892  0.        ]",-1.11041,[ 0.261974   -2.34889519],-0.197776856459,[-0.56769347 -0.83629066],"[[  1.93637805e+00   1.32546124e+00  -2.26946430e-02  -7.52654879e-02]
 [  2.61055513e+01   8.84461617e+00   0.00000000e+00   0.00000000e+00]]"
8,[ 1.04237437 -2.10739398],"[-1.2235756  -1.04175229  0.86551802  0.66336455 -0.19878023 -0.66716037
 -0.6315571   0.882037   -0.88171461  0.32158133  0.        ]",-1.28262,[ 1.41446561 -1.88189864],-0.146216229466,[-0.56769347 -0.83629066],"[[  2.46373602e+00   1.46083827e+00  -2.26946430e-02  -7.52654879e-02]
 [  2.66283016e+01   4.70684779e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 1.12711036 -1.20962822],"[-1.52040075 -1.21411435  0.10618621  0.677782   -0.19878015 -0.66715999
 -0.53694628 -0.10913489 -0.66195578 -0.1787651   0.        ]",-1.45562,[ 1.40979152 -0.35038045],-0.0975607041131,[-0.56769347 -0.83629066],"[[  3.03073801e+00   1.51427241e+00  -2.26946430e-02  -7.52654879e-02]
 [  3.00602996e+01   6.49952264e-01   0.00000000e+00   0.00000000e+00]]"
10,[ 0.89432418 -0.86167014],"[-1.34352123 -1.2105632  -0.79216141  0.67757826 -0.19878007 -0.66715961
 -0.44423983 -0.45245308 -0.19763129 -0.48734817  0.        ]",-1.28129,[ 0.91826146 -0.90578373],-0.0744331287978,[-0.56769347 -0.83629066],"[[  3.66568586e+00   1.51317405e+00  -2.26946430e-02  -7.52654879e-02]
 [  3.34232179e+01  -7.55259398e-01   0.00000000e+00   0.00000000e+00]]"
11,[ 0.75918609  0.12279697],"[-0.61938678 -1.04605741 -1.43827588  0.66383732 -0.19877999 -0.66715923
 -0.36229466 -1.3264763   0.38808988 -0.4524382   0.        ]",-1.27758,[ 0.57442253  0.13285942],-0.110180395102,[-0.56769347 -0.83629066],"[[  4.36397662e+00   1.46217708e+00  -2.26946430e-02  -7.52654879e-02]
 [  3.63957717e+01  -4.33266525e+00   0.00000000e+00   0.00000000e+00]]"
12,[ 0.46390051  0.51137149],"[ 0.38357343 -0.78816331 -1.41335957  0.62504896 -0.19877991 -0.66715884
 -0.31951857 -1.17851375  0.8581295  -0.01148706  0.        ]",-1.35247,[ 1.91698197  1.11239205],-0.168946786645,[-0.56769347 -0.83629066],"[[  5.10746058e+00   1.38160081e+00  -2.26946430e-02  -7.52654879e-02]
 [  3.79474677e+01  -3.72705502e+00   0.00000000e+00   0.00000000e+00]]"
13,[ 0.4203127   0.15495361],"[ 1.1321421  -0.67997453 -0.6080646   0.60235273 -0.19877982 -0.66715846
 -0.2311661  -0.1948778   0.91206944  0.73177091  0.        ]",-1.26724,[-0.00126529  0.25749984],-0.219442954152,[-0.56769347 -0.83629066],"[[  5.89856447e+00   1.34745612e+00  -2.26946430e-02  -7.52654879e-02]
 [  4.11524463e+01   2.98994149e-01   0.00000000e+00   0.00000000e+00]]"
14,[ 0.9213984  -0.32603732],"[ 1.10719851 -0.7308317   0.55669279  0.61350297 -0.19877974 -0.66715808
 -0.25374888  0.05110857  0.39959483  1.31519768  0.        ]",-1.17294,[ 0.68339444 -0.66375089],-0.241361167738,[-0.56769347 -0.83629066],"[[  6.71339359e+00   1.36353742e+00  -2.26946430e-02  -7.52654879e-02]
 [  4.03332534e+01   1.30582295e+00   0.00000000e+00   0.00000000e+00]]"
15,[ 1.37320232  0.29395545],"[ 0.2796431  -0.72896878  1.34146337  0.61310942 -0.19877966 -0.6671577
 -0.20118149 -0.59918762 -0.35458263  1.32132111  0.        ]",-1.29855,[ 1.30669897  0.28881883],-0.229079138321,[-0.56769347 -0.83629066],"[[  7.53919251e+00   1.36294949e+00  -2.26946430e-02  -7.52654879e-02]
 [  4.22401288e+01  -1.35585685e+00   0.00000000e+00   0.00000000e+00]]"
