timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.48817134  1.39431083],"[ 1.26253402  2.324551    0.01666485 -3.19743123  1.43018595  1.08740825
 -1.69860689 -0.29824587  0.16483697 -0.74321813  0.        ]",-1.20716,[ 3.54544194  1.35333013],-0.120767269261,[-0.9818877  -1.09863937],"[[ 0.06660055 -0.01032181  0.1647542   0.12497288]
 [ 0.00347365 -0.00222722  0.          0.        ]]"
1,[ 3.35719538  1.08731616],"[ 1.2577862   2.32312087  0.0746005  -3.04876146  1.43018528  1.08740788
 -1.57887781  0.6772113   0.15796705 -0.66642367  0.        ]",-1.18508,[ 3.6557534   1.32582002],-0.108646543166,[-0.9818877  -1.09863937],"[[ 0.10634439  0.02934649  0.1647542   0.12497288]
 [ 3.9577503   3.9558703   0.          0.        ]]"
2,[ 3.09718609  0.86616123],"[ 1.23092397  2.28371742  0.24487961 -2.60829742  1.43018461  1.08740752
 -1.46151452  1.63336043  0.10878055 -0.4434701   0.        ]",-1.02824,[ 2.74252481  0.23817614],-0.0719754020267,[-0.9818877  -1.09863937],"[[ 0.22438966  0.14739074  0.1647542   0.12497288]
 [ 7.83389728  7.83562471  0.          0.        ]]"
3,[ 2.75100207  0.82346433],"[ 1.14583709  2.14205396  0.51488721 -2.00822766  1.43018394  1.08740715
 -1.34642965  1.82716418 -0.04704984 -0.12803482  0.        ]",-1.15352,[ 2.88539495  1.15569525],-0.0137405256679,[-0.9818877  -1.09863937],"[[  0.41920264   0.31199357   0.1647542    0.12497288]
 [ 11.6347994    8.62202419   0.           0.        ]]"
4,[ 2.19872475  0.47362554],"[ 0.94983693  1.81995067  0.8498986  -1.28846641  1.43018327  1.08740679
 -1.23363717  2.76049743 -0.38132906  0.19030164  0.        ]",-1.25428,[ 1.99731012  0.28597208],-0.0642222220796,[-0.9818877  -1.09863937],"[[  0.6892729    0.52243255   0.1647542    0.12497288]
 [ 15.35999428  12.40921242   0.           0.        ]]"
5,[ 1.5924921   0.17437291],"[ 0.59080479  1.23210621  1.17610898 -0.52411729  1.4301826   1.08740642
 -1.12300989  2.97850235 -0.9110982   0.34884985  0.        ]",-2.09163,[ 1.16309425  0.16508148],-0.155408932878,[-0.9818877  -1.09863937],"[[  1.0331293    0.77949317   0.1647542    0.12497288]
 [ 19.0136822   13.29382723   0.           0.        ]]"
6,[ 0.9922533  -1.29205501],"[ 0.050014    0.42582838  1.37179198  0.09108594  1.43018193  1.08740605
 -1.01452789  3.07408933 -1.49814224  0.1820428   0.        ]",-3.07579,[ 0.75561045 -0.83225494],-0.244012836847,[-0.9818877  -1.09863937],"[[  1.44934845   1.04926253   0.1647542    0.12497288]
 [ 22.59652012  13.68171012   0.           0.        ]]"
7,[ 0.56592625 -2.37147808],"[-0.59966535 -0.40025121  1.29080188  0.43953872  1.43018126  1.08740569
 -0.93742255  2.19447973 -1.89798732 -0.3003279   0.        ]",-3.54189,[ 1.01659779 -2.47524195],-0.311794647201,[-0.9818877  -1.09863937],"[[  1.92682999   1.28708691   0.1647542    0.12497288]
 [ 25.14307906  10.11252579   0.           0.        ]]"
8,[ 0.35291421 -2.55968356],"[-1.19552461 -0.99437633  0.83614707  0.56095023  1.43018059  1.08740532
 -0.83257663  1.16837933 -1.96966219 -0.90589663  0.        ]",-3.6464,[ 0.77961673 -2.72862465],-0.350347673814,[-0.9818877  -1.09863937],"[[  2.46443585   1.44756385   0.1647542    0.12497288]
 [ 28.60583097   5.94891703   0.           0.        ]]"
9,[ 0.59295988 -2.23964071],"[-1.49631107 -1.28852911  0.03584298  0.58554481  1.43017992  1.08740496
 -0.7562421   0.16246666 -1.71639751 -1.43555921  0.        ]",-3.27867,[ 0.12180288 -2.40402888],-0.358479290413,[-0.9818877  -1.09863937],"[[  3.06184933   1.52559026   0.1647542    0.12497288]
 [ 31.12693466   1.86722219   0.           0.        ]]"
10,[ 0.97955179 -1.40720689],"[-1.30285523 -1.27795912 -0.83488376  0.58505647  1.43017925  1.08740459
 -0.76027509 -0.82348698 -1.25161048 -1.72240552  0.        ]",-3.2009,[ 1.30223239 -1.64993756],-0.33775915111,[-0.9818877  -1.09863937],"[[  3.68305337   1.52279424   0.1647542    0.12497288]
 [ 30.99373062  -2.13348517   0.           0.        ]]"
11,[ 1.44026172 -0.14480878],"[-0.62533407 -0.96886908 -1.44183532  0.55773373  1.43017858  1.08740423
 -0.65903021 -1.79018907 -0.70938512 -1.70971771  0.        ]",-3.23827,[ 1.19318269  0.20598669],-0.290998311798,[-0.9818877  -1.09863937],"[[  4.3364795    1.44076947   0.1647542    0.12497288]
 [ 34.33755227  -6.05607914   0.           0.        ]]"
