timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 3.22026229  0.90977597],"[ 1.25966944  2.20742096 -0.03782105 -3.04931075 -0.01225695  1.34803116
 -1.63445407 -0.28306504  1.12599756 -0.9734662   0.        ]",-4.25008,[ 2.69600394  0.62980265],-0.260678659391,[-0.87185103 -1.02786696],"[[ 0.02638292 -0.0131361  -0.00146863  0.15658503]
 [ 0.00170129  0.00456245  0.          0.        ]]"
1,[ 3.05170894  0.75719607],"[ 1.25713081  2.20747418  0.02027011 -2.95808709 -0.01225695  1.34803043
 -1.51890684  0.32922798  1.12305378 -0.90654468  0.        ]",-4.25348,[ 3.00471705  1.35162196],-0.253931894176,[-0.87185103 -1.02786696],"[[  6.60973853e-02   1.19594993e-02  -1.46862695e-03   1.56585034e-01]
 [  3.95658008e+00   2.49669682e+00   0.00000000e+00   0.00000000e+00]]"
2,[ 2.75506043  0.56213951],"[ 1.23677985  2.18846712  0.19164879 -2.63465282 -0.01225694  1.3480297
 -1.40566055  1.28954379  1.09075434 -0.70077869  0.        ]",-3.3387,[ 2.89914449  0.98916827],-0.231694754358,[-0.87185103 -1.02786696],"[[  1.84119169e-01   1.01110151e-01  -1.46862695e-03   1.56585034e-01]
 [  7.83270909e+00   6.40534335e+00   0.00000000e+00   0.00000000e+00]]"
3,[ 2.42957473  0.2874549 ],"[ 1.16208293  2.07379101  0.46521679 -2.04172473 -0.01225694  1.34802897
 -1.29464689  2.22030135  0.95687506 -0.37494379  0.        ]",-1.93349,[ 2.29763438 -0.06710141],-0.18986059313,[-0.87185103 -1.02786696],"[[  3.78896322e-01   2.67226873e-01  -1.46862695e-03   1.56585034e-01]
 [  1.16324262e+01   1.01936910e+01   0.00000000e+00   0.00000000e+00]]"
4,[ 2.11182308  0.24935456],"[ 0.97909647  1.80466694  0.80853039 -1.36704782 -0.01225694  1.34802824
 -1.18576792  2.10502369  0.6519908  -0.03678499  0.        ]",-0.879269,[ 1.91751914  0.45562283],-0.129557569999,[-0.87185103 -1.02786696],"[[  6.48934684e-01   4.66393519e-01  -1.46862695e-03   1.56585034e-01]
 [  1.53590824e+01   9.72450043e+00   0.00000000e+00   0.00000000e+00]]"
5,[ 1.67984283  0.04427952],"[ 0.63294943  1.37534016  1.15002693 -0.72433883 -0.01225694  1.34802751
 -1.07904439  2.50047341  0.16409385  0.16849833  0.        ]",-0.246442,[ 1.7668824  -0.14931587],-0.0582079177511,[-0.87185103 -1.02786696],"[[  9.92765153e-01   6.77033476e-01  -1.46862695e-03   1.56585034e-01]
 [  1.90119664e+01   1.13340627e+01   0.00000000e+00   0.00000000e+00]]"
6,[ 1.3427006  -0.12766409],"[ 0.1003131   0.79297956  1.36879148 -0.16440748 -0.01225693  1.34802678
 -0.97438271  2.29946704 -0.42227807  0.09108292  0.        ]",-0.210433,[ 1.82453967 -0.05490743],-0.0609150827253,[-0.87185103 -1.02786696],"[[  1.40894579e+00   8.95507282e-01  -1.46862695e-03   1.56585034e-01]
 [  2.25942809e+01   1.05159428e+01   0.00000000e+00   0.00000000e+00]]"
7,[ 0.88687098 -1.4248594 ],"[-0.56433664  0.14051854  1.31114302  0.2404192  -0.01225693  1.34802605
 -0.87177511  2.19411613 -0.90430023 -0.33069634  0.        ]",-0.3562,[ 1.48090392 -0.51888692],-0.146757050839,[-0.87185103 -1.02786696],"[[  1.89606731e+00   1.10152525e+00  -1.46862695e-03   1.56585034e-01]
 [  2.61062916e+01   1.00871558e+01   0.00000000e+00   0.00000000e+00]]"
8,[ 0.68445462 -2.16617441],"[-1.18985836 -0.48635738  0.85438227  0.48138792 -0.01225693  1.34802532
 -0.77117381  1.63928116 -1.0644919  -0.98487222  0.        ]",0.211826,[-0.32400644 -2.29899982],-0.227442024894,[-0.87185103 -1.02786696],"[[  2.45274140e+00   1.28061179e+00  -1.46862695e-03   1.56585034e-01]
 [  2.95496329e+01   7.82888134e+00   0.00000000e+00   0.00000000e+00]]"
9,[ 0.90950578 -2.01485538],"[-1.4957496  -0.90940931  0.09385164  0.57789179 -0.01225693  1.34802459
 -0.82564376  0.62762403 -0.84707553 -1.56417466  0.        ]",-0.874874,[ 0.77803483 -1.94182209],-0.281813281549,[-0.87185103 -1.02786696],"[[  3.02503051e+00   1.39587539e+00  -1.46862695e-03   1.56585034e-01]
 [  2.76852436e+01   3.71125227e+00   0.00000000e+00   0.00000000e+00]]"
