timestep,avg_action_dist,obs,rewards,actions,original_rewards,logstd_action_dist,human_obs
0,[ 0.52161491  1.20356226],"[ 1.07811656  1.16255449  0.10506467 -1.16336555 -0.89109     0.27609393
 -0.44563135 -0.18546963  1.56195642 -0.1496619   0.        ]",-5.16553,[-0.46017319  0.76549458],-0.314200239533,[-0.13104974 -0.40349552],"[[ 0.00094614  0.08484323 -0.10369979  0.03335068]
 [-0.00414774 -0.00293832  0.          0.        ]]"
1,[ 0.47313523  1.04809892],"[ 1.07790147  1.15709661  0.07700723 -1.09596269 -0.8910867   0.27609331
 -0.54715468  0.37828701  1.56114813 -0.15304709  0.        ]",-4.93942,[ 0.0566368   0.99386043],-0.314104529009,[-0.13104974 -0.40349552],"[[-0.01741233  0.11520358 -0.10369979  0.03335068]
 [-1.82563035  3.02886665  0.          0.        ]]"
2,[ 0.45580161  0.63708758],"[ 1.07627512  1.12773435  0.02520173 -0.87715245 -0.8910834   0.2760927
 -0.53273529  1.0988702   1.55495699 -0.12864127  0.        ]",-3.71387,[ 1.13448876  1.06858367],-0.312783252691,[-0.13104974 -0.40349552],"[[-0.05132968  0.21466216 -0.10369979  0.03335068]
 [-1.56695412  6.90407698  0.          0.        ]]"
3,[ 0.49130586 -0.14388394],"[ 1.07683575  1.03321435  0.0384063  -0.50192622 -0.8910801   0.27609209
 -0.31058526  1.80943464  1.52504395  0.0047752   0.        ]",-1.65228,[ 0.57545261 -0.07160235],-0.307000931437,[-0.13104974 -0.40349552],"[[ -0.04268047   0.39108486  -0.10369979   0.03335068]
 [  2.41867272  10.72546862   0.           0.        ]]"
4,[ 0.52313805 -0.42448792],"[ 1.0775503   0.85425042  0.14649815 -0.09149129 -0.8910768   0.27609147
 -0.18633108  1.71706231  1.44083211  0.22711208  0.        ]",-0.249539,[ 0.9467655  -0.50759837],-0.294614922852,[-0.13104974 -0.40349552],"[[  0.0280593    0.60061073  -0.10369979   0.03335068]
 [  4.64793137  10.22877749   0.           0.        ]]"
5,[ 0.60056603 -0.45027974],"[ 1.06083102  0.64531167  0.34363065  0.22141935 -0.8910735   0.27609086
  0.01739209  1.30541722  1.29227787  0.46813438  0.        ]",-0.6867,[-0.08015189 -0.09701403],-0.276605001392,[-0.13104974 -0.40349552],"[[ 0.15768951  0.78297514 -0.10369979  0.03335068]
 [ 8.30295723  8.0150337   0.          0.        ]]"
6,[ 0.65848482 -0.67069888],"[ 1.00792897  0.43438508  0.58283871  0.44650946 -0.8910702   0.27609024
 -0.00939533  1.2044647   1.08930022  0.6722041   0.        ]",1.07679,[ 1.13657739 -0.94185498],-0.254266243102,[-0.13104974 -0.40349552],"[[ 0.31892676  0.93782895 -0.10369979  0.03335068]
 [ 7.82236102  7.47215385  0.          0.        ]]"
7,[ 0.71942025 -0.3429307 ],"[ 0.89862495  0.26794465  0.85445061  0.58111107 -0.8910669   0.27608963
  0.20260541  0.48322759  0.84991984  0.8226272   0.        ]",0.67453,[ 0.7737825  -0.43848671],-0.229342664886,[-0.13104974 -0.40349552],"[[  0.51353623   1.04835571  -0.10369979   0.03335068]
 [ 11.62588745   3.59341568   0.           0.        ]]"
8,[ 0.77781588 -0.19314545],"[ 0.68126844  0.1829612   1.1724718   0.63810108 -0.8910636   0.27608902
  0.36048121  0.14688812  0.55864073  0.92473571  0.        ]",-0.443759,[ 1.80543269  1.2276541 ],-0.200500284226,[-0.13104974 -0.40349552],"[[  0.77447321   1.1020762   -0.10369979   0.03335068]
 [ 14.45835648   1.78461842   0.           0.        ]]"
9,[ 0.86274987 -0.8444804 ],"[ 0.31729118  0.06037247  1.46603326  0.70806643 -0.8910603   0.2760884
  0.56505795  0.87621264  0.18083376  0.91148247  0.        ]",1.24851,[ 0.66064459 -0.96146158],-0.15957469873,[-0.13104974 -0.40349552],"[[  1.10046438   1.17712243  -0.10369979   0.03335068]
 [ 18.12869429   5.70685963   0.           0.        ]]"
10,[ 0.88962048 -0.4563891 ],"[-0.19495319 -0.06565646  1.62644431  0.76625077 -0.89105699  0.27608779
  0.69086275  0.14692128 -0.20899286  0.71705427  0.        ]",0.697388,[ 1.43792392  0.1995957 ],-0.110083984405,[-0.13104974 -0.40349552],"[[  1.48568553   1.25190907  -0.10369979   0.03335068]
 [ 20.38579229   1.78481753   0.           0.        ]]"
11,[ 0.91091347 -0.60691011],"[-0.80108467 -0.14001378  1.53492495  0.7945069  -0.89105369  0.27608718
  0.88895307  0.28677235 -0.51393843  0.33812698  0.        ]",1.23528,[ 1.19899787 -0.33901252],-0.0656052011794,[-0.13104974 -0.40349552],"[[  1.92905912   1.2951526   -0.10369979   0.03335068]
 [ 23.93977982   2.53692218   0.           0.        ]]"
12,[ 0.89526546 -0.4279528 ],"[-1.37844446 -0.20389851  1.08676291  0.8153565  -0.89105039  0.27608656
  1.08315276  0.02716447 -0.63437682 -0.21643935  0.        ]",0.853498,[ 1.22573021  0.1648809 ],-0.0703605942006,[-0.13104974 -0.40349552],"[[  2.44281328   1.3318844   -0.10369979   0.03335068]
 [ 27.42399243   1.14078706   0.           0.        ]]"
13,[ 0.85455883 -0.47107294],"[-1.69515925 -0.25491695  0.28053345  0.82979729 -0.89104709  0.27608595
  1.27348292  0.1435552  -0.45448461 -0.81359914  0.        ]",1.05399,[-0.30755508 -0.93113298],-0.129702842291,[-0.13104974 -0.40349552],"[[  3.02555471   1.36098173  -0.10369979   0.03335068]
 [ 30.83881979   1.76672072   0.           0.        ]]"
14,[ 0.75672054  0.06914102],"[-1.54572514 -0.2513227  -0.60546345  0.82884027 -0.89104379  0.27608534
  1.17167277 -0.54915371 -0.01294857 -1.20198461  0.        ]",2.1316,[ 3.36742727 -0.34346402],-0.191000694017,[-0.13104974 -0.40349552],"[[  3.62400717   1.35893836  -0.10369979   0.03335068]
 [ 29.01234972  -1.95856507   0.           0.        ]]"
15,[ 0.69575506  0.31603163],"[-0.94849578 -0.15961999 -1.2561536   0.80122758 -0.89104049  0.27608472
  1.36021602 -0.79570535  0.54287781 -1.27104995  0.        ]",-1.46035,[ 0.96101568  1.36190366],-0.240803835036,[-0.13104974 -0.40349552],"[[  4.23819554   1.30646502  -0.10369979   0.03335068]
 [ 32.39514514  -3.28449292   0.           0.        ]]"
16,[ 0.66966039 -0.13389894],"[-0.02940265 -0.1157423  -1.39265143  0.78574848 -0.89103719  0.27608411
  1.53637279 -0.04836395  1.09557629 -0.90801034  0.        ]",0.216415,[-0.5958978  -0.84135052],-0.272693401063,[-0.13104974 -0.40349552],"[[  4.91780821e+00   1.28110129e+00  -1.03699788e-01   3.33506800e-02]
 [  3.55557680e+01   7.34580335e-01   0.00000000e+00   0.00000000e+00]]"
17,[ 0.57041645  0.34968174],"[ 0.76427818 -0.08322233 -0.86333372  0.77330375 -0.89103389  0.2760835
  1.36575155 -0.67129694  1.327691   -0.23257158  0.        ]",-2.11771,[-0.97904853  0.33030531],-0.275759423415,[-0.13104974 -0.40349552],"[[  5.59821327   1.26217944  -0.10369979   0.03335068]
 [ 32.49478567  -2.61545028   0.           0.        ]]"
18,[ 0.63736665  0.15004204],"[ 1.07360618 -0.01733952 -0.01916065  0.74549203 -0.89103059  0.27608288
  1.11393131 -0.41896415  1.18519581  0.38679822  0.        ]",0.489362,[ 1.66606197  0.03484798],-0.255830900415,[-0.13104974 -0.40349552],"[[  6.20277934   1.2234836   -0.10369979   0.03335068]
 [ 27.97694626  -1.25845765   0.           0.        ]]"
19,[ 0.77604151  0.06880753],"[ 0.89881359  0.02236043  0.85408501  0.72700235 -0.89102729  0.27608227
  1.3036085  -0.38949433  0.75279612  0.81528614  0.        ]",-0.833614,[-0.75196843  0.01217864],-0.215016420804,[-0.13104974 -0.40349552],"[[  6.79646315   1.19990583  -0.10369979   0.03335068]
 [ 31.38009559  -1.0999798    0.           0.        ]]"
20,[ 0.85201818  0.05390115],"[ 0.31193034  0.05795568  1.46899947  0.7092833  -0.89102399  0.27608166
  1.10313578 -0.37696326  0.1756901   0.91005696  0.        ]",-0.0265546,[ 0.63562697  0.56627098],-0.158956680499,[-0.13104974 -0.40349552],"[[  7.38797897   1.17858084  -0.10369979   0.03335068]
 [ 27.78347822  -1.03259504   0.           0.        ]]"
21,[ 0.9100132  -0.29316941],"[-0.46508908  0.05460955  1.62282245  0.71099322 -0.89102069  0.27608104
  1.21264882  0.04306665 -0.34941365  0.6326558   0.        ]",1.25045,[ 1.02575685 -0.42599485],-0.0973986192214,[-0.13104974 -0.40349552],"[[  7.96336207   1.18059327  -0.10369979   0.03335068]
 [ 29.74837824   1.22623517   0.           0.        ]]"
22,[ 0.89148486 -0.06371319],"[-1.24944612  0.04243163  1.23413624  0.71714    -0.89101739  0.27608043
  1.40041559 -0.27599934 -0.66474091  0.02055324  0.        ]",0.531397,[ 0.76240611  0.41659362],-0.0667645330725,[-0.13104974 -0.40349552],"[[  8.59213163   1.18790353  -0.10369979   0.03335068]
 [ 33.11728544  -0.48963227   0.           0.        ]]"
23,[ 0.85266799 -0.1999526 ],"[-1.68957575  0.03106712  0.32684838  0.72276042 -0.89101409  0.27607981
  1.53201657  0.03154564 -0.5675944  -0.7360602   0.        ]",1.01624,[ 0.75861828 -0.19853419],-0.124588521743,[-0.13104974 -0.40349552],"[[  9.27816785e+00   1.19470614e+00  -1.03699788e-01   3.33506800e-02]
 [  3.54785543e+01   1.16427169e+00   0.00000000e+00   0.00000000e+00]]"
