timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.320562336099,[-0.05179267 -0.03734889],[ 1.25240541  1.34202623],-0.912918,"[ 1.12727621  1.54772313 -0.1477157  -0.29805028 -0.82759586  0.60427588
 -0.75476146 -0.06014102  1.82607146 -0.6723977   0.        ]","[[-0.03625755 -0.0514495  -0.09927401  0.07283114]
 [-0.0032173  -0.00294185  0.          0.        ]]",[ 1.42944463 -0.9026307 ]
1,-0.31951380001,[-0.05179267 -0.03734889],[ 1.22246766  1.29669321],-0.884032,"[ 1.12816276  1.54458349 -0.08776221 -0.36449975 -0.82758953  0.60427213
 -0.51182142 -0.49868255  1.82670269 -0.64031747  0.        ]","[[  3.38320220e-03  -8.73827428e-02  -9.92740059e-02   7.28311378e-02]
 [  3.95411332e+00  -3.57846011e+00   0.00000000e+00   0.00000000e+00]]",[ 1.93110708 -0.99734911]
2,-0.315874143888,[-0.05179267 -0.03734889],[ 1.16209912  1.20465577],-0.861087,"[ 1.1180148   1.52493328  0.09029295 -0.56715816 -0.82758319  0.60426839
 -0.2736784  -0.9745306   1.82220925 -0.54782637  0.        ]","[[ 0.12138661 -0.19787857 -0.09927401  0.07283114]
 [ 7.83331583 -7.45817812  0.          0.        ]]",[ 2.44626847  0.30113631]
3,-0.307416385534,[-0.05179267 -0.03734889],[ 1.09779942  1.10702312],-0.712703,"[ 1.05980821  1.48037887  0.37748877 -0.8097637  -0.82757686  0.60426464
 -0.04036144 -0.81032949  1.7960756  -0.36075923  0.        ]","[[  0.31618509  -0.33361084  -0.09927401   0.07283114]
 [ 11.63390708  -6.11947626   0.           0.        ]]",[ 3.18886419 -0.31861068]
4,-0.291835950679,[-0.05179267 -0.03734889],[ 0.99803138  0.93695861],-0.807186,"[ 0.89793757  1.41516332  0.74401885 -1.03807366 -0.82757052  0.60426089
  0.18841007 -0.95032701  1.71274592 -0.07298675  0.        ]","[[  0.58625239  -0.46745379  -0.09927401   0.07283114]
 [ 15.36045628  -7.26095821   0.           0.        ]]",[ 0.60780082  1.61509842]
5,-0.267427371366,[-0.05179267 -0.03734889],[ 0.91719639  0.8115887 ],-0.636701,"[ 0.59069999  1.35059634  1.10559817 -1.20543539 -0.82756419  0.60425714
  0.31729852 -0.44705906  1.52666662  0.2785062   0.        ]","[[  0.91452661  -0.57150494  -0.09927401   0.07283114]
 [ 17.4599795   -3.15778182   0.           0.        ]]",[ 0.34808074  0.82646305]
6,-0.233178627095,[-0.05179267 -0.03734889],[ 0.84152234  0.71287829],-0.483117,"[ 0.15260731  1.33004101  1.35370583 -1.25126808 -0.82755785  0.60425339
  0.38056807 -0.03796288  1.19779869  0.63073952  0.        ]","[[  1.2740673   -0.60119573  -0.09927401   0.07283114]
 [ 18.49062164   0.17760867   0.           0.        ]]",[-0.34964601 -0.05603927]
7,-0.193327871785,[-0.05179267 -0.03734889],[ 0.75543088  0.59331143],-0.173944,"[-0.32702194  1.33094594  1.41746353 -1.24925815 -0.82755152  0.60424965
  0.27319759 -0.06544154  0.77226023  0.84931238  0.        ]","[[  1.62633196  -0.59989112  -0.09927401   0.07283114]
 [ 16.74167176  -0.04642831   0.           0.        ]]",[ 1.31265673  0.40888533]
8,-0.147440114001,[-0.05179267 -0.03734889],[ 0.68098736  0.50621182],-0.110837,"[-0.8211129   1.34162026  1.28412314 -1.22568017 -0.82754519  0.6042459
  0.49569791  0.13319693  0.26903554  0.89129911  0.        ]","[[  1.99753004  -0.58457122  -0.09927401   0.07283114]
 [ 20.36603865   1.57307633   0.           0.        ]]",[-0.56924055  1.41727022]
9,-0.10170943808,[-0.05179267 -0.03734889],[ 0.68117476  0.55024219],0.0212509,"[-1.2465401   1.38785342  0.95291472 -1.11358489 -0.82753885  0.60424215
  0.33260617  0.61525307 -0.2641206   0.7059397   0.        ]","[[  2.37819708  -0.51367598  -0.09927401   0.07283114]
 [ 17.7094639    5.50329452   0.           0.        ]]",[-0.40297668  1.11908876]
10,-0.0834217055733,[-0.05179267 -0.03734889],[ 0.74500471  0.69859308],-0.0447506,"[-1.50432414  1.46683618  0.53591939 -0.86429352 -0.82753252  0.60423841
  0.21310923  1.08769416 -0.69054649  0.30620754  0.        ]","[[  2.71285707  -0.36496253  -0.09927401   0.07283114]
 [ 15.76300192   9.35516719   0.           0.        ]]",[ 1.73085313 -0.41577792]
11,-0.112110839988,[-0.05179267 -0.03734889],[ 0.77665186  0.76417392],-0.235599,"[-1.62499948  1.52515755  0.02327778 -0.5641018  -0.82752618  0.60423466
  0.43684343  0.86291666 -0.94074466 -0.30067224  0.        ]","[[  3.06468222  -0.19624557  -0.09927401   0.07283114]
 [ 19.40741749   7.52262352   0.           0.        ]]",[ 3.33749251  0.11479117]
12,-0.17171916446,[-0.05179267 -0.03734889],[ 0.82381248  0.82925367],-0.102594,"[-1.54684639  1.54798864 -0.60749967 -0.28182471 -0.82751985  0.60423091
  0.65611312  0.90025027 -0.89646944 -1.06690335  0.        ]","[[  3.48866629  -0.04273822  -0.09927401   0.07283114]
 [ 22.97912901   7.82706256   0.           0.        ]]",[ 0.25420885  0.94561946]
13,-0.237865195791,[-0.05179267 -0.03734889],[ 0.94844872  0.98502231],-0.305901,"[-1.19880257  1.53510359 -1.19085098  0.07407935 -0.82751352  0.60422716
  0.68986473  1.34044008 -0.44807361 -1.77071773  0.        ]","[[  3.95376474   0.14981317  -0.09927401   0.07283114]
 [ 23.52897637  11.41603902   0.           0.        ]]",[ 0.45343974 -1.26445043]
