timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.165858432954,"[[ 0.02929729 -0.01219198  0.16372894  0.16410131]
 [-0.00470738  0.00286201  0.          0.        ]]",[ 3.81791663  1.59149814],-3.95263,"[ 1.11954504  1.25841985 -0.11745672  0.31090772  1.41885062  1.41417332
 -0.29454103  0.23033854 -0.0546339  -2.04298586  0.        ]",[-0.63116181 -0.15431568],[ 4.79548938  3.86994955]
1,-0.153534421684,"[[ 0.06887913  0.02757709  0.16372894  0.16410131]
 [ 3.94973099  3.96085876  0.          0.        ]]",[ 2.67767429  0.09182948],-3.77526,"[ 1.1166038   1.25808361 -0.06062421  0.42034694  1.41884983  1.41417253
 -0.05525327  0.77797084 -0.06110024 -1.89822096  0.        ]",[-0.63116181 -0.15431568],[ 2.4885431   1.28021279]
2,-0.116201344797,"[[ 0.18676559  0.14572011  0.16372894  0.16410131]
 [ 7.82603549  7.84051454  0.          0.        ]]",[ 1.00565219 -2.14819622],-3.44659,"[ 1.0938614   1.24687176  0.10737506  0.7440839   1.41884903  1.41417174
  0.17930651  1.31476341 -0.12692932 -1.47519153  0.        ]",[-0.63116181 -0.15431568],[ 0.87995354 -2.28956752]
3,-0.0642769348499,"[[  0.37667643   0.26123159   0.16372894   0.16410131]
 [ 11.15396231   3.72434165   0.           0.        ]]",[-0.85037154 -2.66841984],-3.23134,"[ 1.01403438  1.22127496  0.36924296  1.05525514  1.41884823  1.41417095
  0.3806833   0.74524528 -0.32290922 -0.92836195  0.        ]",[-0.63116181 -0.15431568],[ 0.01424313 -2.1635252 ]
4,-0.0251993521009,"[[  0.59812352   0.29524994   0.16372894   0.16410131]
 [ 10.99126233  -0.30906759   0.           0.        ]]",[-1.85462511 -2.40449595],-2.8916,"[ 0.85731348  1.21102319  0.64995923  1.14527259  1.41884744  1.41417016
  0.37083805  0.18717854 -0.60234574 -0.47403736  0.        ]",[-0.63116181 -0.15431568],[-2.8509953  -1.59892957]
5,-0.0353145221048,"[[ 0.77609104  0.24941691  0.16372894  0.16410131]
 [ 6.81937508 -4.26105015  0.          0.        ]]",[-1.35570014 -1.16760659],-2.91104,"[ 0.68660432  1.22454771  0.8474953   1.02379296  1.41884664  1.41416937
  0.11839201 -0.35962189 -0.81981001 -0.22157633  0.        ]",[-0.63116181 -0.15431568],[-2.14536406 -1.83381435]
6,-0.0399197687999,"[[ 0.87144896  0.12532995  0.16372894  0.16410131]
 [ 2.7300479  -8.13473035  0.          0.        ]]",[-0.22839253  0.75362349],-3.16014,"[ 0.58070075  1.24989208  0.94060766  0.6884815   1.41884584  1.41416858
 -0.12905821 -0.8955882  -0.8603168  -0.16670202  0.        ]",[-0.63116181 -0.15431568],[-0.90561752  1.38644722]
7,-0.0318290626727,"[[  8.89547702e-01   3.99321445e-03   1.63728935e-01   1.64101309e-01]
 [ -9.08055856e-01  -4.01268369e+00   0.00000000e+00   0.00000000e+00]]",[ 0.68224108  0.33621013],-3.04147,"[ 0.5595696   1.25848853  0.95717554  0.35544879  1.41884505  1.41416779
 -0.34920433 -0.32525725 -0.78702422 -0.22956012  0.        ]",[-0.63116181 -0.15431568],[ 0.32015533  0.9958175 ]
8,-0.0279294327032,"[[ 0.88425822 -0.03590672  0.16372894  0.16410131]
 [ 0.374842    0.00928805  0.          0.        ]]",[ 0.21688272 -0.88913101],-2.92018,"[ 0.56577776  1.25778945  0.95237062  0.24566004  1.41884425  1.414167
 -0.27157452  0.2312272  -0.74746072 -0.27002048  0.        ]",[-0.63116181 -0.15431568],[ 0.76182268 -0.16345894]
9,-0.0331869083576,"[[ 0.92192033 -0.0422284   0.16372894  0.16410131]
 [ 3.38135776 -0.63929062  0.          0.        ]]",[-0.73342156 -1.04728234],-2.67096,"[ 0.52099854  1.25751794  0.98589409  0.22827518  1.41884345  1.41416621
 -0.08964642  0.14148909 -0.79982437 -0.21775319  0.        ]",[-0.63116181 -0.15431568],[-0.76390839 -2.79635957]
10,-0.0348543771454,"[[ 0.95857191 -0.094603    0.16372894  0.16410131]
 [ 0.29407204 -4.58502438  0.          0.        ]]",[ 0.23876901  0.61071348],-3.01992,"[ 0.47617426  1.25358937  1.01695867  0.08448683  1.41884266  1.41416542
 -0.27646197 -0.40444714 -0.81523146 -0.2057206   0.        ]",[-0.63116181 -0.15431568],[ 0.91250063  0.86046208]
11,-0.037191783656,"[[ 1.00059911 -0.15122242  0.16372894  0.16410131]
 [ 3.89666224 -1.08856291  0.          0.        ]]",[-0.98247761 -0.67982626],-2.73205,"[ 0.42334083  1.24597342  1.05063207 -0.07014123  1.41884186  1.41416462
 -0.05846458  0.0793274  -0.83652659 -0.19102503  0.        ]",[-0.63116181 -0.15431568],[-1.72361628 -0.15121115]
12,-0.041464719608,"[[ 1.0380706  -0.17876906  0.16372894  0.16410131]
 [-0.13608951 -1.66418977  0.          0.        ]]",[-0.05791728 -0.0809837 ],-2.78427,"[  3.75014319e-01   1.24100879e+00   1.07885468e+00  -1.44921329e-01
   1.41884106e+00   1.41416383e+00  -3.02491574e-01  -3.17031938e-04
  -8.74271241e-01  -1.60319643e-01   0.00000000e+00]",[-0.63116181 -0.15431568],[-0.45454361 -0.27293819]
13,-0.0341226927194,"[[ 1.01733859 -0.22255858  0.16372894  0.16410131]
 [-1.93113952 -2.71127514  0.          0.        ]]",[ 0.73862666  0.64902866],-2.87593,"[ 0.40188981  1.23143261  1.06345157 -0.2630084   1.41884027  1.41416304
 -0.41111231 -0.14519303 -0.80858463 -0.22751835  0.        ]",[-0.63116181 -0.15431568],[  8.29376318e-01  -7.25181309e-04]
14,-0.0296761184173,"[[ 1.0120175  -0.27628707  0.16372894  0.16410131]
 [ 1.38798561 -2.66173285  0.          0.        ]]",[ 0.07431875  0.49396539],-2.91236,"[ 0.40873292  1.21688228  1.05941285 -0.40628345  1.41883947  1.41416225
 -0.21026763 -0.13833827 -0.76208248 -0.28432494  0.        ]",[-0.63116181 -0.15431568],[ 0.80888211  0.82913085]
15,-0.037314237966,"[[ 1.0715946  -0.29606544  0.16372894  0.16410131]
 [ 4.55917019  0.67279136  0.          0.        ]]",[-1.17462182 -0.80955249],-2.65646,"[ 0.33086148  1.21075606  1.10263076 -0.45850153  1.41883867  1.41416146
 -0.01837502  0.32303073 -0.83851394 -0.21352801  0.        ]",[-0.63116181 -0.15431568],[-0.61724419 -1.22620324]
16,-0.0467666023684,"[[ 1.13738916 -0.32246127  0.16372894  0.16410131]
 [ 2.02870523 -3.29914486  0.          0.        ]]",[-0.70675457  0.55077696],-2.77039,"[ 0.24188598  1.20194125  1.14514892 -0.52769795  1.41883788  1.41416067
 -0.17149682 -0.22653153 -0.92276474 -0.14495685  0.        ]",[-0.63116181 -0.15431568],[-0.44546627 -0.00847984]
17,-0.0451540669678,"[[ 1.15987928 -0.38811888  0.16372894  0.16410131]
 [ 0.2263021  -3.26672844  0.          0.        ]]",[-0.18053387  0.94828618],-2.80378,"[ 0.2108212   1.17688572  1.15839601 -0.6970807   1.41883708  1.41415988
 -0.28056262 -0.22204631 -0.91024105 -0.1725226   0.        ]",[-0.63116181 -0.15431568],[-0.48186463  1.12583934]
