timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.229908093862,"[[-0.00810452  0.01228748 -0.0176585  -0.03246374]
 [-0.00224528  0.00093983  0.          0.        ]]",[-0.54107744 -2.44867277],-3.09958,"[ 1.12417346  1.54370695 -0.16587484  0.46638626 -0.15204901 -0.28164274
 -0.28527444  0.23844235  1.5773333   0.20173849  0.        ]",[-0.45939726 -0.04014111],[-0.41638974 -2.00436281]
1,-0.228770745907,"[[-0.02466025 -0.02741532 -0.0176585  -0.03246374]
 [-1.6478544  -3.95802784  0.          0.        ]]",[-0.12820788 -1.97702789],-3.06425,"[ 1.1237786   1.54335531 -0.19016834  0.35827465 -0.15204897 -0.28164265
 -0.38014809 -0.27486516  1.57581793  0.12050191  0.        ]",[-0.45939726 -0.04014111],[ 0.47467808 -1.45119387]
2,-0.225888720931,"[[-0.03843507 -0.14552495 -0.0176585  -0.03246374]
 [ 0.26399572 -7.83999417  0.          0.        ]]",[-0.01161732 -1.84150112],-2.96626,"[ 1.12314643  1.53146414 -0.21037391  0.03801737 -0.15204892 -0.28164257
 -0.26992472 -0.77818878  1.56068526 -0.04300829  0.        ]",[-0.45939726 -0.04014111],[-0.07240559 -0.81385313]
3,-0.220449385338,"[[ -0.03607026  -0.33309901  -0.0176585   -0.03246374]
 [ -0.02657908 -10.90719008   0.           0.        ]]",[ 0.3575668  -1.84290814],-2.84684,"[ 1.12327374  1.47968273 -0.20690568 -0.45751392 -0.15204888 -0.28164249
 -0.28667705 -1.17587137  1.5127436  -0.24338675  0.        ]",[-0.45939726 -0.04014111],[ 0.71388869 -1.27225223]
4,-0.210799575231,"[[ -8.24919528e-03  -5.88814530e-01  -1.76585016e-02  -3.24637381e-02]
 [  2.79925439e+00  -1.46518642e+01   0.00000000e+00   0.00000000e+00]]",[ 0.37841904 -2.64185047],-2.67013,"[ 1.12416898  1.34738198 -0.16608692 -1.07951636 -0.15204884 -0.28164241
 -0.12376005 -1.66139275  1.41282173 -0.44417307  0.        ]",[-0.45939726 -0.04014111],[ 0.73141124 -3.04432573]
5,-0.195163784626,"[[  7.62221129e-02  -9.18678447e-01  -1.76585016e-02  -3.24637381e-02]
 [  5.63841309e+00  -1.83222534e+01   0.00000000e+00   0.00000000e+00]]",[ 0.18276739 -3.92398119],-2.46284,"[ 1.11999781  1.08527705 -0.04222563 -1.73153461 -0.1520488  -0.28164232
  0.03992518 -2.13728081  1.25690593 -0.56655106  0.        ]",[-0.45939726 -0.04014111],[ 0.45611763 -3.33120458]
6,-0.170236928186,"[[  2.05983535e-01  -1.32121513e+00  -1.76585016e-02  -3.24637381e-02]
 [  7.33204482e+00  -2.19193836e+01   0.00000000e+00   0.00000000e+00]]",[-0.03077763 -4.87782764],-2.09033,"[ 1.09349266  0.6655517   0.14618673 -2.20596851 -0.15204875 -0.28164224
  0.13756766 -2.60366761  1.02656344 -0.60647283  0.        ]",[-0.45939726 -0.04014111],[-0.42597006 -4.61325561]
7,-0.13179445976,"[[  3.34252347e-01  -1.79497110e+00  -1.76585016e-02  -3.24637381e-02]
 [  5.50066049e+00  -2.54445140e+01   0.00000000e+00   0.00000000e+00]]",[ 0.42624861 -5.31496048],-1.71862,"[ 1.04377934  0.11820004  0.32748316 -2.22220092 -0.15204871 -0.28164216
  0.03198329 -3.06071533  0.68309993 -0.58779842  0.        ]",[-0.45939726 -0.04014111],[-0.10907042 -4.57989796]
8,-0.0782844481922,"[[  4.38827855e-01  -2.33853334e+00  -1.76585016e-02  -3.24637381e-02]
 [  4.95858820e+00  -2.89002105e+01   0.00000000e+00   0.00000000e+00]]",[ 0.98221171 -5.04196644],-1.4298,"[  9.86506815e-01  -4.32542017e-01   4.69569371e-01  -1.52642095e+00
  -1.52048670e-01  -2.81642077e-01   7.31319460e-04  -3.50875541e+00
   2.37418124e-01  -4.33252443e-01   0.00000000e+00]",[-0.45939726 -0.04014111],[ 1.08458766 -3.49349219]
9,-0.0247280887718,"[[  5.76723466e-01  -2.95052355e+00  -1.76585016e-02  -3.24637381e-02]
 [  8.81838135e+00  -3.22874828e+01   0.00000000e+00   0.00000000e+00]]",[ 1.16708195 -4.04360342],-1.33212,"[ 0.88913366 -0.76761589  0.64627017 -0.08424381 -0.15204863 -0.28164199
  0.2232591  -3.94791741 -0.19747525 -0.02133865  0.        ]",[-0.45939726 -0.04014111],[ 0.76288586 -3.18185065]
10,-0.0351424440517,"[[  0.78166034  -3.24354909  -0.0176585   -0.03246374]
 [ 11.66566716  -0.87797333   0.           0.        ]]",[-0.28981352 -2.44463491],-1.3612,"[ 0.70235859 -0.78278369  0.87987965  0.71010273 -0.15204859 -0.28164191
  0.387413    0.12449402 -0.37307062  0.23252506  0.        ]",[-0.45939726 -0.04014111],[-0.28958793 -2.68882192]
11,-0.0281418617777,"[[  1.00115625  -3.18646056  -0.0176585   -0.03246374]
 [ 10.28841923   4.38798362   0.           0.        ]]",[-0.31906939 -2.81575441],-1.37692,"[ 0.45467604 -0.78766632  1.08187371  0.5550748  -0.15204854 -0.28164183
  0.30801068  0.80725342 -0.32280619  0.14900735  0.        ]",[-0.45939726 -0.04014111],[-0.65409334 -2.28695913]
