timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.216359679996,"[[ -2.23757175e-02  -5.97479548e-02  -1.12020890e-03  -6.03191503e-02]
 [  3.44312898e-03  -7.83488134e-05   0.00000000e+00   0.00000000e+00]]",[-0.30208647 -1.96094978],-1.57895,"[ 1.11414675  1.97551824 -0.09569267  0.06040541 -0.00572826 -0.52545157
 -0.49345947  0.13611314  1.27399896  0.39558497  0.        ]",[-0.14233617 -0.03768518],[-2.20179448 -1.04800323]
1,-0.212645406114,"[[ -6.19826761e-02  -9.94619132e-02  -1.12020890e-03  -6.03191503e-02]
 [ -3.95098197e+00  -3.95813086e+00   0.00000000e+00   0.00000000e+00]]",[-0.11949718 -1.88986111],-1.47843,"[ 1.11183313  1.97133348 -0.15547209 -0.03459199 -0.00572826 -0.52545078
 -0.77274625 -0.35283619  1.26529553  0.29070112  0.        ]",[-0.14233617 -0.03768518],[ 1.89767335 -0.07758512]
2,-0.20722722631,"[[ -1.00526899e-01  -1.80936221e-01  -1.12020890e-03  -6.03191503e-02]
 [  8.31317715e-02  -4.18852633e+00   0.00000000e+00   0.00000000e+00]]",[-0.15329516 -1.92056179],-1.47914,"[ 1.10750177  1.95627993 -0.21350736 -0.22814187 -0.00572825 -0.52544999
 -0.48782903 -0.38129713  1.24249839  0.15161691  0.        ]",[-0.14233617 -0.03768518],[ 1.09884278 -1.44352932]
3,-0.204363583289,"[[ -5.91750578e-02  -3.03617791e-01  -1.12020890e-03  -6.03191503e-02]
 [  4.03888253e+00  -8.06669308e+00   0.00000000e+00   0.00000000e+00]]",[-0.20842159 -1.99599278],-1.48257,"[ 1.1120625   1.91739559 -0.1512377  -0.51377508 -0.00572824 -0.5254492
 -0.20844653 -0.86037762  1.22474737  0.11534953  0.        ]",[-0.14233617 -0.03768518],[ 1.2582386  -2.58331423]
4,-0.201261691116,"[[  6.05071848e-02  -5.03091233e-01  -1.12020890e-03  -6.03191503e-02]
 [  7.91645325e+00  -1.18679485e+01   0.00000000e+00   0.00000000e+00]]",[-0.31862575 -2.11100316],-1.5052,"[ 1.11194934  1.81408544  0.02946645 -0.95332519 -0.00572823 -0.52544841
  0.06541432 -1.32995458  1.2002881   0.14769014  0.        ]",[-0.14233617 -0.03768518],[ 0.05074336 -3.37409471]
5,-0.193477469019,"[[  2.19293252e-01  -7.77819246e-01  -1.12020890e-03  -6.03191503e-02]
 [  7.96196233e+00  -1.55924292e+01   0.00000000e+00   0.00000000e+00]]",[-0.32817057 -2.13607025],-1.43068,"[ 1.08134195  1.59780164  0.26676213 -1.48029635 -0.00572823 -0.52544763
  0.06862841 -1.79004237  1.14118948  0.18534575  0.        ]",[-0.14233617 -0.03768518],[-0.83620937 -1.65602222]
6,-0.174057393353,"[[  3.43766565e-01  -1.12628612e+00  -1.12020890e-03  -6.03191503e-02]
 [  4.49666417e+00  -1.92421528e+01   0.00000000e+00   0.00000000e+00]]",[-0.21416986 -2.03723288],-1.17781,"[ 1.03352066  1.2245461   0.44729237 -1.96287102 -0.00572822 -0.52544684
 -0.17611533 -2.240887    1.00825562  0.12452255  0.        ]",[-0.14233617 -0.03768518],[ 1.0466318  -2.67711783]
7,-0.142829691868,"[[  4.72510832e-01  -1.54704257e+00  -1.12020890e-03  -6.03191503e-02]
 [  8.36496586e+00  -2.28214649e+01   0.00000000e+00   0.00000000e+00]]",[-0.20040232 -1.87857449],-0.934427,"[ 0.96286379  0.68763689  0.62569517 -2.19538771 -0.00572821 -0.52544605
  0.09709179 -2.68302141  0.79015047  0.06322914  0.        ]",[-0.14233617 -0.03768518],[ 1.66577938 -0.8659559 ]
8,-0.103690122406,"[[  6.77858953e-01  -2.03334263e+00  -1.12020890e-03  -6.03191503e-02]
 [  1.21573677e+01  -2.57985067e+01   0.00000000e+00   0.00000000e+00]]",[-0.198713   -1.61583304],-0.766822,"[ 0.80856839  0.06652356  0.88555149 -1.94388248 -0.00572821 -0.52544526
  0.36493826 -3.05074226  0.50613914  0.11705038  0.        ]",[-0.14233617 -0.03768518],[ 0.51689193 -1.3032278 ]
9,-0.0607394114628,"[[  9.39122029e-01  -2.58391119e+00  -1.12020890e-03  -6.03191503e-02]
 [  1.39629360e+01  -2.92468503e+01   0.00000000e+00   0.00000000e+00]]",[-0.15810496 -1.27760053],-0.70044,"[ 0.54785715 -0.46508775  1.15735659 -1.06628459 -0.0057282  -0.52544447
  0.49246002 -3.47666294  0.14797835  0.2480771   0.        ]",[-0.14233617 -0.03768518],[-1.92055309 -1.29932413]
10,-0.0478416436406,"[[  1.17588477e+00  -3.11666348e+00  -1.12020890e-03  -6.03191503e-02]
 [  9.72794350e+00  -1.24574110e+01   0.00000000e+00   0.00000000e+00]]",[-0.05140953 -0.89937246],-0.505913,"[ 0.26313982 -0.66491553  1.33258785  0.14390725 -0.00572819 -0.52544368
  0.19335329 -1.40268419 -0.15917592  0.37874913  0.        ]",[-0.14233617 -0.03768518],[-0.20477631 -4.00620298]
11,-0.0519396070559,"[[  1.36038521e+00  -3.17809135e+00  -1.12020890e-03  -6.03191503e-02]
 [  8.72524722e+00   2.04536151e+00   0.00000000e+00   0.00000000e+00]]",[-0.05366768 -0.89202476],-0.68068,"[ 0.01980195 -0.66444486  1.41554622  0.29129452 -0.00572819 -0.52544289
  0.12253523  0.38881866 -0.26107267  0.41702487  0.        ]",[-0.14233617 -0.03768518],[ 1.78029893  0.72497638]
12,-0.0506599313897,"[[  1.57288359e+00  -3.10532487e+00  -1.12020890e-03  -6.03191503e-02]
 [  1.25119583e+01   5.04702763e+00   0.00000000e+00   0.00000000e+00]]",[-0.03562374 -1.08600855],-0.458902,"[-0.27208133 -0.66445484  1.4488575   0.11670927 -0.00572818 -0.52544211
  0.38998086  0.75960844 -0.18489587  0.40674119  0.        ]",[-0.14233617 -0.03768518],[ 1.0283574 -3.1919074]
13,-0.0563731629373,"[[  1.86036059e+00  -3.04068577e+00  -1.12020890e-03  -6.03191503e-02]
 [  1.62233929e+01   1.86684928e+00   0.00000000e+00   0.00000000e+00]]",[-0.00656036 -1.16515625],-0.667007,"[-0.66427762 -0.65860022  1.38596028 -0.03801889 -0.00572817 -0.52544132
  0.6521096   0.36676522 -0.11824436  0.44060228  0.        ]",[-0.14233617 -0.03768518],[-1.40383219 -1.46798642]
14,-0.0625333002047,"[[  2.14188037e+00  -3.01727465e+00  -1.12020890e-03  -6.03191503e-02]
 [  1.19428629e+01   6.75061156e-01   0.00000000e+00   0.00000000e+00]]",[ 0.05713713 -1.19387746],-0.639336,"[-1.01712451 -0.65512236  1.20911713 -0.09384335 -0.00572817 -0.52544053
  0.34978525  0.21954498 -0.09662477  0.48671433  0.        ]",[-0.14233617 -0.03768518],[-1.28882686 -1.80985702]
15,-0.066399244934,"[[  2.33864034e+00  -3.00880662e+00  -1.12020890e-03  -6.03191503e-02]
 [  7.74712144e+00   2.44274566e-01   0.00000000e+00   0.00000000e+00]]",[ 0.09840403 -1.19683743],-0.70072,"[-1.23026338 -0.65368658  1.02494372 -0.11399694 -0.00572816 -0.52543974
  0.0534494   0.16633023 -0.0944231   0.51942022  0.        ]",[-0.14233617 -0.03768518],[ 0.26063433  0.29426419]
16,-0.0705320876045,"[[  2.50239811e+00  -2.99227841e+00  -1.12020890e-03  -6.03191503e-02]
 [  8.62572408e+00   1.40468169e+00   0.00000000e+00   0.00000000e+00]]",[ 0.11119909 -1.23481679],-0.487012,"[-1.37968206 -0.65061472  0.8393283  -0.15326668 -0.00572815 -0.52543895
  0.11550307  0.30967368 -0.09408914  0.55492866  0.        ]",[-0.14233617 -0.03768518],[ 0.6771707  -2.78809649]
17,-0.0718410574088,"[[  2.70009805e+00  -3.00418996e+00  -1.12020890e-03  -6.03191503e-02]
 [  1.11359476e+01  -1.82221958e+00   0.00000000e+00   0.00000000e+00]]",[ 0.10587432 -1.25619161],-0.631446,"[-1.52017034 -0.65286265  0.58361807 -0.12497466 -0.00572815 -0.52543816
  0.29279454 -0.08894229 -0.11014393  0.57070296  0.        ]",[-0.14233617 -0.03768518],[-0.20689837 -0.88712532]
18,-0.0726210792836,"[[  2.91238726e+00  -3.01737527e+00  -1.12020890e-03  -6.03191503e-02]
 [  1.00964115e+01   8.98455451e-03   0.00000000e+00   0.00000000e+00]]",[ 0.13431036 -1.2657398 ],-0.507327,"[-1.61665089 -0.65513447  0.281332   -0.09360303 -0.00572814 -0.52543737
  0.21937393  0.13726473 -0.12818101  0.5816235   0.        ]",[-0.14233617 -0.03768518],[-1.05032985 -2.75589379]
19,-0.0745039540759,"[[  3.07258536e+00  -3.01376244e+00  -1.12020890e-03  -6.03191503e-02]
 [  5.93725483e+00   2.45101613e-01   0.00000000e+00   0.00000000e+00]]",[ 0.15631431 -1.25802529],-0.536625,"[-1.64953708 -0.65453324  0.04225079 -0.10220422 -0.00572813 -0.52543659
 -0.07437919  0.16643192 -0.14203047  0.60022117  0.        ]",[-0.14233617 -0.03768518],[ 0.19982708 -1.77158762]
20,-0.0758804212933,"[[  3.19808924e+00  -3.00937703e+00  -1.12020890e-03  -6.03191503e-02]
 [  6.61088739e+00   1.79266995e-01   0.00000000e+00   0.00000000e+00]]",[ 0.16337086 -1.26734126],-0.649374,"[-1.65061541 -0.65378069 -0.14722857 -0.11263936 -0.00572813 -0.5254358
 -0.02680174  0.15829921 -0.15509658  0.61388532  0.        ]",[-0.14233617 -0.03768518],[-1.49653773 -0.50362796]
21,-0.0767361155816,"[[  3.28926903e+00  -3.00611070e+00  -1.12020890e-03  -6.03191503e-02]
 [  2.52072203e+00   1.35181882e-01   0.00000000e+00   0.00000000e+00]]",[ 0.18870145 -1.24868453],-0.628872,"[-1.63775573 -0.65320353 -0.28421554 -0.12040766 -0.00572812 -0.52543501
 -0.31568249  0.15285321 -0.16573216  0.62245789  0.        ]",[-0.14233617 -0.03768518],[ 0.62145863 -0.14387832]
22,-0.0773203408637,"[[  3.36387013e+00  -3.00365204e+00  -1.12020890e-03  -6.03191503e-02]
 [  4.93135347e+00   1.01632689e-01   0.00000000e+00   0.00000000e+00]]",[ 0.18583015 -1.26141882],-0.576155,"[-1.61876823 -0.6527596  -0.39497206 -0.12625276 -0.00572811 -0.52543422
 -0.14542349  0.14870871 -0.17500765  0.62835486  0.        ]",[-0.14233617 -0.03768518],[-0.10794742 -1.08392931]
