timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.228571384158,"[[-0.07279485 -0.09717921  0.04457417 -0.18552941]
 [ 0.00355628  0.00397826  0.          0.        ]]",[-3.37791228  0.50821543],-3.48395,"[ 1.11878708  1.42590669 -0.26091885  0.13487579  0.38835535 -1.60096306
 -0.2853709   0.23613695  1.02743392  1.54959543  0.        ]",[-0.51873964 -0.06359443],[-3.9637647   0.50395091]
1,-0.223838140912,"[[-0.11242276 -0.07706414  0.04457417 -0.18552941]
 [-3.95316956  2.00087017  0.          0.        ]]",[-3.20817184  0.31747478],-3.43224,"[ 1.11339029  1.42789265 -0.31840421  0.18947445  0.38835524 -1.60096169
 -0.51688051  0.50079058  1.02076918  1.48470463  0.        ]",[-0.51873964 -0.06359443],[-2.98594419 -2.1223435 ]
2,-0.203937178003,"[[-0.23037659 -0.07715682  0.04457417 -0.18552941]
 [-7.82931478 -1.99681797  0.          0.        ]]",[-2.54810214  1.11599207],-2.89191,"[ 1.08378062  1.42788351 -0.48764277  0.18922262  0.38835514 -1.60096033
 -0.74367523 -0.02903451  0.97453627  1.22543566  0.        ]",[-0.51873964 -0.06359443],[-2.58661484  2.96783744]
3,-0.169646527451,"[[ -0.42511531  -0.07695358   0.04457417  -0.18552941]
 [-11.63188603   2.00380898   0.           0.        ]]",[-1.85306036  0.56109321],-2.40107,"[ 0.99161141  1.42790023 -0.75584376  0.18977472  0.38835503 -1.60095896
 -0.96616496  0.50118005  0.84410846  0.81765006  0.        ]",[-0.51873964 -0.06359443],[-1.22446264  0.44175481]
4,-0.125422757161,"[[ -0.69514169  -0.01971051   0.04457417  -0.18552941]
 [-15.35834286   3.7147871    0.           0.        ]]",[-0.17409198  0.58268762],-1.66747,"[ 0.78098832  1.43103852 -1.08813187  0.34554139  0.38835492 -1.6009576
 -1.18420096  0.72794073  0.59829785  0.3677976   0.        ]",[-0.51873964 -0.06359443],[ 0.90964269  1.5308429 ]
5,-0.0856965846395,"[[ -0.96317169   0.09355987   0.04457417  -0.18552941]
 [-11.45764738   7.59929758   0.           0.        ]]",[ 0.20794339 -0.50351787],-1.41038,"[ 0.49082184  1.42629277 -1.35113169  0.65379377  0.38835482 -1.60095623
 -0.95596908  1.24276558  0.31549648  0.04629399  0.        ]",[-0.51873964 -0.06359443],[-1.2194017  -1.54651023]
6,-0.0460250117577,"[[ -1.22972624   0.20432195   0.04457417  -0.18552941]
 [-15.18541464   3.49057114   0.           0.        ]]",[ 2.22642064  0.74480438],-1.28871,"[ 0.14266592  1.40764158 -1.52799308  0.95209309  0.38835471 -1.60095487
 -1.17408175  0.69822379 -0.01811834 -0.19083542  0.        ]",[-0.51873964 -0.06359443],[ 2.57938137  0.15615486]
7,-0.0172449133428,"[[ -1.49073293   0.27962547   0.04457417  -0.18552941]
 [-10.92941933   4.03797538   0.           0.        ]]",[ 2.45977044  0.04562366],-1.32918,"[-0.23213617  1.38716008 -1.60724986  1.15124744  0.3883546  -1.6009535
 -0.92506116  0.77077259 -0.40746699 -0.34475645  0.        ]",[-0.51873964 -0.06359443],[ 2.50977026  1.24904242]
8,-0.0286595215965,"[[-1.66747662  0.39929367  0.04457417 -0.18552941]
 [-6.75881217  7.91594223  0.          0.        ]]",[ 1.88377321 -1.96422732],-1.25543,"[-0.49206065  1.34194847 -1.60511179  1.45851623  0.3883545  -1.60095214
 -0.68103682  1.28473019 -0.61712795 -0.36505825  0.        ]",[-0.51873964 -0.06359443],[ 1.75933516 -0.69046968]
9,-0.0316869182229,"[[-1.76160915  0.52859359  0.04457417 -0.18552941]
 [-2.66804198  5.02371314  0.          0.        ]]",[ 1.67418492 -2.04241991],-1.32803,"[-0.62919942  1.2763068  -1.58547098  1.77335819  0.38835439 -1.60095077
 -0.44168387  0.90141418 -0.66724011 -0.33755204  0.        ]",[-0.51873964 -0.06359443],[ 0.65918817  0.08468856]
10,-0.0253863592818,"[[-1.78827586  0.63142487  0.04457417 -0.18552941]
 [-0.00746454  5.25864282  0.          0.        ]]",[ 1.21166337 -2.74398065],-1.17676,"[-0.66765194  1.21235526 -1.57759328  2.00761474  0.38835428 -1.6009494
 -0.28601216  0.93254969 -0.62119854 -0.2988119   0.        ]",[-0.51873964 -0.06359443],[ 0.94622589 -2.2616957 ]
11,-0.0118651593842,"[[-1.75084943  0.69581234  0.04457417 -0.18552941]
 [ 3.73762965  1.19365551  0.          0.        ]]",[ 0.81948298 -2.28291035],-1.23329,"[-0.61362596  1.16733584 -1.58835862  2.14579119  0.38835417 -1.60094804
 -0.06688489  0.39380484 -0.49963886 -0.25294139  0.        ]",[-0.51873964 -0.06359443],[ 0.34923692 -2.1868155 ]
12,-0.00911919468115,"[[-1.66296237  0.67971557  0.04457417 -0.18552941]
 [ 5.04669889 -2.79005972  0.          0.        ]]",[ 0.62297064 -1.20881534],-1.31468,"[-0.48544176  1.17893589 -1.60572651  2.11190055  0.38835407 -1.60094667
  0.0097094  -0.13416875 -0.36248806 -0.22136795  0.        ]",[-0.51873964 -0.06359443],[ 1.44784603 -0.45980021]
