timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.893047,"[ 0.9319316   1.20215783  0.08104876 -0.19685467  0.34688356  0.09038463
  0.65418644 -0.29946382  0.85929491 -0.00312616  0.        ]",[ 0.21059651  1.32654021],-0.168147469443,[ 0.15180025  0.64022845],[-0.37893796 -0.35391045],"[[ 0.00768872  0.05570269  0.04163443  0.00913347]
 [-0.00318957  0.0037143   0.          0.        ]]"
1,-0.691819,"[ 0.93178358  1.19881044  0.09396592 -0.09997532  0.34688337  0.09038459
  0.69570114  0.36332404  0.85508571  0.06453323  0.        ]",[-0.05385   -0.9886564],-0.167736155781,[-0.28708416  0.06748384],[-0.37893796 -0.35391045],"[[ 0.01596883  0.09550084  0.04163443  0.00913347]
 [ 0.82843906  3.96290592  0.          0.        ]]"
2,-0.731406,"[ 0.93128687  1.1937986   0.11624262 -0.00492466  0.34688317  0.09038454
  0.68432547 -0.3051307   0.8475493   0.14512656  0.        ]",[-0.39749133 -0.43631944],-0.167254295293,[-0.14303043  0.50759208],[-0.37893796 -0.35391045],"[[ 0.03025144  0.13469547  0.04163443  0.00913347]
 [ 0.60057299 -0.03013504  0.          0.        ]]"
3,-0.824421,"[ 0.93145091  1.19629928  0.11019521 -0.04833976  0.34688298  0.09038449
  0.60526884 -0.59414458  0.8509332   0.11451016  0.        ]",[-0.17294628  1.0607703 ],-0.167458309291,[ 0.2171472   0.87452227],[-0.37893796 -0.35391045],"[[ 0.02637373  0.11677088  0.04163443  0.00913347]
 [-0.98307198 -1.75657213  0.          0.        ]]"
4,-0.799501,"[ 0.93197251  1.19564258  0.06909608 -0.0363457   0.34688278  0.09038445
  0.57200877  0.07457523  0.85402237  0.05931398  0.        ]",[ 0.14642699  0.29805053],-0.167604856812,[ 0.25537631  0.40315762],[-0.37893796 -0.35391045],"[[  2.75272018e-05   1.21718783e-01   4.16344297e-02   9.13346710e-03]
 [ -1.64932584e+00   2.23804833e+00   0.00000000e+00   0.00000000e+00]]"
5,-0.715645,"[ 0.93143116  1.18631356  0.02720836  0.09919812  0.34688259  0.0903844
  0.60253152  0.26468236  0.84978612  0.0649616   0.        ]",[-0.62371804  0.46597562],-0.167144319539,[ 0.0992736   0.23690879],[-0.37893796 -0.35391045],"[[-0.0268243   0.1778737   0.04163443  0.00913347]
 [-1.03788979  3.37365988  0.          0.        ]]"
6,-0.856268,"[ 0.92806333  1.16554108 -0.04339637  0.30240332  0.34688239  0.09038436
  0.48034933  0.56253121  0.84109404  0.06288999  0.        ]",[ 1.04093886  0.34270603],-0.166166175376,[ 0.4054504   0.17676413],[-0.37893796 -0.35391045],"[[-0.07213888  0.26319837  0.04163443  0.00913347]
 [-3.48542083  5.15287055  0.          0.        ]]"
7,-0.751926,"[ 0.92424248  1.12494737 -0.08898163  0.57014061  0.3468822   0.09038431
  0.68125185  0.77236271  0.81915981  0.1328904   0.        ]",[ 0.29754615 -0.36872763],-0.164007110052,[-0.42275766 -0.25445586],[-0.37893796 -0.35391045],"[[-0.10146898  0.3788318   0.04163443  0.00913347]
 [ 0.53903959  6.40630807  0.          0.        ]]"
8,-0.636494,"[ 0.92728597  1.0723479  -0.05403626  0.81843402  0.346882    0.09038426
  0.73951375  0.50664451  0.7762897   0.31252385  0.        ]",[-1.1108421  -0.26469995],-0.16113023413,[-0.80264223 -0.28744233],[-0.37893796 -0.35391045],"[[-0.07897827  0.49103232  0.04163443  0.00913347]
 [ 1.70614467  4.81903579  0.          0.        ]]"
9,-0.644367,"[ 0.92655922  1.02428716 -0.06321624  0.99689723  0.3468818   0.09038422
  0.54035932  0.31545284  0.74198958  0.39285336  0.        ]",[-1.2915259  -0.82059481],-0.158747731421,[-0.22471911  0.00613669],[-0.37893796 -0.35391045],"[[-0.08488215  0.57595422  0.04163443  0.00913347]
 [-2.28327908  3.67694917  0.          0.        ]]"
10,-0.738839,"[ 0.91036737  0.99915236 -0.19455234  1.07815395  0.34688161  0.09038417
  0.34517598 -0.24044928  0.75218529  0.25071255  0.        ]",[ 0.17921137  0.44110674],-0.157615825369,[ 0.92947483  0.73765367],[-0.37893796 -0.35391045],"[[-0.16977656  0.61617583  0.04163443  0.00913347]
 [-6.19315632  0.35625619  0.          0.        ]]"
