timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.05330691  1.29859755 -0.0825378  -0.27460894 -0.0447783   0.57674816
  0.17254892 -0.16935792  1.10573789 -0.55027471  0.        ]",-0.68806,[ 0.79232519  1.49148071],-0.23059940452,[ 0.01149666  0.66348445],[-0.03506595 -0.09437407],"[[-0.07171288  0.05175158 -0.00534595  0.07383942]
 [ 0.0014395   0.00089429  0.          0.        ]]"
1,"[ 1.05575232  1.29507505 -0.03457647 -0.20160542 -0.04477795  0.57674215
  0.47066456  0.35677608  1.10606403 -0.47437057  0.        ]",-0.591627,[-1.09675927 -0.35670542],-0.226924692625,[ 0.00744395  0.65935194],[-0.03506595 -0.09437407],"[[-0.04025198  0.0914849  -0.00534595  0.07383942]
 [ 3.13422824  3.95924927  0.          0.        ]]"
2,"[  1.05664464e+00   1.28531200e+00  -4.22119126e-04  -8.41824416e-02
  -4.47775945e-02   5.76736131e-01   8.83700476e-02   1.58826269e-01
   1.10067921e+00  -3.93184819e-01   0.00000000e+00]",-0.610356,[-1.97860727  0.45222395],-0.222664744237,[ 0.00825899  0.65940702],[-0.03506595 -0.09437407],"[[-0.01787412  0.1557279  -0.00534595  0.07383942]
 [-0.88307323  2.47000787  0.          0.        ]]"
3,"[ 1.05291143  1.26982423 -0.08763172  0.03682009 -0.04477724  0.57673012
 -0.28648414  0.39053216  1.09797845 -0.42540998  0.        ]",-0.628325,[ 0.32457532  0.83882769],-0.223575742027,[ 0.01255679  0.66347134],[-0.03506595 -0.09437407],"[[-0.07505787  0.2226185  -0.00534595  0.07383942]
 [-4.8221909   4.21323174  0.          0.        ]]"
4,"[ 1.03947753  1.23001949 -0.21289324  0.24333518 -0.04477689  0.5767241
 -0.15533441  0.82084699  1.08784154 -0.45659162  0.        ]",-0.627666,[ 0.2831666   0.87829683],-0.223434214632,[ 0.01167406  0.66039842],[-0.03506595 -0.09437407],"[[ -1.57674539e-01   3.39365537e-01  -5.34595164e-03   7.38394180e-02]
 [ -3.44404895e+00   7.45068703e+00   0.00000000e+00   0.00000000e+00]]"
5,"[ 1.02470993  1.13651712 -0.29836764  0.54828977 -0.04477654  0.57671809
 -0.04235753  1.26341371  1.05959256 -0.40271275  0.        ]",-0.531969,[ 1.1998358  0.0832441],-0.216918742805,[ 0.00530868  0.64442253],[-0.03506595 -0.09437407],"[[ -2.14644645e-01   5.21787524e-01  -5.34595164e-03   7.38394180e-02]
 [ -2.25687154e+00   1.07804203e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 1.02318818  0.97977093 -0.30581176  0.87026577 -0.04477619  0.57671208
  0.33840358  1.27864595  0.99888762 -0.2586822   0.        ]",-0.517614,[-1.46261878  0.46179092],-0.20267036841,[-0.00641838  0.61863035],[-0.03506595 -0.09437407],"[[ -2.19638702e-01   7.38547465e-01  -5.34595164e-03   7.38394180e-02]
 [  1.74423302e+00   1.08952150e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 1.02158124  0.76297222 -0.31349199  1.15240531 -0.04477584  0.57670607
 -0.04140661  1.49314704  0.90252093 -0.12192156  0.        ]",-0.369435,[ 0.82039689 -1.24272955],-0.184711010954,[-0.01692975  0.58587015],[-0.03506595 -0.09437407],"[[ -2.24796961e-01   9.72646318e-01  -5.34595164e-03   7.38394180e-02]
 [ -2.24682395e+00   1.25092598e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 1.01775519  0.53828271 -0.33118755  1.33375835 -0.04477549  0.57670005
  0.27188729  0.93379196  0.79713804 -0.03113954  0.        ]",-0.328238,[-0.14297347 -1.15915386],-0.167287481007,[-0.02837683  0.55526543],[-0.03506595 -0.09437407],"[[ -2.36702926e-01   1.18060953e+00  -5.34595164e-03   7.38394180e-02]
 [  1.04527329e+00   8.30111345e+00   0.00000000e+00   0.00000000e+00]]"
9,"[ 1.02251764  0.39328959 -0.30882797  1.40762128 -0.04477514  0.57669404
  0.21618978  0.38565848  0.71553879  0.03519596  0.        ]",-0.301898,[ 0.57758011  1.07962314],-0.154401148051,[-0.03315028  0.53653753],[-0.03506595 -0.09437407],"[[-0.22166869  1.30525644 -0.00534595  0.07383942]
 [ 0.46003014  4.17731895  0.          0.        ]]"
10,"[ 1.0316533   0.24597745 -0.26094094  1.4533228  -0.04477479  0.57668803
  0.43278066  0.90089304  0.61967502  0.10371743  0.        ]",-0.266568,[ 0.17043173  0.4057454 ],-0.139939941191,[-0.04504712  0.50430268],[-0.03506595 -0.09437407],"[[ -1.89633988e-01   1.42769574e+00  -5.34595164e-03   7.38394180e-02]
 [  2.73596268e+00   8.05369843e+00   0.00000000e+00   0.00000000e+00]]"
11,"[ 1.04514887  0.03070036 -0.16906378  1.47114363 -0.04477444  0.57668202
  0.49184148  1.0932072   0.4628042   0.18361881  0.        ]",-0.233012,[-0.19875419  0.217858  ],-0.117325624516,[-0.05784775  0.46221471],[-0.03506595 -0.09437407],"[[ -1.28688132e-01   1.60328775e+00  -5.34595164e-03   7.38394180e-02]
 [  3.35660732e+00   9.50068186e+00   0.00000000e+00   0.00000000e+00]]"
12,"[ 1.05326368 -0.20878014 -0.08006477  1.42387636 -0.04477408  0.576676
  0.4107073   1.18285516  0.28652054  0.21786208  0.        ]",-0.221666,[-0.78068635  0.7550573 ],-0.0919577907197,[-0.06935069  0.41486803],[-0.03506595 -0.09437407],"[[ -7.01091945e-02   1.80007009e+00  -5.34595164e-03   7.38394180e-02]
 [  2.50411676e+00   1.01753007e+01   0.00000000e+00   0.00000000e+00]]"
13,"[ 1.05482668 -0.47601235 -0.05173652  1.27994955 -0.04477373  0.57666999
  0.11194252  1.55346839  0.11793112  0.17745562  0.        ]",-0.202318,[-0.35303923 -0.40474681],-0.0652391588973,[-0.07878719  0.35878959],[-0.03506595 -0.09437407],"[[ -5.15239469e-02   2.03155495e+00  -5.34595164e-03   7.38394180e-02]
 [ -6.35170854e-01   1.29638701e+01   0.00000000e+00   0.00000000e+00]]"
