timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88969562  0.94059468 -0.08370228 -0.31014672  0.76196932  1.51051544
  0.47274122 -0.24623112  0.36951446 -2.95992208  0.        ]",-4.89004,[ 6.6364161   1.69468994],-0.22220829897,[ 6.2625041   1.71032846],[-0.78506613 -0.74264306],"[[-0.07344751  0.03762068  0.08812743  0.17474972]
 [-0.0045622   0.00102729  0.          0.        ]]"
1,"[ 0.8932202   0.93779817 -0.02300024 -0.22978727  0.76196911  1.51051456
  0.66993126  0.54327658  0.37153694 -2.76084546  0.        ]",-4.86776,[ 4.15115855 -0.17979513],-0.211817621616,[ 5.02308035  0.36947045],[-0.78506613 -0.74264306],"[[-0.03386275  0.07735342  0.08812743  0.17474972]
 [ 3.94988001  3.95906034  0.          0.        ]]"
2,"[ 0.88831081  0.92796283  0.15791814 -0.08641359  0.76196889  1.51051368
  0.86331417  0.3853337   0.33588551 -2.25239662  0.        ]",-4.38869,[ 3.46663467  0.01436768],-0.184218104999,[  3.60764122e+00   3.43737006e-03],[-0.78506613 -0.74264306],"[[ 0.08404488  0.1485901   0.08812743  0.17474972]
 [ 7.82797582  3.16724712  0.          0.        ]]"
3,"[ 0.83008012  0.91407211  0.45156028  0.03967539  0.76196868  1.51051281
  1.05285909  0.38386712  0.18310981 -1.53610644  0.        ]",-3.67031,[ 1.15587614 -0.87182321],-0.141903074724,[ 0.81604743 -0.87777412],[-0.78506613 -0.74264306],"[[  0.27874218   0.21186135   0.08812743   0.17474972]
 [ 11.62910707   3.15989514   0.           0.        ]]"
4,"[ 0.65039701  0.90641473  0.83005358  0.09479999  0.76196847  1.51051193
  1.23872139 -0.31751404 -0.15941889 -0.73726049  0.        ]",-2.80553,[-1.59584471 -0.45646995],-0.0870134497161,[-1.55924714 -0.9231708 ],[-0.78506613 -0.74264306],"[[  0.54872145   0.23977994   0.08812743   0.17474972]
 [ 15.35639085  -0.35633205   0.           0.        ]]"
5,"[ 0.37482884  0.91336058  1.14463681  0.0451059   0.76196825  1.51051105
  1.02634341 -0.67634528 -0.58093201 -0.16158389  0.        ]",-2.32063,[-1.95495531 -1.23354652],-0.0382681023725,[-1.84697545 -1.01785159],[-0.78506613 -0.74264306],"[[  0.81311741   0.21460392   0.08812743   0.17474972]
 [ 11.09738142  -2.15525759   0.           0.        ]]"
6,"[ 0.14034269  0.93076875  1.31562553 -0.11926375  0.76196804  1.51051017
  0.81820735 -1.45734478 -0.84740903  0.09340253  0.        ]",-2.26635,[-1.26994214 -0.12183951],-0.0161540161618,[-1.52873623 -0.1191026 ],[-0.78506613 -0.74264306],"[[ 0.99318657  0.13221437  0.08812743  0.17474972]
 [ 6.92343647 -6.07063728  0.          0.        ]]"
7,"[  7.56659677e-04   9.41427704e-01   1.39107832e+00  -3.71795425e-01
   7.61967828e-01   1.51050930e+00   6.14122971e-01  -1.52928723e+00
  -9.11613726e-01   1.49421734e-01   0.00000000e+00]",-2.37042,[-1.69316891  0.38868406],-0.0144096750247,[-1.00651562  0.19436908],[-0.78506613 -0.74264306],"[[ 1.09059202  0.00718287  0.08812743  0.17474972]
 [ 2.83074232 -6.43131017  0.          0.        ]]"
8,"[-0.02343238  0.93475002  1.40249898 -0.59809765  0.76196762  1.51050842
  0.41403641 -1.19658907 -0.82507994  0.07897432  0.        ]",-2.20569,[-0.42280845  0.64569234],-0.0174705795478,[-0.14207584  0.20081396],[-0.78506613 -0.74264306],"[[ 1.10694806 -0.10470859  0.08812743  0.17474972]
 [-1.18178074 -4.76340019  0.          0.        ]]"
9,"[ 0.03564021  0.92309508  1.37377987 -0.73583865  0.7619674   1.51050754
  0.33174589 -0.66767089 -0.67499259 -0.06014722  0.        ]",-2.06706,[ 0.55244581 -0.71867725],-0.0291522106843,[ 0.47257161 -0.05759922],[-0.78506613 -0.74264306],"[[ 1.06675498 -0.173372    0.08812743  0.17474972]
 [-2.8320287  -2.11178039  0.          0.        ]]"
10,"[ 0.08480397  0.90524911  1.34767703 -0.87530081  0.76196719  1.51050666
  0.44356907 -1.22712593 -0.5447085  -0.20722353  0.        ]",-2.03274,[ 0.93583576  0.19085354],-0.0420617941131,[ 0.81950229  0.84310997],[-0.78506613 -0.74264306],"[[ 1.0326141  -0.24374825  0.08812743  0.17474972]
 [-0.58953173 -4.91649369  0.          0.        ]]"
11,"[ 0.04822118  0.8739529   1.36729453 -1.04962002  0.76196698  1.51050579
  0.62874193 -1.05725009 -0.51469743 -0.26799805  0.        ]",-2.06507,[ 0.44718623  0.84725184],-0.0457259574843,[ 0.04315687  0.57334828],[-0.78506613 -0.74264306],"[[ 1.05808143 -0.33353349  0.08812743  0.17474972]
 [ 3.12391607 -4.06485866  0.          0.        ]]"
12,"[-0.06940928  0.85390745  1.42295786 -1.13851998  0.76196676  1.51050491
  0.71381272 -0.37214498 -0.62225483 -0.16927017  0.        ]",-2.10621,[-0.38999095 -0.22455134],-0.0348144573811,[-1.00711811 -0.47655907],[-0.78506613 -0.74264306],"[[ 1.13767655 -0.38036996  0.08812743  0.17474972]
 [ 4.8299239  -0.63022781  0.          0.        ]]"
13,"[-0.1923388   0.84391815  1.47009665 -1.17858998  0.76196655  1.51050403
  0.63213254 -0.546884   -0.75769184 -0.04927293  0.        ]",-2.14011,[-1.3586935  -0.72832866],-0.0218117127987,[-1.03137445 -0.26809397],[-0.78506613 -0.74264306],"[[ 1.21784045 -0.40176383  0.08812743  0.17474972]
 [ 3.19191815 -1.50624585  0.          0.        ]]"
14,"[-0.22914717  0.81384969  1.48218407 -1.2867002   0.76196634  1.51050315
  0.4317664  -1.11588626 -0.75140737 -0.07935571  0.        ]",-2.09811,[-0.4091052   0.44281117],-0.0225157959135,[-0.02349302  0.68429458],[-0.78506613 -0.74264306],"[[ 1.24136399 -0.46050946  0.08812743  0.17474972]
 [-0.82620845 -4.35882117  0.          0.        ]]"
15,"[-0.17821114  0.773884    1.46521406 -1.40918532  0.76196612  1.51050228
  0.35184062 -0.74881558 -0.6327186  -0.22717042  0.        ]",-2.08415,[ 0.29997753  0.99929115],-0.0350139883371,[ 0.52082813  0.53119028],[-0.78506613 -0.74264306],"[[ 1.20875818 -0.52922223  0.08812743  0.17474972]
 [-2.42903274 -2.5185905   0.          0.        ]]"
16,"[-0.12238562  0.76753588  1.44458222 -1.42692766  0.76196591  1.5105014
  0.4133426   0.05030262 -0.55950876 -0.31181726  0.        ]",-2.11583,[ 0.61614344  0.50115439],-0.0430467429935,[ 0.32132861 -0.30316922],[-0.78506613 -0.74264306],"[[ 1.17255204 -0.53939841  0.08812743  0.17474972]
 [-1.19567506  1.48762034  0.          0.        ]]"
17,"[-0.12356914  0.79729695  1.44504147 -1.33989454  0.7619657   1.51050052
  0.53603472  0.44007254 -0.59843071 -0.24280831  0.        ]",-2.11811,[-0.52397262 -0.83721486],-0.038204925308,[-0.48003861 -1.06120777],[-0.78506613 -0.74264306],"[[ 1.17332519 -0.4900406   0.08812743  0.17474972]
 [ 1.26478547  3.44164985  0.          0.        ]]"
18,"[-0.13009595  0.81675365  1.44755983 -1.27694718  0.76196548  1.51049964
  0.43148323 -0.23461391 -0.63439071 -0.18853272  0.        ]",-2.09574,[-0.39719807 -0.15037887],-0.0340997599053,[ 0.07263716 -0.19100466],[-0.78506613 -0.74264306],"[[ 1.17758436 -0.45514429  0.08812743  0.17474972]
 [-0.83187966  0.05925228  0.          0.        ]]"
19,"[-0.08099214  0.81415866  1.42785626 -1.28566226  0.76196527  1.51049876
  0.35395884 -0.3535054  -0.57115933 -0.2574965   0.        ]",-2.01823,[ 0.87310621 -0.89601113],-0.0407921421217,[ 0.62792814  0.09064302],[-0.78506613 -0.74264306],"[[ 1.14534836 -0.45993948  0.08812743  0.17474972]
 [-2.38654579 -0.5367852   0.          0.        ]]"
20,"[-0.06200668  0.78785214  1.41976534 -1.36861353  0.76196506  1.51049789
  0.52861524 -1.05932506 -0.5136057  -0.34635872  0.        ]",-2.05326,[ 1.78294284  0.66296162],-0.0476523866423,[ 0.476244    0.84245193],[-0.78506613 -0.74264306],"[[ 1.13275957 -0.50617794  0.08812743  0.17474972]
 [ 1.11600074 -4.07526315  0.          0.        ]]"
