timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88469751  0.9779479   0.18553865 -0.34828305 -0.39807307 -0.95613948
  0.54138565 -0.25448293  1.76615453  1.79955274  0.        ]",-3.25957,[-4.22303945 -0.21891148],-0.285678404302,[-4.20012379 -0.61746681],[-0.58450264 -0.59387666],"[[ 0.09584364 -0.01815572 -0.04581696 -0.11063238]
 [ 0.00159234  0.00140586  0.          0.        ]]"
1,"[ 0.88963472  0.97772093  0.12450338 -0.366895   -0.39807296 -0.95613902
  0.35046398 -0.41687891  1.7722769   1.67015028  0.        ]",-3.21593,[-3.10482238  0.82475743],-0.282158659762,[-3.55983829 -0.60246623],[-0.58450264 -0.59387666],"[[ 0.05618805 -0.02680931 -0.04581696 -0.11063238]
 [-3.95398249 -0.86388661  0.          0.        ]]"
2,"[ 0.88909075  0.97806666 -0.05754326 -0.33317936 -0.39807284 -0.95613856
  0.16324108  0.19951292  1.76936697  1.34799981  0.        ]",-2.69385,[-2.22448945 -0.29483962],-0.272939543247,[-2.81929827 -0.77884209],[-0.58450264 -0.59387666],"[[-0.06181023 -0.01113444 -0.04581696 -0.11063238]
 [-7.83292517  2.42042338  0.          0.        ]]"
3,"[ 0.8385365   0.97777177 -0.35396688 -0.25524425 -0.39807272 -0.9561381
 -0.02019462 -0.0283079   1.70946758  0.83880081  0.        ]",-2.18424,[-1.3753655  -0.46330545],-0.256723415914,[-1.38275266 -0.43110469],[-0.58450264 -0.59387666],"[[ -0.25660003   0.02509472  -0.04581696  -0.11063238]
 [-11.6334036    1.20652997   0.           0.        ]]"
4,"[ 0.67004618  0.97759304 -0.73809981 -0.24341828 -0.39807261 -0.95613764
 -0.19999006 -0.37681909  1.49393268  0.11181252  0.        ]",-2.1428,[ 1.73329369  0.74033699],-0.229150914764,[ 1.51869798  0.69110727],[-0.58450264 -0.59387666],"[[ -0.5266427    0.03059385  -0.04581696  -0.11063238]
 [-15.35846203  -0.65043567   0.           0.        ]]"
5,"[ 0.40536315  0.97684569 -1.05993261 -0.20791479 -0.39807249 -0.95613718
  0.00555366  0.1754474   1.15958346 -0.48927008  0.        ]",-1.93064,[ 1.8456678   0.16107734],-0.200136976863,[ 1.50544989  0.71811801],[-0.58450264 -0.59387666],"[[ -0.791085     0.04710944  -0.04581696  -0.11063238]
 [-11.09994493   2.29219421   0.           0.        ]]"
6,"[ 0.17784498  0.97244975 -1.23659667 -0.09684609 -0.39807238 -0.95613672
  0.20707558  0.28632328  0.90767135 -0.78550019  0.        ]",-1.83779,[ 0.81573792  0.83141652],-0.181871580024,[ 1.15056705  0.79167676],[-0.58450264 -0.59387666],"[[-0.97119297  0.09888072 -0.04581696 -0.11063238]
 [-6.92475258  2.88297208  0.          0.        ]]"
7,"[ 0.03122948  0.95740707 -1.32069905  0.09492881 -0.39807226 -0.95613627
  0.36938044  0.89321272  0.80110892 -0.87603365  0.        ]",-1.63161,[-0.39611184  0.92160024],-0.174433414801,[ 0.20794429  0.24208134],[-0.58450264 -0.59387666],"[[-1.07594934  0.18898462 -0.04581696 -0.11063238]
 [-3.56207078  6.11664868  0.          0.        ]]"
8,"[-0.09599742  0.90885211 -1.3788116   0.42183456 -0.39807215 -0.95613581
  0.29708269  1.55545327  0.78180689 -0.85621504  0.        ]",-1.47039,[-0.69966816  0.58364651],-0.172203995962,[-0.24984653 -0.1989437 ],[-0.58450264 -0.59387666],"[[-1.16221952  0.34672136 -0.04581696 -0.11063238]
 [-5.0599548   9.64525602  0.          0.        ]]"
9,"[-0.29336209  0.79973706 -1.44550039  0.83518924 -0.39807203 -0.95613535
  0.16827577  1.95350427  0.72509708 -0.82167016  0.        ]",-1.42293,[ 0.23885077 -1.17537153],-0.166260314119,[-0.32670853 -0.54698551],[-0.58450264 -0.59387666],"[[ -1.29019381   0.56090684  -0.04581696  -0.11063238]
 [ -7.72861221  11.76619488   0.           0.        ]]"
