timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89256047  0.93825923 -0.03665526 -0.20218609  1.11399003  1.6779339
  0.47787545 -0.24608324 -0.0862849  -3.05187193  0.        ]",-5.06883,[ 5.99566202  1.0754373 ],-0.2097760362,[ 6.47618198  0.95124835],[-0.77123231 -0.740722  ],"[[-0.04269406  0.08803629  0.12875549  0.19420801]
 [ 0.00375523  0.00408138  0.          0.        ]]"
1,"[ 0.89406562  0.93302691  0.02438069 -0.12176501  1.11398958  1.67793274
  0.67420044  0.54042211 -0.09362397 -2.85403308  0.        ]",-4.96736,[ 5.1297688   0.20476756],-0.197871253656,[ 5.17057896 -0.35099363],[-0.77123231 -0.740722  ],"[[ -2.94449697e-03   1.27829533e-01   1.28755488e-01   1.94208008e-01]
 [  3.95804627e+00   3.96205614e+00   0.00000000e+00   0.00000000e+00]]"
2,"[ 0.88308548  0.91503796  0.20533786  0.0516095   1.11398913  1.67793158
  0.86670717  0.6856492  -0.15799234 -2.3287874   0.        ]",-4.54301,[ 3.64736958 -0.46276652],-0.164991330529,[ 3.10836387 -1.13586402],[-0.77123231 -0.740722  ],"[[ 0.11511924  0.21440337  0.12875549  0.19420801]
 [ 7.83543336  4.69289123  0.          0.        ]]"
3,"[ 0.81496249  0.89239061  0.49743702  0.1983084   1.11398867  1.67793042
  1.05545986  0.30276096 -0.35292274 -1.62015623  0.        ]",-3.83681,[ 0.77250085 -1.41643323],-0.116744964835,[ 0.49355027 -1.62338638],[-0.77123231 -0.740722  ],"[[  0.30997225   0.2889288    0.12875549   0.19420801]
 [ 11.63721058   2.76606241   0.           0.        ]]"
4,"[ 0.63066373  0.88703077  0.85918708  0.22753259  1.11398822  1.67792926
  1.19583288 -0.49520365 -0.70669924 -0.90308896  0.        ]",-3.13614,[-1.89100518 -1.55110195],-0.061439001923,[-1.52525961 -1.62316394],[-0.77123231 -0.740722  ],"[[  0.57108427   0.30395996   0.12875549   0.19420801]
 [ 14.46454951  -1.24957777   0.           0.        ]]"
5,"[ 0.36920911  0.90814372  1.14967388  0.10132517  1.11398777  1.6779281
  0.98529081 -1.27683035 -1.06921485 -0.43053627  0.        ]",-2.72045,[-1.62167449 -0.97117534],-0.0262039059932,[-1.51705968 -1.0032711 ],[-0.77123231 -0.740722  ],"[[  0.81782775   0.23950282   0.12875549   0.19420801]
 [ 10.22391544  -5.1830018    0.           0.        ]]"
6,"[ 0.15792452  0.93709131  1.30507074 -0.18140142  1.11398732  1.67792695
  0.778914   -2.02027743 -1.23577394 -0.25491655  0.        ]",-2.50527,[-0.65192391 -1.24641342],-0.0254589935263,[-1.11887991 -0.06473783],[-0.77123231 -0.740722  ],"[[ 0.98060006  0.09830498  0.12875549  0.19420801]
 [ 6.06717365 -8.92429925  0.          0.        ]]"
7,"[ 0.02399079  0.93447805  1.37987558 -0.62051153  1.11398687  1.67792579
  0.64498745 -2.77178217 -1.19798266 -0.28896589  0.        ]",-2.4679,[-0.25084923  2.21881297],-0.0241640104598,[-0.09333076  1.45309424],[-0.77123231 -0.740722  ],"[[  1.07487897  -0.11812565   0.12875549   0.19420801]
 [  3.36969028 -12.70616039   0.           0.        ]]"
8,"[-0.06009308  0.87712537  1.41915722 -1.03967292  1.11398641  1.67792463
  0.59232758 -1.93488608 -1.10723872 -0.41868289  0.        ]",-2.41679,[-0.05642977  0.0595864 ],-0.0265127410178,[ 0.06297164  0.83598667],[-0.77123231 -0.740722  ],"[[ 1.13163091 -0.32999291  0.12875549  0.19420801]
 [ 2.30904278 -8.49460483  0.          0.        ]]"
9,"[-0.12606645  0.7959909   1.44623027 -1.34811967  1.11398596  1.67792347
  0.57896616 -1.85456037 -1.04988391 -0.54603723  0.        ]",-2.44153,[ 0.65048247  1.16950453],-0.0331536309384,[ 0.34922779  1.0949434 ],[-0.77123231 -0.740722  ],"[[ 1.17511167 -0.49582932  0.12875549  0.19420801]
 [ 2.03992611 -8.09038408  0.          0.        ]]"
