timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.96855363  1.33846098  0.11961399 -0.32506671 -1.06943839 -0.9305409
  0.70882207 -0.31942319  2.26476386  1.21611044  0.        ]",-1.86224,[-4.16711296 -0.51873518],-0.353767251955,[-2.82992482  0.15040775],[-0.32368186 -0.32106626],"[[ 0.02427515  0.03582444 -0.12425253 -0.10749438]
 [ 0.00492067 -0.00091001  0.          0.        ]]"
1,"[ 0.96881073  1.33905437  0.05806356 -0.3765464  -1.06943692 -0.93053979
  0.50890818 -0.64942073  2.26658721  1.10853756  0.        ]",-1.90865,[-1.31834245  0.40296622],-0.350633542263,[-2.25019717  0.43433297],[-0.32368186 -0.32106626],"[[-0.01530991  0.01521363 -0.12425253 -0.10749438]
 [-3.95025955 -2.05333614  0.          0.        ]]"
2,"[ 0.95607913  1.3391328  -0.12468854 -0.438096   -1.06943545 -0.93053867
  0.31287631 -0.38609787  2.24971439  0.82990542  0.        ]",-1.73943,[-1.51917853  1.57129631],-0.341414366361,[-1.51539791  0.63452351],[-0.32368186 -0.32106626],"[[-0.13322804 -0.0094211  -0.12425253 -0.10749438]
 [-7.82863827 -0.41559978  0.          0.        ]]"
3,"[ 0.89138954  1.33890422 -0.41900733 -0.35936227 -1.06943398 -0.93053756
  0.12067614  0.2521024   2.17830613  0.45937913  0.        ]",-1.64704,[ 0.32379493  0.01492536],-0.326551418037,[-0.6420781   0.74904919],[-0.32368186 -0.32106626],"[[ -0.32795317   0.02209216  -0.12425253  -0.10749438]
 [-11.63120945   3.55368958   0.           0.        ]]"
4,"[ 0.75775538  1.33427762 -0.72482906 -0.18240708 -1.0694325  -0.93053644
  0.19704625  0.25019346  2.05009115  0.10701532  0.        ]",-1.64623,[ 0.85079681  1.37738685],-0.308770393744,[-0.12442125  0.83872956],[-0.32368186 -0.32106626],"[[ -0.54541761   0.09304686  -0.12425253  -0.10749438]
 [-10.12026804   3.54181798   0.           0.        ]]"
5,"[ 0.6152392   1.31593738 -0.93416408  0.08891719 -1.06943103 -0.93053533
  0.37720317  0.87533188  1.94270325 -0.08636167  0.        ]",-1.45383,[ 0.46972317  1.8415475 ],-0.296220192645,[-0.37208545  0.56202447],[-0.32368186 -0.32106626],"[[-0.71206134  0.20289324 -0.12425253 -0.10749438]
 [-6.55596309  7.4298696   0.          0.        ]]"
6,"[ 0.50288535  1.25421697 -1.05850735  0.53476086 -1.06942956 -0.93053421
  0.47760628  1.48819249  1.90934249 -0.09229088  0.        ]",-1.09253,[-1.264487   -0.52189068],-0.292307838859,[-0.77721608  0.31302148],[-0.32368186 -0.32106626],"[[ -0.82325055   0.38973462  -0.12425253  -0.10749438]
 [ -4.56953998  11.24157176   0.           0.        ]]"
7,"[ 0.35593204  1.14662556 -1.18607815  0.97890174 -1.06942808 -0.93053309
  0.28225339  1.12035945  1.84975356 -0.10171747  0.        ]",-1.21245,[-0.71461351  1.19906683],-0.285318551819,[-0.12518978  0.59621805],[-0.32368186 -0.32106626],"[[-0.95341866  0.59161296 -0.12425253 -0.10749438]
 [-8.43447474  8.9538446   0.          0.        ]]"
8,"[ 0.10941778  0.98851147 -1.33672523  1.39279515 -1.06942661 -0.93053198
  0.14770759  1.72859503  1.71327166 -0.17759579  0.        ]",-1.09202,[ 0.87911735  1.78203747],-0.269682318881,[ 0.09287004  0.4820323 ],[-0.32368186 -0.32106626],"[[ -1.14881545   0.80864594  -0.12425253  -0.10749438]
 [-11.09637837  12.73679342   0.           0.        ]]"
9,"[-0.14483276  0.71957426 -1.4296099   1.81282813 -1.06942514 -0.93053086
  0.3345495   2.32445701  1.59353392 -0.12350498  0.        ]",-0.753839,[-0.41771322  0.23138076],-0.255216148325,[-0.72836518  0.15384096],[-0.32368186 -0.32106626],"[[ -1.33365617   1.10056494  -0.12425253  -0.10749438]
 [ -7.39982416  16.4428213    0.           0.        ]]"
10,"[-0.37916627  0.35924263 -1.46886682  2.06112359 -1.06942367 -0.93052975
  0.25839683  2.41942433  1.48068102  0.04069027  0.        ]",-0.52132,[-1.33018645 -0.20401528],-0.241443918671,[-1.00984967  0.13736767],[-0.32368186 -0.32106626],"[[ -1.49676857   1.43534864  -0.12425253  -0.10749438]
 [ -8.90645253  17.03353923   0.           0.        ]]"
11,"[-0.69292956 -0.01185412 -1.45746248  2.03725723 -1.06942219 -0.93052863
  0.06725704  2.23532963  1.29868527  0.1747123   0.        ]",-0.366688,[-1.21814711 -0.49453379],-0.220407714936,[-1.0263567   0.26363695],[-0.32368186 -0.32106626],"[[ -1.7128373    1.76453301  -0.12425253  -0.10749438]
 [-12.68802758  15.88860746   0.           0.        ]]"
12,"[-1.09769288 -0.32561688 -1.32961035  1.79152162 -1.06942072 -0.93052752
 -0.1201481   1.86983082  1.06303601  0.26285387  0.        ]",-0.307136,[-0.66246468 -0.93153852],-0.193477529622,[-0.93509722  0.40351906],[-0.32368186 -0.32106626],"[[ -2.00379666   2.05949828  -0.12425253  -0.10749438]
 [-16.39571509  13.61539892   0.           0.        ]]"
13,"[-1.51478977 -0.54185754 -1.01922967  1.46174044 -1.06941925 -0.9305264
 -0.23633416  1.23328257  0.82002562  0.33352245  0.        ]",-0.336737,[-0.36310415 -0.01206888],-0.166120826458,[-0.99049926  0.3704921 ],[-0.32368186 -0.32106626],"[[ -2.35477383   2.29208421  -0.12425253  -0.10749438]
 [-18.69438073   9.6563543    0.           0.        ]]"
14,"[-1.82646868 -0.68956722 -0.52682953  1.11494976 -1.06941777 -0.93052529
 -0.29032841  1.19468605  0.61005442  0.44179273  0.        ]",-0.42168,[-0.11407268 -0.16919987],-0.144408525899,[-1.0563947   0.26743865],[-0.32368186 -0.32106626],"[[ -2.73937956   2.48280275  -0.12425253  -0.10749438]
 [-19.76262366   9.416312     0.           0.        ]]"
15,"[-1.942612   -0.79911033  0.07201569  0.7371409  -1.0694163  -0.93052417
 -0.29341463  1.05684615  0.4708288   0.60808458  0.        ]",-0.597799,[-0.53829735 -0.24558383],-0.134737843711,[-1.06731141  0.29507634],[-0.32368186 -0.32106626],"[[ -3.13524503   2.66252704  -0.12425253  -0.10749438]
 [-19.82368636   8.55901537   0.           0.        ]]"
16,"[-1.82338186 -0.86936542  0.69826803  0.3698499  -1.06941483 -0.93052306
 -0.38132565  0.87313092  0.40687143  0.78365498  0.        ]",-0.744963,[-1.26458651  1.08813733],-0.136464342307,[-1.05493081  0.34349504],[-0.32368186 -0.32106626],"[[ -3.54916953   2.8222428   -0.12425253  -0.10749438]
 [-21.56294876   7.41639084   0.           0.        ]]"
17,"[-1.42079739 -0.91667323  1.27470001 -0.08380077 -1.06941336 -0.93052194
 -0.55988489  1.13121764  0.44274457  0.95860529  0.        ]",-0.901072,[-0.1729458   0.19241917],-0.149842911959,[-1.13468277  0.42070472],[-0.32368186 -0.32106626],"[[ -4.01587212   3.00881813  -0.12425253  -0.10749438]
 [-25.09562355   9.02159065   0.           0.        ]]"
18,"[-0.76564159 -0.92396435  1.60810031 -0.24283914 -1.06941188 -0.93052083
 -0.56940748 -0.34079652  0.44490079  1.01272684  0.        ]",-0.97378,[-1.18886447  0.61044001],-0.153336836971,[-1.09738922  0.56707746],[-0.32368186 -0.32106626],"[[ -4.51967637   3.07280561  -0.12425253  -0.10749438]
 [-25.28403043  -0.13371396   0.           0.        ]]"
