timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88975527  0.96756356 -0.05449836 -0.1731157   0.97866116  1.50331039
  0.52985014 -0.25307746  0.10365271 -2.55891139  0.        ]",-3.94095,[ 4.92840191  1.80293992],-0.203179689701,[ 5.21189928  1.831864  ],[-0.62266284 -0.60885626],"[[-0.05972059  0.07029925  0.11317339  0.17391914]
 [-0.00187955  0.00124845  0.          0.        ]]"
1,"[ 0.89235496  0.9633614   0.00656604 -0.08907164  0.97866071  1.50330923
  0.72087602  0.49784475  0.10067972 -2.37789723  0.        ]",-3.8653,[ 3.35198802  0.2408104 ],-0.191985836157,[ 3.85799956  0.44217801],[-0.62266284 -0.60885626],"[[-0.02008265  0.11003638  0.11317339  0.17391914]
 [ 3.95251748  3.95927827  0.          0.        ]]"
2,"[ 0.8848165   0.94752183  0.18819376  0.09544487  0.97866025  1.50330808
  0.90818384  0.66358603  0.04982884 -1.89268001  0.        ]",-3.40042,[ 1.20504838 -0.7776699 ],-0.160717248302,[ 1.86910725 -0.57183897],[-0.62266284 -0.60885626],"[[ 0.09787097  0.19798712  0.11317339  0.17391914]
 [ 7.82994979  4.83288348  0.          0.        ]]"
3,"[ 0.82278155  0.93015116  0.48230327  0.22937881  0.9786598   1.50330692
  1.09186377  0.06093936 -0.11492482 -1.24986105  0.        ]",-2.69051,[-0.19598659  0.05910877],-0.115604374155,[-0.31157464 -0.87342954],[-0.62266284 -0.60885626],"[[  0.29262001   0.26277419   0.11317339   0.17391914]
 [ 11.6322854    1.6563997    0.           0.        ]]"
4,"[ 0.67924112  0.91873015  0.79719859  0.30111019  0.97865935  1.50330577
  1.04329408  0.09916561 -0.39715566 -0.64524331  0.        ]",-2.12657,[-1.75661958 -1.4032569 ],-0.066683210284,[-1.51628494 -1.63197637],[-0.62266284 -0.60885626],"[[  0.51517802   0.29792376   0.11317339   0.17391914]
 [ 10.62686399   1.8578861    0.           0.        ]]"
5,"[ 0.52075479  0.91973304  1.01414649  0.29517023  0.9786589   1.50330461
  0.8421112  -0.65875058 -0.65235538 -0.27990568  0.        ]",-1.79175,[-0.97709929 -1.03719366],-0.0318133249692,[-1.20569873 -0.87827957],[-0.62266284 -0.60885626],"[[ 0.68593039  0.29499933  0.11317339  0.17391914]
 [ 6.46222149 -2.13700548  0.          0.        ]]"
6,"[ 0.42291429  0.94393001  1.11654552  0.12659668  0.97865845  1.50330346
  0.64928314 -1.40165787 -0.72245243 -0.17882304  0.        ]",-1.63004,[ 0.04599332  0.37088941],-0.0223394364508,[-0.43191829  0.34800598],[-0.62266284 -0.60885626],"[[ 0.77512488  0.21297081  0.11317339  0.17391914]
 [ 2.47052834 -6.05279036  0.          0.        ]]"
7,"[ 0.36303557  0.9636379   1.17101786 -0.09368511  0.978658    1.5033023
  0.65568215 -1.10031403 -0.70901465 -0.17734645  0.        ]",-1.65803,[-0.52956315 -0.4557683 ],-0.023361267924,[-0.5117926   0.01052389],[-0.62266284 -0.60885626],"[[ 0.82586455  0.10785139  0.11317339  0.17391914]
 [ 2.60299766 -4.46444395  0.          0.        ]]"
8,"[ 0.3256119   0.97045973  1.20239771 -0.31942362  0.97865754  1.50330115
  0.55202858 -1.42576812 -0.66398528 -0.2228196   0.        ]",-1.5903,[-0.22228203  0.48818658],-0.0286426676714,[ 0.07918165  0.72937906],[-0.62266284 -0.60885626],"[[  8.56395976e-01   1.35098774e-03   1.13173388e-01   1.73919140e-01]
 [  4.57288548e-01  -6.17988126e+00   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.32533291  0.96440193  1.20262376 -0.53774108  0.97865709  1.50329999
  0.50907514 -1.03575544 -0.57762091 -0.33431704  0.        ]",-1.60496,[ 0.12754699  1.09795678],-0.0397481666448,[ 0.4859702   0.47547689],[-0.62266284 -0.60885626],"[[ 0.85662045 -0.101621    0.11317339  0.17391914]
 [-0.43187906 -4.12417044  0.          0.        ]]"
