timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.8958302   0.93244496  0.05326056 -0.47850117 -1.60271082  1.72624616
  0.44831045 -0.24457466  3.52907684 -3.31288061  0.        ]",-5.63176,[ 6.12517403  8.94126696],-0.44232839356,[ 6.17362452  8.616786  ],[-0.86006528 -0.85615087],"[[ 0.01713686 -0.03552666 -0.18451469  0.19978788]
 [ 0.00189404 -0.00394972  0.          0.        ]]"
1,"[ 0.89338499  0.93322087  0.11408402 -0.3995     -1.60270992  1.72624508
  0.65059272  0.56064694  3.52522728 -3.10595665  0.        ]",-5.47318,[ 5.6760867   8.56821369],-0.436435709009,[ 5.44001818  7.87327003],[-0.86006528 -0.85615087],"[[ 0.05684943  0.00410753 -0.18451469  0.19978788]
 [ 3.95620082  3.95418268  0.          0.        ]]"
2,"[ 0.87068703  0.92394637  0.29365284 -0.16483432 -1.60270901  1.72624399
  0.8488774   1.34993064  3.45614464 -2.49915896  0.        ]",-5.34263,[ 3.87564295  6.54858188],-0.416223560529,[ 4.44822931  6.58350945],[-0.86006528 -0.85615087],"[[ 0.17486388  0.12211839 -0.18451469  0.19978788]
 [ 7.83236221  7.83397298  0.          0.        ]]"
3,"[ 0.7836353   0.87112939  0.58073684  0.21367443 -1.60270811  1.72624291
  1.04325696  2.12357972  3.16315155 -1.58140999  0.        ]",-5.02667,[ 3.24101319  5.15328801],-0.374801043181,[ 2.90500355  4.54703331],[-0.86006528 -0.85615087],"[[  0.36963492   0.31695417  -0.18451469   0.19978788]
 [ 11.63218654  11.63691672   0.           0.        ]]"
4,"[ 0.56695308  0.72446941  0.94191984  0.69666867 -1.60270721  1.72624182
  1.23384209  2.88187515  2.45791652 -0.64538885  0.        ]",-4.53615,[ 0.73046354  2.40918226],-0.3040560309,[ 0.76646763  1.67907143],[-0.86006528 -0.85615087],"[[  0.63965677   0.58709202  -0.18451469   0.19978788]
 [ 15.35783876  15.36440209   0.           0.        ]]"
5,"[ 0.16859511  0.43079223  1.29372829  1.19168502 -1.60270631  1.72624074
  1.3662082   3.62516057  1.33634696 -0.26441755  0.        ]",-3.77365,[-1.32108645 -2.24730093],-0.205284966856,[-1.42507887 -2.21574593],[-0.86006528 -0.85615087],"[[  0.9727713    0.93103978  -0.18451469   0.19978788]
 [ 17.94540242  19.0181277    0.           0.        ]]"
6,"[-0.30488519  0.05837309  1.49905216  1.49518508 -1.6027054   1.72623965
  1.14585437  2.74308476  0.36286206 -0.75045906  0.        ]",-3.26918,[-0.92697494 -2.84451426],-0.128103889934,[-1.07693064 -2.82202005],[-0.86006528 -0.85615087],"[[  1.28846352   1.26789861  -0.18451469   0.19978788]
 [ 13.6378354   14.68221513   0.           0.        ]]"
7,"[-0.68704443 -0.24884379  1.55789142  1.58325809 -1.6027045   1.72623857
  0.94454126  1.87848364 -0.10777459 -1.49807655  0.        ]",-3.73015,[-0.83821692 -3.473689  ],-0.119525215803,[-1.0925293  -2.90567827],[-0.86006528 -0.85615087],"[[  1.52173877   1.51890074  -0.18451469   0.19978788]
 [  9.70248186  10.43218521   0.           0.        ]]"
8,"[-0.95110211 -0.45651442  1.55050459  1.57278408 -1.6027036   1.72623749
  0.76509956  1.03101323 -0.2656634  -2.08657097  0.        ]",-4.14097,[-0.96881298 -3.8612901 ],-0.141424341211,[-1.19301295 -2.67286849],[-0.86006528 -0.85615087],"[[ 1.68059565  1.68574714 -0.18451469  0.19978788]
 [ 6.19467899  6.26635649  0.          0.        ]]"
9,"[-1.08962023 -0.56036213  1.53098101  1.54647335 -1.6027027   1.7262364
  0.56271887  0.20035422 -0.29674347 -2.39508447  0.        ]",-4.25901,[-1.09564601 -2.51710693],-0.157273528136,[-1.24329543 -2.32221746],[-0.86006528 -0.85615087],"[[ 1.76479631  1.77010617 -0.18451469  0.19978788]
 [ 2.23845314  2.18316445  0.          0.        ]]"
10,"[-1.09716103 -0.56464605  1.52959941  1.54507629 -1.60270179  1.72623532
  0.35801099 -0.61385041 -0.29798187 -2.40999275  0.        ]",-4.24163,[-0.94561158 -1.68920941],-0.158066947123,[-1.1668607  -1.89977634],[-0.86006528 -0.85615087],"[[ 1.76941493  1.77361299 -0.18451469  0.19978788]
 [-1.76326628 -1.81914461  0.          0.        ]]"
11,"[-0.97814599 -0.47151524  1.54755072  1.5698645  -1.60270089  1.72623423
  0.16837923 -1.41194805 -0.27587381 -2.1393471   0.        ]",-3.93213,[ 0.01796114 -0.61725798],-0.143886952605,[-0.47651523 -1.04471064],[-0.86006528 -0.85615087],"[[ 1.69695515  1.6978681  -0.18451469  0.19978788]
 [-5.47027124 -5.74228023  0.          0.        ]]"
12,"[-0.79957704 -0.2996051   1.55946727  1.58581371 -1.60269999  1.72623315
  0.17759889 -1.88606024 -0.19236006 -1.69043598  0.        ]",-3.50707,[ 0.15008528  0.15119035],-0.124113771425,[ 0.2917524   0.05629054],[-0.86006528 -0.85615087],"[[ 1.58935754  1.55963927 -0.18451469  0.19978788]
 [-5.29004073 -8.07283533  0.          0.        ]]"
13,"[-0.63526655 -0.10872616  1.55480067  1.55885816 -1.60269908  1.72623207
  0.21335961 -1.73180794 -0.04020088 -1.24652822  0.        ]",-3.14318,[ 0.90579575  0.56245165],-0.112929611662,[ 0.91953385  0.71924961],[-0.86006528 -0.85615087],"[[ 1.49057103  1.4057902  -0.18451469  0.19978788]
 [-4.59097388 -7.31459696  0.          0.        ]]"
